"94年10月28日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","10.05","5.97","1.11",
"1102","亞泥","7.06","11.33","0.90",
"1103","嘉泥","-","0.00","0.95",
"1104","環泥","8.98","10.84","0.51",
"1107","建台","3.50","0.00","0.18",
"1108","幸福","-","4.38","0.65",
"1109","信大","24.86","5.59","0.68",
"1110","東泥","22.00","4.55","0.39",
"1201","味全","-","0.00","1.22",
"1203","味王","-","0.00","0.60",
"1210","大成","8.82","3.15","0.80",
"1213","大飲","140.83","0.00","0.63",
"1215","卜蜂","-","0.00","0.42",
"1216","統一","17.81","2.77","1.05",
"1217","愛之味","25.88","0.00","0.58",
"1218","泰山","-","0.00","0.51",
"1219","福壽","-","0.00","0.38",
"1220","台榮","-","0.00","0.60",
"1225","福懋油","-","0.00","0.36",
"1227","佳格","8.06","6.98","0.96",
"1229","聯華","9.25","5.69","0.71",
"1231","聯華食","11.74","0.00","0.61",
"1232","大統益","9.81","7.69","1.14",
"1233","天仁","12.69","6.76","1.76",
"1234","黑松","-","2.38","0.48",
"1235","興泰","8.54","9.56","0.97",
"1236","宏亞","8.96","9.20","1.20",
"1301","台塑","7.25","8.91","1.91",
"1303","南亞","6.28","9.28","1.53",
"1304","台聚","8.39","11.04","0.72",
"1305","華夏","-","0.00","0.79",
"1307","三芳","11.22","4.49","1.18",
"1308","亞聚","7.02","9.45","0.78",
"1309","台達化","181.00","5.52","0.53",
"1310","台苯","102.50","6.97","1.36",
"1311","福聚","6.61","18.03","1.17",
"1312","國喬","12.83","0.00","0.83",
"1313","聯成","9.62","8.32","0.73",
"1314","中石化","7.84","0.00","0.72",
"1315","達新","12.34","8.11","0.74",
"1316","上曜","-","0.00","0.26",
"1319","東陽","18.42","4.71","2.70",
"1321","大洋","12.10","10.08","0.69",
"1323","永裕","9.79","7.77","0.70",
"1324","地球","19.69","7.81","0.63",
"1325","恆大","-","0.00","1.10",
"1326","台化","5.93","10.19","1.91",
"1402","遠東新","11.17","9.00","1.14",
"1409","新纖","264.00","0.00","0.51",
"1410","南染","-","0.00","0.38",
"1413","宏洲","-","0.00","0.28",
"1414","東和","-","0.00","0.36",
"1416","廣豐","-","0.00","0.38",
"1417","嘉裕","-","0.00","0.56",
"1418","東華","-","0.00","0.30",
"1419","新紡","-","0.00","0.82",
"1423","利華","-","0.00","0.31",
"1432","大魯閣","-","0.00","1.25",
"1434","福懋","12.09","7.19","1.08",
"1435","中福","-","0.00","1.80",
"1436","華友聯","-","0.00","0.60",
"1437","勤益控","-","0.00","0.59",
"1438","三地開發","-","0.00","0.79",
"1439","雋揚","60.00","2.38","0.56",
"1440","南紡","-","3.08","0.45",
"1441","大東","-","0.00","0.30",
"1442","名軒","14.52","0.00","0.54",
"1443","立益物流","-","0.00","0.35",
"1444","力麗","-","0.00","0.34",
"1445","大宇","-","0.00","0.37",
"1446","宏和","-","0.00","0.23",
"1447","力鵬","8.72","0.00","0.53",
"1449","佳和","-","0.00","0.23",
"1451","年興","11.03","9.85","1.20",
"1452","宏益","-","0.00","0.41",
"1453","大將","-","0.00","0.29",
"1454","台富","-","0.00","0.45",
"1455","集盛","8.77","16.29","0.50",
"1456","怡華","-","0.00","0.29",
"1457","宜進","-","0.00","0.36",
"1459","聯發","-","9.62","0.56",
"1460","宏遠","44.46","2.60","0.55",
"1463","強盛","18.41","10.06","0.47",
"1464","得力","-","3.27","0.53",
"1465","偉全","20.25","3.70","0.48",
"1466","聚隆","-","0.00","0.53",
"1467","南緯","25.16","2.69","0.78",
"1468","昶和","-","0.00","1.15",
"1469","理隆","-","9.85","0.76",
"1470","大統新創","-","0.00","0.38",
"1471","首利","30.65","2.59","2.72",
"1472","三洋實業","-","0.00","0.33",
"1473","台南","9.53","8.14","1.57",
"1474","弘裕","7.65","14.53","0.63",
"1475","業旺","-","0.00","2.01",
"1476","儒鴻","8.89","13.75","1.09",
"1477","聚陽","7.91","7.90","2.69",
"1503","士電","20.33","4.00","1.32",
"1504","東元","183.40","0.00","0.57",
"1506","正道","17.93","0.00","0.73",
"1507","永大","12.86","3.03","1.05",
"1512","瑞利","17.00","11.76","0.90",
"1513","中興電","13.35","6.28","1.76",
"1514","亞力","-","2.84","0.45",
"1515","力山","-","7.36","0.77",
"1516","川飛","-","0.00","0.42",
"1517","利奇","-","4.23","0.59",
"1519","華城","-","0.00","0.86",
"1520","復盛","11.75","9.52","2.17",
"1521","大億","8.12","12.50","1.65",
"1522","堤維西","270.00","6.94","1.34",
"1523","開億","8.68","7.00","1.47",
"1524","耿鼎","13.67","6.42","1.59",
"1525","江申","9.45","6.70","0.91",
"1526","日馳","-","0.00","0.48",
"1527","鑽全","15.00","5.38","4.11",
"1528","恩德","8.77","5.18","0.64",
"1529","樂事綠能","44.17","0.00","0.44",
"1530","亞崴","9.93","6.04","3.08",
"1531","高林股","15.57","6.36","1.70",
"1532","勤美","7.68","13.60","0.97",
"1533","車王電","-","4.10","0.91",
"1535","中宇","8.88","5.63","0.87",
"1536","和大","17.89","2.88","2.50",
"1537","廣隆","-","3.28","0.99",
"1538","正峰","12.71","1.87","2.32",
"1539","巨庭","-","2.23","0.59",
"1540","喬福","7.70","8.51","1.06",
"1541","錩泰","-","0.00","0.84",
"1560","中砂","15.64","4.49","1.85",
"1601","台光","-","0.00","1.18",
"1603","華電","-","0.00","0.40",
"1604","聲寶","-","21.62","0.39",
"1605","華新","73.92","21.02","0.58",
"1606","歌林","-","0.00","0.64",
"1608","華榮","-","10.08","0.43",
"1609","大亞","8.02","8.04","0.60",
"1611","中電","21.00","2.86","0.80",
"1612","宏泰","8.67","4.51","0.76",
