日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2012/04/03,116.00,116.00,108.00,108.00,0.00,0.00,,,,,,11680,,12505.0000,,,1270.0000,,,-6047,-6047,23812,,,50737,,,269,,,74819,,,0.000,
2012/04/05,101.00,110.50,100.50,109.50,1.50,1.3889,,,,,,17399,,11727.0000,,,1942.0000,,,-6658,-611,24208,,,50465,,,390,,,75065,,,0.000,
2012/04/06,109.50,117.00,108.00,113.50,4.00,3.653,,,,,,12869,,12261.0000,,,2928.0000,,,-5968,690,23201,,,50650,,,376,,,74229,,,0.000,
2012/04/09,106.00,113.00,106.00,113.00,-0.50,-0.4405,,,,,,13457,,9535.0000,,,3525.0000,,,-6478,-510,24715,,,50139,,,294,,,75150,,,0.000,
2012/04/10,116.00,117.00,111.00,113.00,0.00,0.00,111.4000,,,,,5428,12166,10345.0000,11274.6000,,3918.0000,2716.6000,,-6055,423,23974,23983,,50303,50460,,274,321,,74553,74763,,0.000,
2012/04/11,110.50,118.00,110.50,117.00,4.00,3.5398,113.2000,,,,,7280,11286,9388.0000,10651.2000,,5082.0000,3479.0000,,-6075,-20,23455,23911,,51588,50630,,313,330,,75358,74871,,0.000,
2012/04/12,117.50,120.50,116.50,117.50,0.50,0.4274,114.8000,,,,,5730,8952,9007.0000,10107.2000,,5523.0000,4195.2000,,-5934,141,22963,23662,,52860,51109,,321,316,,76145,75087,,0.000,
2012/04/13,120.00,121.50,118.50,118.50,1.00,0.8511,115.8000,,,,,4654,7309,9455.0000,9546.0000,,5523.0000,4714.2000,,-5242,692,22708,23564,,53084,51596,,231,287,,76024,75446,,0.000,
2012/04/16,117.00,120.00,116.50,120.00,1.50,1.2658,117.2000,,,,,3531,5324,9145.0000,9468.0000,,6004.0000,5210.0000,,-5671,-429,23255,23272,,53983,52364,,151,258,,77390,75894,,0.000,
2012/04/17,120.00,121.00,113.50,113.50,-6.50,-5.4167,117.3000,114.3500,,,,7369,5712,9086.0000,9216.2000,10245.4000,5616.0000,5549.6000,4133.1000,-6361,-690,25023,23481,23732,53602,53024,51742,52,214,267,78678,76719,75741,0.000,
2012/04/18,117.00,117.00,111.50,112.00,-1.50,-1.3216,116.3000,114.7500,,,,6732,5603,9661.0000,9270.8000,9961.0000,5571.0000,5647.4000,4563.2000,-6453,-92,25750,23940,23926,53767,53460,52045,167,185,257,79685,77585,76228,0.000,
2012/04/19,112.00,112.00,105.00,110.00,-2.00,-1.7857,114.8000,114.8000,,,,7915,6040,9867.0000,9442.8000,9775.0000,4354.0000,5413.6000,4804.4000,-6507,-54,25221,24392,24027,53630,53614,52361,443,209,263,79295,78215,76651,0.000,
2012/04/20,108.00,109.50,105.50,106.50,-3.50,-3.1818,112.4000,114.1000,,,,4830,6075,9289.0000,9409.6000,9477.8000,4298.0000,5168.6000,4941.4000,-7116,-609,26013,25053,24308,53752,53748,52672,223,208,247,79988,79008,77227,0.000,
2012/04/23,106.00,108.50,105.00,107.50,1.00,0.939,109.9000,113.5500,,,,4170,6203,9319.0000,9444.4000,9456.2000,4360.0000,4839.8000,5024.9000,-7592,-476,26096,25621,24446,53989,53749,53057,316,241,249,80401,79610,77752,0.000,
2012/04/24,108.00,111.00,106.00,107.50,0.00,0.00,108.7000,113.0000,,,,5415,5812,9911.0000,9609.4000,9412.8000,4010.0000,4518.6000,5034.1000,-7660,-68,24904,25597,24539,53831,53794,53409,419,314,264,79154,79705,78212,0.000,
2012/04/25,110.00,113.00,108.50,111.00,3.50,3.2558,108.5000,112.4000,,,,9472,6360,9510.0000,9579.2000,9425.0000,4326.0000,4269.6000,4958.5000,-7080,580,23747,25197,24568,54608,53962,53711,433,367,276,78788,79526,78555,0.000,
2012/04/26,112.50,114.00,106.00,106.00,-5.00,-4.5045,107.7000,111.2500,,,,5675,5912,9852.0000,9576.2000,9509.5000,4225.0000,4243.8000,4828.7000,-7348,-268,22465,24645,24519,54721,54180,53897,379,354,282,77565,79180,78698,0.000,
2012/04/27,106.50,107.50,99.20,99.20,-6.80,-6.4151,106.2400,109.3200,,,,9314,6809,10681.0000,9854.6000,9632.1000,3963.0000,4176.8000,4672.7000,-7734,-386,22551,23953,24503,53127,54056,53902,206,351,279,75885,78359,78684,0.000,
2012/04/30,99.20,103.00,93.50,93.80,-5.40,-5.4435,103.5000,106.7000,,,,18329,9641,13196.0000,10630.0000,10037.2000,2891.0000,3883.0000,4361.4000,-7621,113,21715,23077,24349,50358,53329,53539,435,375,308,72510,76781,78196,0.000,
2012/05/02,95.30,100.00,94.20,100.00,6.20,6.6098,102.0000,105.3500,109.8500,,,11223,10802,13788.0000,11405.4000,10507.4000,2441.0000,3569.2000,4043.9000,-6834,787,21844,22465,24031,49797,52523,53159,770,445,379,72413,75433,77569,0.000,
2012/05/03,100.00,102.50,97.60,101.00,1.00,1.00,100.0000,104.2500,109.5000,,,14317,11771,14257.0000,12354.8000,10967.0000,3399.0000,3383.8000,3826.7000,-7069,-235,23387,22393,23795,48250,51251,52607,1188,596,482,72826,74240,76883,0.000,
2012/05/04,100.00,102.50,98.80,99.50,-1.50,-1.4851,98.7000,103.2000,109.0000,,,12443,13125,15139.0000,13412.2000,11494.2000,3387.0000,3216.2000,3730.0000,-6663,406,23059,22512,23579,45932,49494,51837,1201,760,557,70193,72766,75973,0.000,
2012/05/07,93.00,93.90,92.60,92.60,-6.90,-6.9347,97.3800,101.8100,107.9550,,,14692,14200,16964.0000,14668.8000,12261.7000,4236.0000,3270.8000,3723.8000,-7260,-597,22398,22481,23217,43367,47541,50798,1501,1019,685,67267,71042,74701,0.000,
2012/05/08,93.60,94.70,93.00,94.60,2.00,2.1598,97.5400,100.5200,107.0350,,,10912,12717,16005.0000,15230.6000,12930.3000,3898.0000,3472.2000,3677.6000,-7149,111,22170,22572,22825,42531,45976,49653,1512,1235,805,66214,69783,73282,0.000,
2012/05/09,93.00,95.60,92.60,93.90,-0.70,-0.74,96.3200,99.1600,106.0800,,,6552,11783,16074.0000,15687.8000,13546.6000,3521.0000,3688.2000,3628.7000,-7636,-487,21019,22407,22436,43207,44658,48590,1465,1374,909,65692,68439,71936,0.000,
2012/05/10,94.70,94.70,91.70,92.70,-1.20,-1.278,94.6600,97.3300,104.8650,,,8450,10609,16246.0000,16085.6000,14220.2000,3486.0000,3705.6000,3544.7000,-7846,-210,20373,21805,22099,43250,43658,47455,1659,1468,1032,65283,66930,70585,0.000,
2012/05/11,92.80,95.40,91.90,93.50,0.80,0.863,93.4600,96.0800,103.6650,,,6690,9459,15790.0000,16215.8000,14814.0000,3703.0000,3768.8000,3492.5000,-8411,-565,20492,21291,21902,44230,43317,46405,1475,1523,1141,66198,66131,69449,0.000,
