日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/11/8,32,32.4,32,32.2,0,0,,,,,,245,,6223,,,106,,,-5069,-5069,14769,,,1379,,,0,,,16149,,,0
2011/11/9,32.2,32.5,32.2,32.35,0.15,0.4658,,,,,,159,,6169,,,108,,,-5322,-253,14776,,,1379,,,0,,,16156,,,0
2011/11/10,32,32.15,31.1,31.25,-1.1,-3.4003,,,,,,351,,6219,,,106,,,-6129,-807,14728,,,1379,,,0,,,16108,,,0
2011/11/11,31.25,31.65,31.25,31.55,0.3,0.96,,,,,,152,,6138,,,118,,,-5912,217,14723,,,1379,,,0,,,16103,,,0
2011/11/14,31.6,32.45,31.6,32.2,0.65,2.0602,31.91,,,,,133,208,6091,6168,,120,111.6,,-5250,662,14733,14747,,1379,1380,,0,0,,16113,16127,,0
2011/11/15,32.2,32.55,32,32.3,0.1,0.3106,31.93,,,,,126,184,6069,6137.2,,120,114.4,,-5649,-399,14745,14742,,1378,1380,,0,0,,16124,16122,,0
2011/11/16,32.3,32.7,32.25,32.25,-0.05,-0.1548,31.91,,,,,121,176,6069,6117.2,,120,116.8,,-6218,-569,14734,14734,,1378,1380,,0,0,,16113,16113,,0
2011/11/17,32.1,33.3,32.1,32.8,0.55,1.7054,32.22,,,,,219,150,6075,6088.4,,119,119.4,,-6274,-56,14725,14733,,1379,1380,,606,121,,16711,16234,,0
2011/11/18,32.8,32.8,32.3,32.55,-0.25,-0.7622,32.42,,,,,188,157,5996,6060,,116,119,,-6877,-603,14722,14733,,1379,1380,,604,242,,16706,16354,,0
2011/11/21,32.4,32.4,31.5,31.6,-0.95,-2.9186,32.3,32.105,,,,241,179,5954,6032.6,6100.3,116,118.2,114.9,-7777,-900,14713,14729,14738,1380,1380,1380,0,242,121,16094,16350,16239,0
2011/11/22,31.2,31.65,30.8,31.2,-0.4,-1.2658,32.08,32.005,,,,205,194,5903,5999.4,6068.3,114,117,115.7,-8356,-579,14698,14719,14731,1380,1380,1380,605,363,182,16684,16463,16292,0
2011/11/23,31,31,29.45,29.5,-1.7,-5.4487,31.53,31.72,,,,365,243,5867,5959,6038.1,114,115.8,116.3,-9154,-798,14656,14704,14719,1382,1381,1380,604,484,242,16643,16569,16341,0
2011/11/24,29,30.4,29,29.65,0.15,0.5085,30.9,31.56,,,,408,281,5820,5908,5998.2,143,120.6,120,-8870,284,14756,14710,14721,1383,1382,1381,0,363,242,16140,16454,16344,0
2011/11/25,29.65,30,28.9,29,-0.65,-2.1922,30.19,31.305,,,,400,323,5801,5869,5964.5,144,126.2,122.6,-9191,-321,14772,14720,14726,1384,1383,1381,0,242,242,16157,16344,16349,0
2011/11/28,29.1,29.65,29,29.6,0.6,2.069,29.79,31.045,,,,234,322,5887,5855.6,5944.1,160,135,126.6,-8609,582,14779,14733,14731,1265,1360,1370,0,242,242,16045,16335,16343,0
2011/11/29,28.1,30.2,28.1,30.2,0.6,2.027,29.59,30.835,,,,198,321,5913,5857.6,5928.5,167,145.6,131.3,-7969,640,14792,14752,14736,1205,1325,1352,603,241,302,16601,16318,16390,0
2011/11/30,30,30.15,29.7,29.9,-0.3,-0.9934,29.67,30.6,,,,245,297,5947,5873.6,5916.3,166,156,135.9,-8583,-614,14829,14786,14745,1114,1271,1326,0,121,302,15944,16178,16373,0
2011/12/1,30.2,31.8,30.2,31.65,1.75,5.8528,30.07,30.485,,,,240,263,5921,5893.8,5900.9,195,166.4,143.5,-7707,876,14914,14818,14764,1112,1217,1299,0,121,242,16027,16156,16305,0
