日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/12/2,9.65,9.79,9.5,9.57,0,0,,,,,,439,,10870,,,20,,,-9964,-9964,1929,,,12,,,0,,,1942,,,0
2011/12/5,9.6,9.84,9.6,9.7,0.13,1.3584,,,,,,152,,10849,,,20,,,-10096,-132,1929,,,12,,,0,,,1942,,,0
2011/12/6,9.78,9.78,9.6,9.6,-0.1,-1.0309,,,,,,270,,10756,,,20,,,-10483,-387,1929,,,12,,,39,,,1981,,,0
2011/12/7,9.65,9.9,9.55,9.61,0.01,0.1042,,,,,,190,,10756,,,20,,,-10490,-7,1929,,,12,,,0,,,1942,,,0
2011/12/8,9.65,9.78,9.52,9.65,0.04,0.4162,9.626,,,,,253,260,10733,10792.8,,4,16.8,,-10791,-301,1929,1930,,12,13,,32,14,,1974,1957,,0
2011/12/9,9.6,9.65,9.43,9.58,-0.07,-0.7254,9.628,,,,,296,232,10690,10756.8,,0,12.8,,-10976,-185,1929,1930,,12,13,,28,20,,1970,1962,,0
2011/12/12,9.5,9.65,9.37,9.42,-0.16,-1.6701,9.572,,,,,434,288,10529,10692.8,,0,8.8,,-10877,99,1929,1930,,12,13,,22,24,,1964,1967,,0
2011/12/13,9.3,9.8,9.3,9.56,0.14,1.4862,9.564,,,,,230,280,10485,10638.6,,5,5.8,,-11131,-254,1929,1930,,12,13,,21,21,,1963,1963,,0
2011/12/14,9.6,9.66,9.37,9.6,0.04,0.4184,9.562,,,,,182,279,10509,10589.2,,0,1.8,,-10893,238,1929,1930,,12,13,,0,21,,1942,1963,,0
2011/12/15,9.52,9.67,9.49,9.5,-0.1,-1.0417,9.532,9.579,,,,222,272,10492,10541,10666.9,0,1,8.9,-11266,-373,1929,1930,1930,12,13,13,16,17,16,1958,1960,1958,0
2011/12/16,9.5,9.64,9.33,9.4,-0.1,-1.0526,9.496,9.562,,,,223,258,10434,10489.8,10623.3,0,1,6.9,-11203,63,1929,1930,1930,12,13,13,7,13,17,1949,1956,1959,0
2011/12/19,9.4,9.6,9,9.37,-0.03,-0.3191,9.486,9.529,,,,289,229,10353,10454.6,10573.7,0,1,4.9,-11744,-541,1929,1930,1930,12,13,13,1,9,17,1943,1952,1959,0
2011/12/20,9.37,9.37,9.14,9.37,0,0,9.448,9.506,,,,374,258,10314,10420.4,10529.5,0,0,2.9,-11626,118,1929,1930,1930,12,13,13,0,5,13,1942,1947,1955,0
2011/12/21,9.54,9.88,9.54,9.8,0.43,4.5891,9.488,9.525,,,,285,278,10337,10386,10487.6,0,0,0.9,-10985,641,1929,1930,1930,0,10,12,0,5,13,1929,1945,1954,0
2011/12/22,9.8,9.98,9.78,9.87,0.07,0.7143,9.562,9.547,,,,363,306,10428,10373.2,10457.1,5,1,1,-11139,-154,1942,1932,1931,12,10,12,2,2,10,1957,1945,1952,0
2011/12/23,9.9,10.4,9.9,10.2,0.33,3.3435,9.722,9.609,,,,563,374,10454,10377.2,10433.5,5,2,1.5,-10615,524,1991,1945,1937,12,10,12,13,3,8,2017,1958,1957,0
2011/12/26,10.3,10.35,10,10.2,0,0,9.888,9.687,,,,432,403,10470,10400.6,10427.6,6,3.2,2.1,-10573,42,2027,1964,1947,12,10,12,0,3,6,2040,1978,1965,0
2011/12/27,10.4,10.4,10.05,10.1,-0.1,-0.9804,10.034,9.741,,,,188,366,10484,10434.6,10427.5,6,4.4,2.2,-10723,-150,2042,1987,1958,12,10,12,0,3,4,2055,2000,1974,0
2011/12/28,10.1,10.3,10,10,-0.1,-0.9901,10.074,9.781,,,,190,347,10491,10465.4,10425.7,6,5.6,2.8,-10851,-128,2056,2012,1971,12,13,12,0,3,4,2069,2028,1987,0
2011/12/29,10,10.1,9.95,9.96,-0.04,-0.4,10.092,9.827,9.703,,,241,322,10392,10458.2,10415.7,6,5.8,3.4,-10799,52,2066,2037,1985,12,13,12,7,4,3,2086,2054,1999,0
2011/12/30,10,10.3,9.95,10.3,0.34,3.4137,10.112,9.917,9.7395,,,375,285,10234,10414.2,10395.7,6,6,4,-10810,-11,2079,2055,2000,12,13,12,6,3,3,2098,2070,2014,0
2012/1/2,10.2,10.2,9.92,9.92,-0.38,-3.6893,10.056,9.972,9.7505,,,365,271,10239,10368,10384.3,6,6,4.6,-11137,-327,2069,2063,2014,12,13,12,1,3,3,2083,2079,2028,0
2012/1/3,9.92,10.05,9.85,9.97,0.05,0.504,10.03,10.032,9.769,,,256,285,10242,10319.6,10377.1,6,6,5.2,-10889,248,2069,2069,2028,0,10,10,0,3,3,2069,2082,2041,0
2012/1/4,10,10.25,9.92,9.92,-0.05,-0.5015,10.014,10.044,9.7845,,,369,321,10236,10268.6,10367,6,6,5.8,-10724,165,2075,2072,2042,12,10,12,0,3,3,2088,2086,2057,0
2012/1/5,10.2,10.2,9.92,9.96,0.04,0.4032,10.014,10.053,9.8,,,256,324,10199,10230,10344.1,6,6,5.9,-10656,68,2095,2078,2058,12,10,12,0,1,3,2108,2090,2072,0
2012/1/6,10,10.25,10,10.05,0.09,0.9036,9.964,10.038,9.8235,,,657,380,10224,10228,10321.1,7,6.2,6.1,-10632,24,2123,2087,2071,12,10,12,0,0,1,2136,2097,2084,0
