日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/2/21,80.5,81,77.8,79.3,0,0,,,,,,4107,,6180,,,225,,,-6590,-6590,8187,,,1048,,,940,,,10176,,,0
2012/2/22,80.4,81.6,79.6,79.9,0.6,0.7566,,,,,,2156,,6085,,,254,,,-6333,257,8176,,,1148,,,1032,,,10357,,,0
2012/2/23,80,81.6,78.8,80.8,0.9,1.1264,,,,,,1598,,5923,,,284,,,-6414,-81,8158,,,1148,,,1047,,,10355,,,0
2012/2/24,81.3,81.7,79.1,79.5,-1.3,-1.6089,,,,,,1141,,5865,,,275,,,-6585,-171,8203,,,1228,,,965,,,10398,,,0
2012/2/29,80,80.5,75.6,77,-2.5,-3.1447,79.3,,,,,1531,2106,5716,5953.8,,252,258,,-6506,79,8202,8186,,1228,1161,,945,987,,10376,10333,,0
2012/3/1,77.2,78.5,76.3,76.7,-0.3,-0.3896,78.78,,,,,899,1465,5651,5848,,260,265,,-6388,118,8198,8188,,1190,1189,,943,987,,10332,10364,,0
2012/3/2,77.2,79,76.9,77.8,1.1,1.4342,78.36,,,,,984,1230,5523,5735.6,,265,267.2,,-6070,318,8271,8207,,1098,1179,,979,977,,10349,10363,,0
2012/3/3,77.8,78.4,76.9,77.2,-0.6,-0.7712,77.64,,,,,701,1051,5458,5642.6,,241,258.6,,-6081,-11,8271,8229,,1053,1160,,937,955,,10262,10344,,0
2012/3/5,77.2,77.2,73.3,73.5,-3.7,-4.7927,76.44,,,,,1169,1056,5362,5542,,190,241.6,,-6357,-276,8290,8247,,1013,1117,,956,953,,10260,10317,,0
2012/3/6,73,74.5,68.8,71,-2.5,-3.4014,75.24,77.27,,,,1513,1053,5492,5497.2,5725.5,123,215.8,236.9,-6788,-431,8433,8293,8239,958,1063,1112,860,936,961,10252,10292,10312,0
2012/3/7,68.4,71.9,68.4,71.6,0.6,0.8451,74.22,76.5,,,,609,995,5482,5463.4,5655.7,141,192,228.5,-6874,-86,8554,8364,8276,958,1017,1103,857,919,953,10370,10299,10332,0
2012/3/8,72.6,72.8,71.6,72.1,0.5,0.6983,73.08,75.72,,,,522,902,5442,5447.2,5591.4,146,168.2,217.7,-6544,330,8570,8424,8315,958,989,1084,833,890,933,10362,10302,10332,0
2012/3/9,72.5,75,72.2,73.8,1.7,2.3578,72.4,75.02,,,,726,907,5444,5444.4,5543.5,143,148.6,203.6,-6187,357,8576,8485,8357,958,970,1065,849,872,913,10384,10326,10335,0
2012/3/12,72.5,73.4,70.9,70.9,-2.9,-3.9295,71.88,74.16,,,,780,830,5358,5443.6,5492.8,124,135.4,188.5,-6340,-153,8563,8540,8393,893,946,1031,830,847,900,10287,10332,10324,0
2012/3/13,71.4,71.5,69.6,70.2,-0.7,-0.9873,71.72,73.48,,,,440,615,5308,5406.8,5452,108,132.4,174.1,-6344,-4,8576,8568,8431,889,932,997,810,837,886,10276,10337,10314,0
