日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/11/8,27.3,27.3,26.6,27.2,0,0,,,,,,68,,3771,,,23,,,819,,,9,,,0,,,828,,,-5069,-5069,0
2011/11/9,27.2,27.2,26.5,26.7,-0.5,-1.8382,,,,,,79,,3747,,,23,,,819,,,9,,,0,,,828,,,-5322,-253,0
2011/11/10,25.95,25.95,25.1,25.4,-1.3,-4.8689,,,,,,208,,3746,,,20,,,829,,,9,,,0,,,838,,,-6129,-807,0
2011/11/11,25.6,25.7,25,25.5,0.1,0.3937,,,,,,159,,3760,,,20,,,824,,,9,,,0,,,833,,,-5912,217,0
2011/11/14,26.1,26.1,25.6,25.8,0.3,1.1765,26.12,,,,,72,117,3793,3763.4,,20,21.2,,830,825,,9,9,,0,0,,839,834,,-5250,662,0
2011/11/15,25.8,25.8,25.3,25.35,-0.45,-1.7442,25.75,,,,,58,115,3774,3764,,20,20.6,,831,827,,9,9,,0,0,,840,836,,-5649,-399,0
2011/11/16,25.6,25.6,25,25,-0.35,-1.3807,25.41,,,,,61,111,3772,3769,,10,18,,830,829,,9,9,,0,0,,839,838,,-6218,-569,0
2011/11/17,25,25.45,24.6,24.75,-0.25,-1,25.28,,,,,76,85,3772,3774.2,,10,16,,831,830,,9,9,,0,0,,840,839,,-6274,-56,0
2011/11/18,24.6,24.6,24.1,24.2,-0.55,-2.2222,25.02,,,,,59,65,3770,3776.2,,10,14,,831,831,,0,7,,0,0,,831,838,,-6877,-603,0
2011/11/21,23.5,24,23.5,23.7,-0.5,-2.0661,24.6,25.36,,,,185,87,3688,3755.2,3759.3,10,12,16.6,837,833,829,9,7,8,0,0,0,846,840,837,-7777,-900,0
2011/11/22,23.7,23.75,22.1,23.75,0.05,0.211,24.28,25.015,,,,233,122,3585,3717.4,3740.7,10,10,15.3,823,831,829,9,7,8,0,0,0,832,838,837,-8356,-579,0
2011/11/23,23.5,23.5,23,23.4,-0.35,-1.4737,23.96,24.685,,,,75,125,3553,3673.6,3721.3,10,10,14,832,831,830,9,7,8,0,0,0,841,839,839,-9154,-798,0
2011/11/24,23,23.2,22.45,23.2,-0.2,-0.8547,23.65,24.465,,,,100,130,3567,3632.6,3703.4,10,10,13,824,830,830,9,7,8,0,0,0,833,837,838,-8870,284,0
2011/11/25,23,23.5,22.8,23.35,0.15,0.6466,23.48,24.25,,,,56,129,3574,3593.4,3684.8,10,10,12,818,827,829,9,9,8,0,0,0,827,836,837,-9191,-321,0
2011/11/28,23.5,24,23.4,24,0.65,2.7837,23.54,24.07,,,,113,115,3549,3565.6,3660.4,10,10,11,821,824,828,9,9,8,0,0,0,830,833,837,-8609,582,0
2011/11/29,24.05,24.05,23.6,24,0,0,23.59,23.935,,,,90,86,3514,3551.4,3634.4,10,10,10,820,824,827,9,9,8,0,0,0,829,833,835,-7969,640,0
2011/11/30,23.75,23.95,23.3,23.3,-0.7,-2.9167,23.57,23.765,,,,80,87,3473,3535.4,3604.5,10,10,10,819,821,826,9,9,8,0,0,0,828,830,834,-8583,-614,0
2011/12/1,24,24.3,23.4,24.3,1,4.2918,23.79,23.72,,,,222,112,3502,3522.4,3577.5,11,10.2,10.1,847,826,828,8,9,8,0,0,0,855,834,836,-7707,876,0
2011/12/2,24,24,23.7,23.75,-0.55,-2.2634,23.87,23.675,,,,37,108,3497,3507,3550.2,10,10.2,10.1,851,832,830,8,9,9,0,0,0,859,841,839,-7968,-261,0
2011/12/5,23.75,23.8,23.4,23.45,-0.3,-1.2632,23.76,23.65,24.505,,,49,95,3501,3497.4,3531.5,10,10.2,10.1,857,839,832,8,8,9,0,0,0,865,848,841,-8227,-259,0
2011/12/6,21.85,23.45,21.85,23.05,-0.4,-1.7058,23.57,23.58,24.2975,,,213,120,3517,3498,3524.7,10,10.2,10.1,858,847,835,8,8,9,2,0,0,868,856,844,-8889,-662,0
2011/12/7,22.7,23.5,22.7,23.15,0.1,0.4338,23.54,23.555,24.12,,,142,132,3524,3508.2,3521.8,11,10.4,10.2,861,855,838,8,8,8,1,1,0,870,864,847,-8700,189,0
2011/12/8,23.6,23.75,23.2,23.6,0.45,1.9438,23.4,23.595,24.03,,,151,118,3513,3510.4,3516.4,12,10.6,10.4,853,857,841,8,8,8,0,1,0,861,865,850,-9162,-462,0
2011/12/9,23.4,23.75,23.15,23.75,0.15,0.6356,23.4,23.635,23.9425,,,86,128,3506,3512.2,3509.6,12,11,10.6,699,826,829,8,8,8,0,1,0,707,835,838,-9527,-365,0
2011/12/12,23.5,24.15,23.5,24.1,0.35,1.4737,23.53,23.645,23.8575,,,72,132,3476,3507.2,3502.3,12,11.4,10.8,696,794,817,8,8,8,0,1,0,704,803,825,-9383,144,0
2011/12/13,23.15,24.45,23.15,24.3,0.2,0.8299,23.78,23.675,23.805,,,95,109,3473,3498.4,3498.2,14,12.2,11.2,696,762,804,8,8,8,0,0,0,704,770,813,-9770,-387,0
2011/12/14,24.2,24.3,24,24.3,0,0,24.01,23.775,23.77,,,63,93,3473,3488.2,3498.2,16,13.2,11.8,696,729,792,8,8,8,0,0,0,704,737,800,-9421,349,0
2011/12/15,24.3,24.35,24,24.05,-0.25,-1.0288,24.1,23.75,23.735,,,65,76,3481,3481.8,3496.1,17,14.2,12.4,696,697,777,8,8,8,0,0,0,704,705,785,-10049,-628,0
2011/12/16,24.3,24.3,23.8,24.25,0.2,0.8316,24.2,23.8,23.7375,,,92,77,3465,3473.6,3492.9,17,15.2,13.1,694,696,761,8,8,8,1,0,0,703,704,770,-10086,-37,0
2011/12/19,24.4,24.4,23.6,23.6,-0.65,-2.6804,24.1,23.815,23.7325,,,114,85,3451,3468.6,3487.9,15,15.8,13.6,691,695,745,8,8,8,2,1,1,701,704,753,-10919,-833,0
2011/12/20,23.95,23.95,23.35,23.7,0.1,0.4237,23.98,23.88,23.73,,,62,79,3415,3457,3477.7,15,16,14.1,692,694,728,8,8,8,2,1,1,702,703,737,-10724,195,0
2011/12/21,24.2,25.35,24.2,25.35,1.65,6.962,24.19,24.1,23.8275,,,390,144,3410,3444.4,3466.3,16,16,14.6,694,694,711,8,8,8,1,1,1,703,703,720,-9697,1027,0
2011/12/22,25.8,26.8,25.1,26.4,1.05,4.142,24.66,24.38,23.9875,,,443,220,3387,3425.6,3453.7,22,17,15.6,694,694,695,8,8,8,0,1,1,702,703,704,-9941,-244,0
2011/12/23,26.5,27,26.5,26.6,0.2,0.7576,25.13,24.665,24.15,,,330,267,3434,3419.4,3446.5,22,18,16.6,692,693,695,8,8,8,2,1,1,702,703,704,-9138,803,0
2011/12/26,27,27,26.2,26.2,-0.4,-1.5038,25.65,24.875,24.26,,,87,262,3427,3414.6,3441.6,22,19.4,17.6,692,693,694,8,8,8,4,2,1,704,703,704,-9267,-129,0
2011/12/27,26.4,26.4,25.7,26.15,-0.05,-0.1908,26.14,25.06,24.3675,,,117,273,3434,3418.4,3437.7,19,20.2,18.1,691,693,694,8,8,8,0,1,1,699,703,703,-9463,-196,0
2011/12/28,26.3,26.65,25.9,25.9,-0.25,-0.956,26.25,25.22,24.4975,,,141,223,3427,3421.8,3433.1,17,20.4,18.2,715,697,696,8,8,8,5,2,2,728,708,705,-9518,-55,0
2011/12/29,25.1,26,25.05,26,0.1,0.3861,26.17,25.415,24.5825,,,85,152,3418,3428,3426.8,15,19,18,731,705,699,8,8,8,5,3,2,744,716,709,-9460,58,0
2011/12/30,26.2,26.5,25.6,25.6,-0.4,-1.5385,25.97,25.55,24.675,,,97,105,3386,3418.4,3418.9,15,17.6,17.8,732,713,703,8,8,8,6,4,3,746,725,714,-9509,-49,0
2012/1/2,25.2,26.15,25.2,25.5,-0.1,-0.3906,25.83,25.74,24.7775,,,76,103,3376,3408.2,3411.4,14,16,17.7,727,720,707,8,8,8,5,4,3,740,732,718,-10067,-558,0
