日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2012/02/13,12.00,13.00,11.90,11.95,0.00,0.00,,,,,,2079,,0.0000,,,0.0000,,,-4279,-4279,0,,,0,,,0,,,0,,,0.000,
2012/02/14,11.97,12.30,11.50,12.02,0.07,0.5858,,,,,,2084,,0.0000,,,0.0000,,,-4543,-264,0,,,0,,,0,,,0,,,0.000,
2012/02/15,11.98,13.00,11.90,12.00,-0.02,-0.1664,,,,,,3375,,0.0000,,,0.0000,,,-3889,654,0,,,0,,,0,,,0,,,0.000,
2012/02/16,12.00,12.85,11.50,11.88,-0.12,-1.00,,,,,,2537,,0.0000,,,0.0000,,,-4501,-612,0,,,0,,,0,,,0,,,0.000,
2012/02/17,11.93,12.05,11.70,11.90,0.02,0.1684,11.9500,,,,,1907,2396,0.0000,0.0000,,0.0000,0.0000,,-4478,23,0,0,,0,0,,0,0,,0,0,,0.000,
2012/02/20,12.00,12.00,11.50,11.60,-0.30,-2.521,11.8800,,,,,5622,3105,0.0000,0.0000,,0.0000,0.0000,,-3983,495,0,0,,0,0,,0,0,,0,0,,0.000,
2012/02/21,11.75,12.10,11.30,11.48,-0.12,-1.0345,11.7720,,,,,1604,3009,0.0000,0.0000,,0.0000,0.0000,,-4187,-204,0,0,,0,0,,0,0,,0,0,,0.000,
2012/02/22,11.65,12.00,11.10,11.25,-0.23,-2.0035,11.6220,,,,,2577,2849,0.0000,0.0000,,0.0000,0.0000,,-3709,478,0,0,,0,0,,0,0,,0,0,,0.000,
2012/02/23,11.40,11.40,11.00,11.27,0.02,0.1778,11.5000,,,,,884,2518,0.0000,0.0000,,0.0000,0.0000,,-3953,-244,0,0,,0,0,,0,0,,0,0,,0.000,
2012/02/24,11.40,11.40,11.00,11.25,-0.02,-0.1775,11.3700,11.6600,,,,960,2329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4156,-203,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
