日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/12/29,10.9,11.1,10.9,11,0,0,,,,,,188,,8059,,,16,,,-9460,-9460,11344,,,41,,,0,,,11386,,,0
2011/12/30,11.05,11.25,11,11.15,0.15,1.3636,,,,,,461,,8169,,,18,,,-9509,-49,11348,,,41,,,15,,,11405,,,0
2012/1/2,11.05,11.05,10.9,10.9,-0.25,-2.2422,,,,,,136,,8137,,,15,,,-10067,-558,11348,,,41,,,0,,,11390,,,0
2012/1/3,11,11.1,10.95,11,0.1,0.9174,,,,,,282,,8167,,,15,,,-9497,570,11348,,,41,,,16,,,11406,,,0
2012/1/4,11.1,11.25,11,11.1,0.1,0.9091,11.03,,,,,710,355,7954,8097.2,,9,14.6,,-9291,206,11280,11334,,41,41,,0,6,,11322,11382,,0
2012/1/5,11.1,11.85,11.1,11.85,0.75,6.7568,11.2,,,,,3622,1042,8638,8213,,31,17.6,,-8986,305,11217,11309,,41,41,,0,6,,11259,11357,,0
2012/1/6,12.1,12.55,11.8,11.8,-0.05,-0.4219,11.33,,,,,5056,1961,8557,8290.6,,59,25.8,,-9139,-153,11139,11267,,41,41,,0,3,,11181,11312,,0
2012/1/9,12.1,12.3,12,12.05,0.25,2.1186,11.56,,,,,2052,2344,8722,8407.6,,41,31,,-9448,-309,11130,11224,,41,41,,15,6,,11187,11272,,0
2012/1/10,12.1,12.7,12.1,12.45,0.4,3.3195,11.85,,,,,3743,3036,8624,8499,,46,37.2,,-9032,416,11223,11199,,41,41,,0,3,,11265,11243,,0
2012/1/11,12.6,12.6,12.25,12.3,-0.15,-1.2048,12.09,11.56,,,,1106,3115,8552,8618.6,8357.9,44,44.2,29.4,-9013,19,11268,11196,11265,41,41,41,0,3,5,11310,11241,11312,0
2012/1/12,12.3,12.3,12,12,-0.3,-2.439,12.12,11.66,,,,1048,2601,8433,8577.6,8395.3,26,43.2,30.4,-9379,-366,11314,11216,11262,41,41,41,0,3,5,11356,11260,11309,0
2012/1/13,12.15,12.2,11.7,11.75,-0.25,-2.0833,12.11,11.72,,,,1188,1827,8308,8527.8,8409.2,11,33.6,29.7,-9776,-397,11326,11253,11260,41,41,41,0,3,3,11368,11298,11305,0
2012/1/16,12.2,12.25,11.9,12,0.25,2.1277,12.1,11.83,,,,961,1609,8346,8452.6,8430.1,14,28.2,29.6,-9717,59,11227,11272,11248,41,41,41,8,2,4,11277,11316,11294,0
2012/1/17,12.2,12.45,12.1,12.4,0.4,3.3333,12.09,11.97,,,,1861,1232,8372,8402.2,8450.6,15,22,29.6,-8963,754,11268,11281,11240,40,41,41,0,2,2,11309,11324,11284,0
2012/1/18,12.55,12.55,12.25,12.4,0,0,12.11,12.1,,,,1686,1348,8174,8326.6,8472.6,16,16.4,30.3,-8861,102,11119,11251,11224,40,41,41,0,2,2,11159,11294,11268,0
2012/1/30,12.8,12.8,12.5,12.6,0.2,1.6129,12.23,12.175,,,,2875,1714,8576,8355.2,8466.4,18,14.8,29,-8015,846,11198,11228,11222,38,40,41,0,2,2,11237,11270,11265,0
2012/1/31,12.7,12.7,12.5,12.55,-0.05,-0.3968,12.39,12.25,,,,1546,1785,8588,8411.2,8469.5,17,16,24.8,-7379,636,11210,11205,11229,38,40,41,9,4,3,11258,11249,11273,0
2012/2/1,12.65,12.9,12.6,12.8,0.25,1.992,12.55,12.325,,,,2483,2090,8659,8473.8,8463.2,24,18,23.1,-6702,677,11217,11203,11238,38,39,40,0,2,2,11255,11244,11280,0
2012/2/2,12.9,13.05,12.75,12.9,0.1,0.7812,12.65,12.37,,,,1890,2096,8820,8563.4,8482.8,25,20,21,-6077,625,11278,11205,11243,38,39,40,0,2,2,11316,11246,11285,0
2012/2/3,12.9,13.15,12.85,12.9,0,0,12.75,12.43,11.995,,,1399,2038,8889,8706.4,8516.5,36,24,20.2,-5887,190,11248,11231,11241,38,38,40,3,3,2,11290,11272,11283,0
2012/2/4,12.95,13.4,12.95,13.15,0.25,1.938,12.86,12.545,12.1025,,,2472,1958,8984,8788,8571.6,40,28.4,21.6,-5465,422,11238,11239,11234,38,38,39,2,3,2,11279,11280,11275,0
2012/2/6,13.15,13.3,13,13,-0.15,-1.1407,12.95,12.67,12.195,,,1366,1922,8839,8838.2,8624.7,40,33,24.5,-5853,-388,11149,11226,11216,38,38,39,0,1,2,11187,11266,11257,0
2012/2/7,13.2,13.2,12.8,12.85,-0.15,-1.1538,12.96,12.755,12.2925,,,1012,1627,8637,8833.8,8653.8,21,32.4,25.2,-5916,-63,11150,11213,11208,38,38,39,0,1,2,11188,11253,11248,0
2012/2/8,12.95,13.1,12.9,13.05,0.2,1.5564,12.99,12.82,12.395,,,1096,1469,8458,8761.4,8662.4,24,32.2,26.1,-5130,786,11326,11223,11214,38,38,39,7,3,2,11372,11264,11255,0
2012/2/9,13.05,13.15,12.9,13.15,0.1,0.7663,13.04,12.895,12.4975,,,1251,1439,8537,8691,8698.7,25,30,27,-4770,360,11405,11254,11242,38,38,38,5,3,3,11449,11296,11284,0
2012/2/10,13.2,13.2,13,13.1,-0.05,-0.3802,13.03,12.945,12.56,,,1044,1153,8481,8590.4,8689.2,25,27,27.7,-4713,57,11287,11264,11251,38,38,38,0,3,3,11326,11305,11293,0
2012/2/13,12.95,13.2,12.95,13.05,-0.05,-0.3817,13.04,12.995,12.6225,,,948,1070,8569,8536.4,8687.3,25,24,28.5,-4279,434,11287,11291,11259,38,38,38,10,5,3,11336,11335,11300,0
2012/2/14,13.15,13.6,13.1,13.55,0.5,3.8314,13.18,13.07,12.6975,,,4697,1807,9206,8650.2,8742,29,25.6,29,-4543,-264,11273,11316,11265,37,38,38,8,6,4,11319,11361,11307,0
2012/2/15,13.8,14.35,13.75,14.3,0.75,5.5351,13.43,13.21,12.79,,,6786,2945,8693,8697.2,8729.3,45,29.8,31,-3889,654,11162,11283,11253,37,38,38,0,5,4,11200,11327,11295,0
2012/2/16,14.2,14.65,13.8,13.85,-0.45,-3.1469,13.57,13.305,12.8675,,,4743,3643,8762,8742.2,8716.6,38,32.4,31.2,-4501,-612,11079,11218,11236,37,38,38,15,7,5,11132,11263,11279,0
2012/2/17,14.3,14.4,13.8,13.9,0.05,0.361,13.73,13.38,12.9625,,,2685,3971,8977,8841.4,8715.9,65,40.4,33.7,-4478,23,10936,11148,11206,37,38,38,23,12,7,10997,11198,11251,0
2012/2/20,14.45,14.85,14.3,14.85,0.95,6.8345,14.09,13.565,13.1175,,,5498,4881,9277,8983,8759.7,112,57.8,40.9,-3983,495,11006,11092,11192,37,37,38,0,10,7,11044,11139,11237,0
2012/2/21,15.1,15.25,14.55,14.6,-0.25,-1.6835,14.3,13.74,13.2475,,,7224,5387,10375,9216.8,8933.5,67,65.4,45.5,-4187,-204,10539,10945,11131,37,37,38,14,11,9,10591,10993,11177,0
2012/2/22,14.6,14.9,14.6,14.8,0.2,1.3699,14.4,13.915,13.3675,,,3637,4757,10963,9670.8,9184,91,74.6,52.2,-3709,478,10490,10811,11047,37,37,38,18,14,10,10546,10863,11095,0
2012/2/23,14.8,14.9,14.45,14.45,-0.35,-2.3649,14.52,14.045,13.47,,,1905,4189,10830,10084.4,9413.3,129,92.8,62.6,-3953,-244,10405,10676,10947,37,37,38,0,11,9,10443,10725,10994,0
2012/2/24,14.3,14.6,13.9,14,-0.45,-3.1142,14.54,14.135,13.54,,,2187,4090,10344,10357.8,9599.6,146,109,74.7,-4156,-203,10481,10585,10867,37,37,38,15,10,11,10534,10632,10915,0
2012/2/29,14.45,14.45,14,14.1,0.1,0.7143,14.39,14.24,13.6175,,,1535,3297,10575,10617.4,9800.2,201,126.8,92.3,-3809,347,10495,10483,10787,37,37,37,18,14,12,10551,10534,10836,0
2012/3/1,14.4,14.6,14.3,14.35,0.25,1.773,14.34,14.32,13.695,,,2126,2278,10778,10698,9957.4,120,137.4,101.4,-3570,239,10693,10514,10729,37,37,37,24,16,13,10755,10567,10780,0
2012/3/2,14.7,14.8,14.55,14.7,0.35,2.439,14.32,14.36,13.785,,,2979,2146,9936,10492.6,10081.7,91,137.4,106,-3257,313,10725,10561,10686,37,37,37,0,12,13,10763,10610,10736,0
2012/3/3,14.7,14.75,14.5,14.65,-0.05,-0.3401,14.36,14.44,13.8725,,,673,1900,9829,10292.4,10188.4,92,130,111.4,-3232,25,10721,10624,10650,37,37,37,0,12,12,10759,10673,10699,0
2012/3/5,14.7,14.85,14.2,14.2,-0.45,-3.0717,14.4,14.47,13.925,,,1424,1747,9916,10206.8,10282.3,63,113.4,111.2,-3774,-542,10536,10635,10610,37,37,37,20,13,11,10594,10685,10659,0
2012/3/6,14.15,14.35,13.65,13.8,-0.4,-2.8169,14.34,14.365,13.965,,,1781,1796,9811,10054,10335.7,29,79,102.9,-4381,-607,10407,10617,10550,37,37,37,28,15,14,10473,10669,10602,0
2012/3/7,13.5,13.75,13.3,13.6,-0.2,-1.4493,14.19,14.265,14.0025,,,905,1552,9788,9856,10277,28,60.6,99,-4522,-141,10447,10568,10541,36,37,37,0,10,13,10484,10615,10591,0
2012/3/8,13.95,13.95,13.7,13.8,0.2,1.4706,14.01,14.165,14.04,,,574,1071,9813,9831.4,10162,34,49.2,93.3,-4041,481,10299,10483,10522,35,37,37,25,15,13,10360,10535,10572,0
2012/3/9,13.95,14.15,13.85,14.05,0.25,1.8116,13.89,14.125,14.085,,,801,1097,9924,9850.4,10071.4,36,38,84,-3662,379,10293,10397,10510,35,36,37,24,20,16,10353,10454,10563,0
2012/3/12,14.05,14.1,13.85,13.9,-0.15,-1.0676,13.83,14.115,14.125,,,531,918,9985,9864.2,10035.5,29,31.2,72.3,-4055,-393,10177,10325,10480,35,36,37,21,20,16,10234,10382,10533,0
2012/3/13,14.15,14.25,13.9,14.05,0.15,1.0791,13.88,14.11,14.175,,,907,743,9946,9891.2,9972.6,29,31.2,55.1,-3811,244,10116,10267,10442,35,36,37,26,20,17,10178,10323,10496,0
2012/3/14,14.25,14.25,14,14,-0.05,-0.3559,13.96,14.075,14.1975,,,1320,826,9774,9888.4,9872.2,37,33,46.8,-3343,468,9963,10170,10369,35,35,36,33,26,18,10032,10232,10424,0
2012/3/15,13.9,13.9,13.5,13.65,-0.35,-2.5,13.93,13.97,14.165,,,1437,999,9835,9892.8,9862.1,20,30.2,39.7,-3418,-75,9923,10095,10289,35,35,36,0,21,18,9959,10152,10343,0
2012/3/16,13.5,13.5,13.25,13.3,-0.35,-2.5641,13.78,13.835,14.1375,,,1564,1151,9820,9872,9861.2,17,26.4,32.2,-3514,-96,9827,10002,10200,35,35,36,0,16,18,9863,10054,10254,0
2012/3/19,13.3,13.4,13.2,13.3,0,0,13.66,13.745,14.1075,,,916,1228,9837,9842.4,9853.3,17,24,27.6,-3807,-293,9693,9905,10115,35,35,36,32,19,19,9761,9959,10170,0
