日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/12/14,53,54.6,52.5,53.7,0.3,0.5618,54.84,57.55,58.925,,,2534,1828,10350,10235.2,10403.5,595,618,605.5,45623,47142,47577,28016,27289,27207,0,124,221,73640,74555,75004,-9421,349,0
2011/12/15,53.2,53.4,52,53,-0.7,-1.3035,54.12,56.65,58.265,,,1564,1890,10301,10221.6,10370.7,459,593,589.5,45236,46596,47266,28111,27598,27300,0,76,184,73347,74271,74750,-10049,-628,0
2011/12/16,52.3,53.1,51.6,51.6,-1.4,-2.6415,53.44,55.66,57.655,,,1666,1801,10333,10240.4,10341.3,431,573,575.3,44854,46001,46960,28133,27865,27392,3,37,145,72990,73903,74496,-10086,-37,0
2011/12/19,50.6,51.2,48.5,48.7,-2.9,-5.6202,52.08,54.44,57.085,,,2731,2075,9872,10184,10275,410,504.8,560.4,44923,45475,46659,27636,27908,27430,0,11,106,72560,73393,74195,-10919,-833,0
2011/12/20,48.7,49.35,47.6,48.2,-0.5,-1.0267,51.04,53.42,56.57,,,2661,2231,10188,10208.8,10233.6,405,460,548.9,44950,45118,46368,26750,27730,27404,10,3,86,71711,72850,73857,-10724,195,0
2011/12/21,50.4,51.5,50,51.5,3.3,6.8465,50.6,52.72,56.255,,,2794,2283,10459,10230.6,10232.9,416,424.2,521.1,44492,44891,46017,26842,27495,27392,41,11,68,71376,72397,73476,-9697,1027,0
2011/12/22,51.3,52.7,51.2,52.7,1.2,2.3301,50.54,52.33,55.965,,,2664,2503,10515,10273.4,10247.5,444,421.2,507.1,44059,44656,45626,26860,27245,27422,45,20,48,70966,71921,73096,-9941,-244,0
2011/12/23,53.1,56.3,53.1,56.3,3.6,6.8311,51.48,52.46,55.86,,,4009,2971,10445,10295.8,10268.1,514,437.8,505.4,44221,44529,45265,26621,26943,27404,503,120,79,71347,71592,72748,-9138,803,0
2011/12/26,56.9,59.9,56.9,57.7,1.4,2.4867,53.28,52.68,55.77,,,5070,3439,10268,10375,10279.5,702,496.2,500.5,44055,44356,44915,27404,26896,27402,536,227,119,71997,71480,72436,-9267,-129,0
2011/12/27,58,58.8,57.2,58.4,0.7,1.2132,55.32,53.18,55.655,,,2458,3399,10112,10359.8,10284.3,844,584,522,44082,44182,44650,27853,27117,27423,462,318,160,72398,71617,72234,-9463,-196,0
2011/12/28,58.4,58.6,57.5,57.5,-0.9,-1.5411,56.52,53.56,55.555,,,935,3027,10036,10275.2,10252.9,824,665.6,544.9,44036,44091,44491,28008,27350,27423,341,378,194,72387,71819,72108,-9518,-55,0
2011/12/29,57,58.9,56.8,58.9,1.4,2.4348,57.76,54.15,55.4,,,2527,2999,9975,10167.2,10220.3,896,756,588.6,44097,44099,44377,28331,27644,27445,302,429,225,72731,72172,72047,-9460,58,0
2011/12/30,60,60.1,59,59.7,0.8,1.3582,58.44,54.96,55.31,,,4197,3037,9509,9980,10137.9,942,841.6,639.7,44373,44129,44329,28881,28096,27520,141,357,238,73396,72582,72087,-9509,-49,0
2012/1/2,59.7,59.9,57.5,57.8,-1.9,-3.1826,58.46,55.87,55.155,,,1991,2421,9644,9855.2,10115.1,813,863.8,680,44353,44189,44272,29091,28434,27665,169,283,255,73614,72906,72193,-10067,-558,0
2012/1/3,58.1,58.5,57.4,57.5,-0.3,-0.519,58.28,56.8,55.11,,,1389,2207,9850,9802.8,10081.3,818,858.6,721.3,44353,44243,44213,28615,28586,27851,87,208,263,73056,73038,72327,-9497,570,0
2012/1/4,58,59.2,58,58.3,0.8,1.3913,58.44,57.48,55.1,,,1723,2365,9748,9745.2,10010.2,871,868,766.8,44339,44304,44197,28479,28680,28015,504,241,309,73323,73225,72522,-9291,206,0
2012/1/5,57.2,59.2,57.2,59.2,0.9,1.5437,58.5,58.13,55.23,,,2485,2357,9772,9704.6,9935.9,889,866.6,811.3,43774,44239,44169,28343,28683,28163,539,288,359,72657,73210,72691,-8986,305,0
2012/1/6,58.6,59.7,58.5,58.5,-0.7,-1.1824,58.26,58.35,55.405,,,3619,2241,9517,9706.2,9843.1,840,846.2,843.9,42891,43943,44036,29446,28796,28446,540,368,362,72878,73106,72844,-9139,-153,0
2012/1/9,57.5,58.3,56.2,56.5,-2,-3.4188,58,58.23,55.455,,,2373,2317,9921,9761.6,9808.4,688,821.2,842.5,41794,43431,43810,28996,28776,28605,767,488,385,71558,72695,72800,-9448,-309,0
2012/1/10,56.8,58,56.7,57.5,1,1.7699,58,58.14,55.66,,,2626,2565,9580,9707.6,9755.2,734,804.4,831.5,41157,42792,43517,29728,28999,28793,741,618,413,71627,72409,72723,-9032,416,0
2012/1/11,57.4,59.5,57,58.7,1.2,2.087,58.08,58.26,55.91,,,3246,2869,9258,9609.6,9677.4,650,760.2,814.1,40452,42014,43159,30497,29403,29041,661,650,445,71611,72067,72646,-9013,19,0
2012/1/12,59.3,59.3,58.3,59,0.3,0.5111,58.04,58.27,56.21,,,1654,2703,9021,9459.4,9582,681,718.6,792.6,40620,41383,42811,30614,29857,29270,551,652,470,71786,71893,72551,-9379,-366,0
2012/1/13,59.3,59.5,58.1,58.8,-0.2,-0.339,58.1,58.18,56.57,,,1874,2354,8782,9312.4,9509.3,692,689,767.6,40437,40893,42418,31228,30213,29504,561,657,512,72227,71762,72434,-9776,-397,0
2012/1/16,60.1,60.1,58.5,59,0.2,0.3401,58.6,58.3,57.085,,,1612,2202,8712,9070.6,9416.1,727,696.8,759,40628,40659,42045,31644,30743,29760,545,612,550,72818,72015,72355,-9717,59,0
2012/1/17,59.5,63.1,59.2,62.9,3.9,6.6102,59.68,58.84,57.82,,,5408,2758,8985,8951.6,9329.6,719,693.8,749.1,41195,40667,41729,32332,31264,30131,489,562,590,74017,72493,72451,-8963,754,0
2012/1/18,63.1,67.3,62.9,66.7,3.8,6.0413,61.28,59.68,58.58,,,11408,4391,7429,8585.8,9097.7,815,726.8,743.5,42201,41017,41516,35622,32289,30846,401,510,580,78225,73815,72941,-8861,102,0
2012/1/30,69.3,71.3,68.8,71.2,4.5,6.7466,63.72,60.88,59.505,,,6924,5445,7838,8349.2,8904.3,927,776,747.3,43549,41603,41493,36401,33446,31651,701,540,596,80652,75589,73741,-8015,846,0
2012/1/31,71,71.8,69.8,70.5,-0.7,-0.9831,66.06,62.08,60.215,,,2831,5636,7795,8151.8,8732.1,822,802,745.5,43474,42210,41551,36635,34527,32370,965,621,639,81075,77358,74560,-7379,636,0
2012/2/1,71,71.8,70.4,71,0.5,0.7092,68.46,63.53,60.88,,,2533,5820,8070,8023.4,8547,791,814.8,755.8,43690,42822,41741,36569,35512,33128,1076,727,670,81336,79062,75538,-6702,677,0
2012/2/2,71.7,74.1,71.1,72,1,1.4085,70.28,64.98,61.56,,,4394,5618,8209,7868.2,8409.9,759,822.8,758.3,43777,43339,42003,37200,36486,33875,1223,874,718,82201,80698,76595,-6077,625,0
2012/2/3,72,72,69.6,70.4,-1.6,-2.2222,71.02,66.15,62.205,,,3769,4090,8931,8168.6,8377.2,689,797.6,762.2,43336,43566,42291,35783,36518,34403,1328,1059,785,80448,81143,77479,-5887,190,0
2012/2/4,70.5,71,68,69.2,-1.2,-1.7045,70.62,67.17,62.72,,,5437,3792,9832,8567.4,8458.3,595,731.2,753.6,43322,43520,42561,33657,35969,34708,1353,1190,865,78333,80679,78134,-5465,422,0
2012/2/6,69,69.2,67.4,68,-1.2,-1.7341,70.12,68.09,63.135,,,4685,4163,11371,9282.6,8717.2,540,674.8,738.4,43821,43590,42900,32607,35164,34845,1427,1282,952,77857,80035,78697,-5853,-388,0
2012/2/7,69,71.6,68.5,70.7,2.7,3.9706,70.06,69.26,63.78,,,7588,5174,11194,9907.4,8965.4,582,633,723.9,44452,43742,43282,32400,34330,34921,1613,1390,1058,78467,79462,79262,-5916,-63,0
2012/2/8,72,73.8,71.8,73.8,3.1,4.3847,70.42,70.35,64.595,,,8537,6003,11024,10470.4,9169.3,639,609,715.9,44621,43911,43625,32922,33474,34980,1954,1536,1205,79498,78921,79810,-5130,786,0
2012/2/9,74,77.4,73.3,76.2,2.4,3.252,71.58,71.3,65.49,,,10578,7365,10471,10778.4,9473.5,748,620.8,709.2,45071,44258,43912,34686,33255,34886,2295,1729,1394,82054,79242,80193,-4770,360,0
2012/2/10,77,77,73.1,74.9,-1.3,-1.706,72.72,71.67,66.275,,,5252,7328,11188,11049.6,9808.5,617,625.2,678.2,45018,44597,44059,33942,33312,34641,2195,1898,1544,81157,79807,80243,-4713,57,0
2012/2/13,74.7,75.1,73.6,75,0.1,0.1335,74.12,72.12,67.1,,,2955,6982,11003,10976,10129.3,617,640.6,657.7,44877,44808,44199,34249,33640,34402,2092,2031,1656,81220,80479,80257,-4279,434,0
2012/2/14,75.2,75.9,73.7,73.8,-1.2,-1.6,74.74,72.4,67.965,61.2033,,2670,5998,11409,11019,10463.2,590,642.2,637.6,44579,44834,44288,34129,33986,34158,1831,2074,1732,80540,80894,80178,-4543,-264,0
2012/2/15,74.4,78.9,74.4,78.5,4.7,6.3686,75.68,73.05,69.015,61.4083,,12022,6695,12166,11247.4,10858.9,689,652.2,630.6,46336,45177,44544,34727,34347,33911,1574,1998,1767,82639,81522,80222,-3889,654,0
2012/2/16,78.1,79.1,73.3,74.7,-3.8,-4.8408,75.38,73.48,69.815,61.55,,6932,5966,11048,11362.8,11070.6,584,619.4,620.1,46556,45474,44866,35008,34412,33833,1297,1799,1764,82863,81684,80463,-4501,-612,0
2012/2/17,76.5,76.7,72.4,73.1,-1.6,-2.1419,75.02,73.87,70.52,61.665,,6020,6119,11698,11464.8,11257.2,520,600,612.6,45729,45616,45107,33770,34377,33845,1023,1564,1731,80523,81558,80682,-4478,23,0
2012/2/20,73.5,77.5,72.6,77,3.9,5.3352,75.42,74.77,71.43,61.885,,5829,6694,10666,11397.4,11186.7,692,615,627.8,48456,46332,45570,33495,34227,33933,1180,1382,1706,83132,81940,81210,-3983,495,0
2012/2/21,78,80.5,77.9,78.4,1.4,1.8182,76.34,75.54,72.4,62.19,,9178,7996,10155,11146.6,11082.8,796,656.2,649.2,51192,47655,46244,33349,34071,34028,1046,1225,1650,85589,82950,81922,-4187,-204,0
2012/2/22,79,79.6,77.5,78.7,0.3,0.3827,76.38,76.03,73.19,62.5267,,6270,6845,10909,10895.2,11071.3,781,674.6,663.4,51376,48663,46920,31474,33420,33884,1109,1132,1565,83961,83214,82368,-3709,478,0
2012/2/23,77.7,78.3,75.5,76.1,-2.6,-3.3037,76.66,76.02,73.66,62.8317,,4504,6360,11402,10966,11164.4,696,697,658.2,51281,49608,47541,29774,32373,33392,1108,1094,1446,82165,83075,82380,-3953,-244,0
2012/2/24,76.3,76.4,74.4,76.3,0.2,0.2628,77.3,76.16,73.915,63.1283,,3979,5952,11481,10922.6,11193.7,639,720.8,660.4,52268,50915,48266,27706,31160,32769,1072,1104,1334,81048,83180,82369,-4156,-203,0
2012/2/29,77,77.1,74.8,76,-0.3,-0.3932,77.1,76.26,74.19,63.4217,,3356,5457,11472,11083.8,11240.6,669,716.2,665.6,52406,51705,49019,27109,29883,32055,1240,1116,1249,80757,82705,82322,-3809,347,0
2012/3/1,77,79.5,76.5,77.5,1.5,1.9737,76.92,76.63,74.515,63.7217,,6332,4888,12190,11490.8,11318.7,632,683.4,669.8,53132,52093,49874,26159,28445,31258,1388,1184,1205,80681,81723,82336,-3570,239,0
2012/3/2,78.2,78.8,77.2,78.7,1.2,1.5484,76.92,76.65,74.85,64.0217,,2986,4231,12148,11738.6,11316.9,643,655.8,665.2,53186,52455,50559,25986,27348,30384,1495,1262,1197,80668,81064,82139,-3257,313,0
2012/3/3,79.2,80.5,77.9,78.4,-0.3,-0.3812,77.38,77.02,75.25,64.3367,,5495,4429,12245,11907.2,11436.6,564,629.4,663.2,53169,52833,51220,25686,26530,29452,1423,1325,1209,80280,80687,81881,-3232,25,0
2012/3/5,78.4,78.7,75,75.6,-2.8,-3.5714,77.24,77.27,75.57,64.5633,,3736,4381,12395,12090,11506.3,506,602.8,661.8,52590,52897,51906,25104,26010,28585,1222,1355,1229,78918,80261,81721,-3774,-542,0
2012/3/6,74.5,75.6,72.6,73.7,-1.9,-2.5132,76.78,76.94,75.855,64.7667,,3936,4497,12565,12308.6,11696.2,386,546.2,631.2,52852,52986,52346,23670,25322,27602,968,1300,1208,77492,79608,81156,-4381,-607,0
2012/3/7,70.3,73.2,70.3,72,-1.7,-2.3066,75.68,76.3,75.92,64.9517,,2751,3780,13099,12490.4,11990.6,366,493,588.2,52875,52935,52514,22326,24555,26500,947,1212,1198,76149,78702,80212,-4522,-141,0
2012/3/8,72.6,73.8,72.4,73,1,1.3889,74.54,75.73,75.88,65.195,,2557,3695,13572,12775.2,12256.9,451,454.6,555.2,52875,52873,52664,21656,23689,25518,1064,1126,1194,75597,77688,79376,-4041,481,0
2012/3/9,74.4,78,74.2,77.1,4.1,5.6164,74.28,75.83,75.925,65.505,,7128,4021,13067,12939.6,12423.4,618,465.4,547.4,54523,53144,52988,21353,22822,24676,1139,1069,1197,77017,77035,78861,-3662,379,0
2012/3/12,78,78.7,76.5,76.5,-0.6,-0.7782,74.46,75.85,76.005,65.8367,,3757,4025,12902,13041,12565.5,652,494.6,548.7,54547,53535,53216,21487,22099,24054,1352,1095,1225,77387,76729,78495,-4055,-393,0
2012/3/13,76.5,77.5,74.5,74.5,-2,-2.6144,74.62,75.7,75.98,66.1617,,3779,3994,13388,13205.6,12757.1,507,518.8,532.5,53765,53717,53352,21304,21626,23474,1233,1148,1224,76303,76491,78050,-3811,244,0
2012/3/14,75,75.5,73.3,74,-0.5,-0.6711,75.02,75.35,75.99,66.47,,4620,4368,13754,13336.6,12913.5,373,520.2,506.6,53729,53888,53412,19935,21148,22851,1138,1186,1199,74803,76222,77462,-3343,468,0
2012/3/15,74.5,75.3,73.9,74.5,0.5,0.6757,75.32,74.93,75.79,66.8217,,4462,4749,14161,13454.4,13114.8,413,512.6,483.6,53279,53969,53421,19070,20630,22160,993,1172,1149,73343,75771,76729,-3418,-75,0
2012/3/16,72.6,74.1,72.6,72.9,-1.6,-2.1477,74.48,74.38,75.7,67.1417,,3199,3963,14588,13758.6,13349.1,379,464.8,465.1,52282,53521,53332,19010,20162,21492,862,1117,1093,72155,74799,75917,-3514,-96,0
2012/3/19,72.9,73.5,71.5,72,-0.9,-1.2346,73.58,74.02,75.645,67.4583,,2425,3697,14521,14082.4,13561.7,360,406.4,450.5,52841,53180,53357,18710,19606,20853,806,1007,1051,72358,73793,75261,-3807,-293,0
2012/3/20,72.8,73.5,71.9,72.2,0.2,0.2778,73.12,73.87,75.405,67.8017,,2508,3442,14445,14293.8,13749.7,442,393.4,456.1,52975,53022,53369,18089,18963,20294,767,914,1031,71832,72899,74695,-4185,-378,0
2012/3/21,72.3,73.9,72.3,73.6,1.4,1.9391,73.04,74.03,75.165,68.2167,,2659,3050,13871,14317.2,13826.9,537,426.2,473.2,53345,52945,53416,17946,18565,19856,715,830,1008,72007,72340,74281,-4323,-138,0
2012/3/22,73.9,73.9,72.7,72.8,-0.8,-1.087,72.7,74.01,74.87,68.6267,,2142,2586,14003,14285.6,13870,448,433.2,472.9,52391,52767,53368,17956,18343,19486,695,770,971,71043,71880,73825,-3931,392,0
2012/3/23,72.7,72.8,72.1,72.3,-0.5,-0.6868,72.58,73.53,74.68,68.9733,,1471,2241,14131,14194.2,13976.4,410,439.4,452.1,51621,52635,53078,17869,18114,19138,602,718,917,70093,71467,73133,-3901,30,0
2012/3/26,72,72.6,71.6,71.6,-0.7,-0.9682,72.5,73.04,74.445,69.2883,,1145,1985,14101,14110.2,14096.3,342,435.8,421.1,51350,52337,52758,17769,17926,18766,578,672,840,69698,70935,72364,-4112,-211,0
2012/3/27,72,72.4,71.6,71.7,0.1,0.1397,72.4,72.76,74.23,69.545,,764,1636,14027,14026.6,14160.2,320,411.4,402.4,51273,51996,52509,17769,17862,18413,597,638,776,69640,70497,71698,-4327,-215,0
2012/3/28,72.4,72.4,70.4,70.5,-1.2,-1.6736,71.78,72.41,73.88,69.7583,,2074,1519,14075,14067.4,14192.3,226,349.2,387.7,50420,51411,52178,17644,17802,18184,565,608,719,68630,69821,71081,-4523,-196,0
2012/3/29,70,70.4,66.8,67.1,-3.4,-4.8227,70.64,71.67,73.3,69.9033,,2960,1682,13218,13910.4,14098,187,297,365.1,50590,51051,51909,17629,17736,18039,403,550,660,68624,69338,70609,-5346,-823,0
2012/3/30,68.2,69.3,66.9,67.8,0.7,1.0432,69.74,71.16,72.77,70.075,,2500,1888,13323,13748.8,13971.5,172,249.4,344.4,49740,50675,51655,17820,17727,17920,336,497,607,67898,68898,70183,-4959,387,0
2012/4/2,67.5,69.4,67.3,69.2,1.4,2.0649,69.26,70.88,72.45,70.2467,,1311,1921,13023,13533.2,13821.7,175,216,325.9,50052,50416,51376,16167,17406,17666,370,455,564,66591,68277,69606,-5328,-369,0
2012/4/3,69.5,69.7,66.5,67,-2.2,-3.1792,68.32,70.36,72.115,70.3683,,1706,2110,12646,13257,13641.8,102,172.4,291.9,49941,50149,51073,16132,17079,17470,329,401,520,66404,67630,69063,-6047,-719,0
2012/4/5,65.3,65.9,64,65.9,-1.1,-1.6418,67.4,69.59,71.81,70.5033,,2047,2104,12486,12939.2,13503.3,66,140.4,244.8,50184,50102,50757,16127,16775,17289,295,347,478,66608,67225,68523,-6658,-611,0
2012/4/6,66.5,68.7,65.9,68.7,2.8,4.2489,67.72,69.18,71.595,70.69,,2143,1941,12523,12800.2,13355.3,53,113.6,205.3,50193,50023,50537,16378,16525,17131,334,334,442,66907,66882,68110,-5968,690,0
2012/4/9,67,67.3,66,66.5,-2.2,-3.2023,67.46,68.6,71.065,70.8267,,1921,1825,12470,12629.6,13189.2,1,79.4,164.4,50100,50095,50385,16387,16239,16983,334,333,415,66822,66667,67783,-6478,-510,0
2012/4/10,67.2,68,66.8,67.8,1.3,1.9549,67.18,68.22,70.63,70.97,,1347,1832,12162,12457.4,12995.3,0,44.4,130.2,50148,50114,50265,16449,16295,16851,382,336,395,66980,66745,67511,-6055,423,0
2012/4/11,66.5,68.6,66.5,68.6,0.8,1.1799,67.5,67.91,70.335,71.1383,,1241,1739,11867,12301.6,12779.3,0,24,98.2,50374,50201,50175,16529,16374,16727,383,346,374,67287,66921,67275,-6075,-20,0
2012/4/12,69.4,70.7,69,70,1.4,2.0408,68.32,67.86,70.135,71.3633,,2143,1759,11512,12106.8,12523,0,10.8,75.6,50420,50248,50175,16410,16431,16603,491,386,367,67322,67064,67145,-5934,141,0
2012/4/13,70.9,71.6,70.5,70.5,0.5,0.7143,68.68,68.2,69.935,71.58,,1524,1635,11986,11999.4,12399.8,77,15.6,64.6,50210,50251,50137,16410,16437,16481,442,407,370,67063,67095,66989,-5242,692,0
2012/4/16,70,70.5,68.5,69,-1.5,-2.1277,69.18,68.32,69.74,71.7517,,1159,1482,12080,11921.4,12275.5,25,20.4,49.9,50412,50313,50204,16413,16442,16340,434,427,380,67260,67183,66925,-5671,-429,0
2012/4/17,69.6,69.6,67.6,67.9,-1.1,-1.5942,69.2,68.19,69.535,71.9,,1465,1506,11883,11865.6,12161.5,39,28.2,36.3,50994,50482,50298,16240,16400,16348,430,437,386,67665,67320,67032,-6361,-690,0
2012/4/18,68.7,68.8,67.2,67.3,-0.6,-0.8837,68.94,68.22,69.29,72.0417,,1068,1471,11959,11884,12092.8,42,36.6,30.3,51170,50642,50421,16240,16343,16358,400,440,393,67811,67424,67173,-6453,-92,0
2012/4/19,67,68,66.1,67.8,0.5,0.7429,68.5,68.41,69,72.1883,,1095,1262,11787,11939,12022.9,58,48.2,29.5,51516,50861,50554,16239,16308,16370,387,419,403,68143,67589,67326,-6507,-54,0
2012/4/20,67,67.5,64.9,65.5,-2.3,-3.3923,67.5,68.09,68.635,72.2317,,2840,1525,11872,11916.2,11957.8,41,41,28.3,51666,51152,50701,16262,16279,16358,345,400,404,68274,67831,67463,-7116,-609,0
2012/4/23,64.3,65.5,63,63.3,-2.2,-3.3588,66.36,67.77,68.185,72.175,,1613,1616,11858,11871.8,11896.6,40,44,32.2,51727,51415,50864,16434,16283,16363,332,380,403,68494,68078,67630,-7592,-476,0
2012/4/24,63.4,64.7,62.7,64,0.7,1.1058,65.58,67.39,67.805,72.055,,1701,1663,11749,11845,11855.3,115,59.2,43.7,52089,51634,51058,16584,16352,16376,330,360,398,69004,68346,67833,-7660,-68,0
2012/4/25,64.9,66.7,64.6,65.7,1.7,2.6563,65.26,67.1,67.505,71.975,,1826,1815,11828,11818.8,11851.4,169,84.6,60.6,52135,51827,51234,16434,16391,16367,393,358,399,68963,68576,68000,-7080,580,0
2012/4/26,66.4,66.5,64.6,64.6,-1.1,-1.6743,64.62,66.56,67.21,71.8683,,917,1779,11912,11843.8,11891.4,216,116.2,82.2,52106,51945,51403,16298,16402,16355,383,357,388,68788,68705,68147,-7348,-268,0
2012/4/27,64.8,65.3,63.5,63.6,-1,-1.548,64.24,65.87,67.035,71.7283,,1050,1421,11795,11828.4,11872.3,183,144.6,92.8,51920,51996,51574,16298,16410,16344,377,364,382,68596,68770,68300,-7734,-386,0
2012/4/30,62.8,62.8,60.3,61,-2.6,-4.0881,63.78,65.07,66.695,71.5717,,2414,1581,11762,11809.2,11840.5,129,162.4,103.2,51676,51986,51701,15681,16259,16271,324,362,371,67682,68607,68343,-7621,113,0
2012/5/2,61.2,63.3,60.5,63,2,3.2787,63.58,64.58,66.385,71.4683,,4859,2213,12536,11966.6,11905.8,132,165.8,112.5,49796,51527,51581,15153,15973,16162,439,384,372,65389,67884,68115,-6834,787,0
2012/5/3,62.5,63,62,62,-1,-1.5873,62.84,64.05,66.135,71.3683,,1174,2082,12458,12092.6,11955.7,77,147.4,116,49731,51047,51437,15034,15693,16042,444,394,376,65211,67134,67855,-7069,-235,0
2012/5/4,61.2,63.2,61.2,62.5,0.5,0.8065,62.42,63.52,65.965,71.2317,,1313,2162,12550,12220.2,12032,94,123,119.6,49652,50556,51251,14866,15407,15905,535,425,391,65055,66387,67546,-6663,406,0
2012/5/7,61.6,62.3,61.3,62.2,-0.3,-0.48,62.14,63.19,65.64,71.0383,,766,2105,12484,12358,12093.2,65,99.4,122,49658,50103,51050,14966,15140,15775,503,450,407,65128,65694,67232,-7260,-597,0
2012/5/8,62.8,65.7,62.5,65.2,3,4.8232,62.98,63.38,65.575,70.855,,2975,2217,12460,12497.6,12153.4,140,101.6,132,49792,49726,50856,15119,15028,15644,840,553,458,65752,65308,66957,-7149,111,0
2012/5/9,64,66.2,64,65.5,0.3,0.4601,63.48,63.53,65.46,70.6983,,2332,1712,12300,12450.4,12208.5,152,105.6,135.7,49915,49750,50639,15414,15080,15527,851,635,510,66181,65466,66675,-7636,-487,0
