日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/11/25,28.75,29.35,27.1,27.55,0,0,,,,,,49270,,81798,,,20955,,,-9191,-9191,417139,,,33166,,,6279,,,456585,,,0
2011/11/28,28.3,28.35,26.8,27.3,-0.25,-0.9074,,,,,,34318,,84965,,,20043,,,-8609,582,410487,,,32371,,,5975,,,448834,,,0
2011/11/29,27.95,28.2,27.5,27.95,0.65,2.381,,,,,,23871,,85515,,,20760,,,-7969,640,409060,,,31274,,,6082,,,446418,,,0
2011/11/30,27.8,27.8,26,26,-1.95,-6.9767,,,,,,44908,,88215,,,25946,,,-8583,-614,407432,,,30923,,,5038,,,443395,,,0
2011/12/1,27.7,27.8,26.95,27.15,1.15,4.4231,27.19,,,,,61621,42797,87361,85570.8,,12612,20063.2,,-7707,876,403266,409478,,29141,31375,,5133,5702,,437541,446555,,0
2011/12/2,27.15,28.4,26.6,28.05,0.9,3.3149,27.29,,,,,49939,42931,88131,86837.4,,13587,18589.6,,-7968,-261,405720,407194,,26836,30109,,5181,5483,,437738,442786,,0
2011/12/5,28.1,28.45,27.2,27.65,-0.4,-1.426,27.36,,,,,26829,41433,86295,87103.4,,13707,17322.4,,-8227,-259,404423,405981,,25545,28744,,5273,5342,,435242,440067,,0
2011/12/6,27.2,27.2,26.6,26.65,-1,-3.6166,27.1,,,,,29039,42467,86760,87352.4,,13801,15930.6,,-8889,-662,401847,404538,,25256,27541,,5055,5137,,432159,437216,,0
2011/12/7,26.65,27.15,25.05,25.7,-0.95,-3.5647,27.04,,,,,74393,48364,89349,87579.2,,14371,13615.6,,-8700,189,382454,399543,,22967,25949,,5041,5137,,410463,430629,,0
2011/12/8,25.8,26.15,25.2,25.8,0.1,0.3891,26.77,26.98,,,,32207,42481,86612,87429.4,86500.1,14329,13959,17011.1,-9162,-462,386182,396126,402802,21565,24434,27905,5247,5160,5431,412996,425720,436138,0
