日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/11/11,6.68,6.68,6.51,6.53,0,0,,,,,,457,,28299,,,384,,,-5912,-5912,23450,,,0,,,0,,,23450,,,0
2011/11/14,6.6,6.67,6.53,6.54,0.01,0.1531,,,,,,714,,28261,,,354,,,-5250,662,23497,,,0,,,0,,,23497,,,0
2011/11/15,6.6,6.66,6.53,6.53,-0.01,-0.1529,,,,,,498,,28187,,,354,,,-5649,-399,23532,,,0,,,0,,,23532,,,0
2011/11/16,6.56,6.6,6.4,6.43,-0.1,-1.5314,,,,,,575,,28124,,,354,,,-6218,-569,23526,,,0,,,0,,,23526,,,0
2011/11/17,6.43,6.43,6.2,6.25,-0.18,-2.7994,6.456,,,,,983,645,28093,28192.8,,320,353.2,,-6274,-56,23597,23521,,0,0,,0,0,,23597,23521,,0
2011/11/18,6.21,6.42,6.2,6.4,0.15,2.4,6.43,,,,,887,731,28015,28136,,320,340.4,,-6877,-603,23605,23552,,0,0,,0,0,,23605,23552,,0
2011/11/21,6.5,6.5,5.96,5.96,-0.44,-6.875,6.314,,,,,1457,880,27483,27980.4,,318,333.2,,-7777,-900,23629,23579,,0,0,,5,1,,23634,23580,,0
2011/11/22,5.7,5.96,5.55,5.6,-0.36,-6.0403,6.128,,,,,1979,1176,26478,27638.6,,316,325.6,,-8356,-579,23644,23601,,0,0,,6,2,,23650,23603,,0
2011/11/23,5.5,5.6,5.21,5.21,-0.39,-6.9643,5.884,,,,,1682,1397,25612,27136.2,,306,316,,-9154,-798,23626,23621,,0,0,,0,2,,23626,23623,,0
2011/11/24,4.86,5.15,4.86,5,-0.21,-4.0307,5.634,6.045,,,,1572,1515,24928,26503.2,27348,306,313.2,333.2,-8870,284,23710,23644,23582,0,0,0,0,2,1,23710,23646,23583,0
2011/11/25,5.06,5.16,5,5.09,0.09,1.8,5.372,5.901,,,,1092,1556,24738,25847.8,26991.9,306,310.4,325.4,-9191,-321,23668,23656,23604,0,0,0,5,3,2,23673,23659,23606,0
2011/11/28,5.13,5.42,5.12,5.4,0.31,6.0904,5.26,5.787,,,,918,1448,24656,25282.4,26631.4,306,308,320.6,-8609,582,23771,23685,23632,0,0,0,0,2,2,23771,23687,23633,0
2011/11/29,5.53,5.77,5.53,5.77,0.37,6.8519,5.294,5.711,,,,971,1247,24347,24856.2,26247.4,306,306,315.8,-7969,640,23777,23711,23656,0,0,0,0,1,2,23777,23712,23658,0
2011/11/30,5.85,5.85,5.37,5.37,-0.4,-6.9324,5.326,5.605,,,,2360,1382,24158,24565.4,25850.8,306,306,311,-8583,-614,22132,23412,23517,0,0,0,0,1,2,22132,23413,23518,0
2011/12/1,5.41,5.52,5.06,5.3,-0.07,-1.3035,5.386,5.51,,,,3734,1815,24112,24402.2,25452.7,295,303.8,308.5,-7707,876,20372,22745,23194,0,0,0,0,1,2,20372,22746,23196,0
2011/12/2,5.21,5.28,5.08,5.12,-0.18,-3.3962,5.392,5.382,,,,1366,1869,24052,24265,25056.4,295,301.6,306,-7968,-261,20299,22071,22863,0,0,0,0,0,2,20299,22071,22865,0
2011/12/5,5.21,5.23,5.15,5.19,0.07,1.3672,5.35,5.305,,,,775,1841,24008,24135.4,24708.9,295,299.4,303.7,-8227,-259,20350,21387,22536,0,0,0,0,0,1,20350,21387,22537,0
2011/12/6,5.19,5.19,5.05,5.06,-0.13,-2.5048,5.208,5.251,,,,727,1792,23931,24052.2,24454.2,289,296,301,-8889,-662,20306,20692,22202,0,0,0,0,0,0,20306,20692,22202,0
2011/12/7,5.09,5.16,5.02,5.13,0.07,1.3834,5.16,5.243,,,,754,1471,23850,23990.6,24278,289,292.6,299.3,-8700,189,20361,20338,21875,0,0,0,0,0,0,20361,20338,21876,0
2011/12/8,5.15,5.26,5.05,5.06,-0.07,-1.3645,5.112,5.249,5.647,,,585,841,23748,23917.8,24160,289,291.4,297.6,-9162,-462,20389,20341,21543,0,0,0,0,0,0,20389,20341,21544,0
2011/12/9,4.98,5.02,4.9,4.94,-0.12,-2.3715,5.076,5.234,5.5675,,,623,692,23695,23846.4,24055.7,289,290.2,295.9,-9527,-365,20387,20359,21215,0,0,0,0,0,0,20387,20359,21215,0
2011/12/12,5.11,5.15,5.01,5.02,0.08,1.6194,5.042,5.196,5.4915,,,401,618,23584,23761.6,23948.5,289,289,294.2,-9383,144,20390,20367,20877,0,0,0,0,0,0,20390,20367,20877,0
2011/12/13,5,5,4.93,4.94,-0.08,-1.5936,5.018,5.113,5.412,,,481,568,23526,23680.6,23866.4,284,288,292,-9770,-387,20436,20393,20543,0,0,0,0,0,0,20436,20393,20543,0
2011/12/14,4.96,5.11,4.94,5.03,0.09,1.8219,4.998,5.079,5.342,,,656,549,23509,23612.4,23801.5,254,281,286.8,-9421,349,20443,20409,20374,0,0,0,0,0,0,20443,20409,20374,0
2011/12/15,4.96,5.08,4.92,4.92,-0.11,-2.1869,4.97,5.041,5.2755,,,731,578,23453,23553.4,23735.6,254,274,282.7,-10049,-628,20441,20420,20381,0,0,0,0,0,0,20441,20420,20381,0
2011/12/16,5.02,5.02,4.94,4.94,0.02,0.4065,4.97,5.023,5.2025,,,395,532,23420,23498.4,23672.4,254,267,278.6,-10086,-37,20461,20435,20397,0,0,0,0,0,0,20461,20435,20397,0
2011/12/19,4.72,4.82,4.6,4.6,-0.34,-6.8826,4.886,4.964,5.1345,,,1509,754,22574,23296.4,23529,254,260,274.5,-10919,-833,20417,20440,20404,0,0,0,0,0,0,20417,20440,20404,0
2011/12/20,4.92,4.92,4.89,4.92,0.32,6.9565,4.882,4.95,5.1005,,,952,848,22064,23004,23342.3,254,254,271,-10724,195,20417,20436,20415,0,0,0,0,0,0,20417,20436,20415,0
2011/12/21,5.26,5.26,5.26,5.26,0.34,6.9106,4.928,4.963,5.103,,,595,836,22042,22710.6,23161.5,254,254,267.5,-9697,1027,20417,20431,20420,0,0,0,0,0,0,20417,20431,20420,0
2011/12/22,5.62,5.62,5.36,5.62,0.36,6.8441,5.068,5.019,5.134,,,3540,1398,21864,22392.8,22973.1,254,254,264,-9941,-244,20424,20428,20424,0,0,0,0,0,0,20424,20428,20424,0
2011/12/23,6,6.01,5.89,6.01,0.39,6.9395,5.282,5.126,5.18,,,2208,1760,21519,22012.6,22755.5,254,254,260.5,-9138,803,20435,20422,20429,0,0,0,0,0,0,20435,20422,20429,0
2011/12/26,6.43,6.43,6.43,6.43,0.42,6.9884,5.648,5.267,5.2315,,,1111,1681,21263,21750.4,22523.4,254,254,257,-9267,-129,20435,20426,20433,0,0,0,0,0,0,20435,20426,20433,0
