日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2012/2/2,77.2,81,77.2,81,4.5,5.8824,78.36,77.8,75.21,,,11982,10911,7895,7365,7188,1475,1564,1585.6,1613554,1616012,1618593,38670,38859,38991,16942,17258,17303,1669167,1672128,1674886,-6077,625,0
2012/2/3,81,81.1,78.5,79.8,-1.2,-1.4815,78.34,78.22,75.715,,,7196,11324,7901,7733.2,7176.9,1490,1514.4,1607.6,1613683,1613757,1618203,38561,38789,38959,16569,17095,17206,1668814,1669641,1674367,-5887,190,0
2012/2/4,81,81.1,78.6,79,-0.8,-1.0025,78.56,78.45,76.07,,,4549,9467,8158,8020,7235.2,1313,1431.2,1598,1613040,1612770,1617591,38280,38611,38889,16030,16823,17066,1667351,1668203,1673547,-5465,422,0
2012/2/6,80.3,80.3,78.5,80,1,1.2658,79.26,78.66,76.47,,,6121,7767,7972,8057.2,7345,1506,1451.2,1577.8,1615950,1613429,1616991,37405,38274,38725,15902,16527,16921,1669258,1668230,1672638,-5853,-388,0
2012/2/7,80.2,80.6,79.2,79.6,-0.4,-0.5,79.88,78.85,76.875,,,3111,6591,7613,7907.8,7470.9,1489,1454.6,1534.8,1616507,1614547,1616361,37468,38077,38519,15834,16256,16782,1669810,1668880,1671662,-5916,-63,0
2012/2/8,80.8,82.5,79.8,82.2,2.6,3.2663,80.12,79.24,77.375,,,8969,5989,7642,7857.2,7611.1,1484,1456.4,1510.2,1618356,1615508,1615760,37426,37828,38343,16276,16123,16690,1672059,1669459,1670793,-5130,786,0
2012/2/9,82.2,84,81.9,84,1.8,2.1898,80.96,79.65,77.965,,,6476,5845,7355,7748,7740.6,1492,1456.8,1485.6,1618406,1616452,1615105,37247,37565,38177,15968,16002,16549,1671622,1670020,1669830,-4770,360,0
2012/2/10,83.1,83.7,79.5,79.9,-4.1,-4.881,81.14,79.85,78.315,,,9403,6816,8075,7731.4,7875.7,1432,1480.6,1455.9,1616782,1617201,1614985,37136,37337,37974,15683,15933,16378,1669602,1670470,1669337,-4713,57,0
2012/2/13,80,80.6,78.7,78.9,-1,-1.2516,80.92,80.09,78.56,,,6773,6946,8572,7851.4,7954.3,1310,1441.4,1446.3,1616675,1617346,1615388,37049,37265,37770,15103,15773,16150,1668828,1670385,1669307,-4279,434,0
2012/2/14,79,79.9,76.6,78.6,-0.3,-0.3802,80.72,80.3,78.78,71.6517,,8599,8044,9062,8141.2,8024.5,1254,1394.4,1424.5,1614054,1616855,1615701,36717,37115,37596,14771,15561,15908,1665543,1669531,1669206,-4543,-264,0
2012/2/15,78.7,78.9,77.7,78.1,-0.5,-0.6361,79.9,80.01,78.905,71.75,,7926,7835,9626,8538,8197.6,1326,1362.8,1409.6,1611327,1615450,1615479,36461,36922,37375,14846,15275,15699,1662635,1667646,1668553,-3889,654,0
2012/2/16,78.6,79.5,77.7,77.9,-0.2,-0.2561,78.68,79.82,79.02,71.8733,,4342,7408,9688,9004.6,8376.3,1301,1324.6,1390.7,1612018,1614172,1615312,36461,36765,37165,14737,15029,15516,1663217,1665965,1667993,-4501,-612,0
2012/2/17,79,79.7,78.2,79.1,1.2,1.5404,78.52,79.83,79.14,72.015,,5259,6579,9501,9289.8,8510.6,1322,1302.6,1391.6,1613853,1613586,1615393,36370,36612,36974,14654,14823,15378,1664878,1665021,1667746,-4478,23,0
2012/2/20,79.7,79.9,78.6,78.8,-0.3,-0.3793,78.5,79.71,79.185,72.1517,,2892,5803,9610,9497.4,8674.4,1155,1271.6,1356.5,1612078,1612667,1615006,36667,36535,36900,14289,14660,15217,1663035,1663862,1667123,-3983,495,0
2012/2/21,78.8,79.5,78.5,78.7,-0.1,-0.1269,78.52,79.62,79.235,72.2967,,5557,5195,9565,9598,8869.6,1124,1245.6,1320,1610486,1611953,1614404,36667,36525,36820,14126,14531,15046,1661281,1663010,1666271,-4187,-204,0
2012/2/22,79,80,78.8,79.5,0.8,1.0165,78.8,79.35,79.295,72.5067,,7711,5152,10125,9697.8,9117.9,1115,1203.4,1283.1,1612286,1612145,1613797,36967,36627,36774,14098,14382,14828,1663352,1663153,1665400,-3709,478,0
2012/2/23,79.5,81.1,79.5,80.8,1.3,1.6352,79.38,79.03,79.34,72.7833,,9429,6169,10297,9819.6,9412.1,1093,1161.8,1243.2,1612415,1612224,1613198,37265,36787,36776,14640,14362,14695,1664321,1663374,1664670,-3953,-244,0
2012/2/24,81.1,81.3,79.6,80.4,-0.4,-0.495,79.64,79.08,79.465,73.0267,,5301,6178,10211,9961.6,9625.7,1063,1110,1206.3,1613262,1612106,1612846,37256,36965,36788,14369,14305,14564,1664889,1663376,1664198,-4156,-203,0
2012/2/29,81,81.3,80.4,80.8,0.4,0.4975,80.04,79.27,79.68,73.2567,,6836,6966,10251,10089.8,9793.6,1054,1089.8,1180.7,1614523,1612595,1612631,36939,37019,36777,14489,14345,14503,1665952,1663959,1663911,-3809,347,0
2012/3/1,80.7,81,79.1,79.1,-1.7,-2.104,80.12,79.32,79.81,73.4483,,6626,7180,10553,10287.4,9942.7,1046,1074.2,1159.9,1609751,1612448,1612201,36887,37063,36794,14296,14379,14455,1660935,1663890,1663450,-3570,239,0
2012/3/2,79.1,80,78.7,79,-0.1,-0.1264,80.02,79.41,79.71,73.6317,,6051,6848,10859,10434.2,10066,1017,1054.6,1129,1607758,1611542,1611844,36883,37046,36836,14306,14421,14401,1658948,1663010,1663081,-3257,313,0
2012/3/3,79.1,79.6,78.9,79.5,0.5,0.6329,79.76,79.57,79.695,73.8733,,2157,5394,10690,10512.8,10166.2,1047,1045.4,1103.6,1607782,1610616,1611420,36675,36928,36858,14271,14347,14355,1658729,1661891,1662633,-3232,25,0
2012/3/5,80,80,78.8,79.1,-0.4,-0.5031,79.5,79.57,79.7,74.085,,6820,5698,10608,10592.2,10276.9,1096,1052,1081,1606575,1609278,1610692,36994,36876,36920,13953,14264,14285,1657523,1660418,1661897,-3774,-542,0
2012/3/6,79.9,80.5,77.6,78.6,-0.5,-0.6321,79.06,79.55,79.63,74.33,,9751,6281,10400,10622,10355.9,1026,1046.4,1068.1,1607420,1607858,1610226,36993,36887,36953,13875,14141,14243,1658289,1658886,1661423,-4381,-607,0
2012/3/7,78,80.3,78,80.2,1.6,2.0356,79.28,79.7,79.66,74.5967,,7403,6436,9922,10495.8,10391.6,1090,1055.2,1064.7,1609942,1607896,1610172,36978,36905,36984,13754,14033,14206,1660675,1658834,1661362,-4522,-141,0
2012/3/8,80.8,81.1,79.9,80.5,0.3,0.3741,79.58,79.8,79.575,74.865,,9636,7153,9903,10304.6,10369.4,1055,1062.8,1058.7,1612157,1608776,1610159,37186,36965,37006,13659,13903,14162,1663003,1659644,1661327,-4041,481,0
2012/3/9,81.1,85.2,80.5,84.3,3.8,4.7205,80.54,80.15,79.59,75.185,,17605,10243,9548,10076.2,10294.5,1211,1095.6,1070.5,1615289,1610277,1610446,37336,37098,37013,13936,13836,14092,1666562,1661211,1661551,-3662,379,0
2012/3/12,85.8,85.8,84.1,84.3,0,0,81.58,80.54,79.81,75.5067,,14927,11864,9448,9844.2,10218.2,1247,1125.8,1088.9,1615610,1612084,1610681,37822,37263,37069,13225,13691,13977,1666658,1663038,1661728,-4055,-393,0
2012/3/13,85,85.6,84.6,85,0.7,0.8304,82.86,80.96,80.115,75.8517,,7797,11473,8493,9462.8,10042.4,1297,1180,1113.2,1616339,1613868,1610863,37969,37458,37172,13199,13555,13848,1667508,1664881,1661884,-3811,244,0
2012/3/14,86.5,89.7,86.2,86.8,1.8,2.1176,84.18,81.73,80.525,76.215,,20148,14022,8124,9103.2,9799.5,1500,1262,1158.6,1617857,1615451,1611673,38317,37726,37315,13581,13521,13777,1669756,1666698,1662766,-3343,468,0
2012/3/15,87.8,88,86.1,86.5,-0.3,-0.3456,85.38,82.48,80.945,76.5867,,5746,13244,7975,8717.6,9511.1,1422,1335.4,1199.1,1617481,1616516,1612646,38272,37943,37454,13368,13463,13683,1669121,1667921,1663783,-3418,-75,0
2012/3/16,87,87.4,86.2,87.1,0.6,0.6936,85.94,83.24,81.405,76.9533,,7946,11312,8165,8441,9258.6,1430,1379.2,1237.4,1617760,1617010,1613643,38193,38115,37606,13208,13317,13577,1669161,1668441,1664826,-3514,-96,0
2012/3/19,88.2,89.6,87.1,88.3,1.2,1.3777,86.74,84.16,81.865,77.3583,,13647,11056,7796,8110.6,8977.4,1713,1472.4,1299.1,1622226,1618333,1615208,37132,37977,37620,12778,13228,13459,1672136,1669537,1666287,-3807,-293,0
2012/3/20,88.5,89.2,86.6,87.5,-0.8,-0.906,87.24,85.05,82.3,77.7433,,8744,11246,7630,7938,8700.4,1796,1572.2,1376.1,1625047,1620075,1616971,37133,37809,37634,12637,13115,13335,1674818,1670999,1667940,-4185,-378,0
2012/3/21,88.7,91.4,88.5,91.2,3.7,4.2286,88.12,86.15,82.925,78.205,,20626,11341,6940,7701.2,8402.2,2050,1682.2,1472.1,1634215,1623346,1619399,37573,37661,37693,12751,12949,13235,1684540,1673956,1670327,-4323,-138,0
2012/3/22,91,91.4,90.2,90.6,-0.6,-0.6579,88.94,87.16,83.48,78.6433,,10955,12383,6673,7440.8,8079.2,2047,1807.2,1571.3,1636813,1627213,1621864,37793,37565,37754,12743,12824,13143,1687350,1677602,1672762,-3931,392,0
2012/3/23,90,90.3,89.2,90,-0.6,-0.6623,89.52,87.73,83.94,79.005,,7017,12197,6749,7157.6,7799.3,1808,1882.8,1631,1641172,1631895,1624452,37745,37475,37795,12768,12736,13027,1691686,1682107,1675274,-3901,30,0
2012/3/26,90,90,86.2,87,-3,-3.3333,89.26,88,84.27,79.31,,11872,11842,7242,7046.8,7578.7,1440,1828.2,1650.3,1639500,1635350,1626841,37265,37502,37739,12569,12694,12961,1689335,1685546,1677542,-4112,-211,0
2012/3/27,88,89.5,86.5,89.5,2.5,2.8736,89.66,88.45,84.705,79.6233,,7456,11585,6491,6819,7378.5,1541,1777.2,1674.7,1643436,1639028,1629551,37270,37529,37669,12464,12660,12887,1693171,1689217,1680108,-4327,-215,0
2012/3/28,90.6,90.7,88.8,89,-0.5,-0.5587,89.22,88.67,85.2,79.9133,,5445,8549,6306,6692.2,7196.7,1579,1683,1682.6,1645148,1641214,1632280,37228,37460,37561,12310,12571,12760,1694686,1691246,1682601,-4523,-196,0
2012/3/29,89,89,86.5,87,-2,-2.2472,88.5,88.72,85.6,80.1733,,8134,7984,6189,6595.4,7018.1,1480,1569.6,1688.4,1647318,1643315,1635264,37228,37347,37456,12156,12454,12639,1696703,1693117,1685359,-5346,-823,0
2012/3/30,86,86.5,85.2,86.5,-0.5,-0.5747,87.8,88.66,85.95,80.4533,,6311,7843,6750,6595.6,6876.6,1295,1467,1674.9,1644709,1644023,1637959,37258,37250,37363,12248,12350,12543,1694216,1693623,1687865,-4959,387,0
2012/4/2,86.5,86.5,84.3,84.4,-2.1,-2.4277,87.28,88.27,86.215,80.6617,,5308,6530,6761,6499.4,6773.1,1178,1414.6,1621.4,1641043,1644332,1639841,46785,39154,38328,12145,12265,12480,1699975,1695751,1690648,-5328,-369,0
2012/4/3,85.5,85.5,83.4,84,-0.4,-0.4739,86.18,87.92,86.485,80.8617,,5743,6188,6552,6511.6,6665.3,1121,1330.6,1553.9,1642578,1644160,1641594,46785,41057,39293,12119,12196,12428,1701484,1697413,1693315,-6047,-719,0
2012/4/5,82.5,86.5,80.6,86.5,2.5,2.9762,85.68,87.45,86.8,81.1117,,11420,7383,6188,6488,6590.1,872,1189.2,1436.1,1645303,1644191,1642703,46783,42968,40214,12218,12178,12375,1704305,1699337,1695291,-6658,-611,0
2012/4/6,85.9,85.9,84.2,84.6,-1.9,-2.1965,85.2,86.85,87.005,81.3183,,5171,6790,7023,6654.8,6625.1,620,1017.2,1293.4,1642584,1643244,1643280,46690,44861,41104,12292,12205,12330,1701567,1700310,1696713,-5968,690,0
2012/4/9,83,84.4,82.9,83.3,-1.3,-1.5366,84.56,86.18,86.955,81.5033,,2589,6046,6890,6682.8,6639.2,576,873.4,1170.2,1642843,1642871,1643447,46589,46727,41989,12320,12219,12285,1701753,1701817,1697720,-6478,-510,0
2012/4/10,84.6,85,83.8,83.9,0.6,0.7203,84.46,85.87,86.935,81.6867,,4388,5862,6846,6699.8,6599.6,557,749.2,1081.9,1644173,1643497,1643914,46589,46688,42921,12261,12243,12254,1703024,1702427,1699089,-6055,423,0
2012/4/11,83.5,85.3,83.1,83.7,-0.2,-0.2384,84.4,85.29,86.87,81.8483,,4173,5548,6839,6757.2,6634.4,517,628.4,979.5,1643862,1643754,1643957,46589,46649,43853,12310,12281,12239,1702762,1702683,1700048,-6075,-20,0
2012/4/12,85.5,85.5,83.8,84.3,0.6,0.7168,83.96,84.82,86.745,82.0167,,4061,4076,6993,6918.2,6703.1,446,543.2,866.2,1642714,1643236,1643713,46669,46626,44797,12257,12289,12233,1701641,1702150,1700744,-5934,141,0
2012/4/13,85.1,89,84.7,89,4.7,5.5753,84.84,85.02,86.87,82.24,,10809,5204,6958,6905.2,6780,6,420.4,718.8,1644561,1643631,1643438,46851,46658,45759,12210,12272,12239,1703623,1702561,1701436,-5242,692,0
2012/4/16,88.4,89.9,87.2,89.1,0.1,0.1124,86,85.28,86.97,82.465,,9464,6579,6383,6803.8,6743.3,0,305.2,589.3,1645420,1644146,1643509,46507,46642,46684,12167,12242,12231,1704095,1703030,1702424,-5671,-429,0
2012/4/17,89,89.5,86.4,86.4,-2.7,-3.0303,86.5,85.48,86.875,82.6267,,5407,6782,6059,6646.4,6673.1,0,193.8,471.5,1646253,1644562,1644030,46529,46630,46659,12108,12211,12227,1704891,1703403,1702915,-6361,-690,0
2012/4/18,88.7,88.8,87,87,0.6,0.6944,87.16,85.78,86.85,82.7783,,5099,6968,5786,6435.8,6596.5,0,90.4,359.4,1646800,1645150,1644452,46546,46621,46635,12110,12171,12226,1705457,1703942,1703312,-6453,-92,0
2012/4/19,87,90.8,86.8,90,3,3.4483,88.3,86.13,86.79,82.9833,,11117,8379,6568,6350.8,6634.5,455,92.2,317.7,1649248,1646457,1644846,47236,46734,46680,12311,12182,12235,1708796,1705373,1703762,-6507,-54,0
2012/4/20,90.4,93,90,90.3,0.3,0.3333,88.56,86.7,86.775,83.1833,,13416,8900,6345,6228.2,6566.7,701,231.2,325.8,1653041,1648153,1645892,47960,46956,46807,12207,12181,12227,1713209,1707290,1704926,-7116,-609,0
2012/4/23,90.3,91.3,88.8,89.5,-0.8,-0.8859,88.64,87.32,86.75,83.3433,,9018,8811,6358,6223.2,6513.5,870,405.2,355.2,1654108,1649890,1647018,47961,47247,46944,12333,12214,12228,1714403,1709352,1706191,-7592,-476,0
2012/4/24,89.5,92.1,89.5,91,1.5,1.676,89.56,88.03,86.95,83.5617,,9117,9553,6855,6382.4,6514.4,1065,618.2,406,1655549,1651750,1648156,48437,47629,47129,12668,12326,12269,1716656,1711705,1707554,-7660,-68,0
2012/4/25,92.5,92.9,91,92,1,1.0989,90.56,88.86,87.075,83.82,,6322,9798,6479,6521,6478.4,1309,880,485.2,1657179,1653826,1649488,48671,48054,47337,12634,12431,12301,1718486,1714310,1709126,-7080,580,0
