日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/11/25,8.8,9.08,8.75,8.8,0,0,,,,,,2235,,18708,,,843,,,-9191,-9191,52917,,,674,,,525,,,54117,,,0
2011/11/28,8.9,8.9,8.8,8.85,0.05,0.5682,,,,,,1120,,18655,,,842,,,-8609,582,52968,,,677,,,526,,,54172,,,0
2011/11/29,8.85,8.99,8.81,8.97,0.12,1.3559,,,,,,1426,,18597,,,831,,,-7969,640,53115,,,679,,,0,,,53794,,,0
2011/11/30,8.97,8.97,8.7,8.9,-0.07,-0.7804,,,,,,1600,,18529,,,819,,,-8583,-614,53099,,,679,,,496,,,54275,,,0
2011/12/1,9,9.13,9,9.07,0.17,1.9101,8.918,,,,,2236,1723,18748,18647.4,,753,817.6,,-7707,876,53431,53107,,679,678,,491,408,,54601,54192,,0
2011/12/2,9.07,9.08,8.92,8.97,-0.1,-1.1025,8.952,,,,,954,1467,18597,18625.2,,755,800,,-7968,-261,53437,53211,,679,679,,503,403,,54619,54293,,0
2011/12/5,8.97,9,8.92,8.95,-0.02,-0.223,8.972,,,,,707,1384,18514,18597,,755,782.6,,-8227,-259,53404,53298,,676,678,,486,395,,54566,54372,,0
2011/12/6,8.95,8.99,8.8,8.85,-0.1,-1.1173,8.948,,,,,1080,1315,18173,18512.2,,580,732.4,,-8889,-662,53293,53334,,676,678,,465,488,,54434,54500,,0
2011/12/7,8.84,8.94,8.84,8.87,0.02,0.226,8.942,,,,,1099,1215,17872,18380.8,,582,685,,-8700,189,53446,53403,,678,678,,468,483,,54592,54563,,0
2011/12/8,8.8,8.85,8.7,8.71,-0.16,-1.8038,8.87,8.894,,,,1531,1074,17737,18178.6,18413,249,584.2,700.9,-9162,-462,53120,53341,53224,678,677,678,467,478,443,54265,54496,54344,0
2011/12/9,8.7,8.77,8.6,8.68,-0.03,-0.3444,8.812,8.882,,,,1549,1193,17411,17941.4,18283.3,218,476.8,638.4,-9527,-365,52919,53237,53224,681,678,678,448,467,435,54049,54382,54337,0
2011/12/12,8.68,8.8,8.67,8.68,0,0,8.758,8.865,,,,1032,1258,17412,17721,18159,222,370.2,576.4,-9383,144,52698,53096,53197,681,679,679,428,455,425,53808,54230,54301,0
2011/12/13,8.65,8.75,8.63,8.7,0.02,0.2304,8.728,8.838,,,,926,1227,17288,17544,18028.1,137,281.6,507,-9770,-387,52801,52997,53165,681,680,679,415,445,467,53898,54123,54311,0
2011/12/14,8.75,8.77,8.67,8.73,0.03,0.3448,8.7,8.821,,,,969,1201,17270,17423.6,17902.2,130,191.2,438.1,-9421,349,52934,52895,53149,539,652,665,0,352,417,53473,53899,54231,0
2011/12/15,8.73,8.73,8.55,8.55,-0.18,-2.0619,8.668,8.769,,,,1534,1202,17305,17337.2,17757.9,164,174.2,379.2,-10049,-628,53263,52923,53132,374,592,635,0,258,368,53637,53773,54135,0
2011/12/16,8.55,8.65,8.3,8.3,-0.25,-2.924,8.592,8.702,,,,2029,1298,17457,17346.4,17643.9,197,170,323.4,-10086,-37,52829,52905,53071,24,460,569,413,251,359,53267,53617,53999,0
2011/12/19,8.3,8.34,8,8,-0.3,-3.6145,8.456,8.607,,,,2265,1544,17186,17301.2,17511.1,181,161.8,266,-10919,-833,52551,52876,52986,16,327,503,423,250,353,52991,53454,53842,0
2011/12/20,8.05,8.05,8,8,0,0,8.316,8.522,,,,1608,1681,16588,17161.2,17352.6,187,171.8,226.7,-10724,195,52507,52817,52907,17,195,437,0,167,306,52525,53179,53651,0
2011/12/21,8.2,8.34,8.14,8.3,0.3,3.75,8.23,8.465,,,,1286,1744,16436,16994.4,17209,122,170.2,180.7,-9697,1027,52475,52726,52810,17,90,371,0,167,260,52493,52983,53441,0
2011/12/22,8.3,8.35,8.2,8.33,0.03,0.3614,8.186,8.427,8.6605,,,1017,1641,16430,16819.4,17078.3,115,160.4,167.3,-9941,-244,52642,52601,52762,18,19,305,0,167,213,52661,52788,53281,0
2011/12/23,8.4,8.71,8.35,8.69,0.36,4.3217,8.264,8.428,8.655,,,3212,1877,16309,16589.8,16968.1,171,155.2,162.6,-9138,803,52417,52519,52712,17,18,239,0,85,168,52435,52621,53119,0
2011/12/26,8.75,8.75,8.59,8.69,0,0,8.402,8.429,8.647,,,1425,1709,16344,16421.4,16861.3,155,150,155.9,-9267,-129,52320,52473,52674,17,18,173,0,0,125,52338,52491,52972,0
2011/12/27,8.7,8.74,8.59,8.67,-0.02,-0.2301,8.536,8.426,8.632,,,1286,1645,16159,16335.6,16748.4,158,144.2,158,-9463,-196,52445,52461,52639,19,18,106,0,0,84,52465,52479,52829,0
2011/12/28,8.74,8.75,8.67,8.69,0.02,0.2307,8.614,8.422,8.6215,,,1250,1638,16062,16260.8,16627.6,173,154.4,162.3,-9518,-55,52532,52472,52599,18,18,54,429,86,127,52980,52576,52780,0
2011/12/29,8.65,8.72,8.61,8.71,0.02,0.2301,8.69,8.438,8.6035,,,691,1572,16052,16185.2,16502.3,178,167,163.7,-9460,58,52780,52500,52551,18,18,19,434,173,170,53233,52691,52739,0
2011/12/30,8.71,8.88,8.68,8.8,0.09,1.0333,8.712,8.488,8.595,,,2383,1407,15944,16112.2,16351,156,164,159.6,-9509,-49,52928,52602,52560,16,18,18,440,261,173,53385,52881,52751,0
2012/1/2,8.81,8.81,8.62,8.67,-0.13,-1.4773,8.708,8.555,8.581,,,777,1277,16017,16046.8,16234.1,156,164.2,157.1,-10067,-558,52638,52665,52569,319,79,48,442,349,175,53400,53093,52792,0
2012/1/3,8.7,8.83,8.7,8.82,0.15,1.7301,8.738,8.637,8.5795,,,1375,1295,15861,15987.2,16161.4,154,163.4,153.8,-9497,570,53206,52817,52639,315,138,78,448,439,220,53971,53394,52936,0
2012/1/4,8.89,8.99,8.8,8.87,0.05,0.5669,8.774,8.694,8.5795,,,1661,1377,15887,15952.2,16106.5,159,160.6,157.5,-9291,206,52772,52865,52669,315,197,108,446,443,264,53535,53505,53041,0
2012/1/5,8.87,8.96,8.87,8.93,0.06,0.6764,8.818,8.754,8.5905,,,1546,1548,15796,15901,16043.1,155,156,161.5,-8986,305,52657,52840,52670,354,264,141,0,356,264,53011,53461,53076,0
2012/1/6,8.93,8.93,8.81,8.82,-0.11,-1.2318,8.822,8.767,8.5975,,,1331,1338,15862,15884.6,15998.4,124,149.6,156.8,-9139,-153,52166,52688,52645,353,332,175,431,354,307,52951,53374,53127,0
2012/1/9,8.8,8.85,8.72,8.72,-0.1,-1.1338,8.832,8.77,8.5995,,,885,1359,15828,15846.8,15946.8,122,142.8,153.5,-9448,-309,52285,52617,52641,353,338,209,0,266,307,52638,53222,53157,0
2012/1/10,8.72,8.84,8.72,8.81,0.09,1.0321,8.83,8.784,8.605,,,1347,1354,15868,15848.2,15917.7,122,136.4,149.9,-9032,416,52410,52458,52638,353,346,242,0,176,307,52763,52980,53187,0
2012/1/11,8.85,8.86,8.78,8.8,-0.01,-0.1135,8.816,8.795,8.6085,,,1166,1255,15753,15821.4,15886.8,120,128.6,144.6,-9013,19,52800,52464,52664,351,353,275,0,86,264,53151,52903,53204,0
2012/1/12,8.8,8.8,8.72,8.76,-0.04,-0.4545,8.782,8.8,8.619,,,1358,1217,15757,15813.6,15857.3,120,121.6,138.8,-9379,-366,53437,52620,52730,348,352,308,0,86,221,53785,53058,53259,0
2012/1/13,8.76,8.8,8.7,8.7,-0.06,-0.6849,8.758,8.79,8.639,,,1703,1291,15672,15775.6,15830.1,120,120.8,135.2,-9776,-397,53536,52894,52791,344,350,341,0,0,177,53880,53244,53309,0
2012/1/16,8.95,8.95,8.74,8.8,0.1,1.1494,8.774,8.803,8.679,,,1656,1446,15565,15723,15784.9,125,121.4,132.1,-9717,59,53273,53091,52854,343,348,343,403,81,173,54020,53520,53371,0
2012/1/17,8.85,8.87,8.76,8.87,0.07,0.7955,8.786,8.808,8.7225,,,1143,1405,15374,15624.2,15736.2,126,122.2,129.3,-8963,754,53193,53248,52853,343,346,346,0,81,128,53536,53675,53327,0
2012/1/18,8.87,8.88,8.81,8.85,-0.02,-0.2255,8.796,8.806,8.75,,,1599,1491,15473,15568.2,15694.8,122,122.6,125.6,-8861,102,53022,53292,52878,341,344,349,0,81,84,53363,53717,53310,0
2012/1/30,9,9.3,9,9.28,0.43,4.8588,8.9,8.841,8.7975,,,5186,2257,15876,15592,15702.8,170,132.6,127.1,-8015,846,53371,53279,52950,340,342,347,0,81,84,53711,53702,53380,0
2012/1/31,9.3,9.45,9.2,9.4,0.12,1.2931,9.04,8.899,8.833,,,3011,2519,16032,15664,15719.8,209,150.4,135.6,-7379,636,53496,53271,53082,340,342,346,404,162,81,54241,53775,53509,0
2012/2/1,9.4,9.94,9.4,9.88,0.48,5.1064,9.256,9.015,8.8925,,,6417,3471,15957,15742.4,15732.7,241,173.6,147.5,-6702,677,53082,53233,53162,338,341,344,0,81,81,53420,53655,53587,0
2012/2/2,9.95,10.4,9.95,10.25,0.37,3.7449,9.532,9.159,8.9715,,,9149,5072,16348,15937.2,15780.7,487,245.8,184,-6077,625,52964,53187,53218,336,339,343,403,162,121,53703,53688,53681,0
2012/2/3,10.25,10.3,10,10.2,-0.05,-0.4878,9.802,9.299,9.047,,,4654,5683,16578,16158.2,15863.2,474,316.2,219.4,-5887,190,53251,53233,53263,334,338,341,381,238,159,53966,53809,53763,0
2012/2/4,10.4,10.75,10.4,10.6,0.4,3.9216,10.066,9.483,9.1415,,,8597,6365,17241,16431.2,16011.6,411,364.4,248.5,-5465,422,53159,53190,53235,332,336,339,374,313,197,53865,53840,53771,0
2012/2/6,10.45,10.5,10.3,10.3,-0.3,-2.8302,10.246,9.643,9.2165,,,4490,6661,16945,16613.8,16138.9,366,395.8,273.1,-5853,-388,53525,53196,53234,328,334,338,0,232,197,53853,53762,53768,0
2012/2/7,10.2,10.4,10.15,10.2,-0.1,-0.9709,10.31,9.783,9.293,,,3166,6011,16946,16811.6,16277,269,401.4,287.5,-5916,-63,53818,53343,53288,328,332,336,0,232,156,54146,53907,53781,0
2012/2/8,10.4,10.45,10.25,10.4,0.2,1.9608,10.34,9.936,9.372,,,3965,4974,17291,17000.2,16468.7,229,349.8,297.8,-5130,786,53956,53542,53364,327,330,335,393,230,196,54676,54102,53895,0
2012/2/9,10.4,10.95,10.25,10.75,0.35,3.3654,10.45,10.126,9.466,,,9819,6007,17808,17246.2,16702.2,257,306.4,311.3,-4770,360,53398,53571,53402,392,342,340,386,231,234,54177,54144,53976,0
2012/2/10,10.9,11.25,10.75,11.05,0.3,2.7907,10.54,10.303,9.572,,,15365,7361,18668,17531.6,16981.4,310,286.2,325.3,-4713,57,53150,53569,53380,622,400,368,383,233,273,54156,54202,54021,0
2012/2/13,11.05,11.2,10.9,11.05,0,0,10.69,10.468,9.6835,,,7309,7924,18873,17917.2,17265.5,308,274.6,335.2,-4279,434,52989,53462,53329,622,459,396,410,315,273,54022,54236,53999,0
2012/2/14,11.05,11.2,10.9,10.9,-0.15,-1.3575,10.83,10.57,9.7925,,,6107,8513,18389,18205.8,17508.7,293,279.4,340.4,-4543,-264,52561,53211,53277,745,542,437,399,395,313,53706,54148,54027,0
2012/2/15,11,11.05,10.9,11,0.1,0.9174,10.95,10.645,9.902,,,5086,8737,18865,18520.6,17760.4,296,292.8,321.3,-3889,654,52957,53011,53276,741,625,477,0,316,273,53698,53952,54027,0
2012/2/16,11,11.5,10.85,11,0,0,11,10.725,10.012,,,10792,8931,19110,18781,18013.6,311,303.6,305,-4501,-612,52447,52821,53196,767,700,521,430,325,278,53645,53846,53995,0
2012/2/17,11.15,11.4,11.1,11.3,0.3,2.7273,11.05,10.795,10.139,,,9058,7670,19334,18914.2,18222.9,407,323,304.6,-4478,23,53078,52806,53188,814,738,569,470,342,287,54363,53887,54044,0
2012/2/20,11.6,12.05,11.55,12.05,0.75,6.6372,11.25,10.97,10.3065,,,19873,10183,21712,19482,18699.6,508,363,318.8,-3983,495,53154,52839,53151,1312,876,667,0,260,287,54466,53976,54106,0
2012/2/21,12.05,12.35,11.75,11.9,-0.15,-1.2448,11.45,11.14,10.4615,,,16374,12236,21373,20078.8,19142.3,434,391.2,335.3,-4187,-204,51974,52722,52966,1633,1054,798,517,284,339,54125,54060,54104,0
2012/2/22,11.9,12.1,11.85,12.05,0.15,1.2605,11.66,11.305,10.6205,,,11675,13554,20928,20491.4,19506,468,425.6,359.2,-3709,478,52940,52719,52865,2023,1310,968,547,393,355,55511,54422,54187,0
2012/2/23,12.05,12.05,11.8,11.8,-0.25,-2.0747,11.82,11.41,10.768,,,4588,12313,20843,20838,19809.5,415,446.4,375,-3953,-244,53693,52968,52894,2022,1561,1131,446,396,361,56162,54926,54386,0
2012/2/24,11.9,11.95,11.6,11.75,-0.05,-0.4237,11.91,11.48,10.8915,9.4498,,6652,11832,20292,21029.6,19971.9,326,430.2,376.6,-4156,-203,56944,53741,53274,2015,1801,1270,434,389,366,59394,55932,54909,0
2012/2/29,12.05,12.05,11.8,11.9,0.15,1.2766,11.88,11.565,11.0165,9.5015,,4087,8675,20761,20839.4,20160.7,293,387.2,375.1,-3809,347,57389,54588,53714,2014,1942,1409,446,479,369,59850,57008,55492,0
2012/3/1,11.95,12.35,11.85,12.3,0.4,3.3613,11.96,11.705,11.1375,9.559,,10301,7460,21627,20890.2,20484.5,363,373,382.1,-3570,239,59150,56023,54373,2014,2018,1536,477,471,377,61642,58512,56286,0
2012/3/2,12.3,12.4,12.05,12.05,-0.25,-2.0325,11.96,11.81,11.2275,9.6103,,4772,6080,21666,21037.8,20764.6,299,339.2,382.4,-3257,313,59329,57301,55010,2010,2015,1663,0,361,377,61339,59678,57050,0
2012/3/3,12,12.1,11.95,12.1,0.05,0.4149,12.02,11.92,11.3225,9.6637,,2538,5670,21935,21256.2,21047.1,303,316.8,381.6,-3232,25,59324,58427,55698,1850,1981,1771,0,272,334,61174,60680,57803,0
