日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 未平倉量",
2011/11/10,37.00,37.20,36.00,36.80,0.00,0.00,,,,,,12,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-6129,-6129,0.000,
2011/11/11,36.30,37.10,36.30,37.10,0.30,0.8152,,,,,,8,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-5912,217,0.000,
2011/11/14,36.90,37.20,36.90,37.20,0.10,0.2695,,,,,,11,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-5250,662,0.000,
2011/11/15,37.00,37.20,37.00,37.00,-0.20,-0.5376,,,,,,10,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-5649,-399,0.000,
2011/11/16,37.00,37.20,37.00,37.20,0.20,0.5405,37.0600,,,,,8,9,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-6218,-569,0.000,
2011/11/17,37.00,37.20,36.80,37.20,0.00,0.00,37.1400,,,,,16,10,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-6274,-56,0.000,
2011/11/18,36.80,37.20,36.80,37.00,-0.20,-0.5376,37.1200,,,,,11,11,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-6877,-603,0.000,
2011/11/21,36.00,36.00,36.00,36.00,-1.00,-2.7027,36.8800,,,,,5,10,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-7777,-900,0.000,
2011/11/22,36.00,36.00,36.00,36.00,0.00,0.00,36.6800,,,,,2,8,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-8356,-579,0.000,
2011/11/23,35.50,35.80,34.50,34.50,-1.50,-4.1667,36.1400,36.6000,,,,51,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-9154,-798,0.000,
