"98年12月15日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","18.71","3.88","1.46",
"1102","亞泥","14.43","6.14","1.43",
"1103","嘉泥","39.22","0.00","0.75",
"1104","環泥","67.80","0.00","0.85",
"1108","幸福","-","0.00","0.81",
"1109","信大","36.03","1.91","0.72",
"1110","東泥","125.56","0.00","0.77",
"1201","味全","38.36","0.00","4.51",
"1203","味王","5.08","3.85","1.34",
"1210","大成","16.75","4.74","1.79",
"1213","大飲","-","0.00","0.83",
"1215","卜蜂","19.81","4.47","1.26",
"1216","統一","26.36","2.21","2.43",
"1217","愛之味","31.34","0.00","1.21",
"1218","泰山","-","0.00","1.19",
"1219","福壽","75.59","0.00","0.99",
"1220","台榮","-","0.00","0.88",
"1225","福懋油","-","0.00","1.46",
"1227","佳格","16.65","3.79","2.41",
"1229","聯華","70.23","3.88","0.82",
"1231","聯華食","11.70","5.20","0.90",
"1232","大統益","13.29","6.32","2.27",
"1233","天仁","21.22","3.57","2.80",
"1234","黑松","31.25","1.60","1.05",
"1235","興泰","-","0.91","2.30",
"1236","宏亞","11.93","5.78","1.23",
"1301","台塑","77.53","3.79","1.92",
"1303","南亞","-","1.93","1.86",
"1304","台聚","26.03","0.00","1.21",
"1305","華夏","-","0.00","1.00",
"1307","三芳","12.34","4.46","2.20",
"1308","亞聚","13.68","3.93","1.10",
"1309","台達化","-","0.00","1.13",
"1310","台苯","37.50","0.00","1.25",
"1312","國喬","-","0.00","1.21",
"1313","聯成","-","1.21","0.95",
"1314","中石化","-","0.00","0.99",
"1315","達新","41.16","4.34","0.90",
"1316","上曜","41.70","0.00","0.68",
"1319","東陽","26.89","1.02","2.76",
"1321","大洋","-","0.00","1.96",
"1323","永裕","17.29","3.24","1.31",
"1324","地球","18.81","0.63","1.25",
"1325","恆大","20.43","2.11","1.87",
"1326","台化","-","1.75","1.79",
"1402","遠東新","37.14","2.56","2.06",
"1409","新纖","91.70","0.00","0.76",
"1410","南染","420.00","0.00","1.33",
"1413","宏洲","-","0.00","0.66",
"1414","東和","-","0.00","0.84",
"1416","廣豐","-","0.00","1.22",
"1417","嘉裕","37.65","0.00","0.80",
"1418","東華","34.50","0.00","1.57",
"1419","新紡","247.14","0.00","2.04",
"1423","利華","-","0.00","0.59",
"1432","大魯閣","-","0.00","0.87",
"1434","福懋","-","6.25","0.81",
"1435","中福","-","0.00","1.02",
"1436","華友聯","-","0.00","0.82",
"1437","勤益控","-","0.00","1.29",
"1438","三地開發","-","0.00","13.33",
"1439","雋揚","82.74","0.00","1.74",
"1440","南紡","-","0.00","0.82",
"1441","大東","-","0.00","1.17",
"1442","名軒","12.31","8.05","1.22",
"1443","立益物流","-","0.00","0.47",
"1444","力麗","-","0.00","0.74",
"1445","大宇","36.50","2.74","0.57",
"1446","宏和","34.83","0.00","0.57",
"1447","力鵬","-","0.00","1.38",
"1451","年興","14.49","2.95","0.85",
"1452","宏益","69.00","0.00","0.60",
"1453","大將","-","0.00","0.77",
"1454","台富","-","3.08","0.59",
"1455","集盛","-","0.00","1.12",
"1456","怡華","-","0.00","0.41",
"1457","宜進","-","0.00","0.58",
"1459","聯發","-","0.00","0.93",
"1460","宏遠","-","0.00","0.63",
"1463","強盛","-","0.00","1.17",
"1464","得力","-","0.00","0.56",
"1465","偉全","-","5.12","0.61",
"1466","聚隆","-","0.00","1.06",
"1467","南緯","-","0.00","0.76",
"1468","昶和","-","0.00","1.04",
"1469","理隆","-","0.00","0.84",
"1470","大統新創","16.77","0.00","1.09",
"1471","首利","-","0.00","3.09",
"1472","三洋實業","-","0.00","0.66",
"1473","台南","26.07","4.75","1.19",
"1474","弘裕","47.50","0.00","0.52",
"1475","業旺","-","0.00","1.74",
"1476","儒鴻","9.33","3.06","1.26",
"1477","聚陽","16.86","3.42","2.66",
"1503","士電","6.81","1.43","1.41",
"1504","東元","19.30","3.65","0.72",
"1506","正道","-","0.00","2.00",
"1507","永大","12.39","3.90","1.12",
"1512","瑞利","-","0.00","0.93",
"1513","中興電","23.76","4.36","1.31",
"1514","亞力","-","0.00","1.36",
"1515","力山","-","0.00","1.27",
"1516","川飛","-","0.00","1.54",
"1517","利奇","13.46","6.42","0.93",
"1519","華城","15.48","8.31","2.54",
"1521","大億","24.38","2.04","2.81",
"1522","堤維西","29.03","2.11","1.55",
"1523","開億","473.57","1.21","1.50",
"1524","耿鼎","-","2.01","1.16",
"1525","江申","24.87","1.37","2.08",
"1526","日馳","-","0.00","1.02",
"1527","鑽全","17.78","3.71","2.20",
"1528","恩德","-","1.31","0.81",
"1529","樂事綠能","-","0.00","0.85",
"1530","亞崴","56.00","4.20","1.76",
"1531","高林股","60.74","4.27","0.82",
"1532","勤美","4.81","0.88","1.36",
"1533","車王電","-","0.00","1.48",
"1535","中宇","13.96","4.37","2.68",
"1536","和大","-","0.00","1.49",
"1537","廣隆","19.61","0.89","1.87",
"1538","正峰","-","5.83","3.27",
"1539","巨庭","-","0.00","0.72",
"1540","喬福","9.78","9.49","2.02",
"1541","錩泰","10.50","0.00","1.77",
"1560","中砂","-","2.95","1.80",
"1583","程泰","-","3.31","1.46",
"1603","華電","12.64","0.00","1.17",
"1604","聲寶","2.68","0.00","0.61",
"1605","華新","-","0.00","0.64",
"1608","華榮","-","0.00","0.98",
"1609","大亞","-","0.00","0.70",
"1611","中電","93.52","2.38","1.83",
