"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","17.43","6.41","1.47",
"1102","亞泥","10.83","6.18","1.50",
"1103","嘉泥","16.12","6.60","0.70",
"1104","環泥","19.52","5.61","0.75",
"1108","幸福","20.91","0.00","0.69",
"1109","信大","21.14","2.15","0.67",
"1110","東泥","24.10","4.26","0.65",
"1201","味全","21.65","0.00","2.38",
"1203","味王","61.40","0.00","0.99",
"1210","大成","11.00","6.38","1.59",
"1213","大飲","111.11","0.00","0.88",
"1215","卜蜂","9.82","7.38","1.21",
"1216","統一","13.76","8.04","1.99",
"1217","愛之味","-","0.00","0.90",
"1218","泰山","23.53","0.00","0.69",
"1219","福壽","11.91","0.00","0.70",
"1220","台榮","-","0.00","0.69",
"1225","福懋油","9.57","2.81","0.72",
"1227","佳格","11.98","3.03","1.93",
"1229","聯華","9.41","8.39","0.75",
"1231","聯華食","14.86","6.83","0.69",
"1232","大統益","7.09","8.14","1.81",
"1233","天仁","16.81","5.11","2.04",
"1234","黑松","33.08","2.09","0.74",
"1235","興泰","17.21","4.44","2.47",
"1236","宏亞","9.55","6.76","1.05",
"1301","台塑","15.54","4.66","1.70",
"1303","南亞","34.15","2.62","1.42",
"1304","台聚","5.84","12.30","0.82",
"1305","華夏","8.76","0.00","0.73",
"1307","三芳","8.03","7.49","1.38",
"1308","亞聚","5.09","11.80","0.79",
"1309","台達化","91.63","6.82","0.48",
"1310","台苯","-","0.00","0.92",
"1312","國喬","24.69","0.00","0.59",
"1313","聯成","5.89","12.12","0.68",
"1314","中石化","797.00","7.53","0.63",
"1315","達新","11.97","7.06","0.77",
"1316","上曜","-","0.00","0.45",
"1319","東陽","11.61","3.87","1.13",
"1321","大洋","-","0.00","1.10",
"1323","永裕","9.23","5.85","0.75",
"1324","地球","69.33","0.96","0.87",
"1325","恆大","7.03","5.77","0.74",
"1326","台化","39.09","2.79","1.34",
"1402","遠東新","16.42","3.46","1.54",
"1409","新纖","24.72","3.24","0.59",
"1410","南染","-","0.00","0.92",
"1413","宏洲","-","0.00","0.36",
"1414","東和","-","0.00","0.43",
"1416","廣豐","-","0.00","0.56",
"1417","嘉裕","42.38","0.00","0.56",
"1418","東華","-","0.00","0.31",
"1419","新紡","640.00","0.00","1.36",
"1423","利華","-","0.00","0.33",
"1432","大魯閣","4.17","0.00","0.18",
"1434","福懋","8.67","7.79","0.69",
"1435","中福","318.00","0.00","0.71",
"1436","華友聯","-","0.00","0.66",
"1437","勤益控","-","0.00","0.67",
"1438","三地開發","-","0.00","1.59",
"1439","雋揚","54.52","0.00","0.79",
"1440","南紡","-","6.98","0.62",
"1441","大東","-","0.00","0.60",
"1442","名軒","5.94","0.00","1.16",
"1443","立益物流","-","0.00","0.36",
"1444","力麗","9.11","0.00","0.47",
"1445","大宇","36.05","2.92","0.56",
"1446","宏和","21.87","0.00","0.49",
"1447","力鵬","-","0.00","0.45",
"1449","佳和","-","0.00","0.27",
"1451","年興","52.83","15.77","0.54",
"1452","宏益","-","0.00","0.50",
"1453","大將","2.17","0.00","0.58",
"1454","台富","24.61","3.36","0.51",
"1455","集盛","16.24","6.37","0.39",
"1456","怡華","3.21","0.00","0.44",
"1457","宜進","18.54","0.00","0.37",
"1459","聯發","-","8.59","0.70",
"1460","宏遠","-","0.00","0.54",
"1463","強盛","-","0.00","0.38",
"1464","得力","-","0.00","0.48",
"1465","偉全","9.36","8.80","0.46",
"1466","聚隆","381.00","0.00","0.43",
"1467","南緯","-","10.15","0.53",
"1468","昶和","-","0.00","0.94",
"1469","理隆","-","0.00","0.79",
"1470","大統新創","13.62","0.00","1.04",
"1471","首利","-","0.80","0.87",
"1472","三洋實業","-","0.00","0.30",
"1473","台南","8.48","12.99","0.70",
"1474","弘裕","40.83","10.20","0.39",
"1475","業旺","-","0.00","0.70",
"1476","儒鴻","12.60","4.67","0.87",
