"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","33.95","4.27","105","17.59","1.18","106/2",
"1102","亞泥","27.60","3.26","105","21.07","0.77","106/2",
"1103","嘉泥","12.55","1.59","105","44.82","0.48","106/2",
"1104","環泥","23.60","6.36","105","9.83","0.94","106/2",
"1108","幸福","8.74","6.86","105","23.62","0.78","106/2",
"1109","信大","11.95","0.84","105","16.83","0.83","106/2",
"1110","東泥","15.05","0.66","105","-","1.01","106/2",
"1201","味全","18.75","0.00","105","-","2.07","106/2",
"1203","味王","23.90","4.18","105","12.99","1.32","106/2",
"1210","大成","32.20","4.66","105","11.50","1.51","106/2",
"1213","大飲","15.20","0.00","105","304.00","1.24","106/2",
"1215","卜蜂","66.10","4.54","105","12.26","2.94","106/2",
"1216","統一","65.10","3.23","105","25.33","4.13","106/2",
"1217","愛之味","7.82","0.00","105","28.96","0.74","106/2",
"1218","泰山","17.60","0.00","105","-","1.72","106/2",
"1219","福壽","17.55","2.28","105","54.84","1.48","106/2",
"1220","台榮","10.55","6.16","105","17.02","0.86","106/2",
"1225","福懋油","63.40","1.97","105","39.63","4.48","106/2",
"1227","佳格","75.50","2.65","105","31.07","4.92","106/2",
"1229","聯華","30.00","7.00","105","11.90","1.20","106/2",
"1231","聯華食","33.85","6.50","105","12.58","1.80","106/2",
"1232","大統益","90.00","5.56","105","17.54","4.32","106/2",
"1233","天仁","34.75","4.60","105","19.41","2.35","106/2",
"1234","黑松","31.05","6.44","105","24.84","0.73","106/2",
"1235","興泰","33.90","0.00","105","10.59","0.60","106/2",
"1236","宏亞","17.00","1.76","105","43.59","1.07","106/2",
"1256","鮮活果汁-KY","148.50","2.83","105","15.92","4.40","106/2",
"1262","綠悅-KY","75.30","1.49","105","6.79","1.05","106/2",
"1301","台塑","94.80","4.85","105","14.02","1.98","106/2",
"1303","南亞","76.50","5.88","105","11.02","1.90","106/2",
"1304","台聚","15.25","4.59","105","15.89","0.89","106/2",
"1305","華夏","33.30","6.01","105","10.64","2.22","106/2",
"1307","三芳","35.70","6.16","105","11.90","1.73","106/2",
"1308","亞聚","19.45","4.63","105","14.09","1.04","106/2",
"1309","台達化","11.20","0.00","105","43.08","1.09","106/2",
"1310","台苯","21.00","10.48","105","8.43","1.64","106/2",
"1312","國喬","25.95","3.85","105","9.61","1.32","106/2",
"1313","聯成","16.05","5.30","105","13.96","0.97","106/2",
"1314","中石化","14.40","0.00","105","8.78","0.61","106/2",
"1315","達新","25.20","4.37","105","18.00","0.67","106/2",
"1316","上曜","26.40","0.00","105","-","2.44","106/2",
"1319","東陽","64.00","3.31","105","15.92","2.01","106/2",
"1321","大洋","30.10","0.00","105","-","1.40","106/2",
"1323","永裕","33.10","5.44","105","11.65","1.80","106/2",
"1324","地球","12.70","3.15","105","10.85","0.93","106/2",
"1325","恆大","19.65","4.07","105","28.07","1.01","106/2",
"1326","台化","94.10","5.95","105","12.50","1.77","106/2",
"1337","再生-KY","13.25","0.53","105","12.62","0.36","106/2",
"1338","廣華-KY","116.00","3.45","105","13.65","1.61","106/2",
"1339","昭輝","42.75","4.68","105","10.69","1.07","106/2",
"1340","勝悅-KY","48.60","4.53","105","7.21","0.93","106/2",
"1402","遠東新","25.10","3.19","105","20.41","0.71","106/2",
"1409","新纖","9.34","2.68","105","20.76","0.58","106/2",
"1410","南染","23.95","6.05","105","17.11","1.49","106/2",
"1413","宏洲","8.00","0.00","105","-","1.32","106/2",
"1414","東和","6.35","3.15","105","211.67","0.46","106/2",
"1416","廣豐","21.60","13.89","105","22.74","1.00","106/2",
"1417","嘉裕","4.92","0.00","105","-","0.50","106/2",
"1418","東華","0.00","0.00","105","-","3.87","106/2",
"1419","新紡","41.80","1.10","105","107.18","1.62","106/2",
"1423","利華","7.48","0.00","105","53.43","0.50","106/2",
"1432","大魯閣","14.35","0.00","105","-","1.25","106/2",
"1434","福懋","30.80","4.87","105","9.42","0.81","106/2",
"1435","中福","5.68","0.00","105","284.00","0.76","106/2",
"1436","華友聯","37.70","2.65","105","24.97","1.25","106/2",
"1437","勤益控","17.40","2.87","105","12.00","0.66","106/2",
"1438","三地開發","5.10","0.00","105","-","0.97","106/2",
"1439","雋揚","20.05","2.49","105","66.83","0.96","106/2",
"1440","南紡","13.80","2.32","105","31.36","0.92","106/2",
"1441","大東","7.54","0.00","105","-","1.06","106/2",
"1442","名軒","19.15","10.39","105","6.22","0.95","106/2",
"1443","立益物流","5.73","0.00","105","-","0.79","106/2",
"1444","力麗","10.95","0.00","105","-","0.98","106/2",
"1445","大宇","8.63","3.48","105","61.64","0.64","106/2",
"1446","宏和","21.50","1.40","105","126.47","1.74","106/2",
"1447","力鵬","8.29","0.00","105","-","0.73","106/2",
"1449","佳和","5.40","0.00","105","-","1.07","106/2",
"1451","年興","24.05","6.24","105","26.14","1.04","106/2",
"1452","宏益","25.00","4.80","105","14.12","1.40","106/2",
"1453","大將","8.15","0.00","105","-","0.74","106/2",
"1454","台富","8.59","3.49","105","37.35","0.71","106/2",
"1455","集盛","9.45","3.17","105","37.80","0.78","106/2",
"1456","怡華","10.75","0.00","105","13.78","0.89","106/2",
