"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.74","109","12.42","1.50","110/1",
"1102","亞泥","6.91","109","10.06","1.15","110/1",
"1103","嘉泥","6.18","109","7.89","0.58","110/1",
"1104","環泥","4.74","109","10.59","0.80","110/1",
"1108","幸福","4.91","109","16.38","1.30","110/1",
"1109","信大","5.59","109","7.67","1.18","110/1",
"1110","東泥","0.63","109","132.08","1.06","110/1",
"1201","味全","2.40","109","18.85","1.68","110/1",
"1203","味王","3.10","109","19.09","1.60","110/1",
"1210","大成","5.18","109","13.53","2.42","110/1",
"1213","大飲","0.00","108","-","1.00","110/1",
"1215","卜蜂","5.62","109","11.87","2.43","110/1",
"1216","統一","3.67","109","18.59","3.50","110/1",
"1217","愛之味","0.00","108","23.13","0.99","110/1",
"1218","泰山","4.74","109","16.15","2.00","110/1",
"1219","福壽","4.16","109","13.29","1.66","110/1",
"1220","台榮","5.75","109","13.49","1.27","110/1",
"1225","福懋油","3.04","109","20.22","2.88","110/1",
"1227","佳格","4.61","109","15.53","2.69","110/1",
"1229","聯華","5.64","109","14.78","1.89","110/1",
"1231","聯華食","4.24","109","14.53","2.65","110/1",
"1232","大統益","3.61","109","17.55","5.27","110/1",
"1233","天仁","2.32","109","47.26","2.10","110/1",
"1234","黑松","5.06","109","15.61","0.79","110/1",
"1235","興泰","4.41","109","50.00","0.85","110/1",
"1236","宏亞","1.22","109","37.39","1.08","110/1",
"1256","鮮活果汁-KY","2.59","109","16.22","5.55","110/1",
"1301","台塑","2.26","109","19.06","1.88","110/1",
"1303","南亞","2.79","109","16.10","1.86","110/1",
"1304","台聚","2.61","109","11.92","1.82","110/1",
"1305","華夏","6.14","109","9.65","1.96","110/1",
"1307","三芳","2.20","109","28.44","1.15","110/1",
"1308","亞聚","4.18","109","12.88","1.49","110/1",
"1309","台達化","6.86","109","6.65","2.18","110/1",
"1310","台苯","2.42","109","13.02","1.44","110/1",
"1312","國喬","0.35","109","4.39","0.87","110/1",
"1313","聯成","3.45","109","8.79","1.47","110/1",
"1314","中石化","2.15","108","34.02","0.64","110/1",
"1315","達新","11.07","109","1.77","0.80","110/1",
"1316","上曜","0.00","108","36.29","1.06","110/1",
"1319","東陽","2.35","109","29.06","0.92","110/1",
"1321","大洋","2.70","109","12.37","1.12","110/1",
"1323","永裕","4.69","109","11.02","1.46","110/1",
"1324","地球","2.74","109","156.43","0.85","110/1",
"1325","恆大","13.02","109","3.92","2.02","110/1",
"1326","台化","2.85","109","13.85","1.40","110/1",
"1337","再生-KY","0.00","108","-","0.39","110/1",
"1338","廣華-KY","5.49","109","12.66","0.83","110/1",
"1339","昭輝","5.33","109","26.22","0.79","110/1",
"1340","勝悅-KY","0.00","108","-","0.32","110/1",
"1341","富林-KY","7.55","109","11.24","2.92","110/1",
"1342","八貫","4.82","109","18.74","2.33","110/1",
"1402","遠東新","4.23","109","18.44","0.83","110/1",
"1409","新纖","4.85","109","10.41","1.19","110/1",
"1410","南染","2.56","109","36.61","2.00","110/1",
"1413","宏洲","0.00","108","-","1.53","110/1",
"1414","東和","1.33","109","42.84","1.31","110/1",
"1416","廣豐","4.27","109","-","0.62","110/1",
"1417","嘉裕","1.86","109","-","1.15","110/1",
"1418","東華","0.00","108","-","2.18","110/1",
"1419","新紡","2.51","109","28.63","1.30","110/1",
"1423","利華","8.45","109","7.03","0.97","110/1",
"1432","大魯閣","28.88","108","72.89","1.31","110/1",
"1434","福懋","3.24","109","22.39","0.84","110/1",
"1435","中福","0.00","108","-","3.04","110/1",
"1436","華友聯","5.01","109","16.93","1.37","110/1",
"1437","勤益控","2.77","109","11.17","0.80","110/1",
"1438","三地開發","0.00","108","-","2.85","110/1",
"1439","雋揚","20.45","108","-","0.98","110/1",
"1440","南紡","1.18","109","25.08","1.90","110/1",
"1441","大東","0.00","108","-","1.51","110/1",
"1442","名軒","2.90","109","46.62","1.14","110/1",
"1443","立益物流","0.00","108","-","1.73","110/1",
"1444","力麗","0.00","108","-","1.19","110/1",
"1445","大宇","1.63","109","-","1.02","110/1",
"1446","宏和","0.86","109","387.22","3.04","110/1",
"1447","力鵬","0.00","108","-","1.14","110/1",
"1449","佳和","0.00","108","-","1.51","110/1",
"1451","年興","2.81","109","-","0.55","110/1",
"1452","宏益","2.72","109","14.97","1.27","110/1",
"1453","大將","2.15","108","12.74","0.73","110/1",
"1454","台富","1.89","109","-","0.83","110/1",
"1455","集盛","1.13","109","25.93","2.03","110/1",
"1456","怡華","0.00","108","8.44","1.17","110/1",
"1457","宜進","7.11","109","6.22","1.00","110/1",
"1459","聯發","0.00","108","16.31","1.74","110/1",
"1460","宏遠","0.00","109","-","1.50","110/1",
"1463","強盛","1.71","109","60.34","1.32","110/1",
"1464","得力","1.68","109","-","1.44","110/1",
"1465","偉全","2.26","109","-","0.81","110/1",
"1466","聚隆","0.00","108","24.53","1.43","110/1",
"1467","南緯","3.97","109","13.68","1.30","110/1",
"1468","昶和","0.00","108","37.58","1.61","110/1",
"1470","大統新創","2.58","109","56.21","1.49","110/1",
"1471","首利","0.00","108","3.41","1.51","110/1",
"1472","三洋實業","0.00","108","-","3.72","110/1",
"1473","台南","1.10","109","-","0.80","110/1",
"1474","弘裕","2.23","109","15.57","1.15","110/1",
"1475","業旺","0.00","108","167.92","6.32","110/1",
"1476","儒鴻","1.74","109","35.21","8.44","110/1",
"1477","聚陽","2.97","109","28.61","5.53","110/1",
"1503","士電","3.07","109","16.13","1.05","110/1",
"1504","東元","3.45","109","16.90","1.01","110/1",
"1506","正道","0.00","108","-","1.93","110/1",
"1507","永大","3.05","109","18.40","2.11","110/1",
"1512","瑞利","0.00","108","-","7.72","110/1",
"1513","中興電","4.37","109","11.54","2.09","110/1",
"1514","亞力","4.96","109","15.71","1.55","110/1",
"1515","力山","4.55","109","13.66","4.22","110/1",
"1516","川飛","3.49","109","30.28","1.80","110/1",
"1517","利奇","1.37","109","16.95","1.70","110/1",
"1519","華城","3.00","109","24.46","3.51","110/1",
"1521","大億","2.86","109","29.74","1.95","110/1",
"1522","堤維西","2.80","109","24.10","1.02","110/1",
"1524","耿鼎","2.10","109","62.50","0.75","110/1",
"1525","江申","3.23","109","12.65","1.14","110/1",
"1526","日馳","3.61","109","14.27","2.52","110/1",
"1527","鑽全","4.79","109","15.89","1.60","110/1",
"1528","恩德","1.02","109","-","0.91","110/1",
"1529","樂事綠能","2.97","109","28.56","1.51","110/1",
"1530","亞崴","7.05","109","46.04","1.09","110/1",
"1531","高林股","1.37","109","-","0.76","110/1",
"1532","勤美","3.07","109","15.95","1.04","110/1",
"1533","車王電","0.91","108","65.12","2.19","110/1",
"1535","中宇","3.49","109","18.70","1.57","110/1",
"1536","和大","1.16","109","133.66","3.06","110/1",
"1537","廣隆","6.90","109","13.28","2.81","110/1",
"1538","正峰","0.00","108","-","2.15","110/1",
"1539","巨庭","4.52","108","-","0.92","110/1",
"1540","喬福","3.14","109","-","1.00","110/1",
"1541","錩泰","6.19","109","9.26","2.12","110/1",
"1558","伸興","5.71","109","9.66","1.90","110/1",
"1560","中砂","4.29","109","17.41","2.01","110/1",
"1568","倉佑","1.18","109","90.54","1.78","110/1",
"1582","信錦","5.95","109","10.84","1.73","110/1",
"1583","程泰","4.72","109","25.81","1.40","110/1",
"1587","吉茂","7.08","109","9.64","1.52","110/1",
