"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","9.32","107","10.75","1.25","107/4",
"1102","亞泥","6.65","107","12.72","1.03","107/4",
"1103","嘉泥","6.54","107","14.04","0.52","107/4",
"1104","環泥","5.06","107","12.19","0.73","107/4",
"1108","幸福","0.00","106","-","0.67","107/4",
"1109","信大","4.60","107","7.07","0.95","107/4",
"1110","東泥","0.62","107","135.42","1.09","107/4",
"1201","味全","2.85","107","14.48","2.30","107/4",
"1203","味王","3.88","107","14.18","1.30","107/4",
"1210","大成","5.60","107","12.98","1.59","107/4",
"1215","卜蜂","4.98","106","16.96","2.33","107/4",
"1216","統一","3.38","107","24.10","3.95","107/4",
"1217","愛之味","0.00","106","70.60","0.63","107/4",
"1218","泰山","4.09","107","20.58","1.49","107/4",
"1219","福壽","1.64","106","-","1.55","107/4",
"1220","台榮","4.02","107","21.60","0.91","107/4",
"1225","福懋油","1.58","107","62.39","5.04","107/4",
"1227","佳格","4.66","107","16.52","3.09","107/4",
"1229","聯華","6.24","107","14.32","1.44","107/4",
"1231","聯華食","5.12","107","13.77","2.18","107/4",
"1232","大統益","4.72","107","16.85","4.06","108/1",
"1233","天仁","4.93","107","19.97","2.18","107/4",
"1234","黑松","5.05","107","18.32","0.72","107/4",
"1235","興泰","15.85","106","22.72","0.48","107/4",
"1236","宏亞","2.89","107","115.42","0.82","107/4",
"1256","鮮活果汁-KY","4.19","107","11.99","3.03","107/4",
"1262","綠悅-KY","0.83","106","-","0.58","107/4",
"1301","台塑","5.25","107","15.35","1.88","108/1",
"1303","南亞","6.39","107","11.76","1.65","107/4",
"1304","台聚","2.54","107","23.60","0.70","107/4",
"1305","華夏","8.19","107","9.21","1.40","107/4",
"1307","三芳","2.07","107","31.78","1.17","107/4",
"1308","亞聚","2.12","107","27.21","0.82","107/4",
"1309","台達化","3.94","107","16.11","0.83","107/4",
"1310","台苯","8.05","107","10.80","1.76","107/4",
"1312","國喬","4.49","106","6.95","0.90","107/4",
"1313","聯成","4.00","107","21.19","0.81","107/4",
"1314","中石化","8.58","107","7.33","0.47","107/4",
"1315","達新","3.83","107","26.08","0.77","107/4",
"1316","上曜","11.89","107","15.44","1.23","107/4",
"1319","東陽","3.85","107","13.56","1.25","107/4",
"1321","大洋","0.00","106","-","1.12","107/4",
"1323","永裕","5.03","107","10.78","1.57","108/1",
"1324","地球","2.74","107","547.50","0.82","107/4",
"1325","恆大","3.09","107","23.14","0.80","107/4",
"1326","台化","5.66","107","14.41","1.64","108/1",
"1337","再生-KY","0.39","106","-","0.27","108/1",
"1338","廣華-KY","4.76","107","11.31","0.95","107/4",
"1339","昭輝","5.70","107","8.46","0.79","107/4",
"1340","勝悅-KY","5.52","107","22.42","0.46","107/4",
"1341","富林-KY","5.71","107","17.21","2.32","107/4",
"1402","遠東新","5.49","107","14.58","0.86","107/4",
"1409","新纖","6.32","107","8.85","0.75","107/4",
"1410","南染","4.81","107","18.78","1.61","107/4",
"1413","宏洲","0.00","106","7.21","1.54","107/4",
"1414","東和","2.97","107","67.40","0.48","108/1",
"1416","廣豐","8.05","107","11.04","0.65","107/4",
"1417","嘉裕","0.00","106","-","0.64","107/4",
"1418","東華","0.00","106","-","0.56","107/4",
"1419","新紡","2.01","107","45.05","1.51","107/4",
"1423","利華","0.00","106","13.50","0.58","107/4",
"1432","大魯閣","0.00","106","-","0.85","107/4",
"1434","福懋","5.56","107","13.39","0.92","107/4",
"1435","中福","0.00","106","-","0.76","107/4",
"1436","華友聯","9.64","107","9.26","1.26","107/4",
"1437","勤益控","2.68","107","15.16","0.66","107/4",
"1438","三地開發","0.00","106","-","1.88","107/4",
"1439","雋揚","0.00","106","-","1.73","107/4",
"1440","南紡","3.31","107","18.62","0.80","107/4",
"1441","大東","0.00","106","1.42","0.90","107/4",
"1442","名軒","11.25","106","40.00","0.92","107/4",
"1443","立益物流","0.00","106","-","0.86","107/4",
"1444","力麗","5.04","106","22.57","0.88","107/4",
"1445","大宇","2.63","107","-","0.57","107/4",
"1446","宏和","0.96","107","-","2.66","107/4",
"1447","力鵬","0.00","106","36.65","0.62","107/4",
"1449","佳和","0.00","106","-","0.88","107/4",
"1451","年興","7.04","107","13.99","0.73","107/4",
"1452","宏益","6.78","107","14.05","1.07","108/1",
"1453","大將","10.94","107","2.44","0.63","107/4",
"1454","台富","2.35","107","50.56","0.67","107/4",
"1455","集盛","2.27","107","58.73","0.71","107/4",
"1456","怡華","0.00","106","67.38","0.70","107/4",
"1457","宜進","4.93","107","6.51","0.76","107/4",
"1459","聯發","1.28","106","-","0.80","108/1",
"1460","宏遠","1.75","107","34.55","1.05","107/4",
"1463","強盛","9.15","107","9.44","1.09","107/4",
"1464","得力","9.48","106","38.03","1.75","107/4",
"1465","偉全","2.87","106","-","0.90","107/4",
"1466","聚隆","0.00","106","-","0.60","107/4",
"1467","南緯","0.00","106","-","0.99","107/4",
"1468","昶和","0.00","106","41.00","1.53","107/4",
"1470","大統新創","1.82","107","38.60","2.01","107/4",
"1471","首利","0.00","106","-","0.77","107/4",
"1472","三洋實業","0.00","106","-","4.82","107/4",
"1473","台南","2.08","107","44.44","0.91","107/4",
"1474","弘裕","2.91","107","11.84","0.71","107/4",
"1475","業旺","0.00","106","-","2.39","107/4",
"1476","儒鴻","2.65","107","26.00","6.73","107/4",
"1477","聚陽","3.36","107","29.31","5.04","107/4",
"1503","士電","3.57","107","15.44","0.95","107/4",
"1504","東元","4.00","107","14.15","0.83","107/4",
"1506","正道","0.00","106","-","2.20","107/4",
"1507","永大","2.87","107","38.00","2.27","107/4",
"1512","瑞利","0.00","106","-","1.76","107/4",
"1513","中興電","4.81","107","15.64","1.16","107/4",
