"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.72","109","12.32","1.51","109/4",
"1102","亞泥","7.11","109","11.40","1.14","109/4",
"1103","嘉泥","5.38","109","9.49","0.69","109/4",
"1104","環泥","4.21","109","13.66","0.91","109/4",
"1108","幸福","4.14","109","17.42","1.47","109/4",
"1109","信大","5.16","109","9.88","1.32","109/4",
"1110","東泥","0.56","109","450.00","1.21","109/4",
"1201","味全","2.16","109","23.16","1.81","109/4",
"1203","味王","3.01","109","20.17","1.68","109/4",
"1210","大成","5.01","109","15.01","2.32","109/4",
"1213","大飲","0.00","108","-","0.92","109/4",
"1215","卜蜂","5.03","108","12.86","2.57","109/4",
"1216","統一","3.60","109","19.82","3.73","109/4",
"1217","愛之味","0.00","108","27.66","1.06","109/4",
"1218","泰山","4.26","109","18.80","2.28","109/4",
"1219","福壽","1.41","108","14.84","2.07","109/4",
"1220","台榮","5.29","109","18.53","1.41","109/4",
"1225","福懋油","2.33","109","35.00","3.99","109/4",
"1227","佳格","4.39","109","16.07","2.92","109/4",
"1229","聯華","5.48","109","20.27","1.97","109/4",
"1231","聯華食","4.38","109","15.86","2.69","109/4",
"1232","大統益","3.38","109","18.76","5.63","110/1",
"1233","天仁","2.15","109","58.97","2.24","109/4",
"1234","黑松","4.80","109","16.97","0.83","109/4",
"1235","興泰","4.29","109","53.77","1.18","109/4",
"1236","宏亞","1.17","109","-","1.16","109/4",
"1256","鮮活果汁-KY","2.60","109","20.10","5.92","109/4",
"1301","台塑","2.26","109","33.65","2.03","109/4",
"1303","南亞","2.72","109","27.22","2.03","109/4",
"1304","台聚","2.42","109","18.38","2.11","109/4",
"1305","華夏","5.26","109","14.83","2.50","109/4",
"1307","三芳","2.13","109","42.73","1.19","109/4",
"1308","亞聚","4.00","109","18.42","1.68","109/4",
"1309","台達化","6.10","109","8.82","2.67","109/4",
"1310","台苯","2.28","109","39.82","1.59","109/4",
"1312","國喬","0.00","108","7.55","1.10","109/4",
"1313","聯成","3.29","109","18.39","1.57","109/4",
"1314","中石化","1.89","108","75.71","0.74","109/4",
"1315","達新","10.60","109","1.86","0.83","109/4",
"1316","上曜","0.00","108","63.25","1.20","109/4",
"1319","東陽","2.10","109","27.37","1.04","109/4",
"1321","大洋","2.44","109","12.65","1.37","109/4",
"1323","永裕","4.46","109","11.11","1.47","109/4",
"1324","地球","2.39","109","57.05","0.97","109/4",
"1325","恆大","13.84","109","3.74","1.98","109/4",
"1326","台化","2.75","109","27.22","1.54","109/4",
"1337","再生-KY","0.00","108","-","0.41","109/4",
"1338","廣華-KY","4.94","109","20.17","0.94","109/4",
"1339","昭輝","4.90","109","25.66","0.87","109/4",
"1340","勝悅-KY","0.00","108","-","0.35","109/4",
"1341","富林-KY","7.28","109","13.10","3.35","109/4",
"1342","八貫","4.27","109","20.28","2.73","109/4",
"1402","遠東新","4.06","109","22.02","0.87","109/4",
"1409","新纖","4.55","109","13.49","1.23","109/4",
"1410","南染","2.54","109","37.37","2.05","109/4",
"1413","宏洲","0.00","108","-","1.38","109/4",
"1414","東和","1.37","109","41.36","1.26","110/1",
"1416","廣豐","4.00","109","-","0.65","109/4",
"1417","嘉裕","2.03","109","-","1.10","109/4",
"1418","東華","0.00","108","-","1.47","109/4",
