"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","43.00","6.98","108","10.24","1.32","109/3",
"1102","亞泥","43.20","6.94","108","10.12","1.02","109/3",
"1103","嘉泥","18.90","5.29","108","35.66","0.55","109/3",
"1104","環泥","23.40","4.27","108","11.70","0.86","109/3",
"1108","幸福","12.75","1.18","108","13.86","1.13","109/3",
"1109","信大","19.90","5.53","108","7.45","0.97","109/3",
"1110","東泥","17.85","0.56","108","-","1.21","109/3",
"1201","味全","22.55","5.90","108","30.07","1.74","109/3",
"1203","味王","37.45","2.67","108","19.21","1.76","109/3",
"1210","大成","50.30","4.37","108","14.21","2.09","109/3",
"1213","大飲","7.60","0.00","108","-","0.78","109/3",
"1215","卜蜂","72.50","5.52","108","11.02","2.45","109/3",
"1216","統一","66.90","3.74","108","18.28","3.44","109/3",
"1217","愛之味","9.95","0.00","108","24.27","0.83","109/3",
"1218","泰山","27.15","3.31","108","17.18","1.92","109/3",
"1219","福壽","21.85","1.83","108","11.62","1.65","109/3",
"1220","台榮","12.65","4.74","108","13.18","0.97","109/3",
"1225","福懋油","38.85","3.35","108","26.25","2.70","109/3",
"1227","佳格","60.40","4.39","108","15.61","3.27","109/3",
"1229","聯華","42.85","7.47","108","20.31","1.88","109/3",
"1231","聯華食","46.60","4.51","108","13.13","2.25","109/3",
"1232","大統益","136.50","3.66","108","19.87","5.29","109/3",
"1233","天仁","35.85","4.46","108","47.17","2.25","109/3",
"1234","黑松","33.00","5.15","108","15.07","0.74","109/3",
"1235","興泰","25.45","4.32","108","32.63","0.98","109/3",
"1236","宏亞","14.10","2.13","108","47.00","0.95","109/3",
"1256","鮮活果汁-KY","296.00","2.09","108","14.25","4.15","109/3",
"1301","台塑","94.00","4.68","108","47.96","2.04","109/3",
"1303","南亞","70.40","3.13","108","31.57","1.77","109/3",
"1304","台聚","21.95","2.28","108","16.88","1.21","109/3",
"1305","華夏","24.90","4.02","108","16.17","1.59","109/3",
"1307","三芳","22.50","3.56","108","42.45","1.14","109/3",
"1308","亞聚","21.20","5.19","108","14.83","1.15","109/3",
"1309","台達化","36.45","1.65","108","10.36","2.33","109/3",
"1310","台苯","18.70","5.35","108","-","1.58","109/3",
"1312","國喬","23.10","0.00","108","8.78","0.83","109/3",
"1313","聯成","19.00","1.05","108","31.15","1.09","109/3",
"1314","中石化","11.65","2.58","108","58.25","0.55","109/3",
"1315","達新","70.30","5.19","108","1.76","0.78","109/3",
"1316","上曜","12.15","0.00","108","-","1.17","109/3",
"1319","東陽","38.80","4.64","108","20.21","1.07","109/3",
"1321","大洋","35.50","0.00","108","13.76","1.30","109/3",
"1323","永裕","33.10","4.83","108","10.22","1.43","109/3",
"1324","地球","10.45","2.87","108","47.50","0.82","109/3",
"1325","恆大","87.50","0.34","108","5.21","2.32","109/3",
"1326","台化","81.40","4.67","108","38.22","1.58","109/3",
"1337","再生-KY","9.11","0.00","108","-","0.37","109/3",
"1338","廣華-KY","58.00","6.03","108","20.49","0.81","109/3",
"1339","昭輝","42.60","4.69","108","28.03","0.92","109/3",
"1340","勝悅-KY","12.40","0.00","108","-","0.34","109/3",
"1341","富林-KY","58.80","8.50","108","10.67","2.56","109/3",
"1342","八貫","59.90","4.17","108","20.37","3.51","109/3",
"1402","遠東新","28.65","5.24","108","17.16","0.76","109/3",
"1409","新纖","14.90","3.69","108","9.87","0.79","109/3",
"1410","南染","34.20","2.92","108","40.24","2.01","109/3",
"1413","宏洲","8.97","0.00","108","-","1.11","109/3",
"1414","東和","14.05","1.42","108","31.93","1.01","109/3",
"1416","廣豐","11.80","0.00","108","-","0.62","109/3",
"1417","嘉裕","11.15","4.48","108","39.82","0.83","109/3",
"1418","東華","7.15","0.00","108","-","0.87","109/3",
"1419","新紡","42.45","2.36","108","38.94","1.52","109/3",
"1423","利華","16.00","0.75","108","-","0.98","109/3",
"1432","大魯閣","14.25","28.07","108","-","0.97","109/3",
"1434","福懋","30.95","8.08","108","14.00","0.98","109/3",
"1435","中福","23.00","0.00","108","-","3.38","109/3",
"1436","華友聯","38.30","6.53","108","8.34","1.34","109/3",
"1437","勤益控","24.00","4.58","108","16.55","0.78","109/3",
"1438","三地開發","12.05","0.00","108","25.64","2.19","109/3",
"1439","雋揚","29.15","17.15","108","66.25","1.17","109/3",
"1440","南紡","15.30","1.31","108","90.00","1.04","109/3",
"1441","大東","8.57","0.00","108","-","1.01","109/3",
"1442","名軒","18.05","5.48","108","128.93","1.11","109/3",
"1443","立益物流","11.70","0.00","108","-","1.37","109/3",
"1444","力麗","13.30","0.00","108","-","1.26","109/3",
"1445","大宇","12.00","1.67","108","-","0.98","109/3",
"1446","宏和","30.10","1.00","108","376.25","2.74","109/3",
"1447","力鵬","9.17","0.00","108","-","0.83","109/3",
"1449","佳和","29.50","0.00","108","-","2.56","109/3",
"1451","年興","17.75","0.00","108","-","0.49","109/3",
"1452","宏益","17.55","6.84","108","32.50","0.96","109/3",
"1453","大將","9.07","2.21","108","-","0.71","109/3",
"1454","台富","8.96","2.90","108","-","0.75","109/3",
"1455","集盛","11.75","0.00","108","-","1.01","109/3",
"1456","怡華","16.75","0.00","108","-","1.32","109/3",
"1457","宜進","16.05","6.23","108","5.69","0.79","109/3",
"1459","聯發","9.19","0.00","108","-","1.10","109/3",
"1460","宏遠","9.80","0.00","108","-","1.09","109/3",
"1463","強盛新","13.00","4.62","108","61.90","1.00","109/3",
"1464","得力","18.60","8.06","108","372.00","1.49","109/3",
"1465","偉全","13.05","11.49","108","-","0.79","109/3",
"1466","聚隆","20.45","0.00","108","-","1.47","109/3",
"1467","南緯","19.95","0.00","108","-","1.54","109/3",
"1468","昶和","15.45","0.00","108","51.50","1.98","109/3",
"1470","大統新創","18.30","4.37","108","49.46","1.66","109/3",
"1471","首利","5.77","0.00","108","3.37","0.90","109/3",
"1472","三洋實業","11.30","0.00","108","-","3.02","109/3",
"1473","台南","19.05","2.62","108","-","0.79","109/3",
"1474","弘裕","13.20","0.00","108","15.53","0.89","109/3",
"1475","業旺","39.00","0.00","108","-","6.49","109/3",
"1476","儒鴻","420.00","2.62","108","30.35","6.54","109/3",
"1477","聚陽","190.50","2.62","108","21.00","4.42","109/3",
"1503","士電","50.00","3.20","108","15.53","1.05","109/3",
"1504","東元","27.30","3.63","108","15.78","0.86","109/3",
"1506","正道","10.85","0.00","108","-","1.98","109/3",
"1507","永大","62.30","3.53","108","21.48","2.21","109/3",
"1512","瑞利","4.69","0.00","108","-","5.65","109/3",
"1513","中興電","55.90","2.15","108","27.54","2.52","109/3",
"1514","亞力","25.95","4.62","108","16.42","1.75","109/3",
"1515","力山","71.90","4.17","108","19.92","3.92","109/3",
"1516","川飛","25.25","1.54","108","30.79","2.16","109/3",
"1517","利奇","13.95","1.43","108","93.00","1.00","109/3",
"1519","華城","49.15","2.03","108","25.73","3.80","109/3",
"1521","大億","56.90","7.03","108","29.03","2.56","109/3",
"1522","堤維西","23.95","5.85","108","29.57","1.19","109/3",
"1524","耿鼎","9.99","4.00","108","24.98","0.76","109/3",
"1525","江申","66.20","3.02","108","16.63","1.18","109/3",
"1526","日馳","45.10","1.77","108","15.61","2.45","109/3",
"1527","鑽全","41.75","2.87","108","25.93","1.44","109/3",
"1528","恩德","10.20","0.98","108","-","0.93","109/3",
"1529","樂事綠能","17.05","2.93","108","18.53","1.54","109/3",
"1530","亞崴","31.80","4.72","108","8.91","1.00","109/3",
"1531","高林股","13.40","1.49","108","-","0.70","109/3",
"1532","勤美","31.75","2.90","108","50.40","1.05","109/3",
"1533","車王電","38.50","1.30","108","65.25","1.56","109/3",
"1535","中宇","34.35","3.49","108","25.07","1.46","109/3",
"1536","和大","104.00","1.92","108","106.12","4.27","109/3",
"1537","廣隆","140.50","7.12","108","12.95","3.02","109/3",
"1538","正峰","9.19","0.00","108","-","1.10","109/3",
"1539","巨庭","19.65","4.07","108","-","1.01","109/3",
"1540","喬福","15.30","6.54","108","-","0.99","109/3",
"1541","錩泰","54.00","0.00","108","11.11","2.66","109/3",
"1558","伸興","140.50","6.26","108","11.59","1.78","109/3",
"1560","中砂","65.10","4.30","108","16.52","2.15","109/3",
"1568","倉佑","21.15","2.36","108","302.14","1.46","109/3",
"1582","信錦","86.30","5.21","108","10.73","1.91","109/3",
"1583","程泰","61.90","4.85","108","15.51","1.45","109/3",
"1587","吉茂","25.40","1.97","108","12.04","1.33","109/3",
"1589","永冠-KY","81.40","0.61","108","18.84","1.09","109/3",
"1590","亞德客-KY","895.00","0.53","108","41.34","8.30","109/3",
"1592","英瑞-KY","9.18","0.00","108","-","0.67","109/3",
"1597","直得","86.10","1.16","108","36.79","3.38","109/3",
"1598","岱宇","113.00","0.98","108","20.29","3.87","109/3",
"1603","華電","28.55","1.75","108","11.47","0.85","109/3",
"1604","聲寶","25.95","5.78","108","5.63","1.29","109/3",
"1605","華新","19.55","2.61","108","10.98","0.82","109/3",
"1608","華榮","13.45","4.91","108","14.16","0.90","109/3",
"1609","大亞","20.45","1.47","108","14.93","1.61","109/3",
"1611","中電","14.30","8.39","108","5.72","1.11","109/3",
"1612","宏泰","18.25","2.74","108","14.60","1.15","109/3",
"1614","三洋電","36.40","2.28","108","24.93","1.79","109/3",
"1615","大山","24.90","8.03","108","9.88","1.61","109/3",
"1616","億泰","6.72","0.00","108","-","0.83","109/3",
"1617","榮星","14.75","2.03","108","15.21","1.23","109/3",
"1618","合機","13.30","2.26","108","13.30","0.76","109/3",
"1626","艾美特-KY","22.55","4.43","108","30.07","1.04","109/3",
"1701","中化","23.50","3.40","108","13.13","1.07","109/3",
"1702","南僑","47.55","4.21","108","11.98","1.96","109/3",
"1707","葡萄王","177.00","3.67","108","18.85","3.90","109/3",
"1708","東鹼","24.35","6.57","108","32.04","0.96","109/3",
"1709","和益","17.00","2.94","108","18.28","1.16","109/3",
"1710","東聯","21.00","1.43","108","-","1.47","109/3",
"1711","永光","17.05","1.76","108","53.28","1.19","109/3",
"1712","興農","21.30","6.10","108","11.70","1.26","109/3",
"1713","國化","20.15","2.88","108","41.98","1.34","109/3",
"1714","和桐","10.65","0.00","108","5.98","0.87","109/3",
"1717","長興","36.55","3.83","108","19.65","2.12","109/3",
"1718","中纖","11.15","0.00","108","8.71","0.60","109/3",
"1720","生達","37.15","4.04","108","14.40","1.74","109/3",
"1721","三晃","11.00","0.00","108","4.20","0.84","109/3",
"1722","台肥","53.60","4.10","108","20.15","1.03","109/3",
"1723","中碳","110.50","4.52","108","38.77","4.16","109/3",
"1724","台硝","13.55","3.69","108","52.12","0.89","109/3",
"1725","元禎","17.40","4.66","108","19.12","0.99","109/3",
"1726","永記","72.00","4.44","108","14.15","1.38","109/3",
"1727","中華化","11.25","1.78","108","-","0.97","109/3",
"1730","花仙子","71.30","5.27","108","12.55","2.65","109/3",
