"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","42.00","9.55","107","10.34","1.29","108/3",
"1102","亞泥","46.25","6.05","107","10.19","1.09","108/3",
"1103","嘉泥","20.00","5.00","107","9.90","0.59","108/3",
"1104","環泥","18.85","5.31","107","12.32","0.69","108/3",
"1108","幸福","7.61","0.00","107","-","0.72","108/3",
"1109","信大","18.75","4.27","107","6.56","0.98","108/3",
"1110","東泥","16.95","0.59","107","847.50","1.14","108/3",
"1201","味全","24.75","3.23","107","9.98","1.79","108/3",
"1203","味王","26.85","3.72","107","14.59","1.30","108/3",
"1210","大成","39.60","5.05","107","13.66","1.73","108/3",
"1213","大飲","5.74","0.00","106","-","0.57","108/3",
"1215","卜蜂","65.80","4.56","107","14.06","2.41","108/3",
"1216","統一","72.90","3.43","107","22.02","3.87","108/3",
"1217","愛之味","6.99","0.00","107","43.69","0.62","108/3",
"1218","泰山","22.90","3.49","107","20.45","1.71","108/3",
"1219","福壽","17.90","0.56","107","66.30","1.52","108/3",
"1220","台榮","10.65","4.32","107","19.02","0.84","108/3",
"1225","福懋油","36.20","3.18","107","24.30","2.52","108/3",
"1227","佳格","68.80","3.63","107","19.44","3.94","108/3",
"1229","聯華","35.55","5.91","107","13.67","1.51","108/3",
"1231","聯華食","40.65","5.66","107","14.73","2.07","108/3",
"1232","大統益","124.00","4.03","107","19.38","5.19","108/3",
"1233","天仁","38.45","4.94","107","22.10","2.23","108/3",
"1234","黑松","32.50","4.92","107","16.17","0.74","108/3",
"1235","興泰","24.00","5.21","107","400.00","0.69","108/3",
"1236","宏亞","12.75","3.14","107","79.69","0.85","108/3",
"1256","鮮活果汁-KY","221.00","3.26","107","14.37","3.81","108/3",
"1301","台塑","98.30","5.90","107","17.16","1.78","108/3",
"1303","南亞","72.50","6.90","107","24.74","1.66","108/3",
"1304","台聚","13.70","2.19","107","16.31","0.79","108/3",
"1305","華夏","21.25","8.94","107","21.68","1.40","108/3",
"1307","三芳","24.10","2.07","107","23.40","1.14","108/3",
"1308","亞聚","15.70","1.91","107","15.24","0.87","108/3",
"1309","台達化","10.80","3.70","107","25.71","0.86","108/3",
"1310","台苯","21.40","9.35","107","12.51","1.58","108/3",
"1312","國喬","18.30","0.00","107","8.43","0.70","108/3",
"1313","聯成","10.70","4.67","107","-","0.70","108/3",
"1314","中石化","9.75","10.26","107","19.12","0.41","108/3",
"1315","達新","44.80","2.68","107","12.21","1.06","108/3",
"1316","上曜","13.40","14.10","107","-","1.31","108/3",
"1319","東陽","45.25","3.76","107","13.63","1.25","108/3",
"1321","大洋","35.80","0.00","107","238.67","1.57","108/3",
"1323","永裕","34.00","5.29","107","10.40","1.55","108/3",
"1324","地球","9.80","3.06","107","-","0.76","108/3",
"1325","恆大","15.55","3.22","107","31.10","0.78","108/3",
"1326","台化","87.70","7.07","107","17.79","1.45","108/3",
"1337","再生-KY","6.02","0.00","107","-","0.23","108/3",
