"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","43.20","6.94","108","10.29","1.32","109/3",
"1102","亞泥","43.20","6.94","108","10.12","1.02","109/3",
"1103","嘉泥","19.05","5.25","108","35.94","0.55","109/3",
"1104","環泥","23.20","4.31","108","11.60","0.85","109/3",
"1108","幸福","12.70","1.18","108","13.80","1.12","109/3",
"1109","信大","20.00","5.50","108","7.49","0.98","109/3",
"1110","東泥","17.90","0.56","108","-","1.21","109/3",
"1201","味全","22.30","5.96","108","29.73","1.72","109/3",
"1203","味王","36.60","2.73","108","18.77","1.72","109/3",
"1210","大成","50.80","4.33","108","14.35","2.11","109/3",
"1213","大飲","7.73","0.00","108","-","0.79","109/3",
"1215","卜蜂","72.40","5.52","108","11.00","2.44","109/3",
"1216","統一","67.50","3.70","108","18.44","3.47","109/3",
"1217","愛之味","9.96","0.00","108","24.29","0.83","109/3",
"1218","泰山","27.60","3.26","108","17.47","1.96","109/3",
"1219","福壽","21.70","1.84","108","11.54","1.63","109/3",
"1220","台榮","12.60","4.76","108","13.13","0.96","109/3",
"1225","福懋油","37.45","3.47","108","25.30","2.60","109/3",
"1227","佳格","61.30","4.32","108","15.84","3.32","109/3",
"1229","聯華","42.60","7.51","108","20.19","1.87","109/3",
"1231","聯華食","46.85","4.48","108","13.20","2.27","109/3",
"1232","大統益","142.50","3.51","108","20.74","5.53","109/3",
"1233","天仁","36.10","4.43","108","47.50","2.26","109/3",
"1234","黑松","32.95","5.16","108","15.05","0.74","109/3",
"1235","興泰","25.70","4.28","108","32.95","0.99","109/3",
"1236","宏亞","14.20","2.11","108","47.33","0.95","109/3",
"1256","鮮活果汁-KY","294.00","2.11","108","14.16","4.12","109/3",
"1301","台塑","96.40","4.56","108","49.18","2.10","109/3",
"1303","南亞","71.90","3.06","108","32.24","1.81","109/3",
"1304","台聚","22.60","2.21","108","17.38","1.25","109/3",
"1305","華夏","25.45","3.93","108","16.53","1.63","109/3",
"1307","三芳","22.65","3.53","108","42.74","1.15","109/3",
"1308","亞聚","21.50","5.12","108","15.03","1.16","109/3",
"1309","台達化","38.95","1.54","108","11.07","2.49","109/3",
"1310","台苯","18.85","5.31","108","-","1.59","109/3",
"1312","國喬","23.75","0.00","108","9.03","0.85","109/3",
"1313","聯成","19.20","1.04","108","31.48","1.11","109/3",
"1314","中石化","11.65","2.58","108","58.25","0.55","109/3",
"1315","達新","72.20","5.06","108","1.81","0.80","109/3",
"1316","上曜","12.30","0.00","108","-","1.19","109/3",
"1319","東陽","39.00","4.62","108","20.31","1.08","109/3",
"1321","大洋","35.90","0.00","108","13.91","1.32","109/3",
"1323","永裕","33.15","4.83","108","10.23","1.43","109/3",
"1324","地球","10.50","2.86","108","47.73","0.82","109/3",
"1325","恆大","90.50","0.33","108","5.39","2.40","109/3",
"1326","台化","84.70","4.49","108","39.77","1.65","109/3",
"1337","再生-KY","9.22","0.00","108","-","0.38","109/3",
"1338","廣華-KY","61.10","5.73","108","21.59","0.85","109/3",
"1339","昭輝","42.40","4.72","108","27.89","0.92","109/3",
"1340","勝悅-KY","12.70","0.00","108","-","0.35","109/3",
"1341","富林-KY","58.50","8.55","108","10.62","2.55","109/3",
