"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","14.37","4.37","1.35",
"1102","亞泥","9.17","7.74","1.12",
"1103","嘉泥","60.94","0.00","1.04",
"1104","環泥","9.22","9.32","0.54",
"1107","建台","-","0.00","0.92",
"1108","幸福","13.39","3.80","0.71",
"1109","信大","13.56","4.61","0.76",
"1110","東泥","15.96","3.41","0.52",
"1201","味全","-","0.00","1.59",
"1203","味王","-","0.00","0.79",
"1210","大成","9.33","2.14","1.03",
"1213","大飲","402.50","0.00","1.19",
"1215","卜蜂","-","0.00","0.48",
"1216","統一","25.20","1.40","1.94",
"1217","愛之味","21.11","0.00","0.70",
"1218","泰山","-","0.00","0.68",
"1219","福壽","27.75","2.70","0.45",
"1220","台榮","-","0.00","0.80",
"1225","福懋油","25.00","0.00","0.45",
"1227","佳格","16.25","5.77","1.16",
"1229","聯華","10.72","4.03","0.75",
"1231","聯華食","82.50","5.05","0.69",
"1232","大統益","9.06","8.70","1.24",
"1233","天仁","19.36","4.97","2.27",
"1234","黑松","67.50","2.06","0.70",
"1235","興泰","10.70","8.76","1.04",
"1236","宏亞","10.24","9.55","1.30",
"1301","台塑","11.00","8.71","1.55",
"1303","南亞","8.73","7.85","1.61",
"1304","台聚","9.05","7.04","0.74",
"1305","華夏","-","0.00","0.79",
"1307","三芳","13.17","5.46","1.25",
"1308","亞聚","11.17","5.59","0.84",
"1309","台達化","36.65","0.00","0.58",
"1310","台苯","-","0.00","1.48",
"1311","福聚","10.46","8.33","1.22",
"1312","國喬","28.25","0.00","0.90",
"1313","聯成","12.17","7.14","0.78",
"1314","中石化","6.97","0.00","0.78",
"1315","達新","10.08","6.11","0.61",
"1316","上曜","17.47","0.00","0.30",
"1319","東陽","19.88","3.74","2.20",
"1321","大洋","7.50","6.29","0.99",
"1323","永裕","67.50","4.32","0.65",
"1324","地球","14.88","8.06","0.60",
"1325","恆大","28.13","1.78","0.85",
"1326","台化","6.86","10.78","1.41",
"1402","遠東新","16.02","5.52","1.51",
"1409","新纖","37.50","0.00","0.59",
"1410","南染","-","0.00","0.59",
"1413","宏洲","-","0.00","0.31",
"1414","東和","-","0.00","0.56",
"1416","廣豐","-","0.00","0.55",
"1417","嘉裕","-","0.00","0.59",
"1418","東華","-","0.00","0.44",
"1419","新紡","29.17","2.60","1.27",
"1423","利華","-","0.00","0.35",
"1432","大魯閣","-","0.00","0.27",
"1434","福懋","12.10","6.32","0.79",
"1435","中福","170.71","0.00","1.48",
"1436","華友聯","-","0.00","0.78",
"1437","勤益控","-","0.00","1.28",
"1438","三地開發","-","0.00","0.31",
"1439","雋揚","-","1.83","0.74",
"1440","南紡","381.00","0.00","0.53",
"1441","大東","-","0.00","0.39",
"1442","名軒","242.75","0.00","0.55",
"1443","立益物流","-","0.00","0.38",
"1444","力麗","-","0.00","0.35",
"1445","大宇","-","0.00","0.39",
"1446","宏和","-","0.00","0.35",
"1447","力鵬","203.33","0.00","0.51",
"1449","佳和","-","0.00","0.59",
"1451","年興","8.40","7.41","1.02",
"1452","宏益","-","0.00","0.44",
"1453","大將","-","0.00","0.65",
"1454","台富","-","0.00","0.46",
"1455","集盛","-","1.54","0.54",
"1456","怡華","-","0.00","0.47",
"1457","宜進","-","0.00","0.38",
"1459","聯發","-","9.91","0.54",
"1460","宏遠","-","2.70","0.52",
"1463","強盛","51.70","29.01","0.49",
"1464","得力","-","2.78","0.50",
"1465","偉全","9.01","8.00","0.55",
"1466","聚隆","-","0.00","0.62",
"1467","南緯","27.68","2.20","0.83",
"1468","昶和","705.00","0.00","1.21",
"1469","理隆","-","10.27","0.75",
"1470","大統新創","-","0.00","0.56",
"1471","首利","18.02","2.82","2.59",
"1472","三洋實業","-","0.00","0.36",
"1473","台南","9.04","7.43","1.52",
"1474","弘裕","9.68","5.38","0.73",
"1475","業旺","-","0.00","2.41",
"1476","儒鴻","7.33","11.73","1.04",
"1477","聚陽","9.20","8.05","2.45",
"1503","士電","27.35","3.32","1.79",
"1504","東元","62.89","0.00","0.62",
"1506","正道","35.43","0.00","0.73",
"1507","永大","15.92","3.14","0.99",
"1512","瑞利","31.81","6.11","0.92",
"1513","中興電","12.41","5.26","1.66",
"1514","亞力","17.22","3.14","0.52",
"1515","力山","-","7.88","0.76",
"1516","川飛","365.00","0.00","0.44",
"1517","利奇","-","2.41","0.59",
"1519","華城","15.12","0.00","0.93",
"1520","復盛","11.67","8.42","2.09",
"1521","大億","9.28","8.24","1.66",
"1522","堤維西","-","0.00","1.60",
"1523","開億","13.93","3.37","1.05",
"1524","耿鼎","36.25","3.45","1.35",
"1525","江申","8.59","5.70","0.99",
"1526","日馳","-","0.00","0.65",
"1527","鑽全","10.68","7.43","2.48",
"1528","恩德","12.67","3.38","0.94",
"1529","樂事綠能","76.25","0.00","0.57",
"1530","亞崴","10.55","6.71","2.92",
"1531","高林股","9.92","7.69","1.21",
"1532","勤美","15.61","6.12","1.76",
"1533","車王電","47.00","2.13","1.65",
"1535","中宇","9.49","6.27","1.18",
"1536","和大","15.52","5.26","2.74",
"1537","廣隆","615.00","2.03","1.51",
"1538","正峰","12.41","6.93","2.32",
"1539","巨庭","-","0.00","0.51",
"1540","喬福","10.19","6.33","1.32",
"1541","錩泰","-","0.00","0.90",
"1560","中砂","28.01","2.11","4.33",
"1601","台光","-","0.00","1.78",
"1603","華電","40.60","0.00","0.63",
"1604","聲寶","-","20.00","0.53",
"1605","華新","30.00","0.00","0.87",
"1606","歌林","-","0.00","0.88",
"1608","華榮","-","0.00","0.62",
"1609","大亞","12.88","2.99","0.75",
"1611","中電","25.06","4.69","1.49",
"1612","宏泰","10.26","5.82","0.92",
"1613","台一","2.12","0.00","0.71",
"1614","三洋電","14.01","6.09","1.43",
"1615","大山","46.64","0.00","0.58",
"1616","億泰","11.06","3.19","0.64",
"1617","榮星","144.17","2.31","0.63",
"1618","合機","16.35","15.96","0.49",
"1701","中化","72.19","12.99","0.83",
"1702","南僑","542.00","0.00","0.61",
"1704","榮化","7.63","8.09","1.37",
"1707","葡萄王","12.16","6.02","0.82",
"1708","東鹼","14.31","6.11","0.75",
"1709","和益","11.83","6.50","0.88",
"1710","東聯","8.61","15.52","1.35",
"1711","永光","43.44","3.60","1.01",
"1712","興農","15.26","3.12","0.52",
"1713","國化","9.36","4.85","0.69",
"1714","和桐","-","14.09","0.79",
"1715","萬洲","10.84","7.77","0.73",
"1716","永信","12.62","6.49","1.51",
"1717","長興","16.75","4.55","2.55",
"1718","中纖","6.20","0.00","0.75",
"1720","生達","10.15","4.83","1.28",
"1721","三晃","106.67","0.00","0.98",
"1722","台肥","20.50","2.76","1.24",
"1723","中碳","9.30","9.11","2.46",
"1724","台硝","-","4.62","1.11",
"1725","元禎","8.52","11.79","1.09",
"1726","永記","9.81","6.16","1.33",
"1727","中華化","10.97","7.84","0.79",
"1729","必翔","21.13","4.08","4.23",
"1730","花仙子","11.42","6.44","0.94",
"1731","美吾華","33.33","2.00","0.71",
"1732","毛寶","69.29","0.00","1.38",
"1733","五鼎","12.34","6.28","2.56",
"1734","杏輝","12.36","5.85","1.26",
"1735","日勝化","23.47","5.05","1.04",
"1736","喬山","21.06","2.19","6.57",
"1737","臺鹽","369.17","4.51","0.87",
"1802","台玻","13.80","4.35","1.27",
"1805","寶徠","-","0.00","0.84",
"1806","冠軍","9.10","0.00","0.50",
"1808","潤隆","6.07","0.00","2.47",
"1809","中釉","13.70","2.61","0.59",
"1810","和成","-","0.00","0.55",
"1902","台紙","-","0.00","0.52",
"1903","士紙","-","0.00","2.49",
"1904","正隆","23.64","5.38","0.87",
"1905","華紙","14.52","5.44","1.12",
"1906","寶隆","-","0.00","0.53",
"1907","永豐餘","15.96","5.87","1.03",
"1909","榮成","22.50","5.56","0.81",
"2002","中鋼","8.21","12.97","1.59",
"2006","東和鋼鐵","8.74","8.59","1.53",
"2007","燁興","-","0.00","0.90",
"2008","高興昌","-","0.00","1.18",
"2009","第一銅","16.87","2.37","1.09",
"2010","春源","8.26","10.66","0.92",
"2012","春雨","20.68","5.90","0.73",
"2013","中鋼構","14.95","2.07","0.82",
"2014","中鴻","-","7.88","2.16",
"2015","豐興","9.65","10.48","1.58",
"2017","官田鋼","-","0.00","0.61",
"2020","美亞","280.83","14.78","1.09",
"2022","聚亨","-","0.00","0.54",
"2023","燁輝","21.03","6.99","0.78",
"2024","志聯","-","0.00","0.44",
"2025","千興","-","0.00","1.30",
"2027","大成鋼","12.07","5.84","1.52",
"2028","威致","-","0.00","0.79",
"2029","盛餘","14.23","6.99","1.20",
"2030","彰源","11.17","10.13","1.09",
"2031","新光鋼","823.33","4.05","1.46",
"2032","新鋼","-","0.00","1.23",
"2033","佳大","45.00","11.58","0.75",
"2034","允強","18.69","5.31","1.53",
"2101","南港","11.57","8.47","2.28",
"2102","泰豐","11.56","4.43","1.04",
"2103","台橡","7.37","11.42","1.46",
"2104","國際中橡","9.95","3.68","0.87",
"2105","正新","22.95","6.61","1.61",
"2106","建大","41.49","8.47","1.14",
"2107","厚生","127.69","0.00","1.19",
"2108","南帝","8.68","7.77","1.04",
