"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","8.96","107","11.02","1.38","108/3",
"1102","亞泥","5.77","107","10.68","1.14","108/3",
"1103","嘉泥","4.60","107","10.77","0.64","108/3",
"1104","環泥","5.25","107","12.45","0.70","108/3",
"1108","幸福","0.00","107","-","0.78","108/3",
"1109","信大","3.97","107","7.05","1.06","108/3",
"1110","東泥","0.58","107","860.00","1.15","108/3",
"1201","味全","3.25","107","9.94","1.78","108/3",
"1203","味王","3.65","107","14.89","1.32","108/3",
"1210","大成","4.66","107","14.79","1.88","108/3",
"1213","大飲","0.00","106","-","0.60","108/3",
"1215","卜蜂","4.59","107","13.95","2.39","108/3",
"1216","統一","3.31","107","22.81","4.01","108/3",
"1217","愛之味","0.00","107","43.94","0.62","108/3",
"1218","泰山","3.70","107","19.33","1.61","108/3",
"1219","福壽","0.54","107","68.89","1.57","108/3",
"1220","台榮","4.32","107","19.02","0.84","108/3",
"1225","福懋油","3.39","107","22.79","2.36","108/3",
"1227","佳格","3.55","107","19.92","4.03","108/3",
"1229","聯華","5.51","107","14.65","1.62","108/3",
"1231","聯華食","5.50","107","15.16","2.14","108/3",
"1232","大統益","4.13","107","18.91","5.06","108/3",
"1233","天仁","4.80","107","22.76","2.30","108/3",
"1234","黑松","4.78","107","16.67","0.76","108/3",
"1235","興泰","5.47","107","380.83","0.65","108/3",
"1236","宏亞","2.96","107","84.38","0.90","108/3",
"1256","鮮活果汁-KY","3.16","107","14.82","3.93","108/3",
"1301","台塑","5.92","107","17.09","1.78","108/3",
"1303","南亞","6.86","107","24.88","1.67","108/3",
"1304","台聚","2.20","107","16.25","0.79","108/3",
"1305","華夏","9.13","107","21.22","1.37","108/3",
"1307","三芳","2.16","107","22.43","1.09","108/3",
"1308","亞聚","1.91","107","15.24","0.87","108/3",
"1309","台達化","3.69","107","25.83","0.86","108/3",
"1310","台苯","9.69","107","12.08","1.53","108/3",
"1312","國喬","0.00","107","8.48","0.70","108/3",
"1313","聯成","4.59","107","-","0.71","108/3",
"1314","中石化","11.10","107","17.67","0.38","108/3",
"1315","達新","2.37","107","13.81","1.20","108/3",
"1316","上曜","14.05","107","-","1.31","108/3",
"1319","東陽","3.64","107","14.08","1.29","108/3",
"1321","大洋","0.00","107","249.33","1.64","108/3",
