"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","36.60","3.96","105","20.00","1.20","106/3",
"1102","亞泥","28.55","3.15","105","17.84","0.76","106/3",
"1103","嘉泥","11.10","1.80","105","69.38","0.42","106/3",
"1104","環泥","22.00","6.82","105","9.52","0.89","106/3",
"1108","幸福","8.05","7.45","105","50.31","0.72","106/3",
"1109","信大","14.00","0.71","105","14.58","0.93","106/3",
"1110","東泥","13.90","0.72","105","-","0.93","106/3",
"1201","味全","23.75","0.00","105","-","2.58","106/3",
"1203","味王","26.35","3.80","105","13.11","1.40","106/3",
"1210","大成","34.40","4.36","105","11.78","1.54","106/3",
"1213","大飲","15.25","0.00","105","108.93","1.22","106/3",
"1215","卜蜂","65.50","4.58","105","12.24","2.63","106/4",
"1216","統一","68.00","3.09","105","23.86","4.03","106/3",
"1217","愛之味","7.38","0.00","105","21.71","0.69","106/3",
"1218","泰山","17.20","0.00","105","39.09","1.55","106/3",
"1219","福壽","18.30","2.19","105","63.10","1.54","106/3",
"1220","台榮","11.00","5.91","105","18.97","0.89","106/3",
"1225","福懋油","71.50","1.75","105","44.14","4.90","106/3",
"1227","佳格","66.00","3.03","105","27.16","4.24","106/3",
"1229","聯華","36.65","5.73","105","12.51","1.46","106/3",
"1231","聯華食","34.85","6.31","105","13.00","1.85","106/3",
"1232","大統益","92.00","5.43","105","18.00","3.90","106/4",
"1233","天仁","37.80","5.95","106","19.48","2.29","106/4",
"1234","黑松","31.20","6.41","105","22.45","0.72","106/3",
"1235","興泰","34.15","0.00","105","7.73","0.50","106/3",
"1236","宏亞","17.50","0.57","106","350.00","1.08","106/4",
"1256","鮮活果汁-KY","162.50","3.08","106","17.44","3.35","106/4",
"1262","綠悅-KY","49.10","2.28","105","10.47","0.74","106/4",
"1301","台塑","103.50","4.44","105","13.34","1.91","106/4",
"1303","南亞","82.50","5.45","105","12.01","1.84","106/4",
"1304","台聚","14.55","3.44","106","14.13","0.85","106/3",
"1305","華夏","31.20","5.77","106","12.09","1.97","106/4",
"1307","三芳","32.50","5.23","106","14.32","1.54","106/4",
"1308","亞聚","17.90","5.03","106","13.36","0.97","106/3",
"1309","台達化","11.45","0.00","105","10.41","1.03","106/3",
"1310","台苯","21.30","7.51","106","10.65","1.54","106/4",
"1312","國喬","29.60","3.38","105","8.71","1.40","106/3",
"1313","聯成","18.90","9.52","106","9.40","1.04","106/4",
"1314","中石化","12.55","0.00","105","5.55","0.54","106/4",
"1315","達新","26.50","4.15","106","17.79","0.69","106/3",
"1316","上曜","20.95","0.00","105","7.25","1.39","106/4",
"1319","東陽","52.00","4.08","105","12.71","1.58","106/3",
"1321","大洋","27.30","0.00","105","-","1.26","106/4",
"1323","永裕","33.20","5.42","105","11.90","1.65","106/4",
"1324","地球","13.60","2.94","105","17.00","1.00","106/4",
"1325","恆大","18.10","4.42","105","24.13","0.92","106/3",
"1326","台化","109.50","6.39","106","11.74","1.79","106/4",
"1337","再生-KY","11.20","0.63","105","16.47","0.30","106/4",
"1338","廣華-KY","104.00","3.85","105","11.48","1.38","106/3",
"1339","昭輝","39.20","5.10","106","7.63","0.94","106/3",
"1340","勝悅-KY","47.05","4.68","105","7.12","0.90","106/4",
"1402","遠東新","25.95","3.08","105","15.73","0.72","106/3",
"1409","新纖","9.30","2.69","105","16.32","0.56","106/3",
"1410","南染","23.40","6.20","105","16.83","1.43","106/3",
"1413","宏洲","9.48","0.00","105","10.77","1.40","106/4",
"1414","東和","7.54","2.65","105","18.39","0.53","106/4",
"1416","廣豐","15.80","18.99","105","225.71","0.70","106/3",
"1417","嘉裕","4.55","0.00","105","-","0.47","106/3",
"1418","東華","8.62","0.00","105","-","5.07","106/3",
"1419","新紡","48.10","7.75","106","117.32","1.84","106/3",
"1423","利華","10.05","0.00","105","37.22","0.67","106/4",
"1432","大魯閣","11.55","0.00","105","-","1.05","106/3",
"1434","福懋","31.75","5.98","106","12.65","0.81","106/3",
"1435","中福","5.52","0.00","105","92.00","0.73","106/3",
"1436","華友聯","39.80","2.51","105","19.70","1.28","106/3",
"1437","勤益控","17.90","5.59","106","11.85","0.67","106/3",
"1438","三地開發","7.05","0.00","105","-","1.35","106/4",
"1439","雋揚","27.85","1.80","105","116.04","1.34","106/3",
"1440","南紡","13.10","2.75","106","29.11","0.87","106/4",
"1441","大東","13.90","0.00","105","-","2.30","106/3",
"1442","名軒","19.25","10.34","105","12.26","1.04","106/3",
"1443","立益物流","5.65","0.00","105","-","0.80","106/3",
