"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","22.59","4.18","1.09",
"1102","亞泥","25.75","3.99","0.73",
"1103","嘉泥","24.53","1.20","0.44",
"1104","環泥","9.09","5.15","0.83",
"1108","幸福","9.81","8.42","0.83",
"1109","信大","-","1.99","0.70",
"1110","東泥","38.25","1.31","0.99",
"1201","味全","-","0.00","1.93",
"1203","味王","21.75","4.60","1.20",
"1210","大成","21.91","2.35","1.44",
"1213","大飲","96.00","5.21","1.45",
"1215","卜蜂","13.24","5.26","1.80",
"1216","統一","24.90","3.23","3.51",
"1217","愛之味","50.50","0.00","0.74",
"1218","泰山","23.91","0.00","1.29",
"1219","福壽","42.50","1.63","1.27",
"1220","台榮","13.22","4.35","0.94",
"1225","福懋油","13.89","2.53","2.69",
"1227","佳格","22.84","3.46","4.37",
"1229","聯華","12.59","6.94","0.90",
"1231","聯華食","12.05","5.29","1.58",
"1232","大統益","15.04","6.30","3.31",
"1233","天仁","17.00","5.35","2.30",
"1234","黑松","22.05","4.66","0.74",
"1235","興泰","10.43","0.00","0.77",
"1236","宏亞","35.00","3.51","1.12",
"1256","鮮活果汁-KY","14.14","3.79","3.16",
"1262","綠悅-KY","13.89","3.33","2.15",
"1301","台塑","14.67","4.74","1.64",
"1303","南亞","14.35","5.50","1.44",
"1304","台聚","13.14","4.05","0.73",
"1305","華夏","8.89","8.08","1.05",
"1307","三芳","12.20","5.27","1.68",
"1308","亞聚","16.50","4.71","0.95",
"1309","台達化","64.82","0.00","0.68",
"1310","台苯","7.40","6.62","1.21",
"1312","國喬","7.84","5.32","0.81",
"1313","聯成","-","2.24","0.57",
"1314","中石化","-","0.00","0.32",
"1315","達新","16.67","4.49","0.65",
"1316","上曜","-","0.00","1.52",
"1319","東陽","15.06","2.90","1.53",
"1321","大洋","147.35","0.00","1.11",
"1323","永裕","11.96","4.75","1.66",
"1324","地球","12.25","3.59","0.83",
"1325","恆大","17.11","3.53","1.06",
"1326","台化","14.41","4.32","1.62",
"1337","再生-KY","10.83","2.75","0.46",
"1338","廣華-KY","12.40","3.98","1.44",
"1339","昭輝","10.38","4.43","1.12",
"1340","勝悅-KY","8.24","1.58","1.26",
"1402","遠東新","20.00","4.31","0.63",
"1409","新纖","18.43","3.08","0.53",
"1410","南染","14.08","5.31","1.45",
"1413","宏洲","26.80","0.00","1.06",
"1414","東和","66.22","3.36","0.43",
"1416","廣豐","26.16","5.24","0.93",
"1417","嘉裕","-","0.00","0.40",
"1418","東華","-","0.00","1.16",
"1419","新紡","100.12","0.81","1.81",
"1423","利華","-","0.00","0.42",
"1432","大魯閣","64.56","0.00","1.56",
"1434","福懋","17.47","3.90","0.89",
"1435","中福","-","0.00","0.55",
"1436","華友聯","-","2.50","1.24",
"1437","勤益控","36.38","0.00","0.62",
"1438","三地開發","-","0.00","0.76",
"1439","雋揚","-","3.85","0.60",
"1440","南紡","19.06","3.69","0.79",
"1441","大東","-","0.00","0.97",
"1442","名軒","9.40","9.76","1.01",
"1443","立益物流","-","0.00","0.58",
"1444","力麗","26.61","5.69","0.74",
"1445","大宇","15.48","5.21","0.68",
"1446","宏和","-","1.68","1.38",
"1447","力鵬","-","0.00","0.57",
"1449","佳和","-","0.00","0.60",
"1451","年興","11.58","6.02","0.98",
"1452","宏益","8.17","9.07","1.05",
"1453","大將","9.48","2.42","0.72",
"1454","台富","13.14","5.77","0.68",
"1455","集盛","22.69","2.52","0.65",
"1456","怡華","7.78","0.00","0.82",
"1457","宜進","7.11","5.94","0.66",
"1459","聯發","21.76","2.48","0.75",
"1460","宏遠","14.57","5.23","1.36",
"1463","強盛","31.05","3.95","1.45",
"1464","得力","20.27","7.43","1.88",
"1465","偉全","15.00","6.38","0.80",
"1466","聚隆","-","0.00","0.81",
"1467","南緯","-","0.00","1.21",
"1468","昶和","-","0.00","1.47",
"1469","理隆","-","0.00","0.92",
"1470","大統新創","25.56","3.26","1.62",
"1471","首利","-","0.00","0.56",
"1472","三洋實業","8.76","0.00","1.49",
"1473","台南","25.67","3.31","1.32",
"1474","弘裕","12.88","4.85","0.72",
"1475","業旺","4.53","0.00","1.15",
"1476","儒鴻","19.38","3.53","5.36",
"1477","聚陽","13.55","6.48","3.04",
"1503","士電","16.67","3.76","0.96",
"1504","東元","17.03","2.97","1.08",
"1506","正道","52.76","0.00","1.46",
"1507","永大","10.02","6.00","1.49",
"1512","瑞利","-","0.00","0.60",
"1513","中興電","13.16","5.39","1.02",
"1514","亞力","11.46","4.71","0.74",
"1515","力山","22.34","3.61","1.05",
"1516","川飛","471.00","10.91","1.62",
"1517","利奇","17.34","4.65","0.69",
"1519","華城","20.20","4.01","1.24",
"1521","大億","14.06","6.23","3.16",
"1522","堤維西","9.67","5.64","1.35",
"1524","耿鼎","21.02","0.00","0.80",
"1525","江申","17.39","1.67","2.37",
"1526","日馳","7.92","3.17","1.03",
"1527","鑽全","11.19","3.64","3.47",
"1528","恩德","-","1.00","0.77",
"1529","樂事綠能","-","0.00","4.55",
"1530","亞崴","11.47","3.47","1.00",
"1531","高林股","22.78","3.66","0.74",
"1532","勤美","13.57","5.69","1.14",
"1533","車王電","24.02","1.16","1.82",
"1535","中宇","14.46","5.75","1.83",
"1536","和大","30.25","2.18","8.42",
"1537","廣隆","14.35","5.34","3.30",
"1538","正峰","12.15","0.00","0.53",
"1539","巨庭","8.94","3.75","1.99",
"1540","喬福","43.86","6.51","0.88",
"1541","錩泰","13.00","5.74","3.45",
"1558","伸興","10.63","6.51","2.00",
"1560","中砂","13.79","7.16","1.87",
"1568","倉佑","15.06","4.12","1.62",
"1582","信錦","10.06","8.54","1.39",
"1583","程泰","10.88","2.52","1.58",
"1589","永冠-KY","16.44","4.34","2.17",
"1590","亞德客-KY","27.67","1.66","4.05",
"1592","英瑞-KY","18.26","2.04","1.56",
"1603","華電","7.13","3.88","0.55",
"1604","聲寶","11.01","7.33","0.89",
"1605","華新","11.23","2.31","0.48",
"1608","華榮","-","0.00","0.39",
"1609","大亞","-","0.00","0.38",
"1611","中電","54.21","0.00","0.58",
"1612","宏泰","136.00","3.19","0.58",
"1613","台一","-","0.00","0.48",
"1614","三洋電","19.84","3.32","1.23",
"1615","大山","295.00","3.39","0.68",
"1616","億泰","-","0.00","0.42",
"1617","榮星","16.95","4.54","0.58",
"1618","合機","12.98","4.57","0.46",
"1626","艾美特-KY","-","0.00","1.06",
"1701","中化","15.51","3.28","0.98",
"1702","南僑","15.22","3.81","2.93",
