"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.71","106","10.80","1.04","107/2",
"1102","亞泥","3.31","106","12.37","0.90","107/2",
"1103","嘉泥","4.17","106","5.53","0.40","107/2",
"1104","環泥","5.73","106","10.97","0.72","107/2",
"1108","幸福","0.00","106","-","0.68","107/2",
"1110","東泥","0.72","106","63.41","0.93","107/2",
"1201","味全","0.00","106","14.40","1.85","107/2",
"1203","味王","5.28","106","13.16","1.30","107/2",
"1210","大成","8.60","106","8.67","1.37","107/2",
"1213","大飲","0.00","106","132.50","0.86","107/2",
"1215","卜蜂","6.32","106","11.56","2.02","107/2",
"1216","統一","7.34","106","10.52","4.25","107/2",
"1217","愛之味","0.00","106","17.35","0.61","107/2",
"1218","泰山","2.53","106","14.36","1.24","107/2",
"1219","福壽","1.64","106","30.42","1.51","107/2",
"1220","台榮","3.38","106","20.43","0.95","107/2",
"1225","福懋油","1.74","106","62.52","5.09","107/2",
"1227","佳格","4.42","106","16.68","2.89","107/2",
"1229","聯華","9.23","106","9.40","1.13","107/2",
"1231","聯華食","5.32","106","11.59","1.75","107/2",
"1232","大統益","5.15","106","17.73","4.56","107/2",
"1233","天仁","6.06","106","18.28","2.28","107/2",
"1234","黑松","5.25","106","17.10","0.66","107/2",
"1235","興泰","10.95","106","10.41","0.46","107/2",
"1236","宏亞","0.70","106","54.81","0.83","107/2",
"1256","鮮活果汁-KY","3.62","106","11.48","2.71","107/2",
"1262","綠悅-KY","0.84","106","-","0.54","107/2",
"1301","台塑","5.53","106","11.15","1.78","107/2",
"1303","南亞","6.67","106","9.38","1.63","107/2",
"1304","台聚","4.13","106","11.42","0.69","107/2",
"1305","華夏","9.92","106","5.71","1.11","107/2",
"1307","三芳","7.33","106","19.33","1.15","107/2",
"1308","亞聚","6.38","106","18.08","0.75","107/2",
"1309","台達化","0.00","106","4.16","0.84","107/2",
"1310","台苯","7.03","106","9.56","1.69","107/2",
"1312","國喬","4.45","106","5.08","0.94","107/2",
"1313","聯成","13.95","106","6.39","0.72","107/2",
"1314","中石化","0.00","106","7.89","0.49","107/2",
"1315","達新","4.27","106","33.01","0.61","107/2",
"1316","上曜","13.06","106","3.06","1.17","107/2",
"1319","東陽","5.73","106","9.07","1.04","107/2",
"1321","大洋","0.00","106","-","1.03","107/2",
"1323","永裕","3.92","106","10.22","1.62","107/2",
"1324","地球","2.71","106","-","0.82","107/2",
"1325","恆大","2.03","106","23.56","0.86","107/2",
"1326","台化","6.17","106","10.77","1.73","107/2",
"1337","再生-KY","0.45","106","-","0.18","107/2",
"1338","廣華-KY","7.12","106","7.82","0.91","107/2",
"1339","昭輝","5.56","106","6.09","0.81","107/2",
"1340","勝悅-KY","5.73","106","4.27","0.42","107/2",
"1402","遠東新","3.84","106","13.24","0.84","107/2",
"1409","新纖","4.59","106","10.09","0.62","107/2",
"1410","南染","6.09","106","16.55","1.43","107/2",
"1413","宏洲","0.00","106","7.25","1.60","107/2",
"1414","東和","4.55","106","15.28","0.50","107/2",
"1416","廣豐","8.45","106","33.02","0.64","107/2",
"1417","嘉裕","0.00","106","-","0.50","107/2",
"1418","東華","0.00","106","-","2.72","107/2",
"1419","新紡","9.35","106","9.15","1.40","107/2",
"1432","大魯閣","0.00","106","-","0.69","107/2",
"1434","福懋","5.67","106","20.68","0.79","107/2",
"1435","中福","0.00","106","134.50","0.74","107/2",
"1436","華友聯","8.06","106","8.94","1.16","107/2",
"1437","勤益控","5.59","106","12.61","0.64","107/2",
"1438","三地開發","0.00","106","-","1.34","107/2",
"1439","雋揚","0.00","106","-","1.67","107/2",
"1440","南紡","2.81","106","19.39","0.84","107/2",
"1441","大東","0.00","106","1.03","0.59","107/2",
"1442","名軒","11.39","106","16.99","0.91","107/2",
"1443","立益物流","0.00","106","-","1.04","107/2",
"1444","力麗","4.93","106","21.15","0.90","107/2",
"1445","大宇","2.75","106","-","0.56","107/2",
"1446","宏和","1.22","106","-","2.09","107/2",
"1447","力鵬","0.00","106","13.35","0.68","107/2",
"1449","佳和","0.00","106","-","0.86","107/2",
"1451","年興","6.49","106","14.09","0.62","107/2",
"1452","宏益","8.41","106","11.56","0.93","107/2",
"1453","大將","0.00","106","2.27","0.58","107/2",
"1454","台富","2.65","106","31.42","0.63","107/2",
"1455","集盛","4.15","106","9.75","0.76","107/2",
"1456","怡華","0.00","106","38.32","0.60","107/2",
"1457","宜進","5.56","106","2.96","0.69","107/2",
"1459","聯發","1.23","106","8.93","0.72","107/2",
"1460","宏遠","1.57","106","23.61","1.15","107/2",
"1463","強盛","23.44","106","5.82","0.96","107/2",
"1464","得力","10.84","106","22.56","1.54","107/2",
"1465","偉全","2.88","106","198.57","0.87","107/2",
"1466","聚隆","0.00","106","-","0.65","107/2",
"1467","南緯","0.00","106","-","0.94","107/2",
"1468","昶和","0.00","106","-","1.59","107/2",
"1470","大統新創","2.87","106","41.43","1.64","107/2",
"1471","首利","0.00","106","-","0.61","107/2",
"1472","三洋實業","0.00","106","-","3.32","107/2",
"1473","台南","2.94","106","-","0.68","107/2",
"1474","弘裕","5.61","106","10.70","0.74","107/2",
"1475","業旺","0.00","106","-","2.22","107/2",
"1476","儒鴻","2.59","106","24.61","6.87","107/2",
"1477","聚陽","3.67","106","25.95","4.41","107/2",
"1503","士電","3.24","106","15.50","0.93","107/2",
