"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","39.15","7.66","108","9.15","1.14","108/4",
"1102","亞泥","39.10","7.67","108","8.61","0.92","108/3",
"1103","嘉泥","15.10","6.62","108","7.48","0.44","108/3",
"1104","環泥","15.65","6.39","108","8.99","0.57","108/4",
"1108","幸福","6.20","2.42","108","-","0.59","108/3",
"1109","信大","16.00","5.00","107","5.59","0.84","108/3",
"1110","東泥","15.60","0.64","108","260.00","1.04","108/4",
"1201","味全","18.15","4.41","107","7.32","1.31","108/3",
"1203","味王","26.20","3.82","108","13.65","1.25","108/4",
"1210","大成","36.50","6.03","108","12.50","1.57","108/4",
"1213","大飲","5.61","0.00","106","-","0.56","108/4",
"1215","卜蜂","59.10","5.08","107","10.82","2.00","108/4",
"1216","統一","63.80","3.92","108","19.04","3.34","108/4",
"1217","愛之味","6.76","0.00","107","67.60","0.59","108/4",
"1218","泰山","21.20","4.25","108","18.93","1.58","108/3",
"1219","福壽","18.10","0.55","107","28.73","1.48","108/4",
"1220","台榮","9.85","6.09","108","13.87","0.76","108/4",
"1225","福懋油","31.00","4.19","108","20.81","2.16","108/3",
"1227","佳格","58.00","4.57","108","16.38","3.32","108/3",
"1229","聯華","33.90","6.19","107","13.04","1.44","108/3",
"1231","聯華食","38.00","5.53","108","12.67","1.82","108/4",
"1232","大統益","106.50","4.69","108","17.49","4.20","108/4",
"1233","天仁","33.50","4.78","108","19.36","1.88","108/4",
"1234","黑松","29.40","5.78","108","13.93","0.66","108/4",
"1235","興泰","23.55","5.31","107","392.50","0.67","108/3",
"1236","宏亞","10.20","2.94","108","68.00","0.66","108/4",
"1256","鮮活果汁-KY","176.00","4.09","107","10.86","2.94","108/4",
"1301","台塑","75.20","5.85","108","12.83","1.37","108/4",
"1303","南亞","55.60","3.96","108","19.11","1.28","108/4",
"1304","台聚","9.93","5.04","108","11.82","0.57","108/3",
"1305","華夏","13.90","7.19","108","11.39","0.89","108/4",
"1307","三芳","17.20","4.65","108","15.93","0.83","108/4",
"1308","亞聚","13.95","7.89","108","9.43","0.76","108/4",
"1309","台達化","7.97","7.53","108","6.70","0.62","108/4",
"1310","台苯","13.30","5.64","108","7.96","1.00","108/4",
"1312","國喬","12.35","0.00","107","5.69","0.47","108/3",
"1313","聯成","8.13","2.46","108","-","0.53","108/4",
"1314","中石化","7.14","4.20","108","11.70","0.30","108/4",
"1315","達新","45.50","8.02","108","12.47","1.04","108/4",
"1316","上曜","8.00","23.63","107","-","0.79","108/4",
"1319","東陽","31.45","5.72","108","9.36","0.85","108/4",
"1321","大洋","24.70","0.00","107","46.60","1.02","108/4",
"1323","永裕","29.40","5.44","108","9.16","1.31","108/4",
"1324","地球","7.73","3.88","108","193.25","0.60","108/4",
"1325","恆大","37.40","0.80","108","74.80","1.88","108/3",
"1326","台化","67.70","5.61","108","13.33","1.11","108/4",
"1337","再生-KY","3.64","0.00","107","-","0.14","108/4",
"1338","廣華-KY","40.00","8.75","107","8.89","0.53","108/3",
"1339","昭輝","36.40","5.49","108","7.43","0.78","108/3",
"1340","勝悅-KY","8.60","13.95","107","-","0.21","108/3",
"1341","富林-KY","58.00","8.62","108","10.19","2.34","108/4",
"1402","遠東新","22.60","6.64","108","12.56","0.60","108/3",
"1409","新纖","10.00","5.50","108","9.01","0.54","108/4",
"1410","南染","28.00","3.57","108","27.18","1.61","108/4",
"1413","宏洲","6.50","0.00","107","12.50","0.72","108/4",
"1414","東和","5.54","3.61","107","32.59","0.39","108/4",
"1416","廣豐","10.15","11.82","107","11.67","0.47","108/3",
"1417","嘉裕","7.77","6.44","108","4.65","0.47","108/4",
"1418","東華","0.00","0.00","107","-","0.45","108/3",
"1419","新紡","36.40","2.75","108","29.59","1.27","108/3",
"1423","利華","9.90","1.21","108","-","0.58","108/4",
"1432","大魯閣","4.31","0.00","107","-","0.65","108/4",
"1434","福懋","30.60","8.17","108","9.94","0.80","108/4",
"1435","中福","7.13","0.00","107","356.50","1.01","108/3",
"1436","華友聯","35.25","7.09","108","14.39","1.25","108/4",
"1437","勤益控","18.75","5.87","108","4.33","0.59","108/4",
"1438","三地開發","0.00","0.00","107","-","2.09","108/4",
"1439","雋揚","29.30","17.06","108","3.02","0.98","108/3",
"1440","南紡","8.07","2.48","108","134.50","0.54","108/4",
"1441","大東","5.68","58.10","107","-","0.48","108/3",
"1442","名軒","14.50","6.90","107","43.94","0.87","108/4",
"1443","立益物流","8.57","0.00","107","428.50","0.99","108/4",
"1444","力麗","6.30","6.35","107","18.00","0.56","108/3",
"1445","大宇","7.17","2.79","108","-","0.57","108/4",
"1446","宏和","22.85","1.31","108","-","2.01","108/4",
"1447","力鵬","5.09","3.93","107","-","0.44","108/3",
"1449","佳和","9.75","0.00","107","-","1.78","108/3",
"1451","年興","14.25","4.21","108","-","0.39","108/4",
"1452","宏益","16.15","7.43","108","12.14","0.86","108/4",
"1453","大將","6.53","3.06","108","-","0.51","108/4",
"1454","台富","7.85","3.18","108","28.04","0.65","108/4",
"1455","集盛","5.62","3.56","107","-","0.48","108/4",
"1456","怡華","7.35","0.00","107","27.22","0.56","108/4",
"1457","宜進","11.05","9.05","108","10.73","0.60","108/4",
"1459","聯發","5.29","0.00","107","-","0.58","108/4",
"1460","宏遠","5.59","3.58","107","-","0.56","108/4",
"1463","強盛新","10.35","5.80","108","14.79","0.77","108/4",
"1464","得力","16.70","8.98","107","11.44","1.17","108/4",
"1465","偉全","13.70","10.95","108","4.28","0.74","108/4",
"1466","聚隆","6.54","0.00","107","-","0.47","108/4",
"1467","南緯","8.00","0.00","107","38.10","0.80","108/3",
"1468","昶和","9.48","0.00","107","30.58","1.31","108/4",
"1470","大統新創","0.00","4.00","108","22.73","1.74","108/4",
"1471","首利","1.51","0.00","107","-","0.35","108/4",
"1472","三洋實業","9.14","0.00","107","5.38","0.84","108/3",
"1473","台南","21.10","2.37","108","38.36","0.81","108/4",
"1474","弘裕","7.95","3.77","107","19.88","0.55","108/4",
"1475","業旺","0.00","0.00","107","-","4.90","108/4",
"1476","儒鴻","248.00","4.44","108","15.83","3.75","108/4",
"1477","聚陽","106.00","6.70","107","12.24","2.56","108/4",
"1503","士電","39.65","4.04","108","13.22","0.87","108/3",
"1504","東元","23.60","4.19","108","14.22","0.81","108/4",
"1506","正道","9.45","0.00","107","-","1.23","108/3",
"1507","永大","59.00","3.05","107","25.65","2.15","108/4",
"1512","瑞利","3.35","0.00","107","-","2.89","108/4",
"1513","中興電","22.10","5.43","108","14.26","1.20","108/4",
"1514","亞力","16.20","7.41","108","11.25","1.09","108/4",
"1515","力山","42.50","7.06","108","6.06","2.25","108/4",
"1516","川飛","13.40","2.91","108","33.50","1.17","108/4",
"1517","利奇","6.65","3.01","108","110.83","0.48","108/4",
"1519","華城","24.15","4.14","108","15.38","1.87","108/4",
"1521","大億","53.30","7.50","108","11.27","2.14","108/4",
"1522","堤維西","20.75","6.75","108","9.30","0.97","108/4",
"1524","耿鼎","8.60","4.65","108","10.24","0.66","108/4",
"1525","江申","41.50","4.82","108","8.59","0.75","108/3",
"1526","日馳","15.90","5.03","108","11.87","0.95","108/4",
"1527","鑽全","38.40","10.42","107","9.28","1.37","108/4",
"1528","恩德","5.69","1.76","108","-","0.50","108/4",
"1529","樂事綠能","11.70","4.27","108","45.00","1.10","108/3",
"1530","亞崴","25.45","5.89","108","20.69","0.86","108/4",
"1531","高林股","10.50","1.90","108","65.63","0.53","108/4",
"1532","勤美","22.80","11.84","107","9.87","0.74","108/3",
"1533","車王電","23.00","2.17","108","11.22","0.92","108/4",
"1535","中宇","26.95","4.45","108","26.17","1.12","108/4",
"1536","和大","77.90","2.57","108","30.55","3.02","108/4",
"1537","廣隆","131.00","7.63","108","10.64","2.64","108/4",
"1538","正峰","2.33","0.00","107","-","0.90","108/4",
"1539","巨庭","13.40","5.97","108","12.52","0.67","108/4",
"1540","喬福","15.00","6.67","108","11.11","0.89","108/4",
"1541","錩泰","27.80","3.60","107","8.71","1.71","108/4",
"1558","伸興","117.50","7.49","108","10.53","1.49","108/4",
"1560","中砂","51.10","6.85","107","13.41","1.68","108/4",
"1568","倉佑","13.20","3.79","108","48.89","0.88","108/4",
"1582","信錦","64.60","6.97","108","8.49","1.46","108/4",
"1583","程泰","53.00","5.66","108","21.81","1.29","108/4",
"1587","吉茂","10.25","2.93","107","205.00","0.58","108/4",
"1589","永冠-KY","50.60","0.99","108","32.86","0.70","108/4",
"1590","亞德客-KY","455.50","1.15","107","31.59","4.74","108/4",
"1592","英瑞-KY","11.15","0.00","107","-","0.52","108/4",
"1598","岱宇","32.00","3.59","108","13.85","1.62","108/3",
"1603","華電","27.75","1.80","108","19.01","0.86","108/4",
"1604","聲寶","17.10","8.77","108","8.55","0.97","108/4",
"1605","華新","11.15","4.48","108","11.74","0.48","108/4",
"1608","華榮","8.15","8.10","108","4.36","0.51","108/4",
"1609","大亞","8.28","8.45","107","9.63","0.68","108/4",
"1611","中電","11.05","10.86","108","27.63","0.98","108/3",
"1612","宏泰","9.17","5.45","108","14.33","0.62","108/4",
"1614","三洋電","25.95","3.20","108","27.32","1.29","108/4",
"1615","大山","17.95","7.52","107","8.23","1.11","108/4",
"1616","億泰","3.61","0.00","107","-","0.45","108/4",
"1617","榮星","9.65","3.11","108","15.56","0.83","108/4",
"1618","合機","6.50","4.62","107","-","0.39","108/3",
"1626","艾美特-KY","19.00","5.26","108","10.33","0.87","108/4",
"1701","中化","18.90","4.23","108","15.62","0.97","108/3",
"1702","南僑","39.75","5.03","108","10.19","1.61","108/4",
"1707","葡萄王","193.50","3.36","108","20.11","4.26","108/4",
"1708","東鹼","20.55","7.79","108","15.81","0.73","108/4",
"1709","和益","11.65","4.29","108","25.89","0.81","108/4",
"1710","東聯","14.45","2.08","108","361.25","0.93","108/4",
"1711","永光","12.35","2.43","108","18.71","0.86","108/4",
"1712","興農","18.60","6.99","108","11.55","1.11","108/4",
"1713","國化","16.80","3.45","108","26.25","1.10","108/4",
"1714","和桐","6.10","2.46","107","26.52","0.57","108/3",
"1717","長興","22.70","6.17","108","11.41","1.31","108/4",
"1718","中纖","5.21","14.40","107","-","0.31","108/4",
"1720","生達","34.70","4.32","108","16.45","1.65","108/4",
"1721","三晃","8.56","0.00","107","-","0.82","108/4",
"1722","台肥","41.35","5.32","108","18.54","0.80","108/3",
"1723","中碳","94.00","5.32","108","16.88","3.12","108/4",
"1724","台硝","10.45","4.78","108","18.66","0.67","108/4",
"1725","元禎","12.85","6.30","108","12.01","0.66","108/4",
"1726","永記","63.20","5.06","108","15.01","1.22","108/4",
"1727","中華化","8.46","2.36","108","28.20","0.64","108/4",
"1730","花仙子","58.80","6.39","108","10.95","2.26","108/4",
"1731","美吾華","12.10","4.96","108","15.92","0.92","108/4",
"1732","毛寶","28.60","0.00","107","48.47","2.67","108/4",
"1733","五鼎","21.20","5.19","108","18.60","1.26","108/4",
"1734","杏輝","16.70","1.20","108","208.75","1.01","108/4",
"1735","日勝化","15.65","4.15","108","13.15","1.06","108/4",
"1736","喬山","51.60","1.26","107","12.08","1.71","108/4",
"1737","臺鹽","28.80","5.21","108","16.65","0.94","108/4",
"1760","寶齡富錦","67.10","2.68","108","31.95","3.79","108/4",
"1762","中化生","31.85","2.51","108","32.50","1.25","108/3",
"1773","勝一","84.50","4.97","108","14.32","2.57","108/4",
"1776","展宇","17.50","4.86","108","37.23","1.23","108/3",
"1783","和康生","16.10","4.84","108","18.51","1.31","108/4",
"1786","科妍","45.55","4.08","108","21.90","1.94","108/4",
"1789","神隆","26.00","1.04","108","96.30","2.00","108/4",
"1795","美時","58.00","0.00","107","21.25","1.82","108/4",
"1802","台玻","7.35","4.08","107","-","0.53","108/4",
"1805","寶徠","8.88","0.00","107","-","1.34","108/4",
"1806","冠軍","3.99","0.00","107","-","0.28","108/3",
"1808","潤隆","54.60","5.49","108","25.63","3.05","108/4",
"1809","中釉","7.61","2.63","108","-","0.42","108/4",
"1810","和成","6.10","3.28","107","46.92","0.40","108/4",
"1817","凱撒衛","27.00","6.30","108","10.89","1.16","108/4",
"1902","台紙","20.10","1.74","107","21.61","1.28","108/4",
"1903","士紙","30.85","0.00","107","-","3.18","108/4",
"1904","正隆","20.50","5.85","108","9.86","0.96","108/4",
"1905","華紙","6.75","5.19","107","-","0.49","108/4",
"1906","寶隆","11.05","4.52","108","13.81","0.43","108/4",
"1907","永豐餘","11.60","6.03","108","8.41","0.49","108/4",
"1909","榮成","11.65","2.58","108","26.48","0.65","108/4",
