"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","9.46","107","10.60","1.24","107/4",
"1102","亞泥","6.78","107","12.48","1.01","107/4",
"1103","嘉泥","6.62","107","13.85","0.51","107/4",
"1104","環泥","5.03","107","12.28","0.73","107/4",
"1108","幸福","0.00","106","-","0.69","107/4",
"1109","信大","0.60","106","6.75","0.91","107/4",
"1110","東泥","0.61","107","135.83","1.09","107/4",
"1201","味全","3.38","107","12.22","1.94","107/4",
"1203","味王","3.85","107","14.26","1.30","107/4",
"1210","大成","5.71","107","12.75","1.56","107/4",
"1215","卜蜂","5.69","106","14.85","2.04","107/4",
"1216","統一","3.37","107","24.14","3.96","107/4",
"1217","愛之味","0.00","106","70.80","0.63","107/4",
"1218","泰山","4.27","107","19.74","1.43","107/4",
"1219","福壽","1.64","106","-","1.55","107/4",
"1220","台榮","4.13","107","21.04","0.88","107/4",
"1225","福懋油","1.60","107","61.54","4.97","107/4",
"1227","佳格","4.92","107","15.63","2.92","107/4",
"1229","聯華","6.24","107","14.32","1.44","107/4",
"1231","聯華食","5.08","107","13.90","2.20","107/4",
"1232","大統益","4.83","107","18.25","4.27","107/4",
"1233","天仁","4.92","107","20.00","2.18","107/4",
"1234","黑松","5.02","107","18.44","0.73","107/4",
"1235","興泰","15.68","106","22.96","0.48","107/4",
"1236","宏亞","2.77","107","120.42","0.85","107/4",
"1256","鮮活果汁-KY","4.09","107","12.26","3.10","107/4",
"1262","綠悅-KY","0.82","106","-","0.58","107/4",
"1301","台塑","5.37","107","13.88","1.93","107/4",
"1303","南亞","6.42","107","11.71","1.64","107/4",
"1304","台聚","2.52","107","23.80","0.70","107/4",
"1305","華夏","8.32","107","9.07","1.38","107/4",
"1307","三芳","2.11","107","31.12","1.15","107/4",
"1308","亞聚","2.14","107","27.02","0.81","107/4",
"1309","台達化","3.83","107","16.59","0.86","107/4",
"1310","台苯","8.03","107","10.83","1.76","107/4",
"1312","國喬","4.19","106","7.45","0.97","107/4",
"1313","聯成","4.03","107","21.02","0.80","107/4",
"1314","中石化","8.40","107","7.48","0.48","107/4",
"1315","達新","3.97","107","25.17","0.75","107/4",
"1316","上曜","11.42","107","16.07","1.28","107/4",
"1319","東陽","4.16","107","12.53","1.15","107/4",
"1321","大洋","0.00","106","-","1.11","107/4",
"1323","永裕","4.91","107","10.94","1.68","107/4",
"1324","地球","2.71","107","552.50","0.83","107/4",
"1325","恆大","3.06","107","23.36","0.81","107/4",
"1326","台化","5.69","107","13.04","1.72","107/4",
"1337","再生-KY","0.45","106","-","0.23","107/4",
"1338","廣華-KY","4.66","107","11.54","0.96","107/4",
"1339","昭輝","5.62","107","8.58","0.80","107/4",
"1340","勝悅-KY","7.20","106","18.61","0.38","107/4",
"1341","富林-KY","5.57","107","17.67","2.38","107/4",
"1402","遠東新","5.61","107","14.27","0.84","107/4",
"1409","新纖","5.96","107","9.38","0.80","107/4",
"1410","南染","5.08","107","17.78","1.53","107/4",
"1413","宏洲","0.00","106","7.16","1.53","107/4",
"1414","東和","4.48","106","42.00","0.51","107/4",
"1416","廣豐","8.11","106","10.96","0.65","107/4",
"1417","嘉裕","0.00","106","-","0.67","107/4",
"1418","東華","0.00","106","-","0.58","107/4",
"1419","新紡","2.02","107","44.79","1.50","107/4",
"1423","利華","0.00","106","13.78","0.59","107/4",
"1432","大魯閣","0.00","106","-","0.89","107/4",
"1434","福懋","5.80","107","12.84","0.88","107/4",
"1435","中福","0.00","106","-","0.77","107/4",
"1436","華友聯","9.32","107","9.58","1.31","107/4",
"1437","勤益控","2.68","107","15.16","0.66","107/4",
"1438","三地開發","0.00","106","-","2.01","107/4",
"1439","雋揚","0.00","106","-","1.54","107/4",
"1440","南紡","3.27","107","18.85","0.81","107/4",
"1441","大東","0.00","106","1.19","0.76","107/4",
"1442","名軒","11.65","106","38.63","0.89","107/4",
"1443","立益物流","0.00","106","-","0.86","107/4",
"1444","力麗","4.95","106","22.95","0.90","107/4",
"1445","大宇","2.58","107","-","0.59","107/4",
"1446","宏和","1.14","107","-","2.24","107/4",
