"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","9.64","107","10.25","1.28","108/3",
"1102","亞泥","6.67","107","9.25","0.99","108/3",
"1103","嘉泥","5.46","107","9.06","0.54","108/3",
"1104","環泥","5.85","107","11.18","0.63","108/3",
"1108","幸福","0.00","107","-","0.70","108/3",
"1109","信大","4.86","107","5.75","0.86","108/3",
"1110","東泥","0.60","107","837.50","1.12","108/3",
"1201","味全","3.93","107","8.21","1.47","108/3",
"1203","味王","3.75","107","14.51","1.29","108/3",
"1210","大成","5.21","107","13.24","1.68","108/3",
"1213","大飲","0.00","106","-","0.60","108/3",
"1215","卜蜂","5.05","107","12.69","2.17","108/3",
"1216","統一","3.45","107","21.87","3.84","108/3",
"1217","愛之味","0.00","107","46.63","0.66","108/3",
"1218","泰山","3.27","107","21.83","1.82","108/3",
"1219","福壽","0.55","107","67.41","1.54","108/3",
"1220","台榮","4.44","107","18.48","0.82","108/3",
"1225","福懋油","3.49","107","22.11","2.29","108/3",
"1227","佳格","3.97","107","17.80","3.60","108/3",
"1229","聯華","5.72","107","14.12","1.56","108/3",
"1231","聯華食","5.75","107","14.49","2.04","108/3",
"1232","大統益","4.15","107","18.83","5.04","108/3",
"1233","天仁","5.03","107","21.72","2.19","108/3",
"1234","黑松","4.96","107","16.04","0.73","108/3",
"1235","興泰","5.40","107","385.83","0.66","108/3",
"1236","宏亞","3.10","107","86.00","0.83","108/4",
"1256","鮮活果汁-KY","3.58","107","13.07","3.47","108/3",
"1301","台塑","6.52","107","15.53","1.62","108/3",
"1303","南亞","7.55","107","22.59","1.51","108/3",
"1304","台聚","2.59","107","13.81","0.67","108/3",
"1305","華夏","10.05","107","19.29","1.24","108/3",
"1307","三芳","2.39","107","20.29","0.99","108/3",
"1308","亞聚","2.00","107","14.56","0.83","108/3",
"1309","台達化","4.34","107","21.95","0.73","108/3",
"1310","台苯","11.14","107","10.50","1.33","108/3",
"1312","國喬","0.00","107","6.94","0.58","108/3",
"1313","聯成","5.38","107","-","0.61","108/3",
"1314","中石化","12.72","107","15.41","0.33","108/3",
"1315","達新","2.48","107","13.17","1.14","108/3",
"1316","上曜","15.62","107","-","1.18","108/3",
"1319","東陽","4.46","107","11.48","1.05","108/3",
"1321","大洋","0.00","107","194.33","1.28","108/3",
"1323","永裕","5.51","107","10.17","1.45","108/4",
"1324","地球","3.31","107","-","0.70","108/3",
"1325","恆大","1.40","107","71.60","1.80","108/3",
"1326","台化","7.99","107","15.74","1.28","108/3",
"1337","再生-KY","0.00","107","-","0.17","108/3",
"1338","廣華-KY","6.53","107","11.91","0.71","108/3",
"1339","昭輝","4.65","107","8.78","0.92","108/3",
"1340","勝悅-KY","10.04","107","-","0.30","108/3",
"1341","富林-KY","5.05","107","10.90","2.47","108/3",
"1402","遠東新","6.64","107","15.06","0.72","108/3",
"1409","新纖","7.17","107","9.48","0.65","108/3",
"1410","南染","4.50","107","23.12","1.69","108/3",
"1413","宏洲","0.00","107","7.46","0.90","108/3",
"1414","東和","3.05","107","-","0.48","108/3",
"1416","廣豐","9.27","107","14.89","0.60","108/3",
"1417","嘉裕","0.00","107","-","0.74","108/3",
"1418","東華","0.00","107","-","0.45","108/3",
"1419","新紡","2.08","107","33.17","1.42","108/3",
"1423","利華","0.00","107","-","0.59","108/3",
"1432","大魯閣","0.00","107","-","0.65","108/3",
"1434","福懋","6.38","107","16.21","0.87","108/3",
"1435","中福","0.00","107","464.00","1.31","108/3",
"1436","華友聯","10.47","107","24.03","1.47","108/3",
"1437","勤益控","2.30","107","5.14","0.69","108/3",
"1438","三地開發","0.00","107","-","2.50","108/3",
"1439","雋揚","0.00","107","3.46","1.12","108/3",
"1440","南紡","4.10","107","-","0.66","108/3",
"1441","大東","39.33","107","-","0.71","108/3",
"1442","名軒","5.95","107","64.62","1.00","108/3",
"1443","立益物流","0.00","107","-","1.03","108/3",
"1444","力麗","4.63","107","24.66","0.77","108/3",
"1445","大宇","2.85","107","-","0.55","108/3",
"1446","宏和","1.04","107","-","2.56","108/3",
"1447","力鵬","3.21","107","-","0.53","108/3",
"1449","佳和","0.00","107","-","2.17","108/3",
"1451","年興","10.23","107","36.20","0.53","108/3",
"1452","宏益","7.65","107","13.76","0.97","108/4",
"1453","大將","12.59","107","-","0.60","108/3",
"1454","台富","2.66","107","31.29","0.62","108/3",
"1455","集盛","3.10","107","-","0.53","108/3",
"1456","怡華","0.00","107","32.96","0.68","108/4",
"1457","宜進","5.32","107","9.13","0.70","108/3",
"1459","聯發","0.00","107","-","0.76","108/3",
"1460","宏遠","2.69","107","-","0.70","108/3",
"1463","強盛","11.43","107","14.24","0.92","108/3",
"1464","得力","6.79","107","18.11","1.56","108/3",
"1465","偉全","1.95","107","4.31","0.80","108/3",
"1466","聚隆","0.00","107","-","0.51","108/3",
"1467","南緯","0.00","107","35.00","0.74","108/3",
"1468","昶和","0.00","107","36.89","1.45","108/3",
"1470","大統新創","2.03","107","21.41","1.74","108/3",
"1471","首利","0.00","107","-","0.45","108/3",
"1472","三洋實業","0.00","107","13.09","2.04","108/3",
"1473","台南","1.77","107","22.38","1.05","108/3",
