"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","19.83","5.63","1.67",
"1102","亞泥","10.76","6.21","1.49",
"1103","嘉泥","17.66","6.02","0.77",
"1104","環泥","20.68","5.30","0.80",
"1108","幸福","23.97","0.00","0.79",
"1109","信大","22.27","2.04","0.71",
"1110","東泥","25.36","4.04","0.69",
"1201","味全","25.38","0.00","2.79",
"1203","味王","72.00","0.00","1.16",
"1210","大成","12.38","5.66","1.79",
"1213","大飲","111.11","0.00","0.88",
"1215","卜蜂","11.41","6.35","1.40",
"1216","統一","14.65","7.55","2.12",
"1217","愛之味","-","0.00","0.97",
"1218","泰山","26.91","0.00","0.78",
"1219","福壽","12.96","0.00","0.76",
"1220","台榮","-","0.00","0.73",
"1225","福懋油","10.45","2.57","0.79",
"1227","佳格","11.98","3.03","1.93",
"1229","聯華","10.13","7.79","0.81",
"1231","聯華食","15.80","6.42","0.74",
"1232","大統益","7.28","7.92","1.86",
"1233","天仁","16.93","5.07","2.06",
"1234","黑松","34.62","2.00","0.77",
"1235","興泰","18.63","4.11","2.67",
"1236","宏亞","9.87","6.54","1.08",
"1301","台塑","16.52","4.39","1.81",
"1303","南亞","35.24","2.54","1.47",
"1304","台聚","6.10","11.76","0.85",
"1305","華夏","10.24","0.00","0.85",
"1307","三芳","8.65","6.96","1.49",
"1308","亞聚","5.32","11.30","0.82",
"1309","台達化","90.50","6.91","0.47",
"1310","台苯","-","0.00","1.03",
"1312","國喬","27.03","0.00","0.65",
"1313","聯成","6.53","10.94","0.75",
"1314","中石化","840.00","7.14","0.66",
"1315","達新","13.52","6.25","0.87",
"1316","上曜","-","0.00","0.46",
"1319","東陽","13.70","2.32","1.33",
"1321","大洋","-","0.00","1.20",
"1323","永裕","10.09","5.36","0.82",
"1324","地球","86.67","0.77","1.08",
"1325","恆大","7.74","4.37","0.81",
"1326","台化","44.91","2.43","1.54",
"1402","遠東新","17.59","3.23","1.65",
"1409","新纖","26.84","2.98","0.64",
"1410","南染","-","0.00","0.94",
"1413","宏洲","-","0.00","0.49",
"1414","東和","-","0.00","0.50",
"1416","廣豐","-","0.00","0.60",
"1417","嘉裕","48.23","0.00","0.64",
"1418","東華","-","0.00","0.46",
"1419","新紡","681.67","0.00","1.45",
"1423","利華","-","0.00","0.42",
"1432","大魯閣","7.07","0.00","0.30",
"1434","福懋","9.48","7.13","0.76",
"1435","中福","420.00","0.00","0.94",
"1436","華友聯","-","0.00","0.72",
"1437","勤益控","-","0.00","0.75",
"1438","三地開發","-","0.00","1.92",
"1439","雋揚","59.29","0.00","0.86",
"1440","南紡","-","6.51","0.66",
"1441","大東","-","0.00","1.02",
"1442","名軒","7.10","0.00","1.39",
"1443","立益物流","-","0.00","0.47",
"1444","力麗","9.79","0.00","0.51",
"1445","大宇","37.26","2.82","0.58",
"1446","宏和","22.45","0.00","0.51",
"1447","力鵬","-","0.00","0.51",
"1449","佳和","-","0.00","0.38",
"1451","年興","61.11","4.55","0.62",
"1452","宏益","-","0.00","0.52",
"1453","大將","2.26","0.00","0.61",
"1454","台富","24.78","3.33","0.51",
"1455","集盛","18.03","5.74","0.44",
"1456","怡華","3.90","0.00","0.53",
"1457","宜進","19.63","0.00","0.39",
"1459","聯發","-","0.00","0.72",
"1460","宏遠","-","0.00","0.59",
"1463","強盛","-","0.00","0.39",
"1464","得力","-","0.00","0.52",
"1465","偉全","10.70","7.70","0.52",
"1466","聚隆","413.00","0.00","0.47",
"1467","南緯","-","9.45","0.57",
"1468","昶和","-","0.00","0.98",
"1469","理隆","-","0.00","0.82",
"1470","大統新創","12.39","0.00","0.94",
"1471","首利","-","0.63","1.10",
"1472","三洋實業","-","0.00","0.35",
"1473","台南","9.45","11.66","0.78",
"1474","弘裕","-","9.84","0.40",
"1475","業旺","-","0.00","0.64",
"1476","儒鴻","13.82","4.26","0.95",
"1477","聚陽","18.36","16.94","1.81",
"1503","士電","16.93","1.77","1.42",
"1504","東元","13.86","3.57","0.77",
"1506","正道","-","0.00","1.56",
"1507","永大","12.57","5.93","0.79",
"1512","瑞利","22.61","0.00","0.68",
"1513","中興電","18.30","4.81","1.24",
"1514","亞力","110.00","0.00","0.55",
"1515","力山","-","0.00","0.58",
"1516","川飛","-","0.00","2.15",
"1517","利奇","12.12","5.83","0.89",
"1519","華城","11.38","7.28","2.62",
