"95年10月23日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","18.13","4.41","1.38",
"1102","亞泥","10.22","7.12","1.34",
"1103","嘉泥","4.41","0.00","0.90",
"1104","環泥","10.85","8.66","0.63",
"1107","建台","1.88","0.00","0.87",
"1108","幸福","11.02","3.28","0.84",
"1109","信大","7.52","4.24","0.83",
"1110","東泥","15.57","3.28","0.53",
"1201","味全","19.79","0.00","1.87",
"1203","味王","-","0.00","0.74",
"1210","大成","11.15","1.87","1.22",
"1213","大飲","-","0.00","1.32",
"1215","卜蜂","16.73","0.00","0.64",
"1216","統一","32.87","1.23","2.24",
"1217","愛之味","26.79","0.00","0.68",
"1218","泰山","-","0.00","0.66",
"1219","福壽","17.58","2.59","0.46",
"1220","台榮","37.38","0.00","0.80",
"1225","福懋油","-","0.00","0.48",
"1227","佳格","26.45","6.19","1.04",
"1229","聯華","11.28","3.59","0.91",
"1231","聯華食","-","5.49","0.66",
"1232","大統益","9.21","8.86","1.33",
"1233","天仁","17.81","5.26","2.34",
"1234","黑松","52.12","1.85","0.79",
"1235","興泰","-","8.00","1.15",
"1236","宏亞","8.89","11.25","1.28",
"1301","台塑","9.84","9.31","1.64",
"1303","南亞","9.34","7.80","1.69",
"1304","台聚","10.42","8.09","0.67",
"1305","華夏","35.05","0.00","0.68",
"1307","三芳","12.18","5.26","1.37",
"1308","亞聚","9.73","6.23","0.76",
"1309","台達化","13.02","0.00","0.53",
"1310","台苯","76.32","0.00","1.38",
"1311","福聚","11.31","7.30","1.51",
"1312","國喬","7.15","0.00","0.93",
"1313","聯成","9.56","6.20","0.91",
"1314","中石化","9.76","0.00","0.73",
"1315","達新","14.52","5.56","0.85",
"1316","上曜","10.16","0.00","0.50",
"1319","東陽","10.74","5.89","1.45",
"1321","大洋","8.49","6.73","1.04",
"1323","永裕","31.22","4.15","0.67",
"1324","地球","22.19","8.45","0.60",
"1325","恆大","18.93","1.73","0.88",
"1326","台化","9.78","11.20","1.56",
"1402","遠東新","13.86","5.86","1.55",
"1409","新纖","10.17","0.00","0.54",
"1410","南染","-","0.00","0.57",
"1413","宏洲","-","0.00","0.31",
"1414","東和","-","0.00","0.62",
"1416","廣豐","-","0.00","0.68",
"1417","嘉裕","-","0.00","0.65",
"1418","東華","-","0.00","0.46",
"1419","新紡","40.55","1.93","1.74",
"1423","利華","20.28","0.00","0.43",
"1432","大魯閣","-","0.00","1.29",
"1434","福懋","10.26","6.80","0.74",
"1435","中福","47.27","0.00","0.63",
"1436","華友聯","101.67","0.00","0.78",
"1437","勤益控","51.43","0.00","1.19",
"1438","三地開發","-","0.00","0.41",
"1439","雋揚","-","1.91","0.75",
"1440","南紡","-","0.00","0.60",
"1441","大東","-","0.00","0.50",
"1442","名軒","22.77","0.00","0.59",
"1443","立益物流","-","0.00","0.38",
"1444","力麗","-","0.00","0.38",
"1445","大宇","398.00","0.00","0.40",
"1446","宏和","-","0.00","0.37",
"1447","力鵬","178.75","0.00","0.59",
"1449","佳和","-","0.00","0.44",
"1451","年興","7.07","7.85","1.03",
"1452","宏益","-","0.00","0.53",
"1453","大將","-","0.00","0.30",
"1454","台富","-","0.00","0.41",
"1455","集盛","-","1.44","0.58",
"1456","怡華","-","0.00","0.37",
"1457","宜進","-","0.00","0.35",
