"95年12月26日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","16.70","5.31","1.53",
"1102","亞泥","10.75","6.50","1.39",
"1103","嘉泥","5.14","0.00","1.00",
"1104","環泥","12.92","8.03","0.68",
"1107","建台","8.58","0.00","4.80",
"1108","幸福","12.29","4.41","0.92",
"1109","信大","8.41","3.79","0.91",
"1110","東泥","28.44","3.91","0.89",
"1201","味全","29.93","0.00","2.67",
"1203","味王","-","0.00","1.01",
"1210","大成","12.14","5.91","1.32",
"1213","大飲","-","7.52","1.18",
"1215","卜蜂","16.69","0.00","0.84",
"1216","統一","45.07","2.03","2.38",
"1217","愛之味","26.06","0.00","0.83",
"1218","泰山","-","0.00","0.79",
"1219","福壽","28.91","1.53","0.78",
"1220","台榮","25.29","0.00","0.90",
"1225","福懋油","-","0.00","0.69",
"1227","佳格","25.73","6.36","1.01",
"1229","聯華","11.30","4.40","0.93",
"1231","聯華食","107.00","4.67","0.75",
"1232","大統益","8.96","7.94","1.41",
"1233","天仁","19.72","5.28","2.23",
"1234","黑松","105.31","1.48","0.97",
"1235","興泰","1,560.00","3.21","1.18",
"1236","宏亞","13.56","11.25","1.26",
"1301","台塑","11.19","8.18","1.73",
"1303","南亞","9.62","6.89","1.77",
"1304","台聚","12.83","7.18","0.72",
"1305","華夏","14.05","0.00","0.77",
"1307","三芳","13.27","4.36","1.58",
"1308","亞聚","10.33","5.73","0.78",
"1309","台達化","27.24","0.00","0.62",
"1310","台苯","41.71","0.00","1.35",
"1311","福聚","4.70","6.00","1.42",
"1312","國喬","10.70","0.00","1.10",
"1313","聯成","9.02","3.67","1.07",
"1314","中石化","15.78","0.00","0.86",
"1315","達新","20.08","4.18","1.08",
"1316","上曜","13.40","0.00","0.94",
"1319","東陽","11.28","5.76","1.45",
"1321","大洋","26.91","4.59","1.56",
"1323","永裕","37.04","3.50","0.77",
"1324","地球","37.00","5.88","0.71",
"1325","恆大","21.94","1.69","0.90",
"1326","台化","9.67","10.02","1.61",
"1402","遠東新","13.40","5.63","1.56",
"1409","新纖","15.82","0.00","0.69",
"1410","南染","232.00","0.00","0.74",
"1413","宏洲","-","0.00","0.65",
"1414","東和","-","0.00","1.14",
"1416","廣豐","-","0.00","1.28",
"1417","嘉裕","-","0.00","0.77",
"1418","東華","-","0.00","0.99",
"1419","新紡","312.50","1.60","2.07",
"1423","利華","18.72","0.00","0.58",
"1432","大魯閣","-","0.00","1.47",
"1434","福懋","11.72","5.02","0.90",
"1435","中福","130.00","0.00","0.80",
"1436","華友聯","121.00","0.00","1.02",
"1437","勤益控","25.23","0.00","1.72",
"1438","三地開發","-","0.00","1.01",
"1439","雋揚","-","0.00","0.95",
"1440","南紡","-","0.00","1.11",
"1441","大東","-","0.00","1.19",
"1442","名軒","8.89","0.00","0.85",
"1443","立益物流","-","0.00","0.60",
"1444","力麗","-","0.00","0.57",
"1445","大宇","-","0.00","0.57",
"1446","宏和","-","0.00","0.58",
"1447","力鵬","23.69","0.00","0.79",
"1449","佳和","-","0.00","0.68",
"1451","年興","7.78","7.65","1.01",
"1452","宏益","-","0.00","0.56",
"1453","大將","-","0.00","0.43",
"1454","台富","-","0.00","0.58",
"1455","集盛","-","1.17","0.71",
"1456","怡華","-","0.00","0.87",
"1457","宜進","-","0.00","0.54",
"1459","聯發","-","0.00","0.82",
"1460","宏遠","47.87","0.00","0.67",
"1463","強盛","180.00","2.08","0.68",
"1464","得力","-","0.00","0.63",
"1465","偉全","8.45","6.81","0.65",
"1466","聚隆","7.50","0.00","1.04",
"1467","南緯","7.59","7.68","1.08",
"1468","昶和","-","0.00","1.05",
"1469","理隆","101.50","0.00","0.76",
"1470","大統新創","-","0.00","0.58",
"1471","首利","-","2.99","2.79",
"1472","三洋實業","-","0.00","0.64",
"1473","台南","10.24","5.94","1.98",
"1474","弘裕","11.43","5.09","0.73",
"1475","業旺","-","0.00","1.21",
"1476","儒鴻","8.48","10.00","1.30",
"1477","聚陽","11.75","5.63","3.52",
"1503","士電","22.96","3.44","1.73",
"1504","東元","16.25","3.55","0.87",
"1506","正道","-","0.00","1.20",
"1507","永大","15.15","5.00","1.05",
"1512","瑞利","43.30","7.03","0.83",
"1513","中興電","11.70","7.77","1.40",
"1514","亞力","21.92","2.53","0.65",
"1515","力山","-","0.00","1.16",
"1516","川飛","386.00","0.00","0.91",
"1517","利奇","26.05","1.01","1.34",
"1519","華城","10.17","2.21","1.31",
"1520","復盛","11.39","8.56","1.90",
"1521","大億","12.74","10.06","1.51",
"1522","堤維西","322.50","0.00","1.59",
"1523","開億","48.37","2.95","1.27",
"1524","耿鼎","34.09","3.20","1.39",
"1525","江申","8.20","6.00","0.97",
"1526","日馳","-","0.00","0.98",
"1527","鑽全","9.86","9.77","2.24",
"1528","恩德","8.41","5.00","1.16",
"1529","樂事綠能","-","0.00","0.61",
"1530","亞崴","11.22","5.87","3.59",
"1531","高林股","16.07","8.30","1.27",
"1532","勤美","18.34","2.31","2.97",
"1533","車王電","18.89","1.23","2.17",
"1535","中宇","12.82","4.41","1.72",
"1536","和大","19.67","4.92","2.90",
"1537","廣隆","29.17","1.50","2.00",
"1538","正峰","20.15","8.66","2.24",
"1539","巨庭","-","0.00","0.90",
"1540","喬福","10.77","4.48","2.25",
"1541","錩泰","-","0.00","0.95",
"1560","中砂","24.80","1.92","5.22",
"1601","台光","-","0.00","1.08",
"1603","華電","54.50","0.00","0.78",
"1604","聲寶","-","0.00","0.84",
"1605","華新","7.38","0.00","0.96",
"1606","歌林","18.79","0.00","0.87",
"1608","華榮","10.00","0.00","1.01",
"1609","大亞","14.87","1.80","1.30",
"1611","中電","11.56","5.51","1.30",
"1612","宏泰","10.23","4.47","1.22",
"1613","台一","16.02","0.00","1.21",
"1614","三洋電","17.47","5.96","1.52",
"1615","大山","9.09","0.00","1.06",
"1616","億泰","13.66","1.53","1.20",
"1617","榮星","13.82","1.70","0.82",
"1618","合機","23.21","3.31","0.64",
"1701","中化","22.26","5.93","0.88",
"1702","南僑","-","0.00","0.74",
"1704","榮化","11.05","6.62","1.72",
"1707","葡萄王","12.09","5.45","0.93",
"1708","東鹼","8.09","4.46","0.98",
"1709","和益","15.36","6.20","0.96",
"1710","東聯","9.20","10.55","1.39",
"1711","永光","26.21","3.08","1.20",
"1712","興農","18.00","1.85","0.87",
"1713","國化","12.64","3.66","0.94",
"1714","和桐","-","0.00","0.88",
"1715","萬洲","10.25","6.61","0.86",
"1716","永信","13.19","6.96","1.48",
"1717","長興","15.49","4.33","2.78",
"1718","中纖","-","0.00","0.70",
"1720","生達","9.36","7.89","1.23",
"1721","三晃","-","0.00","1.13",
"1722","台肥","28.84","3.53","1.26",
"1723","中碳","9.13","8.70","2.89",
"1724","台硝","20.88","5.70","1.31",
"1725","元禎","9.15","9.38","1.28",
"1726","永記","13.49","3.74","1.93",
"1727","中華化","13.88","8.01","0.81",
"1729","必翔","19.54","4.44","4.17",
"1730","花仙子","13.64","5.98","1.04",
"1731","美吾華","31.49","1.72","0.84",
"1732","毛寶","25.17","0.00","1.34",
"1733","五鼎","11.93","5.00","3.15",
"1734","杏輝","28.50","7.60","1.20",
"1735","日勝化","27.60","4.88","0.99",
"1736","喬山","24.22","1.88","8.54",
"1737","臺鹽","86.52","5.03","0.80",
"1802","台玻","19.54","4.07","1.43",
"1805","寶徠","8.76","0.00","2.48",
"1806","冠軍","13.74","0.00","1.16",
"1808","潤隆","6.56","1.66","2.81",
"1809","中釉","25.16","1.28","1.18",
"1810","和成","36.97","0.00","0.97",
"1902","台紙","-","0.00","0.73",
"1903","士紙","-","0.00","3.55",
"1904","正隆","17.97","3.76","0.90",
"1905","華紙","27.30","5.23","1.20",
"1906","寶隆","26.61","0.00","0.83",
"1907","永豐餘","19.26","6.18","1.05",
"1909","榮成","13.79","5.50","1.20",
"2002","中鋼","11.93","12.06","1.99",
"2006","東和鋼鐵","8.10","8.30","1.62",
"2007","燁興","-","0.00","0.74",
"2008","高興昌","-","0.00","1.28",
"2009","第一銅","7.72","1.90","1.20",
"2010","春源","13.90","11.64","0.89",
"2012","春雨","20.56","4.50","0.94",
"2013","中鋼構","10.46","4.43","0.89",
"2014","中鴻","-","0.00","1.80",
"2015","豐興","9.13","7.12","1.86",
"2017","官田鋼","-","0.00","0.73",
"2020","美亞","18.39","0.73","1.73",
"2022","聚亨","-","0.00","0.76",
"2023","燁輝","11.69","6.90","0.81",
"2024","志聯","22.18","0.00","0.75",
"2025","千興","26.14","0.00","1.18",
"2027","大成鋼","9.39","3.92","2.04",
"2028","威致","31.43","0.00","1.03",
"2029","盛餘","8.22","6.47","1.27",
"2030","彰源","8.99","7.45","1.45",
