"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","41.55","6.02","106","12.04","1.16","107/2",
"1102","亞泥","40.45","2.97","106","13.81","1.01","107/2",
"1103","嘉泥","14.35","3.48","106","6.61","0.47","107/2",
"1104","環泥","20.20","5.45","106","11.54","0.75","107/2",
"1108","幸福","7.87","0.00","106","-","0.73","107/2",
"1109","信大","15.90","0.63","106","9.88","0.97","107/2",
"1110","東泥","13.95","0.72","106","63.41","0.93","107/2",
"1201","味全","22.40","0.00","106","16.72","2.14","107/2",
"1203","味王","25.30","5.14","106","13.53","1.34","107/2",
"1210","大成","37.00","7.30","106","10.22","1.61","107/2",
"1213","大飲","12.45","0.00","106","155.63","1.01","107/2",
"1215","卜蜂","51.90","5.78","106","12.63","2.21","107/2",
"1216","統一","75.00","7.33","106","10.53","4.25","107/2",
"1217","愛之味","7.66","0.00","106","19.15","0.68","107/2",
"1218","泰山","17.80","2.25","106","16.18","1.40","107/2",
"1219","福壽","18.35","1.63","106","30.58","1.52","107/2",
"1220","台榮","11.85","3.38","106","20.43","0.95","107/2",
"1225","福懋油","83.00","1.51","106","72.17","5.88","107/2",
"1227","佳格","51.00","3.92","106","18.82","3.27","107/2",
"1229","聯華","35.20","7.95","106","10.90","1.31","107/2",
"1231","聯華食","36.20","4.97","106","12.40","1.87","107/2",
"1232","大統益","96.10","5.20","106","17.57","4.52","107/2",
"1233","天仁","38.50","5.84","106","18.97","2.36","107/2",
"1234","黑松","30.95","4.85","106","18.53","0.72","107/2",
"1235","興泰","39.65","11.35","106","10.04","0.44","107/2",
"1236","宏亞","16.60","0.60","106","63.85","0.97","107/2",
"1256","鮮活果汁-KY","163.00","3.07","106","13.56","3.20","107/2",
"1262","綠悅-KY","38.40","0.78","106","-","0.58","107/2",
"1301","台塑","110.50","5.16","106","11.96","1.91","107/2",
"1303","南亞","83.50","6.11","106","10.23","1.78","107/2",
"1304","台聚","13.75","3.64","106","12.97","0.78","107/2",
"1305","華夏","29.30","6.14","106","9.21","1.80","107/2",
"1307","三芳","28.15","6.04","106","23.46","1.39","107/2",
"1308","亞聚","16.70","5.39","106","21.41","0.88","107/2",
"1309","台達化","13.65","0.00","106","5.21","1.05","107/2",
"1310","台苯","21.80","7.34","106","9.16","1.62","107/2",
"1312","國喬","28.90","3.46","106","6.54","1.21","107/2",
"1313","聯成","14.95","12.04","106","7.40","0.83","107/2",
"1314","中石化","13.55","0.00","106","8.91","0.56","107/2",
"1315","達新","26.40","4.17","106","33.85","0.63","107/2",
"1316","上曜","18.75","11.73","106","3.31","1.27","107/2",
"1319","東陽","42.65","4.81","106","10.82","1.24","107/2",
"1321","大洋","26.95","0.00","106","-","1.09","107/2",
"1323","永裕","36.55","3.56","106","11.25","1.78","107/2",
"1324","地球","11.75","2.55","106","-","0.88","107/2",
"1325","恆大","17.55","1.99","106","24.04","0.88","107/2",
"1326","台化","120.00","5.83","106","11.39","1.83","107/2",
"1337","再生-KY","8.42","0.36","106","-","0.23","107/2",
"1338","廣華-KY","90.50","5.52","106","10.08","1.17","107/2",
"1339","昭輝","40.95","4.88","106","6.94","0.92","107/2",
"1340","勝悅-KY","30.70","4.23","106","5.77","0.57","107/2",
"1402","遠東新","34.70","3.46","106","14.70","0.93","107/2",
"1409","新纖","13.30","3.76","106","12.31","0.76","107/2",
"1410","南染","23.00","6.09","106","16.55","1.43","107/2",
"1413","宏洲","13.35","0.00","106","7.81","1.72","107/2",
"1414","東和","7.60","4.21","106","16.52","0.54","107/2",
"1416","廣豐","15.25","7.87","106","35.47","0.69","107/2",
"1417","嘉裕","5.10","0.00","106","-","0.56","107/2",
"1418","東華","0.00","0.00","106","-","2.98","107/2",
"1419","新紡","45.10","8.27","106","10.34","1.58","107/2",
"1423","利華","10.25","0.00","106","25.00","0.66","107/2",
"1432","大魯閣","8.88","0.00","106","-","0.83","107/2",
"1434","福懋","35.05","5.42","106","21.64","0.82","107/2",
"1435","中福","5.49","0.00","106","137.25","0.76","107/2",
"1436","華友聯","37.00","8.11","106","8.89","1.16","107/2",
"1437","勤益控","18.40","5.43","106","12.96","0.66","107/2",
"1438","三地開發","7.60","0.00","106","-","1.46","107/2",
"1439","雋揚","25.30","0.00","106","-","1.23","107/2",
"1440","南紡","13.40","2.69","106","20.30","0.88","107/2",
"1441","大東","13.20","0.00","106","1.09","0.63","107/2",
"1442","名軒","17.05","10.56","106","18.33","0.98","107/2",
"1443","立益物流","7.10","0.00","106","-","1.06","107/2",
"1444","力麗","11.35","4.41","106","23.65","1.00","107/2",
"1445","大宇","8.03","2.49","106","-","0.61","107/2",
"1446","宏和","25.45","1.18","106","-","2.15","107/2",
"1447","力鵬","9.06","0.00","106","14.38","0.74","107/2",
"1449","佳和","5.01","0.00","106","-","0.93","107/2",
"1451","年興","24.55","6.11","106","14.97","0.66","107/2",
"1452","宏益","19.80","7.07","106","13.75","1.11","107/2",
"1453","大將","9.11","0.00","106","2.40","0.62","107/2",
"1454","台富","8.11","2.47","106","33.79","0.67","107/2",
"1455","集盛","10.60","3.77","106","10.71","0.83","107/2",
"1456","怡華","8.78","0.00","106","46.21","0.72","107/2",
"1457","宜進","13.60","5.15","106","3.19","0.75","107/2",
"1459","聯發","9.30","1.08","106","10.22","0.83","107/2",
"1460","宏遠","13.90","1.44","106","25.74","1.26","107/2",
"1463","強盛新","16.70","17.96","106","7.59","1.25","107/2",
"1464","得力","22.30","9.87","106","24.78","1.69","107/2",
"1465","偉全","14.15","2.83","106","202.14","0.88","107/2",
"1466","聚隆","10.70","0.00","106","-","0.70","107/2",
"1467","南緯","11.10","0.00","106","-","1.07","107/2",
"1468","昶和","11.40","0.00","106","-","1.80","107/2",
"1470","大統新創","0.00","2.84","106","41.90","1.66","107/2",
"1471","首利","6.12","0.00","106","-","0.79","107/2",
"1472","三洋實業","0.00","0.00","106","-","3.64","107/2",
"1473","台南","20.10","2.49","106","-","0.80","107/2",
"1474","弘裕","11.30","5.31","106","11.30","0.78","107/2",
"1475","業旺","0.00","0.00","106","-","2.69","107/2",
"1476","儒鴻","366.50","2.59","106","24.58","6.86","107/2",
"1477","聚陽","145.50","4.12","106","23.10","3.92","107/2",
"1503","士電","42.00","3.10","106","16.22","0.97","107/2",
"1504","東元","21.80","3.94","106","13.89","0.83","107/2",
"1506","正道","21.25","0.00","106","-","2.13","107/2",
"1507","永大","46.60","4.29","106","22.51","1.69","107/2",
"1512","瑞利","10.20","0.00","106","-","2.37","107/2",
"1513","中興電","20.35","4.91","106","14.43","1.17","107/2",
"1514","亞力","14.35","3.48","106","15.60","1.04","107/2",
"1515","力山","53.10","2.26","106","31.99","4.08","107/2",
"1516","川飛","20.00","2.45","106","39.22","1.68","107/2",
"1517","利奇","10.65","1.88","106","23.15","0.73","107/2",
"1519","華城","22.35","1.79","106","-","2.03","107/2",
"1521","大億","71.50","7.27","106","12.41","3.12","107/2",
"1522","堤維西","29.50","5.42","106","14.05","1.46","107/2",
"1524","耿鼎","10.30","4.37","106","9.20","0.85","107/2",
"1525","江申","68.70","3.49","106","10.70","1.26","107/2",
"1526","日馳","31.80","3.14","106","9.81","2.06","107/2",
"1527","鑽全","57.50","2.43","106","10.53","2.38","107/2",
"1528","恩德","12.90","3.88","106","17.43","1.00","107/2",
"1529","樂事綠能","2.91","0.00","106","26.45","2.55","107/2",
"1530","亞崴","34.20","3.65","106","10.27","1.16","107/2",
"1531","高林股","18.35","4.36","106","19.73","0.90","107/2",
"1532","勤美","31.10","4.82","106","12.29","1.01","107/2",
"1533","車王電","35.45","0.85","106","15.97","1.46","107/2",
"1535","中宇","37.00","3.38","106","25.34","1.53","107/2",
"1536","和大","121.00","3.10","106","24.80","4.91","107/2",
"1537","廣隆","143.00","6.64","106","12.26","3.41","107/2",
"1539","巨庭","28.65","3.49","106","13.45","1.67","107/2",
"1540","喬福","15.90","3.77","106","11.78","0.98","107/2",
"1541","錩泰","33.20","4.52","106","15.89","2.38","107/2",
"1558","伸興","141.00","6.03","106","11.74","2.00","107/2",
"1560","中砂","66.20","5.29","106","13.21","2.40","107/2",
"1568","倉佑","21.45","3.73","106","11.29","1.38","107/2",
"1582","信錦","58.40","8.56","106","12.43","1.73","107/2",
"1583","程泰","62.30","4.01","106","11.73","1.61","107/2",
"1587","吉茂","19.30","2.28","106","-","1.08","107/2",
"1589","永冠-KY","54.70","2.80","106","-","0.70","107/2",
"1590","亞德客-KY","275.00","2.71","106","15.33","3.18","107/2",
"1592","英瑞-KY","21.85","4.58","106","99.32","0.73","107/2",
"1598","岱宇","34.10","1.47","106","-","1.88","107/2",
"1603","華電","24.80","4.03","106","22.55","0.82","107/2",
"1604","聲寶","13.50","1.48","106","16.07","0.90","107/2",
"1605","華新","21.45","4.66","106","5.63","0.89","107/2",
"1608","華榮","9.41","7.76","106","31.37","0.60","107/2",
"1609","大亞","12.25","2.86","106","9.65","1.03","107/2",
"1611","中電","9.98","10.02","106","6.28","0.89","107/2",
"1612","宏泰","10.35","4.83","106","22.50","0.70","107/2",
"1614","三洋電","23.25","3.01","106","26.72","1.19","107/2",
"1615","大山","15.50","5.81","106","9.75","1.10","107/2",
"1616","億泰","5.44","0.00","106","-","0.64","107/2",
"1617","榮星","13.70","4.38","106","10.87","1.18","107/2",
"1618","合機","9.02","3.33","106","27.33","0.53","107/2",
"1626","艾美特-KY","18.05","0.55","106","-","0.86","107/2",
"1701","中化","21.50","2.79","106","17.20","1.14","107/2",
"1702","南僑","52.60","5.13","106","13.25","2.33","107/2",
"1704","榮化","51.80","5.60","106","13.25","1.46","107/2",
"1707","葡萄王","209.00","3.20","106","21.39","5.74","107/2",
"1708","東鹼","27.00","3.70","106","12.16","0.96","107/2",
"1709","和益","17.85","8.40","106","15.13","1.25","107/2",
"1710","東聯","32.20","5.43","106","11.79","1.95","107/2",
"1711","永光","18.50","2.70","106","24.34","1.32","107/2",
"1712","興農","17.15","5.83","106","10.09","1.07","107/2",
"1713","國化","18.10","2.43","106","28.28","1.20","107/2",
"1714","和桐","8.16","3.68","106","23.31","0.73","107/2",
"1717","長興","26.95","4.45","106","15.31","1.47","107/2",
"1718","中纖","11.25","6.67","106","7.03","0.58","107/2",
"1720","生達","31.95","5.01","106","15.59","1.61","107/2",
"1721","三晃","10.05","1.99","106","31.41","0.97","107/2",
"1722","台肥","44.10","4.76","106","25.20","0.88","107/2",
"1723","中碳","139.00","3.31","106","24.26","5.25","107/2",
"1724","台硝","13.55","4.43","106","16.94","0.89","107/2",
"1725","元禎","16.80","4.94","106","12.63","1.01","107/2",
"1726","永記","78.10","4.48","106","15.94","1.54","107/2",
"1727","中華化","14.45","4.15","106","13.38","1.09","107/2",
"1730","花仙子","50.90","4.46","106","15.01","2.46","107/2",
"1731","美吾華","13.55","4.43","106","18.31","1.04","107/2",
"1732","毛寶","11.35","0.00","106","43.65","1.14","107/2",
"1733","五鼎","27.90","5.38","106","21.63","1.73","107/2",
"1734","杏輝","20.70","0.97","106","66.77","1.14","107/2",
"1735","日勝化","16.00","3.13","106","28.07","1.16","107/2",
"1736","喬山","36.45","0.82","106","165.68","1.41","107/2",
"1737","臺鹽","30.95","4.85","106","13.00","1.03","107/2",
"1760","寶齡富錦","101.00","1.49","106","90.18","6.22","107/2",
"1762","中化生","24.90","2.01","106","15.00","1.07","107/2",
"1773","勝一","108.50","4.24","106","17.73","3.76","107/2",
"1776","展宇","20.75","7.23","106","41.50","1.37","107/2",
"1783","和康生","28.90","0.52","106","46.61","2.46","107/2",
"1786","科妍","70.70","0.28","106","63.13","3.87","107/2",
