"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","43.30","6.93","108","10.54","1.27","109/1",
"1102","亞泥","44.40","6.76","108","9.78","1.05","109/1",
"1103","嘉泥","16.70","5.99","108","11.21","0.51","109/1",
"1104","環泥","17.85","5.60","108","11.37","0.66","109/1",
"1108","幸福","9.30","1.61","108","22.14","0.87","109/1",
"1109","信大","17.90","6.15","108","6.61","0.89","109/1",
"1110","東泥","16.00","0.63","108","-","1.10","109/1",
"1201","味全","22.35","5.95","108","43.82","1.81","109/1",
"1203","味王","28.50","3.51","108","14.84","1.34","109/1",
"1210","大成","43.80","5.02","108","14.50","2.05","109/1",
"1213","大飲","0.00","0.00","106","-","0.60","109/1",
"1215","卜蜂","72.90","5.49","108","13.43","2.51","109/1",
"1216","統一","73.50","3.40","108","22.97","3.74","109/1",
"1217","愛之味","7.15","0.00","107","59.58","0.64","109/1",
"1218","泰山","24.90","3.61","108","20.08","1.80","109/1",
"1219","福壽","19.25","2.08","108","14.15","1.48","109/1",
"1220","台榮","10.70","5.61","108","14.27","0.82","109/1",
"1225","福懋油","37.60","3.46","108","24.26","2.51","109/1",
"1227","佳格","65.20","4.06","108","18.31","3.45","109/1",
"1229","聯華","42.20","7.58","108","23.98","1.75","109/1",
"1231","聯華食","41.95","5.01","108","14.32","1.96","109/1",
"1232","大統益","120.00","4.17","108","20.34","4.44","109/1",
"1233","天仁","36.30","4.41","108","27.50","2.08","109/1",
"1234","黑松","32.85","5.18","108","16.68","0.73","109/1",
"1235","興泰","26.00","4.23","108","37.14","1.07","109/1",
"1236","宏亞","12.10","2.48","108","63.68","0.84","109/1",
"1256","鮮活果汁-KY","214.50","2.89","108","15.48","3.60","109/1",
"1301","台塑","84.30","5.22","108","18.65","1.72","109/1",
"1303","南亞","63.80","3.45","108","26.58","1.55","109/1",
"1304","台聚","12.00","4.17","108","10.34","0.70","109/1",
"1305","華夏","19.40","5.15","108","13.29","1.19","109/1",
"1307","三芳","23.25","3.44","108","21.33","1.15","109/1",
"1308","亞聚","17.70","6.21","108","11.80","1.00","109/1",
"1309","台達化","14.00","4.29","108","13.46","1.07","109/1",
"1310","台苯","16.45","6.08","108","36.56","1.33","109/1",
"1312","國喬","14.35","0.00","107","8.80","0.56","109/1",
"1313","聯成","9.45","2.12","108","-","0.66","109/1",
"1314","中石化","8.28","3.62","108","18.82","0.39","109/1",
"1315","達新","57.30","6.37","108","15.61","1.42","109/1",
"1316","上曜","11.10","17.03","107","-","1.12","109/1",
"1319","東陽","37.90","4.75","108","12.07","1.02","109/1",
"1321","大洋","31.55","0.00","107","17.93","1.24","109/1",
"1323","永裕","32.90","4.86","108","9.91","1.54","109/1",
"1324","地球","9.66","3.11","108","48.30","0.74","109/1",
"1325","恆大","162.00","0.19","108","93.10","7.48","109/1",
"1326","台化","73.20","5.19","108","25.87","1.38","109/1",
"1337","再生-KY","5.21","0.00","107","-","0.21","109/1",
"1338","廣華-KY","52.90","6.62","108","15.42","0.72","109/1",
"1339","昭輝","45.25","4.42","108","9.92","0.95","109/1",
"1340","勝悅-KY","10.25","11.71","107","-","0.27","109/1",
"1341","富林-KY","61.40","8.14","108","9.84","2.37","109/1",
"1402","遠東新","27.35","5.48","108","14.32","0.72","109/1",
"1409","新纖","10.95","5.02","108","11.29","0.64","109/1",
"1410","南染","30.80","3.25","108","29.06","1.86","109/1",
"1413","宏洲","7.15","0.00","107","-","0.81","109/1",
"1414","東和","6.64","3.01","108","55.33","0.48","109/1",
"1416","廣豐","11.45","0.00","108","-","0.54","109/1",
"1417","嘉裕","8.25","6.06","108","5.19","0.54","109/1",
"1418","東華","0.00","0.00","107","-","0.55","109/1",
"1419","新紡","40.20","2.49","108","29.56","1.54","109/1",
"1423","利華","10.70","1.12","108","-","0.64","109/1",
"1432","大魯閣","5.97","0.00","107","-","0.99","109/1",
"1434","福懋","35.55","7.03","108","11.69","1.04","109/1",
"1435","中福","8.61","0.00","107","-","1.21","109/1",
"1436","華友聯","37.20","6.72","108","16.83","1.28","109/1",
"1437","勤益控","21.05","5.23","108","5.45","0.68","109/1",
"1438","三地開發","12.40","0.00","107","35.43","2.26","109/1",
"1439","雋揚","36.60","13.66","108","3.50","1.20","109/1",
"1440","南紡","9.17","2.18","108","91.70","0.63","109/1",
"1441","大東","7.00","47.14","107","-","0.71","109/1",
"1442","名軒","17.95","5.57","108","57.90","1.08","109/1",
"1443","立益物流","9.05","0.00","107","-","1.07","109/1",
"1444","力麗","7.27","5.50","107","-","0.72","109/1",
"1445","大宇","8.45","2.37","108","-","0.67","109/1",
"1446","宏和","29.70","1.01","108","297.00","2.62","109/1",
"1447","力鵬","6.00","3.33","107","-","0.57","109/1",
"1449","佳和","17.30","0.00","107","-","3.46","109/1",
"1451","年興","15.15","0.00","108","-","0.45","109/1",
"1452","宏益","17.10","7.02","108","17.45","0.91","109/1",
"1453","大將","7.20","2.78","108","-","0.59","109/1",
"1454","台富","7.85","3.18","108","37.38","0.65","109/1",
"1455","集盛","7.08","2.82","107","-","0.62","109/1",
"1456","怡華","9.59","0.00","107","39.96","0.74","109/1",
"1457","宜進","12.00","8.33","108","-","0.66","109/1",
"1459","聯發","7.65","0.00","107","-","0.97","109/1",
"1460","宏遠","7.89","2.53","107","-","0.84","109/1",
"1463","強盛新","11.80","5.08","108","18.44","0.86","109/1",
"1464","得力","21.40","7.01","108","15.74","1.49","109/1",
"1465","偉全","15.35","9.77","108","-","0.83","109/1",
"1466","聚隆","12.10","0.00","107","-","0.88","109/1",
"1467","南緯","16.05","0.00","107","-","1.86","109/1",
"1468","昶和","9.91","0.00","107","25.41","1.35","109/1",
"1470","大統新創","18.35","4.36","108","22.11","1.69","109/1",
"1471","首利","2.23","0.00","107","-","0.57","109/1",
"1472","三洋實業","11.25","0.00","107","160.71","1.44","109/1",
"1473","台南","20.35","2.46","108","-","0.77","109/1",
"1474","弘裕","11.00","2.73","107","27.50","0.76","109/1",
"1475","業旺","13.00","0.00","107","-","11.71","109/1",
"1476","儒鴻","309.50","3.55","108","20.73","4.50","109/1",
"1477","聚陽","146.00","3.42","108","17.40","3.36","109/1",
"1503","士電","45.85","3.49","108","14.33","0.99","109/1",
"1504","東元","27.90","3.55","108","17.77","1.01","109/1",
"1506","正道","12.60","0.00","107","-","2.22","109/1",
"1507","永大","56.50","3.89","108","24.35","2.04","109/1",
"1512","瑞利","6.07","0.00","107","-","5.32","109/1",
