"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","7.35","106","9.86","0.95","107/2",
"1102","亞泥","3.58","106","11.43","0.83","107/2",
"1103","嘉泥","4.44","106","5.18","0.37","107/2",
"1104","環泥","5.87","106","10.71","0.70","107/2",
"1108","幸福","0.00","106","-","0.66","107/2",
"1109","信大","0.78","106","7.95","0.78","107/2",
"1110","東泥","0.72","106","63.41","0.93","107/2",
"1201","味全","0.00","106","13.84","1.77","107/2",
"1203","味王","5.31","106","13.10","1.29","107/2",
"1210","大成","8.97","106","8.31","1.31","107/2",
"1213","大飲","0.00","106","125.00","0.81","107/2",
"1215","卜蜂","6.83","106","10.68","1.87","107/2",
"1216","統一","7.33","106","10.53","4.25","107/2",
"1217","愛之味","0.00","106","16.85","0.60","107/2",
"1218","泰山","2.82","106","12.91","1.12","107/2",
"1219","福壽","1.63","106","30.58","1.52","107/2",
"1220","台榮","3.40","106","20.26","0.94","107/2",
"1225","福懋油","1.71","106","63.65","5.18","107/2",
"1227","佳格","4.44","106","16.61","2.88","107/2",
"1229","聯華","9.27","106","9.35","1.13","107/2",
"1231","聯華食","5.56","106","11.10","1.67","107/2",
"1232","大統益","5.20","106","17.57","4.52","107/2",
"1233","天仁","6.13","106","18.08","2.25","107/2",
"1234","黑松","5.40","106","16.65","0.65","107/2",
"1235","興泰","11.10","106","10.27","0.45","107/2",
"1236","宏亞","0.76","106","50.38","0.76","107/2",
"1256","鮮活果汁-KY","3.66","106","11.36","2.68","107/2",
"1262","綠悅-KY","0.87","106","-","0.52","107/2",
"1301","台塑","5.78","106","10.67","1.70","107/2",
"1303","南亞","6.89","106","9.07","1.58","107/2",
"1304","台聚","4.29","106","10.99","0.66","107/2",
"1305","華夏","10.23","106","5.53","1.08","107/2",
"1307","三芳","7.49","106","18.92","1.12","107/2",
"1308","亞聚","6.62","106","17.44","0.72","107/2",
"1309","台達化","0.00","106","3.91","0.79","107/2",
"1310","台苯","7.39","106","9.10","1.60","107/2",
"1312","國喬","5.13","106","4.41","0.81","107/2",
"1313","聯成","16.51","106","5.40","0.61","107/2",
"1314","中石化","0.00","106","7.17","0.45","107/2",
"1315","達新","4.31","106","32.69","0.61","107/2",
"1316","上曜","13.10","106","3.05","1.16","107/2",
"1319","東陽","6.10","106","8.53","0.98","107/2",
"1321","大洋","0.00","106","-","1.02","107/2",
"1323","永裕","3.96","106","10.11","1.60","107/2",
"1324","地球","2.80","106","-","0.80","107/2",
"1325","恆大","2.06","106","23.22","0.85","107/2",
"1326","台化","6.51","106","10.20","1.64","107/2",
"1337","再生-KY","0.46","106","-","0.18","107/2",
"1338","廣華-KY","7.24","106","7.69","0.89","107/2",
"1339","昭輝","5.80","106","5.85","0.78","107/2",
"1340","勝悅-KY","6.25","106","3.91","0.39","107/2",
"1402","遠東新","3.97","106","12.80","0.81","107/2",
"1409","新纖","4.83","106","9.58","0.59","107/2",
"1410","南染","6.09","106","16.55","1.43","107/2",
"1413","宏洲","0.00","106","6.58","1.45","107/2",
"1414","東和","4.73","106","14.72","0.48","107/2",
"1416","廣豐","8.63","106","32.33","0.63","107/2",
"1417","嘉裕","0.00","106","-","0.49","107/2",
"1418","東華","0.00","106","-","2.72","107/2",
"1419","新紡","9.27","106","9.23","1.41","107/2",
"1432","大魯閣","0.00","106","-","0.74","107/2",
"1434","福懋","5.79","106","20.25","0.77","107/2",
"1435","中福","0.00","106","131.75","0.73","107/2",
"1436","華友聯","7.95","106","9.07","1.18","107/2",
"1437","勤益控","5.88","106","11.97","0.61","107/2",
"1438","三地開發","0.00","106","-","1.23","107/2",
"1439","雋揚","0.00","106","-","1.47","107/2",
"1440","南紡","3.00","106","18.18","0.79","107/2",
"1441","大東","0.00","106","0.97","0.56","107/2",
"1442","名軒","11.50","106","16.83","0.90","107/2",
"1443","立益物流","0.00","106","-","1.02","107/2",
"1444","力麗","5.24","106","19.90","0.84","107/2",
"1445","大宇","2.73","106","-","0.56","107/2",
"1446","宏和","1.27","106","-","2.00","107/2",
"1447","力鵬","0.00","106","12.57","0.64","107/2",
"1449","佳和","0.00","106","-","0.83","107/2",
"1451","年興","6.58","106","13.90","0.62","107/2",
"1452","宏益","9.00","106","10.80","0.87","107/2",
"1453","大將","0.00","106","2.25","0.58","107/2",
"1454","台富","2.60","106","32.08","0.64","107/2",
"1455","集盛","4.55","106","8.89","0.69","107/2",
"1456","怡華","0.00","106","38.47","0.60","107/2",
"1457","宜進","5.91","106","2.78","0.65","107/2",
"1459","聯發","1.25","106","8.77","0.71","107/2",
"1460","宏遠","1.67","106","22.22","1.09","107/2",
"1463","強盛","26.09","106","5.23","0.86","107/2",
"1464","得力","11.14","106","21.94","1.50","107/2",
"1465","偉全","2.93","106","195.00","0.85","107/2",
"1466","聚隆","0.00","106","-","0.63","107/2",
"1467","南緯","0.00","106","-","0.87","107/2",
"1468","昶和","0.00","106","-","1.56","107/2",
"1470","大統新創","2.86","106","41.67","1.65","107/2",
"1471","首利","0.00","106","-","0.57","107/2",
"1472","三洋實業","0.00","106","-","3.33","107/2",
"1473","台南","2.98","106","-","0.67","107/2",
"1474","弘裕","5.71","106","10.50","0.73","107/2",
"1475","業旺","0.00","106","-","2.10","107/2",
"1476","儒鴻","2.71","106","23.47","6.55","107/2",
"1477","聚陽","3.61","106","26.35","4.47","107/2",
"1503","士電","3.27","106","15.37","0.92","107/2",
"1504","東元","5.00","106","10.96","0.65","107/2",
"1506","正道","0.00","106","-","2.23","107/2",
"1507","永大","4.07","106","23.74","1.78","107/2",
"1512","瑞利","0.00","106","-","2.09","107/2",
"1513","中興電","5.00","106","14.18","1.15","107/2",
"1514","亞力","4.29","106","12.66","0.85","107/2",
"1515","力山","2.38","106","30.42","3.88","107/2",
"1516","川飛","2.92","106","32.94","1.41","107/2",
"1517","利奇","2.22","106","19.61","0.62","107/2",
"1519","華城","2.35","106","-","1.55","107/2",
"1521","大億","9.65","106","9.36","2.35","107/2",
"1522","堤維西","7.73","106","9.86","1.02","107/2",
"1524","耿鼎","4.67","106","8.60","0.80","107/2",
"1525","江申","4.71","106","7.94","0.94","107/2",
"1526","日馳","5.48","106","5.63","1.18","107/2",
"1527","鑽全","3.30","106","7.77","1.76","107/2",
"1528","恩德","5.00","106","13.51","0.78","107/2",
"1529","樂事綠能","0.00","106","24.55","2.37","107/2",
"1530","亞崴","4.30","106","8.74","0.99","107/2",
"1531","高林股","4.98","106","17.26","0.79","107/2",
"1532","勤美","4.94","106","12.00","0.99","107/2",
"1533","車王電","1.05","106","12.82","1.17","107/2",
"1535","中宇","4.15","106","20.62","1.25","107/2",
"1536","和大","2.93","106","26.23","5.19","107/2",
"1537","廣隆","6.79","106","12.01","3.34","107/2",
"1538","正峰","0.00","106","-","0.87","107/2",
"1539","巨庭","4.74","106","9.91","1.23","107/2",
"1540","喬福","4.01","106","11.07","0.92","107/2",
"1541","錩泰","5.51","106","13.01","1.95","107/2",
"1558","伸興","5.94","106","11.91","2.02","107/2",
"1560","中砂","6.74","106","10.36","1.88","107/2",
"1568","倉佑","4.69","106","8.97","1.09","107/2",
"1583","程泰","5.00","106","9.42","1.29","107/2",
"1587","吉茂","2.30","106","-","1.06","107/2",
"1589","永冠-KY","3.61","106","-","0.55","107/2",
"1590","亞德客-KY","2.84","106","14.60","3.03","107/2",
"1592","英瑞-KY","4.99","106","91.14","0.67","107/2",
"1598","岱宇","1.78","106","-","1.55","107/2",
"1603","華電","4.22","106","21.55","0.78","107/2",
"1604","聲寶","1.72","106","13.87","0.78","107/2",
"1605","華新","6.94","106","3.78","0.60","107/2",
"1608","華榮","8.68","106","28.03","0.54","107/2",
"1609","大亞","3.24","106","8.50","0.91","107/2",
"1611","中電","11.53","106","5.45","0.77","107/2",
"1612","宏泰","5.48","106","19.85","0.62","107/2",
"1614","三洋電","3.25","106","24.77","1.10","107/2",
"1615","大山","6.36","106","8.90","1.00","107/2",
"1616","億泰","0.00","106","-","0.49","107/2",
"1617","榮星","4.98","106","9.56","1.04","107/2",
"1618","合機","3.79","106","23.97","0.47","107/2",
"1626","艾美特-KY","0.72","106","-","0.65","107/2",
"1701","中化","3.18","106","15.08","1.00","107/2",
"1702","南僑","6.38","106","10.65","1.87","107/2",
"1704","榮化","5.60","106","13.25","1.46","107/2",
"1707","葡萄王","3.46","106","19.75","5.30","107/2",
"1708","東鹼","4.28","106","10.52","0.83","107/2",
"1709","和益","8.88","106","14.32","1.18","107/2",
"1710","東聯","6.14","106","10.44","1.73","107/2",
"1711","永光","3.24","106","20.33","1.10","107/2",
"1712","興農","5.97","106","9.85","1.04","107/2",
"1713","國化","2.59","106","26.56","1.13","107/2",
"1714","和桐","4.35","106","19.71","0.62","107/2",
"1717","長興","5.15","106","13.24","1.27","107/2",
"1718","中纖","7.76","106","6.04","0.50","107/2",
"1720","生達","5.40","106","14.46","1.49","107/2",
"1721","三晃","2.16","106","28.91","0.89","107/2",
"1722","台肥","5.02","106","23.91","0.83","107/2",
"1723","中碳","3.74","106","21.47","4.64","107/2",
"1724","台硝","4.65","106","16.13","0.85","107/2",
"1725","元禎","6.08","106","10.26","0.82","107/2",
"1726","永記","4.68","106","15.27","1.48","107/2",
"1727","中華化","4.30","106","12.92","1.05","107/2",
"1730","花仙子","4.65","106","14.40","2.35","107/2",
"1731","美吾華","4.90","106","16.55","0.94","107/2",
"1732","毛寶","0.00","106","36.00","0.94","107/2",
"1733","五鼎","5.52","106","21.05","1.68","107/2",
"1734","杏輝","1.08","106","59.68","1.02","107/2",
"1735","日勝化","3.42","106","25.61","1.05","107/2",
"1736","喬山","0.94","106","145.45","1.24","107/2",
"1737","臺鹽","5.11","106","12.33","0.98","107/2",
"1760","寶齡富錦","2.37","106","56.52","3.90","107/2",
"1762","中化生","2.43","106","12.38","0.88","107/2",
"1773","勝一","6.05","106","12.24","2.50","107/3",
"1776","展宇","9.35","106","32.10","1.06","107/2",
"1783","和康生","0.70","106","34.52","1.82","107/2",
"1786","科妍","0.31","106","56.79","3.48","107/2",
"1789","神隆","2.14","106","40.73","1.68","107/2",
"1802","台玻","3.85","106","13.27","0.82","107/2",
"1805","寶徠","0.00","106","313.33","1.15","107/2",
"1806","冠軍","0.00","106","-","0.43","107/2",
"1808","潤隆","6.62","106","6.29","2.41","107/2",
"1809","中釉","1.91","106","-","0.55","107/2",
"1810","和成","3.80","106","29.22","0.52","107/2",
"1817","凱撒衛","6.37","106","9.97","1.67","107/2",
"1902","台紙","1.86","106","15.39","1.18","107/2",
"1903","士紙","0.00","106","-","2.85","107/2",
"1904","正隆","3.49","106","6.53","1.02","107/2",
"1905","華紙","5.43","106","20.44","0.65","107/2",
"1906","寶隆","7.02","106","3.84","0.31","107/2",
"1907","永豐餘","5.38","106","10.93","0.51","107/2",
"1909","榮成","11.11","106","5.94","0.75","107/2",
"2002","中鋼","3.71","106","17.46","1.21","107/2",
"2006","東和鋼鐵","6.68","106","15.29","0.90","107/2",
"2007","燁興","0.00","106","-","0.74","107/2",
"2008","高興昌","0.00","106","-","0.97","107/2",
"2009","第一銅","0.00","106","14.95","0.78","107/2",
"2010","春源","5.01","106","18.83","0.63","107/2",
"2012","春雨","3.97","106","14.32","1.41","107/2",
"2013","中鋼構","0.94","106","59.30","1.18","107/2",
"2014","中鴻","0.00","106","5.00","1.19","107/2",
"2015","豐興","6.12","106","11.89","1.95","107/2",
"2017","官田鋼","10.55","106","11.46","0.68","107/2",
"2020","美亞","10.80","106","8.43","1.00","107/2",
"2022","聚亨","0.00","106","42.06","0.61","107/2",
"2023","燁輝","5.30","106","34.93","0.61","107/2",
"2024","志聯","8.79","106","8.43","0.76","107/2",
"2027","大成鋼","2.78","106","11.52","2.59","107/2",
"2028","威致","0.00","106","3.87","1.19","107/2",
"2029","盛餘","9.31","106","21.61","0.70","107/2",
"2030","彰源","8.66","106","5.75","0.84","107/2",
"2031","新光鋼","6.19","106","6.74","1.50","107/2",
"2032","新鋼","1.12","106","17.84","0.71","107/2",
"2033","佳大","2.13","106","32.41","0.79","107/2",
"2034","允強","7.55","106","10.02","1.30","107/2",
"2038","海光","0.00","106","12.31","0.38","107/2",
"2049","上銀","1.98","106","11.89","2.94","107/2",
"2059","川湖","1.43","106","21.64","3.63","107/2",
"2062","橋椿","1.03","106","69.05","0.87","107/2",
"2069","運錩","6.81","106","14.68","1.16","107/2",
"2101","南港","2.77","106","53.44","1.95","107/2",
"2102","泰豐","0.00","106","-","0.58","107/2",
"2103","台橡","3.38","106","18.93","1.57","107/2",
"2104","國際中橡","8.41","106","7.95","0.93","107/2",
"2105","正新","4.31","106","30.29","1.71","107/2",
"2106","建大","4.13","106","58.10","1.34","107/2",
"2107","厚生","4.58","106","27.31","0.49","107/2",
"2108","南帝","5.17","106","11.11","1.89","107/2",
"2109","華豐","0.00","106","-","1.45","107/2",
"2114","鑫永銓","6.40","106","12.09","2.51","107/2",
"2115","六暉-KY","5.33","106","12.13","1.07","107/2",
"2201","裕隆","3.23","106","10.95","0.39","107/2",
"2204","中華","7.79","106","8.22","0.63","107/2",
"2206","三陽工業","5.23","106","30.47","1.29","107/2",
"2207","和泰車","5.85","106","11.18","2.46","107/2",
"2208","台船","0.00","106","-","1.52","107/2",
"2227","裕日車","9.59","106","10.39","3.65","107/2",
"2228","劍麟","8.81","106","7.85","1.27","107/2",
"2231","為升","4.85","106","16.10","6.09","107/2",
"2236","百達-KY","5.84","106","6.55","0.87","107/2",
"2239","英利-KY","3.61","106","9.52","1.19","107/2",
"2243","宏旭-KY","2.71","106","-","0.76","107/2",
"2301","光寶科","8.27","106","49.03","1.23","107/2",
"2302","麗正","0.00","106","-","0.62","107/2",
"2303","聯電","5.77","106","14.30","0.71","107/3",
"2305","全友","0.00","106","2.48","0.57","107/2",
"2308","台達電","4.12","106","19.38","2.67","107/2",
"2312","金寶","3.36","106","65.86","0.79","107/2",
"2313","華通","6.58","106","6.00","0.97","107/2",
"2314","台揚","1.22","106","74.32","1.36","107/2",
"2316","楠梓電","0.00","106","23.02","0.46","107/2",
"2323","中環","0.00","106","-","0.53","107/2",
"2324","仁寶","7.12","106","9.31","0.73","107/2",
"2327","國巨","5.34","106","5.62","2.39","107/2",
"2328","廣宇","4.69","106","9.42","0.83","107/2",
"2329","華泰","0.00","106","-","1.00","107/2",
"2330","台積電","3.64","106","16.20","3.82","107/2",
"2331","精英","8.20","106","-","0.62","107/2",
"2332","友訊","0.00","106","97.20","0.69","107/2",
"2337","旺宏","7.04","106","3.45","1.13","107/2",
"2338","光罩","0.00","106","16.77","1.42","107/2",
"2340","台亞","9.38","106","10.14","0.88","107/2",
"2342","茂矽","0.00","106","19.91","1.80","107/2",
"2344","華邦電","8.37","106","6.26","0.74","107/2",
"2345","智邦","4.82","106","18.31","5.42","107/2",
"2347","聯強","6.75","106","7.33","1.19","107/2",
"2348","海悅","7.78","106","12.38","3.30","107/2",
"2349","錸德","0.00","106","-","1.70","107/2",
"2351","順德","4.46","106","13.08","1.92","107/2",
"2352","佳世達","7.78","106","7.58","1.12","107/2",
"2353","宏碁","3.16","106","16.41","1.17","107/2",
"2354","鴻準","5.64","106","9.05","0.75","107/2",
"2355","敬鵬","6.36","106","57.02","0.94","107/2",
"2356","英業達","6.67","106","11.62","1.67","107/2",
