"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","44.65","8.96","107","10.68","1.22","108/1",
"1102","亞泥","42.25","6.63","107","11.70","0.99","108/1",
"1103","嘉泥","16.65","6.01","107","15.86","0.52","108/1",
"1104","環泥","18.95","5.28","107","10.24","0.68","108/1",
"1108","幸福","6.85","0.00","107","-","0.66","108/1",
"1109","信大","17.50","4.57","107","7.09","0.93","108/1",
"1110","東泥","16.60","0.60","107","118.57","1.10","108/1",
"1201","味全","30.95","2.58","107","7.90","2.12","108/1",
"1203","味王","26.65","3.75","107","13.26","1.30","108/1",
"1210","大成","39.90","5.01","107","17.50","1.69","108/1",
"1215","卜蜂","70.90","4.23","107","20.43","2.60","108/1",
"1216","統一","81.30","3.08","107","25.09","4.07","108/1",
"1217","愛之味","7.21","0.00","107","144.20","0.64","108/1",
"1218","泰山","20.00","4.00","107","19.80","1.49","108/1",
"1219","福壽","18.15","0.55","107","-","1.53","108/1",
"1220","台榮","10.85","4.24","107","27.82","0.85","108/1",
"1225","福懋油","58.70","1.96","107","51.04","3.94","108/1",
"1227","佳格","59.10","4.23","107","17.91","3.20","108/1",
"1229","聯華","39.30","5.34","107","13.79","1.52","108/1",
"1231","聯華食","46.20","4.98","107","14.86","2.17","108/1",
"1232","大統益","121.00","4.13","107","19.24","4.63","108/1",
"1233","天仁","38.50","4.94","107","19.35","2.14","108/1",
"1234","黑松","31.90","5.02","107","17.24","0.72","108/1",
"1235","興泰","28.30","4.42","107","39.86","0.53","108/1",
"1236","宏亞","13.55","2.95","107","-","0.81","108/1",
"1256","鮮活果汁-KY","217.00","3.32","107","14.29","3.55","108/1",
"1262","綠悅-KY","39.30","0.00","107","-","0.62","108/1",
"1301","台塑","101.00","5.74","107","14.03","1.72","108/1",
"1303","南亞","71.70","6.97","107","12.83","1.46","108/1",
"1304","台聚","11.95","2.51","107","23.43","0.68","108/1",
"1305","華夏","21.90","8.68","107","12.10","1.30","108/1",
"1307","三芳","23.45","2.13","107","30.86","1.11","108/1",
"1308","亞聚","15.00","2.00","107","24.59","0.84","108/1",
"1309","台達化","10.25","3.90","107","15.77","0.79","108/1",
"1310","台苯","24.40","8.20","107","11.14","1.68","108/1",
"1312","國喬","20.55","0.00","107","7.39","0.81","108/1",
"1313","聯成","11.05","4.52","107","78.93","0.67","108/1",
"1314","中石化","10.40","9.62","107","8.06","0.42","108/1",
"1315","達新","30.95","3.88","107","24.37","0.75","108/1",
"1316","上曜","15.70","12.04","107","-","1.25","108/1",
"1319","東陽","46.15","3.68","107","14.16","1.26","108/1",
"1321","大洋","27.95","0.00","107","-","1.12","108/1",
"1323","永裕","33.70","5.34","107","10.15","1.48","108/1",
"1324","地球","10.85","2.76","107","271.25","0.81","108/1",
"1325","恆大","15.80","3.16","107","21.35","0.78","108/1",
"1326","台化","96.00","6.46","107","12.63","1.44","108/1",
"1337","再生-KY","6.13","0.00","107","-","0.21","108/1",
"1338","廣華-KY","68.30","5.12","107","12.56","0.85","108/1",
"1339","昭輝","36.35","5.50","107","7.48","0.79","108/1",
"1340","勝悅-KY","19.15","6.27","107","112.65","0.40","108/1",
"1341","富林-KY","55.40","5.42","107","18.16","2.35","108/1",
"1402","遠東新","30.15","5.97","107","13.96","0.78","108/1",
"1409","新纖","13.15","6.46","107","8.27","0.72","108/1",
"1410","南染","26.25","4.95","107","18.88","1.55","108/1",
"1413","宏洲","12.20","0.00","107","7.05","1.37","108/1",
"1414","東和","6.81","2.94","107","68.10","0.48","108/1",
"1416","廣豐","15.70","7.64","107","15.86","0.68","108/1",
"1417","嘉裕","6.40","0.00","107","-","0.69","108/1",
"1418","東華","7.93","0.00","107","-","0.53","108/1",
"1419","新紡","41.45","2.05","107","37.01","1.42","108/1",
"1423","利華","10.30","0.00","107","14.93","0.59","108/1",
"1432","大魯閣","7.48","0.00","107","-","0.77","108/1",
"1434","福懋","35.60","5.90","107","12.28","0.83","108/1",
"1435","中福","5.45","0.00","107","136.25","0.76","108/1",
"1436","華友聯","41.90","9.55","107","11.03","1.25","108/1",
"1437","勤益控","23.20","2.16","107","16.00","0.78","108/1",
"1438","三地開發","12.00","0.00","107","-","2.33","108/1",
"1439","雋揚","31.15","0.00","107","-","1.56","108/1",
"1440","南紡","12.30","3.25","107","21.96","0.80","108/1",
"1441","大東","15.05","21.93","107","1.30","0.85","108/1",
"1442","名軒","16.45","6.08","107","149.55","0.95","108/1",
"1443","立益物流","9.48","0.00","107","-","1.13","108/1",
"1444","力麗","9.30","4.30","107","17.22","0.81","108/1",
"1445","大宇","7.49","2.67","107","-","0.57","108/1",
"1446","宏和","31.25","0.96","107","-","2.68","108/1",
"1447","力鵬","7.24","2.76","107","19.57","0.60","108/1",
"1449","佳和","5.00","0.00","107","20.83","0.88","108/1",
"1451","年興","25.70","7.78","107","10.36","0.66","108/1",
"1452","宏益","19.00","7.37","107","12.93","0.99","108/1",
"1453","大將","8.98","11.14","107","-","0.61","108/1",
"1454","台富","7.92","2.53","107","36.00","0.65","108/1",
"1455","集盛","8.89","2.25","107","-","0.72","108/1",
"1456","怡華","8.76","0.00","107","58.40","0.71","108/1",
"1457","宜進","13.95","5.02","107","8.56","0.71","108/1",
"1459","聯發","7.64","0.00","107","-","0.78","108/1",
"1460","宏遠","11.50","1.74","107","42.59","1.04","108/1",
"1463","強盛新","14.35","9.76","107","11.48","1.00","108/1",
"1464","得力","24.40","6.15","107","24.40","1.77","108/1",
"1465","偉全","14.60","2.05","107","3.92","0.75","108/1",
"1466","聚隆","8.66","0.00","107","-","0.58","108/1",
"1467","南緯","9.44","0.00","107","41.04","0.92","108/1",
"1468","昶和","10.05","0.00","107","22.33","1.49","108/1",
"1470","大統新創","0.00","1.88","107","29.18","1.91","108/1",
"1471","首利","4.22","0.00","107","-","0.68","108/1",
"1472","三洋實業","33.30","0.00","107","-","4.29","108/1",
"1473","台南","25.80","1.94","107","16.54","0.95","108/1",
"1474","弘裕","9.95","3.02","107","17.77","0.68","108/1",
"1475","業旺","0.00","0.00","107","-","2.42","108/1",
"1476","儒鴻","407.00","2.70","107","25.44","6.26","108/1",
"1477","聚陽","185.50","3.83","107","23.22","4.19","108/1",
"1503","士電","46.55","3.22","107","15.02","1.02","108/1",
"1504","東元","23.70","3.80","107","14.19","0.83","108/1",
