"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","26.89","3.72","1.59",
"1102","亞泥","15.49","6.05","1.47",
"1103","嘉泥","56.85","0.00","0.67",
"1104","環泥","110.36","0.00","0.77",
"1108","幸福","-","0.00","0.82",
"1109","信大","29.71","1.98","0.71",
"1110","東泥","-","0.00","0.77",
"1201","味全","35.91","0.00","4.00",
"1203","味王","5.16","3.81","1.31",
"1210","大成","15.65","5.01","1.74",
"1213","大飲","-","0.00","0.77",
"1215","卜蜂","18.90","4.31","1.40",
"1216","統一","24.63","2.43","2.27",
"1217","愛之味","44.11","0.00","1.19",
"1218","泰山","-","0.00","1.02",
"1219","福壽","1,115.00","0.00","0.86",
"1220","台榮","-","0.00","0.82",
"1225","福懋油","-","0.00","0.93",
"1227","佳格","13.40","4.81","1.83",
"1229","聯華","101.79","4.21","0.79",
"1231","聯華食","14.75","5.86","0.83",
"1232","大統益","10.69","6.62","2.23",
"1233","天仁","20.48","4.41","2.39",
"1234","黑松","38.30","1.78","0.96",
"1235","興泰","-","0.87","2.25",
"1236","宏亞","9.97","6.27","1.18",
"1301","台塑","36.06","4.20","1.93",
"1303","南亞","-","2.42","1.56",
"1304","台聚","745.00","0.00","1.00",
"1305","華夏","-","0.00","0.93",
"1307","三芳","9.66","5.71","1.76",
"1308","亞聚","20.67","4.32","1.05",
"1309","台達化","-","0.00","0.95",
"1310","台苯","-","0.00","1.22",
"1312","國喬","-","0.00","1.06",
"1313","聯成","-","1.42","0.84",
"1314","中石化","-","0.00","0.84",
"1315","達新","13.08","4.81","0.89",
"1316","上曜","-","0.00","0.54",
"1319","東陽","26.54","1.40","2.12",
"1321","大洋","-","0.00","1.98",
"1323","永裕","15.54","5.22","0.83",
"1324","地球","19.27","0.84","0.97",
"1325","恆大","20.46","1.94","2.10",
"1326","台化","1,913.33","2.09","1.69",
"1402","遠東新","40.00","2.94","1.82",
"1409","新纖","57.43","0.00","0.68",
"1410","南染","-","0.00","1.08",
"1413","宏洲","-","0.00","0.41",
"1414","東和","-","0.00","0.59",
"1416","廣豐","-","0.00","0.72",
"1417","嘉裕","-","0.00","0.57",
"1418","東華","-","0.00","0.84",
"1419","新紡","100.86","0.00","2.18",
"1423","利華","-","0.00","0.42",
"1432","大魯閣","-","0.00","0.72",
"1434","福懋","-","7.23","0.77",
"1435","中福","-","0.00","0.61",
"1436","華友聯","-","0.00","0.75",
"1437","勤益控","-","0.00","1.27",
"1438","三地開發","-","0.00","3.86",
"1439","雋揚","56.54","0.00","1.01",
"1440","南紡","-","0.00","0.73",
"1441","大東","-","0.00","0.98",
"1442","名軒","9.53","7.45","1.37",
"1443","立益物流","-","0.00","0.38",
"1444","力麗","-","0.00","0.61",
"1445","大宇","34.50","3.22","0.49",
"1446","宏和","41.84","0.00","0.57",
"1447","力鵬","-","0.00","1.08",
"1449","佳和","-","0.00","0.42",
"1451","年興","33.65","3.10","0.86",
"1452","宏益","-","0.00","0.52",
"1453","大將","-","0.00","0.63",
"1454","台富","-","3.58","0.52",
"1455","集盛","-","0.00","0.76",
"1456","怡華","-","0.00","0.33",
"1457","宜進","-","0.00","0.41",
"1459","聯發","-","0.00","0.92",
"1460","宏遠","-","0.00","0.57",
"1463","強盛","-","0.00","0.58",
"1464","得力","-","0.00","0.48",
"1465","偉全","17.47","5.52","0.55",
"1466","聚隆","-","0.00","0.83",
"1467","南緯","-","0.00","0.70",
"1468","昶和","-","0.00","0.99",
"1469","理隆","-","0.00","0.69",
"1470","大統新創","9.32","0.00","0.67",
"1471","首利","-","0.00","1.67",
"1472","三洋實業","-","0.00","0.48",
"1473","台南","17.01","6.44","0.88",
"1474","弘裕","53.91","0.00","0.46",
"1476","儒鴻","7.95","3.59","1.11",
"1477","聚陽","20.20","3.38","2.90",
"1503","士電","6.83","1.45","1.39",
"1504","東元","19.72","3.57","0.76",
"1506","正道","-","0.00","1.91",
"1507","永大","11.83","4.62","0.97",
"1512","瑞利","-","0.00","0.69",
"1513","中興電","16.12","5.10","1.14",
"1514","亞力","-","0.00","0.58",
"1515","力山","-","0.00","1.07",
"1516","川飛","9.36","0.00","1.74",
"1517","利奇","11.72","6.42","0.94",
"1519","華城","15.24","7.70","2.56",
"1521","大億","17.95","4.57","1.32",
"1522","堤維西","19.29","2.96","1.10",
"1523","開億","16.39","2.26","0.86",
"1524","耿鼎","45.39","3.67","0.61",
"1525","江申","13.13","4.15","0.71",
"1526","日馳","-","0.00","0.88",
"1527","鑽全","11.62","4.23","1.98",
"1528","恩德","-","1.54","0.70",
"1529","樂事綠能","-","0.00","0.52",
"1530","亞崴","16.02","5.28","1.40",
"1531","高林股","13.50","4.84","0.71",
"1532","勤美","-","1.44","1.62",
"1533","車王電","-","0.00","0.90",
"1535","中宇","13.06","4.55","2.74",
"1536","和大","-","0.00","0.78",
"1537","廣隆","106.61","1.21","1.55",
"1538","正峰","-","10.73","1.75",
"1539","巨庭","-","0.00","0.48",
"1540","喬福","7.26","9.93","1.75",
"1541","錩泰","7.77","0.00","1.19",
"1560","中砂","-","3.44","1.56",
"1583","程泰","-","3.91","1.25",
"1603","華電","16.18","0.00","0.82",
"1604","聲寶","2.54","0.00","0.56",
"1605","華新","-","0.00","0.65",
"1608","華榮","-","0.00","0.82",
"1609","大亞","-","0.00","0.57",
"1611","中電","57.76","3.58","1.23",
"1612","宏泰","363.33","2.39","0.74",
"1613","台一","-","0.00","0.65",
"1614","三洋電","42.89","1.02","1.86",
"1615","大山","40.71","2.92","0.71",
"1616","億泰","-","0.00","0.54",
"1617","榮星","-","0.00","0.55",
"1618","合機","-","1.00","0.62",
"1701","中化","84.00","0.79","1.82",
"1702","南僑","29.36","0.00","1.28",
"1704","榮化","9.97","5.52","1.65",
"1707","葡萄王","13.98","3.85","2.01",
"1708","東鹼","13.47","5.15","1.44",
"1709","和益","12.55","4.07","0.92",
"1710","東聯","63.33","5.26","1.21",
"1711","永光","220.63","1.13","1.32",
"1712","興農","16.46","6.15","1.02",
"1713","國化","-","0.98","0.71",
"1714","和桐","11.64","4.30","1.06",
"1715","萬洲","39.26","1.23","0.71",
"1716","永信","20.21","3.95","1.94",
"1717","長興","9.77","5.48","1.53",
"1718","中纖","-","0.00","0.59",
"1720","生達","15.90","4.99","1.91",
"1721","三晃","-","0.00","0.84",
"1722","台肥","46.97","1.82","1.94",
"1723","中碳","13.70","6.61","3.96",
"1724","台硝","54.50","6.06","0.95",
"1725","元禎","13.97","0.00","1.35",
"1726","永記","13.41","4.65","1.11",
"1727","中華化","17.68","5.39","1.16",
"1729","必翔","97.83","1.47","4.89",
"1730","花仙子","23.41","2.51","1.61",
"1731","美吾華","33.00","1.52","1.45",
"1732","毛寶","75.50","0.00","1.97",
"1733","五鼎","16.38","5.26","4.24",
"1734","杏輝","38.14","1.11","1.90",
"1735","日勝化","32.95","0.00","0.96",
"1736","喬山","-","1.66","1.25",
"1737","臺鹽","150.38","0.00","0.84",
"1773","勝一","13.38","5.66","1.33",
"1802","台玻","417.00","2.40","1.09",
"1805","寶徠","-","0.00","1.88",
"1806","冠軍","22.39","1.46","0.71",
"1808","潤隆","8.06","9.63","1.43",
"1809","中釉","18.64","0.00","1.02",
"1810","和成","-","0.00","0.56",
"1902","台紙","-","0.00","0.60",
"1903","士紙","-","0.00","4.05",
"1904","正隆","111.00","0.00","0.71",
"1905","華紙","-","1.21","0.95",
"1906","寶隆","28.56","0.00","0.50",
"1907","永豐餘","-","0.00","0.85",
"1909","榮成","-","0.00","0.64",
"2002","中鋼","-","5.84","1.82",
"2006","東和鋼鐵","-","5.41","1.79",
"2007","燁興","-","0.00","0.78",
"2008","高興昌","-","0.00","1.26",
"2009","第一銅","-","0.00","0.98",
"2010","春源","-","4.72","0.69",
"2012","春雨","-","7.01","0.79",
"2013","中鋼構","22.01","3.65","1.31",
"2014","中鴻","-","0.00","2.01",
"2015","豐興","-","3.82","2.35",
"2017","官田鋼","-","0.00","0.88",
"2020","美亞","-","0.00","1.26",
"2022","聚亨","-","0.00","0.66",
"2023","燁輝","-","4.22","0.67",
"2024","志聯","-","0.00","0.50",
"2025","千興","-","0.00","0.70",
"2027","大成鋼","-","0.00","1.38",
"2028","威致","-","0.00","1.07",
"2029","盛餘","-","6.41","1.07",
"2030","彰源","-","0.00","1.36",
"2031","新光鋼","-","2.75","1.47",
"2032","新鋼","-","0.00","1.20",
"2033","佳大","-","5.70","2.08",
"2034","允強","-","0.71","1.64",
"2038","海光","-","10.10","1.34",
"2049","上銀","18.11","2.19","1.43",
"2059","川湖","22.66","2.33","5.45",
"2062","橋椿","12.81","3.96","1.13",
"2101","南港","-","0.00","2.33",
"2102","泰豐","232.86","0.00","0.76",
"2103","台橡","11.08","7.37","2.23",
"2104","國際中橡","-","4.52","1.31",
"2105","正新","15.01","3.11","3.17",
"2106","建大","16.05","1.82","2.43",
"2107","厚生","9.72","2.62","1.22",
"2108","南帝","14.19","6.56","1.53",
"2109","華豐","-","0.00","0.87",
"2201","裕隆","94.69","0.26","0.81",
"2204","中華","-","0.00","0.67",
"2206","三陽工業","-","0.00","0.80",
"2207","和泰車","16.79","3.36","2.07",
"2208","台船","10.61","3.33","1.92",
"2227","裕日車","28.98","0.00","1.42",
"2301","光寶科","19.77","3.72","1.50",
"2302","麗正","-","0.00","0.24",
"2303","聯電","-","0.00","0.98",
"2305","全友","-","0.00","0.48",
"2308","台達電","20.56","3.94","3.57",
"2311","日月光","86.79","2.06","2.03",
"2312","金寶","-","0.00","0.65",
"2313","華通","77.27","0.00","0.63",
"2314","台揚","28.50","3.79","1.20",
"2315","神達","-","1.48","0.68",
"2316","楠梓電","-","0.00","0.77",
"2317","鴻海","19.01","2.11","2.68",
"2321","東訊","-","0.00","1.56",
"2323","中環","-","0.00","0.51",
"2324","仁寶","10.57","4.58","1.61",
"2325","矽品","33.02","4.23","2.38",
"2327","國巨","-","1.12","0.69",
"2328","廣宇","33.11","1.59","1.52",
"2329","華泰","-","0.00","0.61",
"2330","台積電","22.32","5.07","3.56",
"2331","精英","25.88","1.89","0.75",
"2332","友訊","43.08","7.35","1.21",
"2337","旺宏","11.98","6.55","1.49",
"2338","光罩","-","5.83","0.87",
"2340","台亞","-","0.91","2.38",
"2341","英群","-","0.00","2.88",
"2342","茂矽","-","0.00","1.31",
"2344","華邦電","-","0.00","0.64",
"2345","智邦","17.10","6.23","0.83",
"2347","聯強","23.93","3.81","2.75",
"2348","海悅","-","0.00","1.18",
"2349","錸德","-","0.00","0.66",
"2350","環電","210.00","2.54","0.89",
"2351","順德","-","1.26","1.41",
"2352","佳世達","-","0.00","1.63",
"2353","宏碁","20.08","2.75","2.44",
"2354","鴻準","14.60","2.54","1.98",
"2355","敬鵬","12.33","2.88","0.87",
"2356","英業達","8.97","10.99","1.34",
"2357","華碩","57.61","3.81","1.40",
"2358","廷鑫","28.62","0.00","1.50",
"2359","所羅門","-","0.00","0.60",
"2360","致茂","27.02","5.22","2.92",
"2361","鴻友","-","0.00","0.58",
"2362","藍天","35.25","1.20","3.24",
"2363","矽統","-","0.00","1.48",
"2364","倫飛","-","0.00","0.56",
"2365","昆盈","12.02","6.85","2.05",
"2367","燿華","-","0.00","0.64",
"2368","金像電","-","2.26","0.79",
"2369","菱生","41.35","3.72","0.72",
"2371","大同","-","0.00","1.03",
"2373","震旦行","19.85","3.31","2.31",
"2374","佳能","17.77","2.97","3.55",
"2375","凱美","-","0.00","0.51",
"2376","技嘉","16.93","3.86","0.86",
"2377","微星","22.50","4.83","0.88",
"2379","瑞昱","27.58","2.34","2.20",
"2380","虹光","27.64","2.91","0.53",
"2382","廣達","12.62","5.08","2.98",
"2383","台光電","20.88","1.34","1.75",
"2384","勝華","-","0.00","1.11",
"2385","群光","15.98","3.72","5.04",
"2387","精元","12.96","3.49","2.25",
"2390","云辰","-","0.00","0.46",
"2391","合勤","-","1.57","1.10",
"2392","正崴","17.65","4.69","1.62",
"2393","億光","31.74","3.25","3.95",
"2395","研華","13.97","5.56","2.53",
"2397","友通","11.87","9.12","1.77",
"2399","映泰","11.80","0.00","1.73",
"2401","凌陽","-","0.00","1.03",
"2402","毅嘉","130.83","0.00","0.90",
"2403","友尚","11.76","9.13","1.25",
"2404","漢唐","9.97","6.49","0.98",
"2405","輔信","-","0.00","1.62",
"2406","國碩","-","0.00","1.27",
"2408","南亞科","-","0.00","1.21",
"2409","友達","-","1.83","1.09",
"2412","中華電","13.66","6.79","1.66",
"2413","環科","63.61","0.00","0.74",
"2415","錩新","-","2.65","0.67",
"2417","圓剛","11.74","5.87","2.50",
"2419","仲琦","25.89","3.80","1.27",
"2420","新巨","19.07","5.59","1.14",
"2421","建準","81.96","3.66","1.47",
"2423","固緯","21.23","5.81","1.27",
"2424","隴華","-","0.00","1.11",
"2425","承啟","-","0.00","1.00",
"2426","鼎元","-","0.00","1.87",
"2427","三商電","23.81","0.00","0.55",
"2428","興勤","12.79","3.02","1.84",
"2429","銘旺科","-","0.00","1.75",
"2430","燦坤","12.69","4.41","1.68",
"2431","聯昌","36.79","0.00","1.04",
"2433","互盛電","8.99","13.24","1.06",
"2434","統懋","-","0.00","1.13",
"2436","偉詮電","122.25","0.00","2.23",
"2437","旺詮","17.63","3.61","1.04",
"2438","翔耀","-","0.00","0.27",
"2439","美律","15.61","7.53","1.37",
"2440","太空梭","-","0.00","0.78",
"2441","超豐","14.73","6.17","1.88",
"2442","新美齊","21.53","0.00","1.63",
"2443","昶虹","-","0.00","0.45",
"2444","兆勁","-","0.00","1.33",
"2446","全懋","-","0.00","1.38",
"2448","晶電","-","0.12","2.76",
"2449","京元電子","-","1.01","0.75",
"2450","神腦","10.48","8.79","2.96",
"2451","創見","15.54","2.76","3.19",
"2452","乾坤","13.37","4.28","3.17",
"2453","凌群","29.86","0.00","0.58",
"2454","聯發科","20.95","2.78","6.20",
"2455","全新","188.44","0.00","4.58",
"2456","奇力新","35.91","2.53","0.85",
"2457","飛宏","10.76","3.68","1.31",
"2458","義隆","157.83","0.97","3.60",
"2459","敦吉","11.12","6.70","0.70",
"2460","建通","14.17","6.79","1.41",
"2461","光群雷","655.00","1.53","0.85",
"2462","良得電","11.13","2.33","2.94",
"2463","研揚","13.28","6.80","2.79",
"2464","盟立","12.31","9.38","1.48",
"2465","麗臺","-","0.00","0.85",
"2466","冠西電","-","0.00","2.46",
"2467","志聖","10.64","4.27","0.79",
"2468","華經","10.09","6.42","0.72",
"2471","資通","-","0.00","0.71",
"2472","立隆電","-","0.00","0.76",
"2473","思源","15.38","3.56","1.08",
"2474","可成","13.64","2.21","1.77",
"2475","華映","-","0.00","0.72",
"2476","鉅祥","15.30","6.23","1.37",
"2477","美隆電","-","2.62","0.72",
"2478","大毅","22.95","3.49","1.21",
"2480","敦陽科","10.40","9.23","0.96",
"2481","強茂","-","2.13","1.12",
"2482","連宇","69.06","0.00","1.63",
"2483","百容","-","2.86","0.56",
"2484","希華","-","6.78","0.62",
"2485","兆赫","14.79","4.72","3.41",
"2486","一詮","20.31","3.41","2.67",
"2488","漢平","9.88","7.97","0.79",
"2489","瑞軒","12.97","5.34","1.65",
"2491","吉祥全","-","0.00","0.42",
"2492","華新科","-","0.00","0.60",
"2493","揚博","-","2.34","0.73",
"2495","普安","10.84","9.57","2.54",
"2496","卓越","-","0.00","1.92",
"2497","怡利電","-","0.00","2.25",
"2498","宏達電","10.49","7.89","4.87",
"2499","東貝","58.89","0.00","2.64",
"2501","國建","129.50","0.00","1.12",
"2504","國產","38.14","1.52","1.15",
"2505","國揚","-","0.00","1.14",
"2506","太設","23.63","0.00","0.54",
"2509","全坤建","12.35","5.65","1.32",
"2511","太子","-","0.00","1.31",
"2514","龍邦","-","0.00","1.46",
"2515","中工","-","1.29","0.76",
"2516","新建","12.38","0.00","0.87",
"2520","冠德","20.39","2.75","1.22",
"2524","京城","25.78","0.00","1.63",
"2526","大陸","31.90","2.61","0.73",
"2527","宏璟","94.44","1.76","1.23",
"2528","皇普","-","0.00","0.85",
"2530","華建","-","0.00","0.91",
"2534","宏盛","131.50","7.60","0.79",
"2535","達欣工","20.13","3.85","1.77",
"2536","宏普","11.45","5.98","1.44",
"2537","聯上發","-","0.00","0.62",
"2538","基泰","11.93","4.23","1.05",
"2539","櫻花建","11.34","0.00","0.41",
"2540","愛山林","0.91","0.00","0.62",
"2542","興富發","13.91","7.06","2.80",
"2543","皇昌","-","0.00","0.61",
"2545","皇翔","14.47","2.43","2.90",
"2546","根基","9.40","2.45","1.42",
"2547","日勝生","21.38","1.61","1.47",
"2548","華固","7.21","6.53","2.52",
"2601","益航","5.97","5.65","1.73",
"2603","長榮","-","0.00","1.01",
"2605","新興","8.68","6.91","1.64",
"2606","裕民","6.35","10.93","1.83",
"2607","榮運","30.95","0.00","1.41",
"2608","嘉里大榮","18.91","3.10","1.36",
"2609","陽明","-","1.24","0.74",
"2611","志信","1,305.00","0.00","1.09",
"2612","中航","5.20","7.96","2.46",
"2613","中櫃","57.00","0.00","1.00",
"2614","東森","-","0.00","0.59",
"2615","萬海","-","0.00","1.30",
"2616","山隆","12.86","3.77","0.72",
"2617","台航","6.83","8.16","2.41",
"2701","萬企","21.51","3.10","0.75",
"2702","華園","32.28","1.37","2.04",
"2704","國賓","73.17","1.67","1.39",
"2705","六福","-","0.00","1.20",
"2706","第一店","16.97","4.47","1.14",
"2707","晶華","43.56","2.74","12.24",
"2801","彰銀","23.73","4.29","0.87",
"2809","京城銀","-","0.00","0.71",
"2812","台中銀","-","1.28","0.75",
"2816","旺旺保","-","0.00","0.70",
"2820","華票","8.23","9.74","0.72",
"2823","中壽","5.95","0.00","1.67",
"2832","台產","30.55","0.00","1.88",
"2833","台壽保","-","0.00","2.46",
"2834","臺企銀","-","0.00","0.76",
"2836","高雄銀","-","0.00","0.55",
"2837","萬泰銀","-","0.00","0.50",
"2838","聯邦銀","-","0.00","0.70",
"2841","台開","-","3.72","1.35",
"2847","大眾銀","-","0.00","0.50",
"2849","安泰銀","-","0.00","0.72",
"2850","新產","34.00","0.00","0.85",
"2851","中再保","15.92","0.00","0.90",
"2852","第一保","16.45","0.00","0.88",
"2854","寶來證","-","0.00","1.40",
"2855","統一證","255.71","0.00","1.17",
"2856","元富證","-","0.00","1.02",
"2880","華南金","21.03","5.46","1.28",
"2881","富邦金","25.69","0.00","1.46",
"2882","國泰金","49.39","0.00","2.51",
"2883","開發金","-","0.00","0.74",
"2884","玉山金","53.75","2.79","0.78",
"2885","元大金","121.11","0.83","1.58",
"2886","兆豐金","28.50","1.46","1.02",
"2887","台新金","-","0.00","0.45",
"2888","新光金","-","0.00","1.25",
"2889","國票金","-","0.00","0.84",
"2890","永豐金","-","0.00","0.91",
"2891","中信金","28.46","0.93","1.24",
"2892","第一金","30.24","4.00","1.17",
"2901","欣欣","85.00","1.06","2.27",
"2903","遠百","57.12","2.02","1.58",
"2904","匯僑","8.53","4.22","1.03",
"2905","三商","42.74","0.00","1.15",
"2906","高林","17.68","0.00","0.66",
"2908","特力","36.19","3.29","1.36",
"2910","統領","38.95","4.50","2.60",
"2911","麗嬰房","24.33","3.08","1.88",
"2912","統一超","22.26","4.49","4.70",
"2913","農林","91.00","0.00","0.92",
"2915","潤泰全","60.43","0.00","3.41",
"3002","歐格","9.60","4.61","1.59",
"3003","健和興","32.41","2.29","1.03",
"3004","豐達科","-","0.00","2.43",
"3005","神基","13.11","3.17","1.58",
"3006","晶豪科","-","2.03","2.22",
"3008","大立光","19.83","2.44","4.62",
"3009","奇美電","-","0.00","0.68",
"3010","華立","16.07","4.72","1.32",
"3011","今皓","90.00","0.00","0.88",
"3013","晟銘電","24.81","3.58","0.79",
"3014","聯陽","31.61","1.50","2.24",
"3015","全漢","10.50","7.19","1.48",
"3016","嘉晶","-","0.00","2.37",
"3017","奇鋐","14.56","2.90","1.68",
"3018","同開","21.42","0.00","1.35",
"3019","亞光","32.30","1.92","0.93",
"3021","鴻名","-","0.00","0.60",
"3022","威強電","26.90","1.79","2.23",
"3023","信邦","31.23","5.77","1.16",
"3024","憶聲","-","0.00","0.62",
"3025","星通","17.83","2.85","1.08",
"3026","禾伸堂","14.19","5.26","1.31",
"3027","盛達","91.25","1.37","0.94",
"3028","增你強","12.08","4.83","0.93",
"3029","零壹","25.14","5.68","0.69",
"3030","德律","21.96","4.88","1.55",
"3031","佰鴻","74.25","1.78","2.82",
"3032","偉訓","14.18","0.00","0.66",
"3033","威健","10.49","5.67","1.11",
"3034","聯詠","14.54","5.73","2.55",
"3035","智原","29.25","2.82","3.47",
"3036","文曄","43.02","4.96","0.94",
"3037","欣興","19.10","1.95","1.36",
"3038","全台","-","0.00","0.86",
"3040","遠見","50.00","2.86","0.69",
"3041","揚智","39.17","0.69","4.00",
"3042","晶技","15.24","6.05","2.19",
"3043","科風","-","0.00","1.43",
"3044","健鼎","17.78","2.99","2.31",
"3045","台灣大","13.84","9.14","4.36",
"3046","建碁","51.11","0.00","1.15",
"3047","訊舟","50.77","4.70","1.21",
"3048","益登","-","0.00","0.84",
"3049","和鑫","-","4.16","1.66",
"3050","鈺德","-","0.00","1.00",
"3051","力特","-","0.00","0.25",
"3052","夆典","6.98","0.00","1.47",
"3054","立萬利","19.91","0.00","1.38",
"3055","蔚華科","15.61","4.83","0.79",
"3056","總太","-","0.00","0.94",
"3057","喬鼎","22.14","7.29","1.30",
"3058","立德","5.74","3.95","1.31",
"3059","華晶科","12.27","4.37","2.14",
"3060","銘異","18.95","10.91","1.76",
"3061","璨圓","-","0.27","3.23",
"3062","建漢","29.92","1.27","2.76",
"3063","飛信","-","0.00","1.02",
"3080","威力盟","-","3.13","1.20",
"3090","日電貿","10.00","9.17","1.43",
"3094","聯傑","38.57","1.31","2.71",
"3130","一零四","13.59","5.79","2.48",
"3189","景碩","17.20","2.86","1.77",
"3209","全科","9.12","9.60","1.39",
"3231","緯創","16.32","3.11","2.45",
"3296","勝德","12.85","3.28","1.78",
"3305","昇貿","21.56","2.57","3.06",
"3308","聯德","13.24","6.25","1.23",
"3311","閎暉","12.43","3.79","2.98",
"3315","宣昶","8.77","9.86","1.11",
"3356","奇偶","12.28","8.13","5.70",
"3367","英華達","16.93","11.55","1.35",
"3376","新日興","18.02","2.53","4.19",
"3380","明泰","12.08","4.25","1.33",
"3383","新世紀","-","6.92","2.66",
"3406","玉晶光","-","0.00","1.20",
"3419","譁裕","32.26","0.00","0.81",
"3443","創意","34.35","2.52","7.73",
"3450","聯鈞","49.43","1.66","1.83",
"3474","華亞科","-","0.00","1.78",
"3481","群創","-","1.25","1.41",
"3494","誠研","9.23","9.17","1.34",
"3501","維熹","13.54","3.33","1.38",
"3504","揚明光","31.80","2.12","7.71",
"3514","昱晶","-","9.20","1.23",
"3515","華擎","19.92","6.42","2.66",
"3518","柏騰","13.08","3.33","1.94",
"3519","綠能","16.81","6.80","2.34",
"3532","台勝科","114.14","2.11","2.79",
"3533","嘉澤","19.89","2.54","2.95",
"3534","雷凌","20.50","3.51","2.28",
"3535","晶彩科","10.29","17.50","1.12",
"3536","誠創","-","0.00","0.76",
"3545","敦泰","24.48","2.27","3.03",
"3557","嘉威","43.92","0.00","2.03",
"3559","全智科","12.28","7.27","1.08",
"3561","昇陽光電","208.50","7.19","1.24",
"3573","穎台","50.98","0.67","6.54",
"3576","聯合再生","-","5.66","1.65",
"3588","通嘉","54.05","1.36","15.32",
"3593","力銘","21.93","5.67","1.98",
"3596","智易","17.89","4.30","2.70",
"3605","宏致","13.00","3.08","4.31",
"3614","誠致","28.33","0.96","3.44",
"3622","洋華","25.80","1.48","9.56",
"3701","大眾控","-","0.00","0.36",
"3702","大聯大","17.58","3.26","2.09",
"4104","佳醫","20.40","2.90","1.54",
"4106","雃博","12.36","5.54","2.00",
"4108","懷特","-","0.00","7.39",
"4119","旭富","18.16","4.91","3.14",
"4306","炎洲","7.51","8.46","1.22",
"4414","如興","-","0.00","0.49",
"4526","東台","16.39","7.50","1.00",
"4532","瑞智","-","0.00","0.65",
"4725","信昌化","-","1.12","1.50",
"4904","遠傳","12.76","7.49","1.82",
"4906","正文","14.77","7.37","2.00",
"5203","訊連","14.97","5.68","3.34",
"5305","敦南","-","2.94","1.37",
"5388","中磊","15.71","9.58","1.15",
"5434","崇越","33.97","4.80","1.27",
"5469","瀚宇博","17.07","2.82","1.23",
"5471","松翰","16.08","4.79","3.71",
"5484","慧友","12.96","6.03","1.96",
"5515","建國","12.01","9.97","1.52",
"5522","遠雄","11.94","3.77","2.55",
"5525","順天","21.52","7.37","1.19",
