"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","36.95","3.92","105","20.64","1.15","106/4",
"1102","亞泥","28.25","4.25","106","17.33","0.75","106/4",
"1103","嘉泥","11.65","4.29","106","8.38","0.43","106/4",
"1104","環泥","22.35","4.92","106","10.35","0.86","106/4",
"1108","幸福","7.61","7.88","105","-","0.70","106/4",
"1109","信大","14.05","0.71","106","10.26","0.89","106/4",
"1110","東泥","13.90","0.72","106","126.36","0.93","106/4",
"1201","味全","24.05","0.00","105","18.36","2.35","106/4",
"1203","味王","26.15","4.97","106","14.06","1.37","106/4",
"1210","大成","34.70","4.32","105","10.61","1.48","106/4",
"1213","大飲","15.20","0.00","105","380.00","1.24","106/4",
"1215","卜蜂","65.00","4.62","105","12.15","2.61","106/4",
"1216","統一","68.20","8.06","106","9.73","3.23","106/4",
"1217","愛之味","7.40","0.00","105","27.41","0.68","106/4",
"1218","泰山","17.15","2.33","106","18.44","1.53","106/4",
"1219","福壽","18.50","2.16","105","42.05","1.53","106/4",
"1220","台榮","11.05","3.62","106","25.11","0.88","106/4",
"1225","福懋油","73.00","1.71","106","64.60","5.00","106/4",
"1227","佳格","69.40","2.88","106","29.04","4.26","106/4",
"1229","聯華","37.95","7.38","106","12.20","1.44","106/4",
"1231","聯華食","34.90","5.16","106","13.74","1.79","106/4",
"1232","大統益","93.60","5.34","106","18.32","3.97","106/4",
"1233","天仁","37.75","5.96","106","19.46","2.28","106/4",
"1234","黑松","31.10","4.82","106","23.04","0.71","106/4",
"1235","興泰","34.30","2.92","106","6.56","0.48","106/4",
"1236","宏亞","17.50","0.57","106","350.00","1.08","106/4",
"1256","鮮活果汁-KY","158.50","3.15","106","17.01","3.27","106/4",
"1262","綠悅-KY","43.35","0.69","106","9.24","0.65","106/4",
"1301","台塑","102.00","5.59","106","13.14","1.88","106/4",
"1303","南亞","81.30","6.27","106","11.83","1.81","106/4",
"1304","台聚","14.55","3.44","106","13.73","0.84","106/4",
