"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","37.25","10.77","107","8.91","1.02","108/1",
"1102","亞泥","40.40","6.93","107","11.19","0.95","108/1",
"1103","嘉泥","15.95","6.27","107","15.19","0.49","108/1",
"1104","環泥","18.65","5.36","107","10.08","0.67","108/1",
"1108","幸福","6.75","0.00","107","-","0.65","108/1",
"1109","信大","17.05","4.69","107","6.90","0.91","108/1",
"1110","東泥","16.55","0.60","107","275.83","1.10","108/2",
"1201","味全","26.90","2.97","107","6.86","1.84","108/1",
"1203","味王","26.75","3.74","107","13.44","1.32","108/2",
"1210","大成","41.25","4.85","107","15.80","1.76","108/2",
"1215","卜蜂","71.50","4.20","107","16.10","2.67","108/2",
"1216","統一","78.00","3.21","107","23.71","4.24","108/2",
"1217","愛之味","7.11","0.00","107","54.69","0.63","108/2",
"1218","泰山","20.00","4.00","107","19.80","1.55","108/2",
"1219","福壽","18.05","0.55","107","-","1.54","108/2",
"1220","台榮","10.65","4.32","107","26.63","0.86","108/2",
"1225","福懋油","52.30","2.20","107","45.48","3.51","108/1",
"1227","佳格","57.20","4.37","107","17.33","3.10","108/1",
"1229","聯華","37.80","5.56","107","13.26","1.47","108/1",
"1231","聯華食","43.75","5.26","107","14.07","2.06","108/1",
"1232","大統益","120.00","4.17","107","19.48","5.35","108/2",
"1233","天仁","38.30","4.96","107","20.93","2.33","108/2",
"1234","黑松","31.80","5.03","107","17.47","0.74","108/2",
"1235","興泰","28.40","4.40","107","40.00","0.53","108/1",
"1236","宏亞","13.25","3.02","107","-","0.79","108/1",
"1256","鮮活果汁-KY","208.00","3.46","107","13.69","3.41","108/1",
"1262","綠悅-KY","39.35","0.00","107","-","0.64","108/2",
"1301","台塑","92.50","6.27","107","15.09","1.71","108/2",
"1303","南亞","67.00","7.46","107","15.84","1.51","108/2",
"1304","台聚","11.45","2.62","107","22.45","0.66","108/1",
"1305","華夏","18.75","10.13","107","16.16","1.21","108/2",
"1307","三芳","22.50","2.22","107","26.47","1.08","108/2",
"1308","亞聚","14.95","2.01","107","17.80","0.84","108/2",
"1309","台達化","10.00","4.00","107","25.00","0.77","108/2",
"1310","台苯","24.60","8.13","107","11.60","1.87","108/2",
"1312","國喬","17.70","0.00","107","6.37","0.70","108/1",
"1313","聯成","10.10","4.95","107","-","0.62","108/2",
"1314","中石化","9.50","10.53","107","7.36","0.38","108/1",
"1315","達新","31.15","3.85","107","8.13","0.73","108/2",
"1316","上曜","12.20","15.49","107","-","1.18","108/2",
"1319","東陽","43.65","3.89","107","13.73","1.22","108/2",
"1321","大洋","27.85","0.00","107","-","1.21","108/2",
"1323","永裕","33.10","5.44","107","10.18","1.53","108/2",
"1324","地球","10.50","2.86","107","262.50","0.78","108/1",
"1325","恆大","15.60","3.21","107","21.08","0.77","108/1",
"1326","台化","86.30","7.18","107","14.06","1.41","108/2",
"1337","再生-KY","5.81","0.00","107","-","0.21","108/2",
"1338","廣華-KY","63.10","5.55","107","13.34","0.81","108/2",
"1339","昭輝","35.60","5.62","107","7.33","0.77","108/1",
"1340","勝悅-KY","17.60","6.82","107","-","0.38","108/2",
"1341","富林-KY","58.10","5.16","107","19.05","2.64","108/2",
"1402","遠東新","28.05","6.42","107","12.99","0.72","108/1",
"1409","新纖","12.75","6.67","107","8.02","0.70","108/1",
"1410","南染","26.25","4.95","107","22.25","1.64","108/2",
"1413","宏洲","12.25","0.00","107","8.75","1.34","108/2",
"1414","東和","6.64","3.01","107","66.40","0.47","108/1",
"1416","廣豐","15.15","7.92","107","13.90","0.69","108/2",
"1417","嘉裕","6.51","0.00","107","-","0.71","108/1",
"1418","東華","0.00","0.00","107","-","0.55","108/2",
"1419","新紡","0.00","2.07","107","36.70","1.41","108/1",
"1423","利華","10.20","0.00","107","27.57","0.59","108/2",
"1432","大魯閣","7.09","0.00","107","-","0.76","108/2",
"1434","福懋","33.90","6.19","107","9.74","0.83","108/2",
"1435","中福","5.52","0.00","107","138.00","0.77","108/1",
"1436","華友聯","41.60","9.62","107","13.73","1.32","108/2",
"1437","勤益控","23.50","2.13","107","5.61","0.74","108/2",
"1438","三地開發","12.55","0.00","107","-","2.45","108/2",
"1439","雋揚","27.90","0.00","107","2.97","0.93","108/2",
"1440","南紡","11.70","3.42","107","40.34","0.78","108/2",
"1441","大東","14.35","23.00","107","1.24","0.81","108/1",
"1442","名軒","15.60","6.41","107","-","0.96","108/2",
"1443","立益物流","9.99","0.00","107","-","1.17","108/2",
"1444","力麗","9.00","4.44","107","16.67","0.78","108/1",
"1445","大宇","7.44","2.69","107","-","0.56","108/1",
"1446","宏和","30.30","0.99","107","-","2.67","108/2",
"1447","力鵬","6.96","2.87","107","-","0.59","108/2",
"1449","佳和","4.91","0.00","107","20.46","0.87","108/1",
"1451","年興","23.30","8.58","107","16.76","0.63","108/2",
"1452","宏益","18.45","7.59","107","12.72","1.02","108/2",
"1453","大將","7.93","12.61","107","-","0.54","108/2",
"1454","台富","7.87","2.54","107","37.48","0.65","108/2",
"1455","集盛","8.50","2.35","107","-","0.69","108/2",
"1456","怡華","8.55","0.00","107","57.00","0.69","108/1",
"1457","宜進","13.80","5.07","107","9.86","0.73","108/2",
"1459","聯發","7.25","0.00","107","-","0.76","108/2",
"1460","宏遠","10.20","1.96","107","37.78","0.92","108/1",
"1463","強盛新","13.35","10.49","107","14.05","1.03","108/2",
"1464","得力","23.40","6.41","107","20.00","1.84","108/2",
"1465","偉全","14.10","2.13","107","3.79","0.72","108/1",
"1466","聚隆","8.35","0.00","107","-","0.56","108/2",
"1467","南緯","8.84","0.00","107","38.43","0.86","108/1",
"1468","昶和","9.86","0.00","107","21.91","1.47","108/1",
"1470","大統新創","21.30","1.88","107","23.67","1.92","108/2",
"1471","首利","4.01","0.00","107","-","0.73","108/2",
"1472","三洋實業","33.40","0.00","107","14.59","2.91","108/2",
"1473","台南","26.15","1.91","107","16.76","0.96","108/1",
"1474","弘裕","9.87","3.04","107","36.56","0.69","108/2",
"1475","業旺","0.00","0.00","107","-","2.40","108/1",
"1476","儒鴻","382.00","2.88","107","24.66","6.58","108/2",
"1477","聚陽","172.00","4.13","107","20.02","4.41","108/2",
"1503","士電","42.25","3.55","107","13.63","0.93","108/1",
"1504","東元","23.50","3.83","107","14.07","0.82","108/1",
"1506","正道","15.60","0.00","107","-","1.73","108/1",
"1507","永大","63.60","2.83","107","54.36","2.39","108/2",
"1512","瑞利","5.50","0.00","107","-","1.70","108/2",
"1513","中興電","20.95","4.77","107","16.63","1.19","108/2",
"1514","亞力","17.55","5.70","107","13.40","1.23","108/2",
"1515","力山","98.10","2.04","107","14.26","5.79","108/2",
"1516","川飛","15.50","2.97","107","44.29","1.32","108/2",
"1517","利奇","9.65","2.59","107","137.86","0.68","108/2",
"1519","華城","23.00","1.30","107","22.77","1.97","108/2",
"1521","大億","61.50","6.18","107","13.49","2.61","108/2",
"1522","堤維西","28.50","4.56","107","14.54","1.36","108/2",
"1524","耿鼎","9.90","5.05","107","9.52","0.78","108/2",
"1525","江申","52.00","3.46","107","10.26","0.92","108/2",
"1526","日馳","29.35","3.41","107","14.68","1.81","108/2",
"1527","鑽全","56.20","7.12","107","7.99","2.06","108/2",
"1528","恩德","9.00","2.22","107","-","0.71","108/2",
"1529","樂事綠能","14.90","1.34","107","23.65","1.40","108/1",
"1530","亞崴","27.90","7.17","107","10.33","0.93","108/2",
"1531","高林股","15.40","3.25","107","34.22","0.76","108/2",
"1532","勤美","32.40","8.33","107","8.02","0.95","108/1",
"1533","車王電","36.50","2.19","107","13.72","1.45","108/2",
"1535","中宇","32.70","3.36","107","38.93","1.37","108/2",
"1536","和大","108.00","3.24","107","27.98","4.37","108/2",
"1537","廣隆","148.00","6.76","107","12.13","3.32","108/2",
"1538","正峰","5.06","0.00","107","-","1.07","108/2",
"1539","巨庭","23.00","7.83","107","4.79","1.15","108/2",
"1540","喬福","19.65","7.63","107","9.59","1.17","108/2",
"1541","錩泰","35.80","2.79","107","27.12","2.50","108/2",
"1558","伸興","132.50","8.30","107","9.49","1.81","108/2",
"1560","中砂","56.90","6.15","107","13.08","2.00","108/2",
"1568","倉佑","23.30","2.79","107","54.19","1.52","108/2",
"1582","信錦","78.50","8.28","107","10.61","1.86","108/2",
"1583","程泰","0.00","5.56","107","12.24","1.36","108/2",
"1587","吉茂","18.95","1.58","107","22.83","1.02","108/2",
"1589","永冠-KY","51.00","0.00","107","-","0.67","108/1",
"1590","亞德客-KY","300.50","1.74","107","21.89","3.20","108/2",
"1592","英瑞-KY","21.45","0.00","107","-","0.85","108/1",
"1598","岱宇","43.80","1.60","107","20.18","2.17","108/2",
"1604","聲寶","16.00","8.75","107","6.40","0.92","108/2",
"1605","華新","13.75","8.73","107","7.28","0.60","108/2",
"1608","華榮","9.80","0.00","107","-","0.66","108/2",
"1609","大亞","10.05","6.97","107","18.96","0.83","108/2",
"1611","中電","8.95","1.68","107","31.96","0.78","108/1",
"1612","宏泰","9.75","3.28","107","15.73","0.67","108/2",
"1614","三洋電","27.50","3.31","107","37.67","1.42","108/2",
"1615","大山","16.50","8.18","107","9.32","1.14","108/2",
"1616","億泰","4.48","0.00","107","-","0.53","108/1",
"1617","榮星","13.25","7.55","107","12.62","1.14","108/2",
"1618","合機","8.18","3.67","107","-","0.50","108/1",
"1626","艾美特-KY","29.05","0.00","107","12.10","1.26","108/2",
"1701","中化","18.25","4.38","107","15.73","0.92","108/1",
"1702","南僑","50.60","5.34","107","12.65","1.95","108/1",
"1707","葡萄王","187.50","3.47","107","19.25","4.69","108/2",
"1708","東鹼","25.85","3.87","107","17.47","0.89","108/2",
"1709","和益","13.45","3.72","107","19.49","0.94","108/1",
"1710","東聯","21.50","8.14","107","27.22","1.36","108/2",
"1711","永光","16.10","3.11","107","20.91","1.13","108/1",
"1712","興農","18.40","7.07","107","9.89","1.08","108/1",
"1713","國化","18.00","3.94","107","25.71","1.20","108/2",
"1714","和桐","6.85","2.19","107","22.10","0.62","108/2",
"1717","長興","25.25","3.56","107","15.88","1.44","108/2",
"1718","中纖","8.22","9.12","107","13.70","0.44","108/1",
"1720","生達","31.35","4.78","107","14.65","1.58","108/2",
"1721","三晃","9.01","0.00","107","64.36","0.86","108/2",
"1722","台肥","47.35","4.65","107","20.32","0.93","108/2",
"1723","中碳","126.00","4.21","107","19.09","4.51","108/2",
"1724","台硝","13.10","3.82","107","17.70","0.85","108/2",
"1725","元禎","14.35","5.85","107","13.54","0.80","108/2",
"1726","永記","71.70","4.88","107","18.62","1.42","108/2",
"1727","中華化","12.40","4.84","107","21.02","0.91","108/1",
"1730","花仙子","82.00","4.27","107","13.62","3.10","108/1",
