"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","45.60","6.58","108","11.09","1.34","109/1",
"1102","亞泥","46.40","6.47","108","10.22","1.10","109/1",
"1103","嘉泥","18.10","5.52","108","12.15","0.55","109/1",
"1104","環泥","18.40","5.43","108","11.72","0.69","109/1",
"1108","幸福","9.95","1.51","108","23.69","0.93","109/1",
"1109","信大","18.10","6.08","108","6.68","0.90","109/1",
"1110","東泥","16.40","0.61","108","-","1.12","109/1",
"1201","味全","22.65","5.87","108","44.41","1.83","109/1",
"1203","味王","30.40","3.29","108","15.83","1.43","109/1",
"1210","大成","47.00","4.68","108","15.56","2.20","109/1",
"1213","大飲","8.11","0.00","108","-","0.83","109/1",
"1215","卜蜂","68.30","5.86","108","12.58","2.35","109/1",
"1216","統一","73.00","3.42","108","22.81","3.71","109/1",
"1217","愛之味","7.68","0.00","108","64.00","0.69","109/1",
"1218","泰山","24.00","3.75","108","19.35","1.74","109/1",
"1219","福壽","20.80","1.92","108","15.29","1.60","109/1",
"1220","台榮","12.10","4.96","108","16.13","0.93","109/1",
"1225","福懋油","38.20","3.40","108","24.65","2.55","109/1",
"1227","佳格","67.60","3.92","108","18.99","3.58","109/1",
"1229","聯華","44.15","7.25","108","25.09","1.83","109/1",
"1231","聯華食","44.40","4.73","108","15.15","2.08","109/1",
"1232","大統益","120.50","4.15","108","20.42","4.45","109/1",
"1233","天仁","37.70","4.24","108","28.56","2.16","109/1",
"1234","黑松","34.10","4.99","108","17.31","0.76","109/1",
"1235","興泰","28.10","3.91","108","40.14","1.15","109/1",
"1236","宏亞","12.60","2.38","108","66.32","0.87","109/1",
"1256","鮮活果汁-KY","208.50","2.97","108","15.04","3.50","109/1",
"1301","台塑","80.40","5.47","108","17.79","1.64","109/1",
"1303","南亞","64.10","3.43","108","26.71","1.56","109/1",
"1304","台聚","12.65","3.95","108","10.91","0.73","109/1",
"1305","華夏","19.15","5.22","108","13.12","1.18","109/1",
"1307","三芳","21.15","3.78","108","19.40","1.04","109/1",
"1308","亞聚","19.65","5.60","108","13.10","1.11","109/1",
"1309","台達化","15.80","3.80","108","15.19","1.21","109/1",
"1310","台苯","16.65","6.01","108","37.00","1.34","109/1",
"1312","國喬","14.60","0.00","108","8.96","0.57","109/1",
"1313","聯成","10.00","2.00","108","-","0.70","109/1",
"1314","中石化","8.20","3.66","108","18.64","0.38","109/1",
"1315","達新","50.70","7.20","108","13.81","1.25","109/1",
"1316","上曜","13.20","0.00","108","-","1.33","109/1",
"1319","東陽","36.80","4.89","108","11.72","0.99","109/1",
"1321","大洋","33.00","0.00","108","18.75","1.30","109/1",
"1323","永裕","32.70","4.89","108","9.85","1.53","109/1",
"1324","地球","9.82","3.05","108","49.10","0.75","109/1",
"1325","恆大","153.50","0.20","108","88.22","7.09","109/1",
"1326","台化","71.40","5.32","108","25.23","1.35","109/1",
"1337","再生-KY","5.92","0.00","108","-","0.23","109/1",
"1338","廣華-KY","58.20","6.01","108","16.97","0.79","109/1",
"1339","昭輝","42.90","4.66","108","9.41","0.90","109/1",
"1340","勝悅-KY","12.65","0.00","108","-","0.34","109/1",
"1341","富林-KY","58.50","8.55","108","9.38","2.26","109/1",
"1402","遠東新","29.80","5.03","108","15.60","0.78","109/1",
"1409","新纖","11.60","4.74","108","11.96","0.67","109/1",
"1410","南染","32.95","3.03","108","31.08","1.99","109/1",
"1413","宏洲","7.94","0.00","108","-","0.90","109/1",
"1414","東和","7.04","2.84","108","58.67","0.51","109/1",
"1416","廣豐","14.80","0.00","108","-","0.70","109/1",
"1417","嘉裕","9.89","5.06","108","6.22","0.65","109/1",
"1418","東華","7.10","0.00","108","-","0.67","109/1",
"1419","新紡","48.25","2.07","108","35.48","1.84","109/1",
"1423","利華","14.00","0.86","108","-","0.84","109/1",
"1432","大魯閣","6.13","0.00","108","-","1.01","109/1",
"1434","福懋","32.60","7.67","108","10.72","0.96","109/1",
"1435","中福","8.87","0.00","108","-","1.25","109/1",
"1436","華友聯","39.80","6.28","108","18.01","1.37","109/1",
"1437","勤益控","22.50","4.89","108","5.83","0.72","109/1",
"1438","三地開發","12.65","0.00","108","36.14","2.31","109/1",
"1439","雋揚","37.65","13.28","108","3.60","1.24","109/1",
"1440","南紡","11.10","1.80","108","111.00","0.77","109/1",
"1441","大東","7.65","0.00","108","-","0.78","109/1",
"1442","名軒","17.65","5.67","108","56.94","1.06","109/1",
"1443","立益物流","9.01","0.00","108","-","1.07","109/1",
"1444","力麗","7.43","0.00","108","-","0.73","109/1",
"1445","大宇","8.67","2.31","108","-","0.68","109/1",
"1446","宏和","28.25","1.06","108","282.50","2.50","109/1",
"1447","力鵬","6.46","0.00","108","-","0.62","109/1",
"1449","佳和","17.95","0.00","108","-","3.59","109/1",
"1451","年興","16.85","0.00","108","-","0.50","109/1",
"1452","宏益","16.15","7.43","108","16.48","0.86","109/1",
"1453","大將","8.02","2.49","108","-","0.65","109/1",
"1454","台富","8.25","3.03","108","39.29","0.68","109/1",
"1455","集盛","7.04","0.00","108","-","0.62","109/1",
"1456","怡華","10.50","0.00","108","43.75","0.81","109/1",
"1457","宜進","13.00","7.69","108","-","0.71","109/1",
"1459","聯發","7.75","0.00","108","-","0.98","109/1",
"1460","宏遠","9.78","0.00","108","-","1.04","109/1",
"1463","強盛新","12.20","4.92","108","19.06","0.89","109/1",
"1464","得力","19.00","7.89","108","13.97","1.32","109/1",
"1465","偉全","15.50","9.68","108","-","0.84","109/1",
"1466","聚隆","15.75","0.00","108","-","1.14","109/1",
"1467","南緯","25.40","0.00","108","-","2.94","109/1",
"1468","昶和","14.90","0.00","108","38.21","2.04","109/1",
"1470","大統新創","19.15","4.18","108","23.07","1.77","109/1",
"1471","首利","3.36","0.00","108","-","0.87","109/1",
"1472","三洋實業","13.45","0.00","108","192.14","1.73","109/1",
"1473","台南","19.65","2.54","108","-","0.75","109/1",
"1474","弘裕","14.10","0.00","108","35.25","0.98","109/1",
"1475","業旺","17.20","0.00","108","-","15.50","109/1",
"1476","儒鴻","325.00","3.38","108","21.77","4.73","109/1",
"1477","聚陽","175.00","2.86","108","20.86","4.03","109/1",
"1503","士電","49.90","3.21","108","15.59","1.07","109/1",
"1504","東元","27.05","3.66","108","17.23","0.98","109/1",
"1506","正道","11.40","0.00","108","-","2.01","109/1",
"1507","永大","56.00","3.93","108","24.14","2.02","109/1",
"1512","瑞利","4.60","0.00","108","-","4.04","109/1",
"1513","中興電","28.90","4.15","108","19.79","1.55","109/1",
"1514","亞力","23.45","5.12","108","15.23","1.54","109/1",
"1515","力山","78.80","3.81","108","26.80","4.14","109/1",
"1516","川飛","14.40","2.71","108","22.15","1.23","109/1",
"1517","利奇","11.00","1.82","108","-","0.81","109/1",
"1519","華城","31.00","3.23","108","30.10","2.59","109/1",
"1521","大億","57.50","6.96","108","14.13","2.23","109/1",
"1522","堤維西","25.05","5.59","108","14.23","1.17","109/1",
"1524","耿鼎","9.85","4.06","108","12.47","0.77","109/1",
"1525","江申","47.00","4.26","108","17.22","0.85","109/1",
"1526","日馳","32.90","2.43","108","20.96","1.93","109/1",
"1527","鑽全","39.80","3.02","108","12.02","1.38","109/1",
"1528","恩德","8.00","1.25","108","-","0.71","109/1",
"1529","樂事綠能","17.45","2.87","108","37.93","1.57","109/1",
"1530","亞崴","32.10","4.67","108","7.91","0.98","109/1",
"1531","高林股","12.10","1.65","108","-","0.62","109/1",
"1532","勤美","27.15","3.31","108","37.19","0.89","109/1",
"1533","車王電","33.00","1.52","108","18.97","1.30","109/1",
"1535","中宇","33.00","3.64","108","29.73","1.37","109/1",
"1536","和大","101.00","1.98","108","42.80","3.87","109/1",
"1537","廣隆","151.00","6.62","108","12.86","2.89","109/1",
"1538","正峰","4.10","0.00","108","-","1.05","109/1",
"1539","巨庭","17.35","4.61","108","20.65","0.84","109/1",
"1540","喬福","16.35","6.12","108","16.52","0.96","109/1",
"1541","錩泰","43.80","0.00","108","10.38","2.46","109/1",
"1558","伸興","131.50","6.69","108","11.17","1.64","109/1",
"1560","中砂","66.00","4.24","108","17.69","2.12","109/1",
"1568","倉佑","15.85","3.15","108","-","1.11","109/1",
"1582","信錦","78.30","5.75","108","10.83","1.74","109/1",
"1583","程泰","59.80","5.02","108","13.38","1.39","109/1",
"1587","吉茂","18.35","2.72","108","183.50","1.04","109/1",
"1589","永冠-KY","78.70","0.64","108","52.82","1.12","109/1",
"1590","亞德客-KY","579.00","0.82","108","44.78","5.96","109/1",
"1592","英瑞-KY","13.50","0.00","108","-","0.67","109/1",
