"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","11.96","4.80","1.34",
"1102","亞泥","8.96","8.89","1.08",
"1103","嘉泥","-","0.00","0.89",
"1104","環泥","9.37","11.08","0.48",
"1107","建台","-","0.00","21.50",
"1108","幸福","-","4.30","0.65",
"1109","信大","19.15","5.56","0.67",
"1110","東泥","22.48","4.12","0.44",
"1201","味全","-","0.00","1.14",
"1203","味王","-","0.00","0.71",
"1210","大成","6.56","2.74","0.87",
"1213","大飲","407.00","0.00","0.60",
"1215","卜蜂","-","0.00","0.39",
"1216","統一","19.36","1.82","1.53",
"1217","愛之味","25.50","0.00","0.58",
"1218","泰山","-","0.00","0.50",
"1219","福壽","36.08","0.00","0.38",
"1220","台榮","-","0.00","0.62",
"1225","福懋油","15.96","0.00","0.35",
"1227","佳格","8.30","6.34","1.01",
"1229","聯華","16.64","5.38","0.73",
"1231","聯華食","12.53","0.00","0.63",
"1232","大統益","8.31","7.08","1.23",
"1233","天仁","15.60","6.09","1.95",
"1234","黑松","88.00","2.27","0.51",
"1235","興泰","10.94","8.57","1.07",
"1236","宏亞","8.78","8.50","1.30",
"1301","台塑","6.88","8.89","1.91",
"1303","南亞","7.63","7.56","1.87",
"1304","台聚","7.77","11.70","0.66",
"1305","華夏","-","0.00","0.66",
"1307","三芳","13.28","3.93","1.30",
"1308","亞聚","7.18","9.84","0.73",
"1309","台達化","-","5.66","0.49",
"1310","台苯","-","7.91","1.20",
"1311","福聚","7.96","18.59","1.13",
"1312","國喬","22.47","0.00","0.74",
"1313","聯成","12.16","8.32","0.69",
"1314","中石化","6.07","0.00","0.68",
"1315","達新","8.20","7.17","0.80",
"1316","上曜","-","0.00","0.22",
"1319","東陽","19.41","5.05","2.39",
"1321","大洋","7.39","9.80","0.71",
"1323","永裕","8.56","8.70","0.62",
"1324","地球","12.00","8.33","0.59",
"1325","恆大","-","0.00","1.02",
"1326","台化","5.86","10.87","1.79",
"1402","遠東新","12.43","8.00","1.25",
"1409","新纖","29.11","0.00","0.49",
"1410","南染","-","0.00","0.36",
"1413","宏洲","-","0.00","0.25",
"1414","東和","-","0.00","0.37",
"1416","廣豐","-","0.00","0.39",
"1417","嘉裕","-","0.00","0.47",
"1418","東華","-","0.00","0.34",
"1419","新紡","21.76","0.00","0.80",
"1423","利華","-","0.00","0.26",
"1434","福懋","10.54","6.04","1.18",
"1435","中福","-","0.00","1.59",
"1436","華友聯","-","0.00","0.65",
"1437","勤益控","-","0.00","0.74",
"1438","三地開發","-","0.00","0.42",
"1439","雋揚","88.67","2.51","0.54",
"1440","南紡","115.20","3.47","0.40",
"1441","大東","-","0.00","0.28",
"1442","名軒","12.73","0.00","0.49",
"1443","立益物流","-","0.00","0.38",
"1444","力麗","-","0.00","0.29",
"1445","大宇","-","0.00","0.34",
"1446","宏和","-","0.00","0.26",
"1447","力鵬","10.31","0.00","0.42",
"1449","佳和","-","0.00","0.46",
"1451","年興","10.34","10.13","1.17",
"1452","宏益","-","0.00","0.42",
"1453","大將","-","0.00","0.44",
"1454","台富","-","0.00","0.45",
"1455","集盛","19.86","17.36","0.47",
"1456","怡華","-","0.00","0.31",
"1457","宜進","-","0.00","0.32",
"1459","聯發","-","11.07","0.48",
"1460","宏遠","246.00","3.05","0.47",
"1463","強盛","15.81","11.71","0.40",
"1464","得力","-","2.75","0.50",
