,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,2338,2021,60.77,30.20,25.60,55.00,108.00,78.40,21.30,7.03,23.82,2021,2.00,2.18,5.65,35.40
1,2338,2020,46.67,34.50,25.30,47.00,40.35,30.00,14.80,6.56,17.21,2020,1.50,1.91,3.34,44.90
2,2338,2019,34.69,20.30,25.30,51.00,34.45,26.90,11.00,6.51,15.07,2019,1.00,3.33,2.19,45.70
3,2338,2018,28.83,101.80,25.30,43.00,18.35,23.70,5.77,4.18,13.08,2018,0.83,3.10,1.02,81.80
4,2338,2017,14.29,19.40,25.30,40.00,18.00,16.00,-3.11,-2.66,12.30,2017,0.00,0.00,-0.33,0.00
5,2338,2016,11.96,-19.40,25.30,40.00,8.64,8.70,-6.98,-6.35,14.75,2016,0.00,0.00,-0.71,0.00
6,2338,2015,14.84,-15.00,25.30,47.00,9.00,8.82,-3.44,-3.16,15.93,2015,0.30,3.45,-0.15,-200.00
7,2338,2014,17.45,-0.34,26.30,49.00,10.20,10.10,1.44,1.32,14.09,2014,0.50,5.67,0.25,200.00
8,2338,2013,17.51,-17.70,26.30,53.00,10.20,9.91,1.62,1.44,14.42,2013,0.60,5.93,0.17,353.00
9,2338,2012,16.70,-8.23,26.30,55.00,10.15,10.60,4.17,3.55,16.51,2012,0.37,3.73,0.49,76.00
10,2338,2011,18.20,-15.60,27.20,57.00,11.15,11.40,4.17,3.48,16.67,2011,1.01,9.45,0.51,197.00
11,2338,2010,21.56,3.97,28.80,57.00,13.30,12.30,5.29,4.32,16.55,2010,0.73,6.41,0.77,94.80
12,2338,2009,20.74,-16.70,33.90,51.00,13.95,11.00,2.86,2.37,15.14,2009,0.28,2.28,0.30,93.30
13,2338,2008,24.89,-15.60,33.50,55.00,8.44,14.30,3.32,2.51,14.17,2008,0.65,5.90,0.39,167.00
14,2338,2007,29.48,-5.52,35.40,72.00,18.60,19.30,15.70,10.30,15.36,2007,1.50,10.50,2.41,62.20
15,2338,2006,31.20,5.03,35.40,68.00,19.40,17.80,13.10,8.28,14.93,2006,1.38,7.15,1.91,72.40
16,2338,2005,29.71,-3.71,35.90,62.00,15.30,14.70,14.10,9.04,14.40,2005,1.57,8.83,2.00,78.70
17,2338,2004,30.85,7.99,36.20,-1,15.80,16.70,-1,-1,13.66,2004,1.16,7.90,2.02,57.30
18,2338,2003,28.57,-0.49,39.80,-1,17.30,17.80,-1,-1,13.18,2003,1.31,7.84,1.51,86.90
19,2338,2002,28.71,7.63,42.50,-1,17.60,23.80,-1,-1,12.84,2002,1.02,5.74,1.45,70.30
20,2338,2001,26.67,27.60,37.50,-1,25.50,20.80,-1,-1,13.69,2001,1.30,5.47,1.55,83.90
21,2338,2000,20.90,35.10,33.10,-1,10.50,30.80,-1,-1,13.55,2000,1.30,6.25,1.74,74.70
22,2338,1999,15.46,-8.81,26.70,-1,30.00,36.90,-1,-1,13.42,1999,1.00,3.24,0.27,370.00
23,2338,1998,16.96,-3.11,23.80,-1,44.10,101.00,-1,-1,14.89,1998,1.20,3.25,1.35,88.90
24,2338,1997,17.50,-1,14.70,-1,147.50,150.00,-1,-1,22.16,1997,6.00,5.94,4.85,124.00
