,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,4166,2021,4.63,12.40,18.70,40.00,18.70,15.90,-8.80,-5.85,5.97,2021,0.00,0.00,-0.55,0.00
1,4166,2020,4.12,16.50,18.70,36.00,14.55,16.80,-15.60,-10.40,6.51,2020,0.00,0.00,-1.01,0.00
2,4166,2019,3.54,31.20,15.60,34.00,14.50,17.60,-18.60,-13.00,6.31,2019,0.00,0.00,-1.29,0.00
3,4166,2018,2.70,2.17,15.60,36.00,15.68,17.80,-12.80,-10.10,7.54,2018,0.00,0.00,-1.03,0.00
4,4166,2017,2.64,-3.85,15.50,43.00,18.15,22.50,-21.90,-16.90,8.54,2017,0.00,0.00,-1.94,0.00
5,4166,2016,2.74,79.30,13.00,36.00,29.31,27.00,-21.20,-14.40,8.38,2016,0.00,0.00,-1.47,0.00
6,4166,2015,1.53,-34.10,16.90,28.00,40.07,31.50,-26.30,-18.40,4.65,-1,-1,-1,-1,-1
7,4166,2014,2.32,28.70,16.90,34.00,38.02,44.80,-13.30,-11.00,6.03,-1,-1,-1,-1,-1
8,4166,2013,1.80,20.80,16.80,36.00,50.00,51.00,-14.10,-12.50,6.90,-1,-1,-1,-1,-1
9,4166,2012,1.49,19.90,16.80,40.00,34.00,23.40,-13.60,-12.10,8.04,-1,-1,-1,-1,-1
10,4166,2011,1.25,24.90,16.80,45.00,-1,-1,-14.40,-12.90,9.24,2011,0.00,0.00,-1.35,0.00
