,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,3230,2021,14.26,15.60,7.10,36.00,18.30,16.30,-3.87,-1.96,12.72,2021,0.00,0.00,-0.51,0.00
1,3230,2020,12.33,23.30,10.80,38.00,6.95,6.06,1.64,0.96,7.06,2020,0.00,0.00,0.21,0.00
2,3230,2019,10.00,39.20,10.80,28.00,6.09,5.25,-8.62,-5.61,6.85,2019,0.00,0.00,-0.63,0.00
3,3230,2018,7.18,-13.80,10.80,30.00,5.14,6.08,-18.70,-13.00,7.67,2018,0.00,0.00,-1.59,0.00
4,3230,2017,8.33,-12.70,10.80,34.00,5.93,6.57,-17.40,-11.70,9.36,2017,0.00,0.00,-1.80,0.00
5,3230,2016,9.54,-41.80,10.80,32.00,5.42,5.57,-7.85,-4.90,11.35,2016,0.00,0.00,-0.96,0.00
6,3230,2015,16.40,-26.30,11.00,30.00,5.72,6.88,-5.37,-2.89,13.19,2015,0.00,0.00,-0.74,0.00
7,3230,2014,22.25,6.86,11.00,26.00,9.03,9.30,-8.41,-4.43,14.22,2014,0.00,0.00,-1.31,0.00
8,3230,2013,20.82,-29.20,11.10,36.00,7.27,6.59,0.89,0.43,14.70,2013,0.00,0.00,0.20,0.00
9,3230,2012,2.33,-55.60,11.10,23.00,5.70,5.87,-14.70,-6.57,13.68,2012,0.00,0.00,-2.42,0.00
10,3230,2011,5.24,-29.40,11.10,20.00,5.83,10.80,-5.92,-2.84,16.56,2011,0.00,0.00,-1.25,0.00
11,3230,2010,7.43,-0.90,10.60,23.00,11.90,14.40,-11.90,-6.02,16.55,2010,0.00,0.00,-2.57,0.00
12,3230,2009,7.49,-45.20,9.66,36.00,15.65,11.50,-1.21,-0.60,20.85,2009,0.00,0.00,-0.41,0.00
13,3230,2008,13.67,16.20,8.61,38.00,6.89,16.60,4.47,1.92,23.48,2008,0.58,5.08,1.05,55.60
14,3230,2007,11.77,5.82,7.98,30.00,25.20,48.80,7.53,3.16,22.83,2007,1.00,6.03,1.81,55.30
15,3230,2006,11.12,1.16,7.88,53.00,49.00,50.30,16.50,7.75,23.16,2006,2.87,5.87,3.65,78.60
16,3230,2005,10.99,51.30,6.25,53.00,-1,-1,27.50,12.20,20.78,2005,3.73,7.41,4.83,77.20
17,3230,2004,7.26,16.30,5.00,43.00,-1,-1,16.50,7.42,16.71,2004,2.00,-1,2.34,85.50
18,3230,2003,6.25,-13.20,5.00,23.00,-1,-1,-7.97,-4.62,14.78,2003,0.00,-1,-1.11,0.00
