,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,5274,2021,36.38,18.70,3.44,89.00,3565.00,2287.00,40.10,31.80,103.18,2021,36.00,1.26,38.30,94.00
1,5274,2020,30.64,23.30,3.43,91.00,1715.00,1228.00,35.60,28.20,87.52,2020,26.00,1.14,29.38,88.50
2,5274,2019,24.84,15.40,3.42,91.00,959.00,726.00,33.50,26.60,77.03,2019,22.00,1.79,24.39,90.20
3,5274,2018,21.54,13.70,3.41,93.00,588.00,723.00,31.10,25.00,68.37,2018,18.00,2.48,20.20,89.10
4,5274,2017,18.94,40.80,3.39,82.00,718.00,626.00,26.70,20.10,61.23,2017,15.00,2.08,15.70,95.50
5,5274,2016,13.46,35.60,3.38,89.00,473.00,366.00,30.20,23.30,56.18,2016,12.00,1.92,14.07,85.30
6,5274,2015,9.93,16.00,3.17,95.00,336.50,310.00,35.50,30.20,33.32,2015,8.00,2.19,10.79,74.10
7,5274,2014,8.56,44.90,2.63,93.00,271.50,245.00,35.80,30.10,32.73,2014,9.00,2.91,10.72,84.00
8,5274,2013,5.91,22.00,2.39,89.00,190.00,163.00,30.20,25.40,29.60,2013,6.50,2.65,7.40,87.90
9,5274,2012,4.84,44.10,2.13,86.00,-1,-1,31.90,26.00,19.97,2012,5.20,3.20,6.50,80.00
