,股票代號,股票名稱,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,6727,亞泰金屬,2021,12.51,29.00,2.10,45.00,74.00,67.50,16.80,4.43,36.08,2021,3.00,4.10,5.75,52.20
1,6727,亞泰金屬,2020,9.69,24.40,2.10,40.00,58.00,60.60,13.00,4.59,32.10,2020,2.50,3.70,4.02,62.20
2,6727,亞泰金屬,2019,7.79,24.30,1.81,49.00,-1,-1,21.70,6.94,25.48,2019,2.00,3.30,5.18,38.60
