,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,8150,2021,274.00,19.10,72.70,64.00,48.60,46.20,22.40,13.00,33.53,2021,4.30,8.81,6.96,61.80
1,8150,2020,230.10,13.10,72.70,55.00,34.35,30.90,11.70,6.82,28.64,2020,2.20,4.76,3.26,67.50
2,8150,2019,203.40,10.00,72.70,55.00,34.25,28.60,13.70,7.66,27.02,2019,1.80,5.82,3.55,50.70
3,8150,2018,184.80,3.00,75.30,45.00,26.10,23.80,6.05,3.32,24.85,2018,1.20,4.19,1.37,87.60
4,8150,2017,179.40,-2.42,88.60,53.00,26.50,28.00,17.50,9.38,21.49,2017,0.30,1.26,3.57,8.41
5,8150,2016,183.90,-7.46,88.70,49.00,23.25,30.60,6.54,3.81,18.99,2016,1.00,3.57,1.78,56.20
6,8150,2015,198.70,-9.70,89.60,60.00,31.05,38.70,9.40,5.84,21.33,2015,2.09,6.84,2.54,82.40
7,8150,2014,220.10,13.60,86.50,64.00,41.95,40.10,19.80,11.90,21.10,2014,2.22,5.74,3.87,57.40
8,8150,2013,193.60,0.73,84.30,57.00,-1,-1,16.00,9.11,18.32,2013,1.20,2.99,2.76,43.50
9,8150,2012,170.00,6.33,84.30,47.00,-1,-1,8.33,4.38,16.05,2012,0.50,-1,1.38,36.20
10,8150,2011,159.80,9.50,84.30,47.00,-1,-1,1.40,0.60,14.31,2011,0.00,-1,0.43,0.00
11,8150,2010,145.90,40.50,84.30,51.00,-1,-1,25.50,9.44,13.91,2010,0.00,-1,2.85,0.00
12,8150,2009,103.90,-28.30,88.60,32.00,-1,-1,-33.90,-14.90,10.92,2009,0.00,-1,-5.26,0.00
13,8150,2008,144.90,-27.20,88.60,34.00,-1,-1,-18.00,-9.47,16.06,2008,0.00,-1,-3.88,0.00
14,8150,2007,199.00,18.40,88.70,62.00,-1,-1,20.80,11.60,22.25,-1,-1,-1,-1,-1
15,8150,2006,168.10,48.60,89.30,64.00,-1,-1,24.00,14.10,19.95,-1,-1,-1,-1,-1
16,8150,2005,113.20,0.08,89.30,60.00,-1,-1,15.50,9.40,16.18,-1,-1,-1,-1,-1
17,8150,2004,113.10,33.50,88.70,57.00,-1,-1,18.90,10.70,14.78,-1,-1,-1,-1,-1
18,8150,2003,84.96,30.20,88.70,40.00,-1,-1,8.11,4.55,11.95,-1,-1,-1,-1,-1
