,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,6189,2021,324.60,21.50,19.30,34.00,41.85,39.50,18.30,6.23,23.99,2021,3.78,8.72,4.31,87.70
1,6189,2020,267.10,17.00,17.90,40.00,35.40,33.80,14.60,5.48,21.70,2020,2.67,6.76,2.99,89.30
2,6189,2019,228.20,15.80,17.90,36.00,34.85,32.80,13.40,5.74,20.54,2019,2.28,6.74,2.62,87.00
3,6189,2018,197.10,6.64,17.90,36.00,28.30,28.40,14.80,6.86,20.62,2018,2.63,8.02,2.92,90.10
4,6189,2017,184.80,-1.77,17.90,36.00,28.05,29.80,10.80,4.96,19.61,2017,1.80,6.34,1.96,91.80
5,6189,2016,188.20,6.48,17.90,38.00,30.50,32.50,13.40,6.12,18.95,2016,2.30,7.71,2.50,92.00
6,6189,2015,176.70,-13.60,17.90,38.00,29.65,33.00,16.80,7.47,19.24,2015,3.00,9.22,3.22,93.20
7,6189,2014,204.60,1.44,17.90,36.00,36.35,35.90,18.30,7.96,19.28,2014,3.20,9.68,3.48,92.00
8,6189,2013,201.60,2.00,17.90,38.00,32.90,28.30,17.70,8.06,18.77,2013,3.00,8.37,3.23,92.90
9,6189,2012,187.50,4.74,17.90,32.00,24.15,23.20,14.70,6.88,17.82,2012,2.20,7.78,2.58,85.30
10,6189,2011,179.00,-5.93,18.20,34.00,18.10,20.30,14.80,6.71,17.54,2011,2.20,9.49,2.54,86.60
11,6189,2010,190.30,16.40,18.20,32.00,23.70,24.50,12.90,5.80,17.05,2010,2.00,9.84,2.22,90.10
12,6189,2009,163.40,-17.90,18.20,34.00,24.70,17.20,14.30,7.10,16.72,2009,2.00,8.17,2.25,88.90
13,6189,2008,199.00,-18.80,18.10,34.00,9.56,22.30,10.20,4.87,16.09,2008,1.60,9.30,1.70,94.10
14,6189,2007,245.10,0.11,17.00,36.00,32.70,37.30,23.50,9.06,18.35,2007,3.00,13.40,3.69,81.40
15,6189,2006,244.80,17.00,11.90,34.00,30.80,33.70,21.40,6.76,17.65,2006,3.27,8.77,3.54,92.30
16,6189,2005,209.30,26.90,9.96,32.00,41.75,37.40,26.30,8.50,18.21,2005,3.49,10.40,4.30,81.30
17,6189,2004,164.90,60.70,7.77,34.00,34.50,48.90,24.20,8.71,17.51,2004,3.50,9.34,4.25,82.30
18,6189,2003,102.60,61.70,6.01,-1,55.50,47.50,-1,-1,19.05,2003,3.90,7.98,5.23,74.60
19,6189,2002,63.49,19.70,4.12,-1,40.00,43.60,-1,-1,16.12,2002,3.69,7.77,4.29,86.00
20,6189,2001,53.06,37.40,3.02,-1,-1,-1,-1,-1,16.05,2001,3.20,7.35,3.68,87.00
21,6189,2000,38.62,-1,2.35,-1,-1,-1,-1,-1,16.46,2000,2.50,-1,3.70,67.60
