,股票代號,股票名稱,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,1271,晨暉生技,2021,3.80,21.00,3.31,96.00,61.60,59.00,33.60,30.30,16.41,2021,4.30,6.92,5.10,84.40
1,1271,晨暉生技,2020,3.14,82.60,3.30,94.00,-1,-1,33.80,30.30,14.01,2020,2.80,4.74,4.02,69.60
2,1271,晨暉生技,2019,1.72,58.40,3.11,68.00,-1,-1,14.70,12.60,8.97,2019,0.00,-1,1.23,0.00
3,1271,晨暉生技,2018,1.09,52.50,3.11,36.00,-1,-1,-5.33,-4.40,7.72,2018,0.00,-1,-0.44,0.00
4,1271,晨暉生技,2017,0.71,-3.98,3.11,36.00,-1,-1,-26.80,-23.10,8.61,-1,-1,-1,-1,-1
