,股票代號,股票名稱,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,6027,德信,2021,5.85,70.80,13.90,68.00,8.84,8.56,17.80,11.30,13.72,2021,0.00,0.00,2.21,0.00
1,6027,德信,2020,3.43,83.30,13.90,48.00,6.47,3.89,9.66,6.14,11.03,2020,0.00,0.00,1.00,0.00
2,6027,德信,2019,1.87,39457.50,13.90,32.00,3.60,4.04,-2.38,-1.71,9.64,2019,0.00,0.00,-0.22,0.00
3,6027,德信,2018,0.00,-100.20,13.90,30.00,4.09,5.69,-20.00,-14.60,9.24,2018,0.00,0.00,-1.93,0.00
4,6027,德信,2017,2.24,121.70,13.80,48.00,7.15,6.19,3.09,2.35,10.14,2017,0.09,1.58,0.31,29.00
5,6027,德信,2016,1.01,-27.00,13.80,43.00,7.06,7.67,-3.85,-2.96,9.83,2016,0.00,0.00,-0.39,0.00
6,6027,德信,2015,1.38,-45.20,13.80,45.00,6.17,6.77,-0.98,-0.73,10.22,2015,0.00,0.00,-0.10,0.00
