"97年01月23日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","15.59","4.10","1.77",
"1102","亞泥","12.46","5.40","1.63",
"1103","嘉泥","16.59","0.00","0.78",
"1104","環泥","21.23","8.26","0.62",
"1108","幸福","67.92","5.52","0.77",
"1109","信大","16.89","5.83","0.72",
"1110","東泥","366.67","2.73","0.73",
"1201","味全","20.12","0.00","1.90",
"1203","味王","-","0.00","1.28",
"1210","大成","12.73","4.73","1.88",
"1213","大飲","492.00","0.00","0.87",
"1215","卜蜂","14.79","4.32","1.22",
"1216","統一","17.21","3.02","2.52",
"1217","愛之味","-","0.00","1.00",
"1218","泰山","24.20","0.00","0.76",
"1219","福壽","24.47","2.37","0.73",
"1220","台榮","-","0.00","0.92",
"1225","福懋油","17.31","0.00","0.82",
"1227","佳格","15.71","8.36","1.12",
"1229","聯華","9.09","5.59","0.76",
"1231","聯華食","13.61","4.65","0.74",
"1232","大統益","10.40","7.07","1.90",
"1233","天仁","19.05","4.26","2.19",
"1234","黑松","30.00","1.59","0.72",
"1235","興泰","33.41","1.70","1.69",
"1236","宏亞","12.31","4.03","1.11",
"1301","台塑","11.21","5.12","2.09",
"1303","南亞","10.24","6.61","2.13",
"1304","台聚","9.82","4.38","0.99",
"1305","華夏","-","0.00","0.72",
"1307","三芳","13.37","6.00","1.71",
"1308","亞聚","8.64","4.76","0.91",
"1309","台達化","12.39","0.00","0.61",
"1310","台苯","13.95","6.67","1.00",
"1311","福聚","8.37","7.27","1.05",
"1312","國喬","5.88","0.00","0.72",
"1313","聯成","7.15","7.14","0.96",
"1314","中石化","7.30","0.00","0.89",
"1315","達新","14.32","4.31","0.83",
"1316","上曜","-","0.00","0.55",
"1319","東陽","12.04","3.19","1.31",
"1321","大洋","-","1.08","1.37",
"1323","永裕","20.41","5.00","0.76",
"1324","地球","-","0.52","2.01",
"1325","恆大","13.41","2.54","0.86",
"1326","台化","9.40","6.40","1.66",
"1402","遠東新","18.63","3.87","2.13",
"1409","新纖","-","0.00","0.73",
"1410","南染","116.54","0.00","1.19",
"1413","宏洲","-","0.00","0.51",
"1414","東和","39.00","0.00","0.69",
"1416","廣豐","42.79","0.00","0.93",
"1417","嘉裕","-","0.00","0.62",
"1418","東華","-","0.00","0.54",
"1419","新紡","89.63","1.36","1.43",
"1423","利華","11.03","0.00","0.58",
"1432","大魯閣","1.11","0.00","0.41",
"1434","福懋","6.47","4.78","0.80",
"1435","中福","-","0.00","1.20",
"1436","華友聯","50.53","0.00","0.87",
"1437","勤益控","13.61","0.00","1.13",
"1438","三地開發","-","0.00","1.54",
"1439","雋揚","45.36","0.00","0.89",
"1440","南紡","14.47","1.68","0.96",
"1441","大東","116.00","0.00","0.69",
"1442","名軒","37.54","0.00","2.13",
"1443","立益物流","-","0.00","0.37",
"1444","力麗","19.07","0.00","0.80",
"1445","大宇","-","0.00","0.49",
"1446","宏和","10.69","0.00","0.62",
"1447","力鵬","16.00","0.00","0.63",
"1449","佳和","-","0.00","0.40",
"1451","年興","8.12","9.07","0.88",
"1452","宏益","8.24","3.47","0.61",
"1453","大將","-","0.00","0.32",
"1454","台富","-","0.00","0.62",
"1455","集盛","22.70","4.41","0.56",
"1456","怡華","-","0.00","0.52",
"1457","宜進","-","0.00","0.59",
"1459","聯發","8.87","1.59","0.95",
"1460","宏遠","24.33","2.05","0.66",
"1463","強盛","-","0.00","0.56",
"1464","得力","99.43","0.00","0.64",
"1465","偉全","44.40","5.41","0.62",
"1466","聚隆","6.18","0.00","0.87",
"1467","南緯","8.90","9.79","0.91",
"1468","昶和","-","0.00","1.17",
"1469","理隆","253.75","0.00","0.76",
"1470","大統新創","-","0.00","0.56",
"1471","首利","-","0.00","1.48",
