"97年08月21日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","13.36","6.45","1.26",
"1102","亞泥","9.58","8.56","1.32",
"1103","嘉泥","12.42","5.13","0.84",
"1104","環泥","17.59","4.21","0.99",
"1108","幸福","17.61","3.09","0.74",
"1109","信大","13.23","5.11","0.67",
"1110","東泥","22.30","3.59","0.75",
"1201","味全","21.11","0.00","2.10",
"1203","味王","-","0.00","1.16",
"1210","大成","12.68","5.63","1.83",
"1213","大飲","893.00","0.00","0.79",
"1215","卜蜂","8.85","7.25","1.15",
"1216","統一","13.37","7.33","2.00",
"1217","愛之味","-","0.00","0.90",
"1218","泰山","20.41","0.00","0.67",
"1219","福壽","10.40","4.85","0.76",
"1220","台榮","77.22","0.00","0.71",
"1225","福懋油","6.38","2.08","0.93",
"1227","佳格","15.87","3.30","1.82",
"1229","聯華","7.35","8.33","0.70",
"1231","聯華食","16.46","5.61","0.72",
"1232","大統益","9.16","8.18","1.86",
"1233","天仁","16.85","5.04","2.17",
"1234","黑松","53.96","2.08","0.74",
"1235","興泰","16.50","4.18","1.90",
"1236","宏亞","8.76","8.72","1.08",
"1301","台塑","7.50","10.77","1.45",
"1303","南亞","6.56","13.90","1.26",
"1304","台聚","5.46","11.54","0.80",
"1305","華夏","15.05","0.00","0.82",
"1307","三芳","10.07","6.74","1.52",
"1308","亞聚","4.97","10.64","0.78",
"1309","台達化","11.42","5.76","0.54",
"1310","台苯","20.37","6.01","0.80",
"1312","國喬","4.73","0.00","0.52",
"1313","聯成","6.17","10.00","0.82",
"1314","中石化","6.25","5.11","0.81",
"1315","達新","14.13","6.43","0.70",
"1316","上曜","19.46","0.00","0.48",
"1319","東陽","10.50","3.85","1.17",
"1321","大洋","-","0.00","1.45",
"1323","永裕","11.35","7.34","0.84",
"1324","地球","-","0.00","1.09",
"1325","恆大","8.64","5.74","0.71",
"1326","台化","6.66","12.96","1.15",
"1402","遠東新","12.39","6.54","1.46",
"1409","新纖","24.83","2.68","0.57",
"1410","南染","160.00","0.00","1.14",
"1413","宏洲","275.00","0.00","0.42",
"1414","東和","23.00","0.00","0.48",
"1416","廣豐","-","0.00","0.74",
"1417","嘉裕","10.25","0.00","0.58",
"1418","東華","-","0.00","0.43",
"1419","新紡","285.71","1.25","1.20",
"1423","利華","8.21","7.81","0.43",
"1432","大魯閣","1.17","0.00","0.51",
"1434","福懋","5.50","13.91","0.66",
"1435","中福","52.90","0.00","1.19",
"1436","華友聯","-","0.00","0.67",
"1437","勤益控","20.55","1.19","0.95",
"1438","三地開發","-","0.00","1.75",
"1439","雋揚","49.38","0.00","0.82",
"1440","南紡","14.08","6.00","0.65",
"1441","大東","144.00","0.00","0.64",
"1442","名軒","15.83","0.00","1.58",
"1443","立益物流","-","0.00","0.31",
"1444","力麗","10.12","0.00","0.58",
"1445","大宇","-","6.32","0.52",
"1446","宏和","10.25","3.25","0.60",
"1447","力鵬","-","0.00","0.47",
"1449","佳和","-","0.00","0.39",
"1451","年興","6.25","12.50","0.62",
"1452","宏益","30.09","6.80","0.49",
"1453","大將","1.79","0.00","0.45",
"1454","台富","59.10","0.00","0.52",
"1455","集盛","12.67","5.50","0.44",
"1456","怡華","5.67","0.00","0.46",
"1457","宜進","21.30","0.00","0.50",
"1459","聯發","10.55","9.48","0.54",
"1460","宏遠","27.77","3.27","0.56",
"1463","強盛","-","0.00","0.64",
"1464","得力","120.00","3.33","0.54",
"1465","偉全","11.97","7.93","0.52",
"1466","聚隆","5.12","0.00","0.48",
"1467","南緯","-","8.19","0.67",
"1468","昶和","-","0.00","1.01",
"1469","理隆","-","0.00","0.65",
"1470","大統新創","-","0.00","0.86",
"1471","首利","-","0.59","1.26",
"1472","三洋實業","-","0.00","0.34",
"1473","台南","6.41","11.01","0.80",
"1474","弘裕","19.87","8.12","0.49",
"1475","業旺","-","0.00","0.72",
"1476","儒鴻","7.67","11.61","0.74",
"1477","聚陽","5.63","16.82","1.49",
"1503","士電","16.83","3.58","1.25",
"1504","東元","9.39","7.19","0.73",
"1506","正道","-","0.00","1.46",
"1507","永大","10.71","5.99","0.80",
"1512","瑞利","14.91","7.32","0.65",
"1513","中興電","11.81","7.41","1.22",
"1514","亞力","24.24","3.38","0.65",
"1515","力山","-","0.00","0.53",
"1516","川飛","-","0.00","1.47",
"1517","利奇","23.78","5.61","0.91",
"1519","華城","13.15","5.64","3.05",
"1521","大億","8.33","9.68","0.89",
"1522","堤維西","9.94","5.03","0.88",
"1523","開億","14.89","0.75","0.67",
"1524","耿鼎","41.05","3.32","0.69",
"1525","江申","9.50","6.19","0.63",
"1526","日馳","-","0.00","0.97",
"1527","鑽全","-","9.75","1.35",
"1528","恩德","9.24","10.48","0.95",
"1529","樂事綠能","-","0.00","0.41",
"1530","亞崴","7.41","10.30","1.83",
"1531","高林股","9.25","8.11","0.87",
"1532","勤美","19.00","3.68","1.57",
"1533","車王電","12.55","5.42","0.93",
"1535","中宇","19.22","4.04","3.48",
"1536","和大","20.00","5.03","1.72",
"1537","廣隆","8.31","6.76","1.61",
"1538","正峰","-","0.00","2.27",
"1539","巨庭","15.75","4.76","0.51",
"1540","喬福","7.06","11.58","1.54",
"1541","錩泰","11.26","7.61","0.68",
"1560","中砂","11.85","7.12","1.48",
"1583","程泰","7.03","11.77","1.52",
"1603","華電","9.94","0.00","0.65",
"1604","聲寶","111.50","0.00","0.60",
"1605","華新","28.89","2.88","0.54",
"1606","歌林","4.02","22.10","0.16",
"1608","華榮","8.07","8.67","0.63",
"1609","大亞","20.05","1.92","0.58",
"1611","中電","13.04","7.36","1.09",
"1612","宏泰","10.69","10.32","0.93",
"1613","台一","3.94","0.00","0.61",
"1614","三洋電","18.59","4.42","1.40",
"1615","大山","4.94","7.17","0.98",
"1616","億泰","73.64","0.00","0.65",
"1617","榮星","11.89","3.00","0.49",
"1618","合機","54.81","0.00","0.61",
"1701","中化","19.33","3.45","1.03",
"1702","南僑","25.57","0.00","0.85",
"1704","榮化","13.83","10.38","1.71",
"1707","葡萄王","16.40","6.84","1.35",
"1708","東鹼","30.00","2.84","2.68",
"1709","和益","15.65","4.87","0.97",
"1710","東聯","7.17","10.43","1.27",
"1711","永光","44.32","1.83","1.24",
"1712","興農","13.81","5.17","0.89",
"1713","國化","40.38","2.86","0.71",
"1714","和桐","59.71","0.00","1.01",
"1715","萬洲","32.87","4.53","1.05",
"1716","永信","13.58","6.85","1.42",
"1717","長興","9.03","9.96","1.36",
"1718","中纖","5.59","11.92","0.52",
"1720","生達","13.70","5.92","1.26",
"1721","三晃","-","0.00","1.10",
"1722","台肥","24.42","3.60","1.77",
"1723","中碳","11.09","7.75","3.30",
"1724","台硝","17.25","5.96","1.01",
"1725","元禎","8.74","11.19","1.12",
"1726","永記","10.69","5.51","1.15",
"1727","中華化","28.47","2.44","1.66",
"1729","必翔","33.86","3.26","3.35",
"1730","花仙子","14.43","6.14","0.92",
"1731","美吾華","17.74","1.93","0.92",
"1732","毛寶","18.66","4.78","0.90",
"1733","五鼎","13.61","6.51","3.66",
"1734","杏輝","38.06","2.51","1.75",
"1735","日勝化","10.52","7.92","0.77",
"1736","喬山","25.96","3.06","1.51",
"1737","臺鹽","-","2.86","0.74",
"1802","台玻","14.72","5.16","1.16",
"1805","寶徠","11.90","0.00","1.19",
"1806","冠軍","6.20","6.87","0.82",
"1808","潤隆","16.23","12.00","1.90",
"1809","中釉","20.02","2.55","0.73",
"1810","和成","-","0.00","0.63",
"1902","台紙","7.61","0.00","0.72",
"1903","士紙","600.00","0.00","1.56",
"1904","正隆","15.77","4.53","0.59",
"1905","華紙","10.60","7.36","1.03",
"1906","寶隆","15.47","0.00","0.46",
"1907","永豐餘","14.65","5.77","0.73",
"1909","榮成","23.68","5.67","0.61",
"2002","中鋼","9.40","9.74","2.01",
"2006","東和鋼鐵","8.04","7.98","1.69",
"2007","燁興","-","0.00","0.38",
"2008","高興昌","8.67","0.00","1.44",
"2009","第一銅","7.98","10.25","0.67",
"2010","春源","11.88","2.50","0.72",
"2012","春雨","19.13","5.03","0.80",
"2013","中鋼構","10.68","6.98","0.86",
"2014","中鴻","7.46","9.57","1.33",
"2015","豐興","7.83","5.41","2.30",
"2017","官田鋼","-","0.00","1.02",
"2020","美亞","17.31","11.42","1.12",
"2022","聚亨","17.74","0.00","0.83",
"2023","燁輝","11.51","8.20","0.66",
"2024","志聯","76.67","0.00","0.74",
"2025","千興","-","0.00","0.63",
"2027","大成鋼","7.83","11.79","0.99",
"2028","威致","7.13","0.00","1.24",
"2029","盛餘","10.97","8.37","0.86",
"2030","彰源","14.07","10.66","1.15",
"2031","新光鋼","7.07","6.40","1.33",
"2032","新鋼","-","3.39","1.02",
"2033","佳大","119.09","1.15","2.18",
"2034","允強","68.82","9.91","1.19",
"2059","川湖","17.87","2.68","5.89",
"2062","橋椿","9.27","6.08","1.44",
"2101","南港","10.54","11.86","2.02",
"2102","泰豐","8.76","6.56","0.71",
"2103","台橡","7.04","11.80","1.96",
"2104","國際中橡","11.29","6.28","0.94",
"2105","正新","10.78","6.52","2.24",
"2106","建大","25.07","4.21","1.33",
"2107","厚生","13.63","2.19","1.08",
"2108","南帝","9.55","7.33","1.69",
"2109","華豐","80.44","1.38","0.61",
"2201","裕隆","14.14","2.89","0.68",
"2204","中華","23.51","2.21","0.55",
"2206","三陽工業","12.10","8.26","0.69",
"2207","和泰車","12.66","5.41","2.08",
"2227","裕日車","8.55","4.96","0.72",
"2301","光寶科","8.70","10.42","1.06",
"2302","麗正","-","0.00","0.35",
"2303","聯電","11.37","6.46","0.80",
"2305","全友","-","0.00","0.47",
"2308","台達電","12.14","6.95","2.99",
"2311","日月光","10.31","7.68","1.72",
"2312","金寶","11.91","10.03","0.53",
"2313","華通","47.33","1.01","0.79",
"2314","台揚","14.19","4.76","1.29",
"2315","神達","5.30","9.73","0.84",
"2316","楠梓電","-","0.00","0.45",
"2317","鴻海","13.04","2.78","2.91",
"2321","東訊","-","0.00","1.48",
"2323","中環","-","0.00","0.50",
"2324","仁寶","8.51","7.68","1.52",
"2325","矽品","8.36","11.25","1.86",
"2327","國巨","20.91","3.37","0.69",
"2328","廣宇","21.57","2.23","1.60",
"2329","華泰","-","0.00","0.77",
"2330","台積電","12.75","5.12","3.50",
"2331","精英","11.13","5.19","0.61",
"2332","友訊","8.43","7.11","1.42",
"2337","旺宏","8.54","7.46","1.12",
"2338","光罩","6.22","10.31","0.96",
"2340","台亞","17.11","4.13","1.97",
"2341","英群","-","0.00","0.94",
"2342","茂矽","-","0.00","1.48",
"2344","華邦電","-","0.00","0.46",
"2345","智邦","-","0.00","0.82",
"2347","聯強","18.56","4.58","2.99",
"2348","海悅","7.25","0.00","0.59",
"2349","錸德","-","0.00","0.42",
"2350","環電","9.10","10.75","1.13",
"2351","順德","7.88","8.82","1.16",
"2352","佳世達","3.78","5.56","1.25",
"2353","宏碁","14.98","6.05","2.03",
"2354","鴻準","13.55","3.23","2.70",
"2355","敬鵬","8.75","12.66","0.81",
"2356","英業達","10.23","9.94","1.26",
"2357","華碩","11.14","4.18","1.91",
"2358","廷鑫","-","0.00","0.67",
"2359","所羅門","2.58","8.13","0.50",
"2360","致茂","10.68","8.38","2.50",
"2361","鴻友","-","0.00","0.77",
"2362","藍天","19.75","2.49","3.69",
"2363","矽統","-","0.00","0.78",
"2364","倫飛","-","0.00","0.66",
"2365","昆盈","8.31","12.28","1.91",
"2367","燿華","7.22","13.12","1.03",
"2368","金像電","7.19","5.59","0.98",
"2369","菱生","11.18","7.88","0.67",
"2371","大同","14.04","0.00","1.10",
"2373","震旦行","17.24","4.82","1.88",
"2374","佳能","8.19","11.48","2.30",
"2375","凱美","-","0.00","0.44",
"2376","技嘉","8.38","4.37","0.74",
"2377","微星","6.83","6.18","0.80",
"2379","瑞昱","19.10","4.16","2.01",
"2380","虹光","9.88","8.62","0.67",
"2381","華宇","-","0.00","0.86",
"2382","廣達","9.13","7.97","1.96",
"2383","台光電","6.39","9.26","0.88",
"2384","勝華","27.15","2.15","0.70",
"2385","群光","10.29","7.81","4.04",
"2387","精元","11.35","6.09","2.33",
"2388","威盛","-","0.00","2.92",
"2390","云辰","-","0.00","0.52",
"2391","合勤","11.75","3.73","1.40",
"2392","正崴","12.67","4.64","1.65",
"2393","億光","13.20","5.28","2.74",
"2395","研華","11.24","6.77","2.51",
"2397","友通","12.58","6.74","2.48",
"2399","映泰","6.77","10.29","1.04",
"2401","凌陽","10.57","10.00","1.21",
"2402","毅嘉","17.61","5.21","1.09",
"2403","友尚","9.46","6.34","1.16",
"2404","漢唐","7.15","13.12","1.18",
"2405","輔信","33.21","1.54","1.07",
"2406","國碩","-","0.00","1.01",
"2408","南亞科","-","0.00","0.88",
"2409","友達","3.46","8.31","0.96",
"2411","飛瑞","18.24","5.35","3.37",
"2412","中華電","15.37","5.79","1.78",
"2413","環科","-","5.00","0.65",
"2414","精技","8.55","7.02","0.99",
"2415","錩新","16.11","8.87","0.67",
"2417","圓剛","10.04","7.47","2.33",
"2419","仲琦","15.29","0.00","0.59",
"2420","新巨","8.72","12.57","1.11",
"2421","建準","28.06","4.26","1.44",
"2423","固緯","7.75","10.75","1.29",
"2425","承啟","-","0.00","0.45",
"2426","鼎元","23.46","3.94","2.07",
"2427","三商電","-","0.00","0.66",
"2428","興勤","7.92","7.98","1.24",
"2429","銘旺科","-","0.00","4.28",
"2430","燦坤","3.48","13.41","1.40",
"2431","聯昌","-","0.00","0.63",
"2432","倚天","15.00","5.22","2.60",
"2433","互盛電","5.57","16.00","0.90",
"2434","統懋","42.73","1.91","1.95",
"2436","偉詮電","19.24","3.77","2.25",
"2437","旺詮","7.53","12.96","0.68",
"2438","翔耀","-","7.26","0.25",
"2439","美律","11.58","7.88","1.91",
"2440","太空梭","16.54","9.20","0.83",
"2441","超豐","7.64","9.56","2.00",
"2442","新美齊","-","0.00","0.58",
"2443","昶虹","182.50","0.00","0.39",
"2444","兆勁","19.66","4.39","1.04",
"2446","全懋","11.52","5.93","1.10",
"2448","晶電","20.50","4.04","1.64",
"2449","京元電子","7.65","7.87","0.81",
"2450","神腦","8.66","7.89","2.66",
"2451","創見","14.22","4.92","2.26",
"2452","乾坤","11.80","6.23","2.42",
"2453","凌群","28.90","0.00","0.60",
