"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","15.89","4.02","1.80",
"1102","亞泥","13.46","4.99","1.77",
"1103","嘉泥","19.27","0.00","0.91",
"1104","環泥","21.93","8.00","0.64",
"1108","幸福","73.83","5.08","0.84",
"1109","信大","17.62","5.58","0.75",
"1110","東泥","371.67","2.69","0.74",
"1201","味全","23.54","7.72","2.22",
"1203","味王","-","0.00","1.37",
"1210","大成","14.48","4.16","2.14",
"1213","大飲","520.00","0.00","0.92",
"1215","卜蜂","16.17","3.95","1.33",
"1216","統一","19.00","2.73","2.78",
"1217","愛之味","-","0.00","1.13",
"1218","泰山","27.49","0.00","0.86",
"1219","福壽","26.58","2.18","0.79",
"1220","台榮","-","0.00","1.02",
"1225","福懋油","18.52","0.00","0.87",
"1227","佳格","16.82","7.81","1.20",
"1229","聯華","9.42","5.39","0.79",
"1231","聯華食","14.43","4.39","0.78",
"1232","大統益","11.40","6.45","2.08",
"1233","天仁","19.05","4.26","2.19",
"1234","黑松","28.57","1.67","0.68",
"1235","興泰","25.17","2.26","1.27",
"1236","宏亞","12.98","3.82","1.17",
"1301","台塑","11.54","4.97","2.15",
"1303","南亞","11.25","6.02","2.34",
"1304","台聚","12.42","3.46","1.25",
"1305","華夏","-","0.00","0.82",
"1307","三芳","13.69","5.86","1.75",
"1308","亞聚","10.74","3.83","1.13",
"1309","台達化","13.54","0.00","0.66",
"1310","台苯","15.87","5.86","1.13",
"1311","福聚","9.66","6.30","1.22",
"1312","國喬","6.58","0.00","0.81",
"1313","聯成","7.77","6.58","1.04",
"1314","中石化","7.58","0.00","0.92",
"1315","達新","14.04","4.40","0.81",
"1316","上曜","-","0.00","0.50",
"1319","東陽","13.13","2.93","1.43",
"1321","大洋","-","1.12","1.33",
"1323","永裕","22.76","4.48","0.85",
"1324","地球","-","0.58","1.78",
"1325","恆大","14.09","2.42","0.90",
"1326","台化","10.09","5.96","1.79",
"1402","遠東新","16.89","4.27","1.93",
"1409","新纖","-","0.00","0.77",
"1410","南染","114.62","0.00","1.17",
"1413","宏洲","-","0.00","0.55",
"1414","東和","38.60","0.00","0.69",
"1416","廣豐","41.68","0.00","0.91",
"1417","嘉裕","-","0.00","0.58",
"1418","東華","-","0.00","0.61",
"1419","新紡","72.59","1.68","1.16",
"1423","利華","11.64","0.00","0.61",
"1432","大魯閣","1.30","0.00","0.48",
"1434","福懋","7.02","4.40","0.87",
"1435","中福","-","0.00","1.19",
"1436","華友聯","52.63","0.00","0.91",
"1437","勤益控","12.52","0.00","1.04",
"1438","三地開發","-","0.00","1.51",
"1439","雋揚","43.21","0.00","0.84",
"1440","南紡","12.38","1.96","0.82",
"1441","大東","113.75","0.00","0.68",
"1442","名軒","39.30","0.00","2.23",
"1443","立益物流","-","0.00","0.40",
"1444","力麗","18.84","0.00","0.79",
"1445","大宇","-","0.00","0.58",
"1447","力鵬","16.80","0.00","0.67",
"1449","佳和","-","0.00","0.45",
"1451","年興","8.40","8.76","0.91",
"1452","宏益","8.62","3.31","0.63",
"1453","大將","-","0.00","0.33",
"1454","台富","-","0.00","0.67",
"1455","集盛","25.47","3.93","0.63",
"1456","怡華","-","0.00","0.55",
"1457","宜進","-","0.00","0.63",
"1459","聯發","10.23","1.37","1.10",
"1460","宏遠","26.43","1.89","0.72",
"1463","強盛","-","0.00","0.56",
"1464","得力","102.29","0.00","0.66",
"1465","偉全","47.80","5.02","0.66",
"1466","聚隆","7.24","0.00","1.02",
"1467","南緯","10.00","8.71","1.02",
"1468","昶和","-","0.00","1.18",
"1469","理隆","311.25","0.00","0.94",
"1470","大統新創","-","0.00","0.61",
"1471","首利","-","0.00","1.81",
"1472","三洋實業","-","0.00","0.41",
"1473","台南","9.43","8.58","1.59",
"1474","弘裕","14.03","6.04","0.67",
"1475","業旺","-","0.00","1.09",
"1476","儒鴻","9.66","11.18","1.16",
"1477","聚陽","8.67","6.46","3.22",
"1503","士電","18.25","3.65","1.64",
"1504","東元","9.22","4.58","0.79",
"1506","正道","-","0.00","1.68",
"1507","永大","11.03","3.33","1.15",
"1512","瑞利","10.67","4.83","0.83",
"1513","中興電","11.02","5.88","1.58",
"1514","亞力","30.24","2.51","0.82",
"1515","力山","26.63","0.00","0.68",
"1516","川飛","-","0.00","0.83",
"1517","利奇","13.38","5.61","0.93",
"1519","華城","20.50","2.41","4.06",
"1521","大億","14.08","5.66","1.37",
"1522","堤維西","15.56","1.39","1.18",
"1523","開億","10.45","2.16","0.68",
"1524","耿鼎","19.26","5.11","0.88",
"1525","江申","14.19","4.76","0.81",
"1526","日馳","-","0.00","1.08",
"1527","鑽全","12.27","7.13","2.15",
"1528","恩德","8.54","9.86","1.14",
"1529","樂事綠能","-","0.00","0.88",
"1530","亞崴","8.68","6.88","2.57",
"1531","高林股","8.71","6.08","1.34",
"1532","勤美","14.51","6.95","1.50",
"1533","車王電","13.39","3.90","1.56",
"1535","中宇","15.20","4.60","2.44",
"1536","和大","17.86","5.47","2.39",
"1537","廣隆","20.41","2.68","2.16",
"1538","正峰","-","0.00","1.33",
"1539","巨庭","9.80","0.00","0.95",
"1540","喬福","9.04","8.15","2.36",
"1541","錩泰","11.82","0.00","1.08",
"1560","中砂","20.77","5.94","2.55",
"1603","華電","15.95","0.00","0.59",
"1604","聲寶","-","0.00","1.00",
"1605","華新","14.26","11.95","0.65",
"1606","歌林","16.52","0.00","0.92",
"1608","華榮","12.94","3.64","0.82",
"1609","大亞","-","3.70","0.71",
"1611","中電","11.50","6.69","1.05",
"1612","宏泰","7.85","5.81","1.13",
"1613","台一","13.92","0.00","0.88",
"1614","三洋電","25.96","3.99","1.69",
"1615","大山","5.73","12.27","0.88",
"1616","億泰","-","4.75","0.69",
"1617","榮星","-","7.36","0.60",
"1618","合機","48.86","0.00","0.75",
"1701","中化","15.00","4.40","1.15",
"1702","南僑","-","0.00","1.00",
"1704","榮化","18.06","5.43","2.05",
"1707","葡萄王","12.08","4.17","1.53",
"1708","東鹼","8.65","4.61","1.14",
"1709","和益","20.78","6.22","0.92",
"1710","東聯","16.09","4.70","2.14",
"1711","永光","1,025.00","1.46","1.56",
"1712","興農","13.33","6.82","0.71",
"1713","國化","35.94","2.17","0.78",
"1714","和桐","18.36","0.00","0.86",
"1715","萬洲","23.87","5.59","1.22",
"1716","永信","13.02","6.35","1.59",
"1717","長興","11.85","7.50","1.74",
"1718","中纖","20.18","0.00","0.88",
"1720","生達","12.59","6.05","1.54",
"1721","三晃","-","0.00","1.33",
"1722","台肥","16.55","3.82","1.50",
"1723","中碳","12.28","6.32","3.88",
"1724","台硝","10.32","6.67","1.07",
"1725","元禎","10.42","9.98","1.40",
"1726","永記","10.19","5.95","1.30",
"1727","中華化","28.64","3.97","1.04",
"1729","必翔","32.49","4.14","4.73",
"1730","花仙子","12.16","6.93","0.95",
"1731","美吾華","31.13","1.52","1.18",
"1732","毛寶","18.20","0.00","1.01",
"1733","五鼎","14.46","4.58","4.83",
"1734","杏輝","34.25","1.82","1.87",
"1735","日勝化","23.02","2.46","0.80",
"1736","喬山","13.61","6.73","2.76",
"1737","臺鹽","22.94","6.30","0.85",
"1802","台玻","20.06","3.44","1.65",
"1805","寶徠","-","0.00","1.52",
"1806","冠軍","10.07","7.30","1.16",
"1808","潤隆","19.42","11.98","1.68",
"1809","中釉","22.55","2.09","0.88",
"1810","和成","40.80","0.00","0.69",
"1902","台紙","13.15","0.00","0.67",
"1903","士紙","16.48","0.00","1.72",
"1904","正隆","19.81","6.67","0.72",
"1905","華紙","13.24","3.26","1.22",
"1906","寶隆","20.24","0.00","0.55",
"1907","永豐餘","19.83","5.88","0.90",
"1909","榮成","18.45","7.57","0.67",
"2002","中鋼","9.63","7.27","2.32",
"2006","東和鋼鐵","11.22","6.02","2.43",
"2007","燁興","-","0.00","0.43",
"2008","高興昌","45.26","0.00","1.45",
"2009","第一銅","14.09","12.12","0.89",
"2010","春源","15.06","9.02","0.76",
"2012","春雨","31.11","5.74","0.72",
"2013","中鋼構","12.48","6.08","0.95",
"2014","中鴻","8.97","1.40","1.41",
"2015","豐興","9.61","6.27","2.18",
