日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/3/21,6.46,6.66,6.4,6.4,0,0,,,,,,415,,7618,,,85,,,-6618,-6618,287,,,0,,,0,,,287,,,0
2012/3/22,6.4,6.63,6.4,6.55,0.15,2.3437,,,,,,394,,7591,,,94,,,-6389,229,319,,,0,,,0,,,319,,,0
2012/3/23,6.55,6.95,6.55,6.75,0.2,3.0534,,,,,,452,,7585,,,54,,,-6364,25,313,,,0,,,0,,,313,,,0
2012/3/26,6.78,6.85,6.6,6.66,-0.09,-1.3333,,,,,,178,,7580,,,53,,,-6407,-43,312,,,0,,,0,,,312,,,0
2012/3/27,6.72,6.73,6.6,6.6,-0.06,-0.9009,6.592,,,,,119,311,7570,7588.8,,36,64.4,,-6625,-218,291,305,,0,0,,0,0,,291,305,,0
2012/3/28,6.61,6.72,6.59,6.66,0.06,0.9091,6.644,,,,,151,258,7589,7583,,36,54.6,,-6763,-138,303,308,,0,0,,0,0,,303,308,,0
2012/3/29,6.66,6.67,6.2,6.2,-0.46,-6.9069,6.574,,,,,684,316,7585,7581.8,,36,43,,-7343,-580,278,300,,0,0,,0,0,,278,300,,0
2012/3/30,6.1,6.2,6.02,6.12,-0.08,-1.2903,6.448,,,,,283,283,7626,7590,,33,38.8,,-7078,265,279,293,,0,0,,0,0,,279,293,,0
2012/4/2,6.15,6.29,6.06,6.24,0.12,1.9608,6.364,,,,,102,267,7642,7602.4,,33,34.8,,-7244,-166,278,286,,0,0,,0,0,,278,286,,0
2012/4/3,6.25,6.25,5.81,5.81,-0.43,-6.891,6.206,6.399,,,,339,311,7611,7610.6,7599.7,33,34.2,49.3,-7783,-539,281,284,294,0,0,0,0,0,0,281,284,294,0
2012/4/5,5.41,5.66,5.41,5.6,-0.21,-3.6145,5.994,6.319,,,,535,388,7393,7571.4,7577.2,1,27.2,40.9,-8189,-406,279,279,293,0,0,0,0,0,0,279,279,293,0
2012/4/6,5.6,5.97,5.6,5.94,0.34,6.0714,5.942,6.258,,,,193,290,7341,7522.6,7552.2,1,20.2,31.6,-7671,518,286,281,290,0,0,0,0,0,0,286,281,290,0
2012/4/9,6.35,6.35,6.02,6.08,0.14,2.3569,5.934,6.191,,,,186,271,7378,7473,7531.5,1,13.8,26.3,-7882,-211,278,281,287,0,0,0,0,0,0,278,281,287,0
2012/4/10,5.93,6.18,5.93,5.95,-0.13,-2.1382,5.876,6.12,,,,242,299,7351,7414.8,7508.6,1,7.4,21.1,-7633,249,280,281,283,0,0,0,0,0,0,280,281,283,0
2012/4/11,5.54,5.95,5.54,5.85,-0.1,-1.6807,5.884,6.045,,,,168,264,7360,7364.6,7487.6,1,1,17.6,-7586,47,288,282,283,0,0,0,0,0,0,288,282,283,0
2012/4/12,5.85,5.94,5.78,5.85,0,0,5.934,5.964,,,,177,193,7324,7350.8,7461.1,1,1,14.1,-7438,148,288,284,282,0,0,0,0,0,0,288,284,282,0
