日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/9/13,39,39.2,38.5,39,0,0,,,,,,13,,0,,,0,,,-8047,-8047,0,,,0,,,0,,,0,,,0
2011/9/14,38.8,39,38,38.5,-0.5,-1.2821,,,,,,53,,0,,,0,,,-8429,-382,0,,,0,,,0,,,0,,,0
2011/9/15,39,39,38,39,0.5,1.2987,,,,,,4,,0,,,0,,,-8058,371,0,,,0,,,0,,,0,,,0
2011/9/16,39,39,38.8,39,0,0,,,,,,22,,0,,,0,,,-7636,422,0,,,0,,,0,,,0,,,0
2011/9/19,38,38,38,38,-1,-2.5641,38.7,,,,,2,18.8,0,0,,0,0,,-7860,-224,0,0,,0,0,,0,0,,0,0,,0
2011/9/20,38.2,38.2,38,38,0,0,38.5,,,,,10,18.2,0,0,,0,0,,-7765,95,0,0,,0,0,,0,0,,0,0,,0
2011/9/21,37.72,38,37.72,37.8,-0.2,-0.5263,38.36,,,,,6,8.8,0,0,,0,0,,-7549,216,0,0,,0,0,,0,0,,0,0,,0
2011/9/23,37.05,37.05,37,37,-0.8,-2.1164,37.96,,,,,7,9.4,0,0,,0,0,,-8376,-827,0,0,,0,0,,0,0,,0,0,,0
2011/9/26,37.5,37.9,37,37.9,0.9,2.4324,37.74,,,,,28,10.6,0,0,,0,0,,-8927,-551,0,0,,0,0,,0,0,,0,0,,0
2011/9/27,37.5,37.5,36.4,36.4,-1.5,-3.9578,37.42,38.06,,,,48,19.8,0,0,0,0,0,0,-8707,220,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/9/28,37,37,37,37,0.6,1.6484,37.22,37.86,,,,9,19.6,0,0,0,0,0,0,-8609,98,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/9/29,37,37,36.5,36.5,-0.5,-1.3514,36.96,37.66,,,,12,20.8,0,0,0,0,0,0,-8418,191,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/9/30,36.84,37,36.5,37,0.5,1.3699,36.96,37.46,,,,14,22.2,0,0,0,0,0,0,-8259,159,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/10/3,36.3,36.5,36.3,36.5,-0.5,-1.3514,36.68,37.21,,,,12,19,0,0,0,0,0,0,-8583,-324,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/10/4,36.5,37,36.5,37,0.5,1.3699,36.8,37.11,,,,14,12.2,0,0,0,0,0,0,-8698,-115,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/10/5,37.5,37.5,37.5,37.5,0.5,1.3514,36.9,37.06,,,,46,19.6,0,0,0,0,0,0,-8800,-102,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/10/6,37,37,37,37,-0.5,-1.3333,37,36.98,,,,6,18.4,0,0,0,0,0,0,-8613,187,0,0,0,0,0,0,0,0,0,0,0,0,0
