日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,騰落指標,漲跌家數,未平倉量
2012/1/30,36,36.65,36,36.3,1.1,3.125,34.23,33.585,,,,2159,1794,8247,8479.4,8722,46,27.8,19.9,7120,7143,7154,1077,945,847,0,2,2,8197,8090,8003,-8015,846,0
2012/1/31,36.3,36.95,36,36.4,0.1,0.2755,35.05,33.905,,,,2149,2068,8534,8419.6,8691.7,40,33.4,22.7,7074,7125,7141,1077,1011,880,4,3,2,8155,8139,8023,-7379,636,0
2012/2/1,36.85,38,36.4,37.3,0.9,2.4725,36,34.34,,,,2698,2492,8615,8371.6,8655.5,35,38,24.9,7098,7122,7130,1076,1078,912,0,2,2,8174,8201,8044,-6702,677,0
2012/2/2,38,38.2,36.7,37.1,-0.2,-0.5362,36.46,34.77,,,,2578,2477,8555,8391.2,8604.7,34,39.4,27.1,7144,7109,7134,510,964,889,0,1,2,7654,8074,8025,-6077,625,0
2012/2/3,36.7,38.8,36.7,38.05,0.95,2.5606,37.03,35.26,,,,3351,2587,8784,8547,8584.8,74,45.8,33.3,7112,7110,7130,509,850,865,3,2,3,7624,7962,7998,-5887,190,0
2012/2/4,38.5,40.7,38.5,40.7,2.65,6.9645,37.91,36.07,,,,5663,3287,9424,8782.4,8630.9,153,67.2,47.5,7104,7107,7125,509,737,841,0,2,2,7613,7845,7967,-5465,422,0
2012/2/6,41.5,42.8,41.5,42,1.3,3.1941,39.03,37.04,,,,10439,4945,9799,9035.4,8727.5,352,129.6,81.5,6985,7089,7107,508,623,817,0,1,2,7493,7712,7926,-5853,-388,0
2012/2/7,42,43.45,41.6,43.25,1.25,2.9762,40.22,38.11,,,,5190,5444,9746,9261.6,8816.6,255,173.6,105.8,7729,7215,7168,508,509,793,0,1,1,8237,7725,7963,-5916,-63,0
2012/2/8,44,44.4,42.95,43.6,0.35,0.8092,41.52,38.99,,,,5521,6032,9490,9448.6,8919.9,273,221.4,130.4,8121,7410,7260,508,509,736,4,2,1,8633,7921,7998,-5130,786,0
2012/2/9,43.6,43.75,42.9,43.2,-0.4,-0.9174,42.55,39.79,36.55,,,3673,6097,9419,9575.6,9061.3,250,256.6,151.2,8937,7775,7443,308,469,659,0,1,1,9245,8245,8103,-4770,360,0
2012/2/10,43.2,46.2,43.2,46.2,3,6.9444,43.65,40.78,37.1825,,,5312,6027,10423,9775.4,9278.9,350,296,181.6,9098,8174,7640,307,428,582,0,1,1,9405,8603,8224,-4713,57,0
2012/2/13,46.2,46.7,45.2,46.2,0,0,44.49,41.76,37.8325,,,7132,5365,9856,9786.8,9411.1,312,288,208.8,9642,8706,7897,307,388,505,2,1,1,9951,9095,8404,-4279,434,0
2012/2/14,46.2,48,44.2,46.65,0.45,0.974,45.17,42.695,38.5175,,,7574,5842,9544,9746.4,9504,294,295.8,234.7,9494,9059,8137,249,336,423,0,1,1,9743,9396,8560,-4543,-264,0
2012/2/15,46.8,47.2,46.15,47.15,0.5,1.0718,45.88,43.7,39.235,,,3440,5426,9887,9825.8,9637.2,279,297,259.2,9636,9362,8386,248,284,397,0,0,1,9884,9646,8783,-3889,654,0
2012/2/16,47,48.3,44.8,45,-2.15,-4.5599,46.24,44.395,39.8275,,,3767,5445,9744,9890.8,9733.2,267,300.4,278.5,9946,9563,8669,238,270,369,0,0,1,10184,9834,9039,-4501,-612,0
2012/2/17,46.2,46.5,43,44,-1,-2.2222,45.8,44.725,40.3975,,,3103,5003,9865,9779.2,9777.3,247,279.8,287.9,10227,9789,8982,228,254,341,3,1,1,10458,10045,9324,-4478,23,0
2012/2/20,44.4,46.95,43.55,46.3,2.3,5.2273,45.82,45.155,41.0975,,,2995,4175,10089,9825.8,9806.3,305,278.4,283.2,10362,9933,9319,228,239,313,0,1,1,10590,10172,9634,-3983,495,0
2012/2/21,46.3,47.2,45,45.35,-0.95,-2.0518,45.56,45.365,41.7375,,,2467,3154,10208,9958.6,9852.5,274,274.4,285.1,10340,10102,9580,228,234,285,0,1,1,10568,10337,9867,-4187,-204,0
2012/2/22,45.35,46.2,44.2,45.35,0,0,45.2,45.54,42.265,,,2397,2945,10013,9983.8,9904.8,269,272.4,284.7,10398,10255,9808,228,230,257,2,1,1,10628,10486,10066,-3709,478,0
2012/2/23,45.35,47.15,45.35,45.5,0.15,0.3308,45.3,45.77,42.78,,,4164,3025,10604,10155.8,10023.3,266,272.2,286.3,10470,10360,9961,228,228,249,1,1,1,10699,10589,10212,-3953,-244,0
2012/2/24,45.6,45.95,44.5,45,-0.5,-1.0989,45.5,45.65,43.215,,,1793,2763,10416,10266,10022.6,259,274.6,277.2,10658,10446,10117,227,228,241,0,1,1,10885,10675,10360,-4156,-203,0
2012/2/29,45.9,46.1,44.7,44.7,-0.3,-0.6667,45.18,45.5,43.63,,,1653,2494,10386,10325.4,10075.6,260,265.6,272,10692,10512,10222,226,228,233,3,1,1,10921,10741,10457,-3809,347,0
2012/3/1,45,46.25,45,45.15,0.45,1.0067,45.14,45.35,44.0225,,,1997,2400,10057,10295.2,10126.9,264,263.6,269,10847,10613,10358,226,227,231,4,2,1,11077,10843,10590,-3570,239,0
2012/3/2,45.6,48.3,45.6,48.3,3.15,6.9767,45.73,45.465,44.5825,,,5166,2954,11496,10591.8,10287.8,318,273.4,272.9,10862,10706,10480,151,212,221,0,2,1,11013,10920,10703,-3257,313,0
2012/3/3,48.7,50,47.2,49,0.7,1.4493,46.43,45.865,45.13,,,9195,3960,10279,10526.8,10341.3,358,291.8,282,10825,10777,10568,151,197,213,3,2,2,10979,10976,10782,-3232,25,0
2012/3/5,49,49.15,46.5,46.6,-2.4,-4.898,46.75,46.125,45.425,,,3568,4315,10127,10469,10367.5,290,298,286.3,10500,10746,10596,151,181,205,2,2,2,10653,10929,10802,-3774,-542,0
2012/3/6,46.3,46.65,43.85,45.2,-1.4,-3.0043,46.85,46.015,45.585,,,3162,4617,10198,10431.4,10378.4,276,301.2,283.4,10360,10679,10595,151,166,197,4,3,2,10515,10848,10795,-4381,-607,0
2012/3/7,42.8,46.15,42.8,44.7,-0.5,-1.1062,46.76,45.95,45.6575,,,2400,4698,9927,10405.4,10350.3,280,304.4,284,10321,10574,10594,771,275,251,3,2,2,11095,10852,10847,-4522,-141,0
2012/3/8,45.95,46.4,44.2,45,0.3,0.6711,46.1,45.915,45.7275,,,3298,4324,10308,10167.8,10379.8,295,299.8,286.6,10174,10437,10571,770,399,306,4,3,2,10949,10839,10879,-4041,481,0
2012/3/9,45.1,46.65,45.1,45.7,0.7,1.5556,45.44,45.935,45.8525,,,2074,2900,10567,10225.4,10376.1,311,290.4,291.1,10075,10287,10532,770,523,360,2,3,2,10848,10813,10894,-3662,379,0
2012/3/12,45.8,46.6,44.7,44.8,-0.9,-1.9694,45.08,45.915,45.7825,,,2162,2619,10725,10345,10407,300,292.4,295.2,9811,10149,10447,770,647,414,1,3,3,10583,10798,10864,-4055,-393,0
2012/3/13,44.8,45.4,43.8,44.1,-0.7,-1.5625,44.86,45.855,45.6775,,,2093,2405,10792,10463.8,10447.6,191,275.4,288.3,9661,10009,10344,771,771,469,3,3,3,10436,10783,10815,-3811,244,0
2012/3/14,45,45.15,44.05,44.15,0.05,0.1134,44.75,45.755,45.5525,,,2157,2356,11099,10698.2,10551.8,192,257.8,281.1,9381,9821,10198,784,773,524,7,3,3,10173,10598,10725,-3343,468,0
2012/3/15,44.4,44.45,43.3,43.3,-0.85,-1.9253,44.41,45.255,45.36,,,1888,2074,11333,10903.2,10535.5,191,237,268.4,8501,9487,9962,797,779,589,0,3,3,9299,10268,10553,-3418,-75,0
2012/3/16,43.4,44.35,43,44.1,0.8,1.8476,44.09,44.765,45.315,,,1768,2013,11041,10998,10611.7,209,216.6,253.5,8630,9198,9742,796,784,654,0,2,3,9427,9984,10398,-3514,-96,0
2012/3/19,44.45,44.5,43.4,43.7,-0.4,-0.907,43.87,44.475,45.3,,,819,1745,11092,11071.4,10708.2,199,196.4,244.4,8528,8941,9545,796,789,718,5,3,3,9330,9733,10266,-3807,-293,0
2012/3/20,43.7,44,42.55,42.7,-1,-2.2883,43.59,44.225,45.12,,,1047,1535,10998,11112.6,10788.2,162,190.6,233,8250,8659,9334,796,794,783,0,2,2,9046,9455,10119,-4185,-378,0
2012/3/21,42.7,43.05,42.25,42.3,-0.4,-0.9368,43.22,43.985,44.9675,,,1209,1346,10727,11038.2,10868.2,182,188.6,223.2,8153,8413,9117,796,797,785,0,1,2,8949,9211,9904,-4323,-138,0
2012/3/22,42.8,43.8,42.5,43.8,1.5,3.5461,43.32,43.865,44.89,,,1332,1235,10834,10938.4,10920.8,240,198.4,217.7,8235,8360,8923,796,796,788,6,2,2,9037,9158,9713,-3931,392,0
2012/3/23,43.8,44.5,43.6,44.1,0.3,0.6849,43.32,43.705,44.82,,,1114,1104,10884,10907,10952.5,209,198.4,207.5,8133,8260,8729,796,796,790,0,2,2,8929,9059,9521,-3901,30,0
2012/3/26,44.1,44.2,43.5,43.55,-0.55,-1.2472,43.29,43.58,44.7475,,,924,1125,10841,10856.8,10964.1,186,195.8,196.1,8024,8160,8550,796,796,793,5,2,3,8825,8958,9346,-4112,-211,0
2012/3/27,44,44.25,43.15,43.25,-0.3,-0.6889,43.4,43.495,44.675,,,1609,1237,10746,10806.4,10959.5,299,223.2,206.9,7747,8059,8359,1151,867,831,130,28,15,9028,8955,9205,-4327,-215,0
2012/3/28,44.1,46.25,44.1,46.25,3,6.9364,44.19,43.705,44.73,,,6821,2360,11329,10926.8,10982.5,413,269.4,229,7549,7938,8176,1481,1004,901,3,29,15,9033,8971,9091,-4523,-196,0
2012/3/29,46.15,46.15,43.05,43.05,-3.2,-6.9189,44.04,43.68,44.4675,,,5242,3142,11037,10967.4,10952.9,291,279.6,239,7453,7782,8071,1481,1141,969,2,28,15,8936,8951,9055,-5346,-823,0
2012/3/30,42,43.2,41.5,42.95,-0.1,-0.2323,43.81,43.565,44.165,,,3031,3525,10992,10989,10948,133,264.4,231.4,7414,7638,7949,1480,1278,1037,0,28,15,8894,8944,9002,-4959,387,0
2012/4/2,42.2,43.3,41.9,41.95,-1,-2.3283,43.49,43.39,43.9325,,,1171,3574,10831,10987,10921.9,62,239.6,217.7,7398,7513,7836,1522,1424,1110,1,27,15,8922,8963,8961,-5328,-369,0
2012/4/3,42.3,42.3,39.05,39.3,-2.65,-6.317,42.7,43.05,43.6375,,,2929,3838,10630,10963.8,10885.1,44,188.6,205.9,7261,7415,7737,1522,1498,1183,2,2,15,8786,8915,8935,-6047,-719,0
2012/4/5,36.8,38.6,36.6,38.6,-0.7,-1.7812,41.17,42.68,43.3325,,,1664,2807,10135,10725,10825.9,40,114,191.7,7326,7371,7654,1523,1506,1255,2,1,15,8852,8879,8925,-6658,-611,0
2012/4/6,39,40.3,38.7,40.2,1.6,4.1451,40.6,42.32,43.0925,,,1877,2134,9922,10502,10734.7,52,66.2,172.9,7309,7342,7562,1723,1555,1348,0,1,14,9033,8898,8925,-5968,690,0
2012/4/9,39.6,39.9,38.65,39.1,-1.1,-2.7363,39.83,41.82,42.7625,41.7217,,1036,1735,9942,10292,10640.5,40,47.6,156,7249,7309,7473,1723,1604,1441,0,1,14,8973,8914,8929,-6478,-510,0
2012/4/10,39.1,39.5,38.2,38.5,-0.6,-1.5345,39.14,41.315,42.4475,41.8042,,1463,1793,9836,10093,10540,40,43.2,141.4,7172,7264,7388,1723,1644,1534,0,1,14,8896,8908,8936,-6055,423,0
2012/4/11,38,38.85,37.9,38.6,0.1,0.2597,39,40.85,42.1725,41.8942,,834,1374,9802,9927.4,10445.6,47,43.8,116.2,7168,7245,7330,1723,1684,1591,4,1,1,8896,8930,8923,-6075,-20,0
2012/4/12,38.75,39.45,38.75,39.1,0.5,1.2953,39.1,40.135,41.92,41.9967,,839,1209,9796,9859.6,10292.3,35,42.8,78.4,7105,7201,7286,1723,1724,1615,6,2,2,8835,8927,8903,-5934,141,0
2012/4/13,39.9,40.5,39.7,39.9,0.8,2.046,39.04,39.82,41.75,42.115,,1491,1132,9822,9839.6,10170.8,26,37.6,51.9,7058,7151,7246,1722,1724,1639,224,47,24,9005,8921,8910,-5242,692,0
2012/4/16,39.5,39.75,38.85,38.9,-1,-2.5063,39,39.415,41.49,42.2108,,877,1100,9823,9815.8,10053.9,0,29.6,38.6,6979,7097,7203,1722,1724,1664,325,112,56,9027,8932,8923,-5671,-429,0
2012/4/17,39.15,39.2,37.35,37.5,-1.4,-3.599,38.8,38.97,41.18,42.2925,,1016,1011,9515,9751.6,9922.3,0,21.6,32.4,6920,7046,7155,1722,1723,1684,237,159,80,8880,8929,8919,-6361,-690,0
2012/4/18,38,38.25,37.5,37.5,0,0,38.58,38.79,40.92,42.3792,,894,1023,9366,9664.4,9795.9,0,12.2,28,6918,6996,7121,1722,1723,1704,6,160,80,8647,8879,8905,-6453,-92,0
2012/4/19,37,37.4,36.6,37.2,-0.3,-0.8,38.2,38.65,40.665,42.4567,,735,1002,9008,9506.8,9683.2,0,5.2,24,6967,6969,7085,1722,1723,1723,0,158,80,8690,8850,8889,-6507,-54,0
2012/4/20,37,37.2,36,36.1,-1.1,-2.957,37.44,38.24,40.28,42.4783,,832,870,9081,9358.6,9599.1,0,0,18.8,6979,6953,7052,1722,1723,1723,0,114,80,8702,8790,8856,-7116,-609,0
2012/4/23,35.5,36.15,35.15,35.7,-0.4,-1.108,36.8,37.9,39.86,42.4867,,722,839,9015,9197,9506.4,4,0.8,15.2,6993,6956,7026,1722,1723,1723,4,49,81,8720,8728,8830,-7592,-476,0
2012/4/24,35.5,36.6,35.5,36.15,0.45,1.2605,36.53,37.665,39.49,42.4842,,633,763,9082,9110.4,9431,17,4.2,12.9,6999,6972,7009,1722,1723,1723,0,2,81,8722,8697,8813,-7660,-68,0
2012/4/25,36.4,37.3,36.4,36.9,0.75,2.0747,36.41,37.495,39.1725,42.4925,,695,723,9220,9081.2,9372.8,24,9,10.6,6967,6981,6989,1722,1723,1723,9,3,81,8699,8707,8793,-7080,580,0
2012/4/26,37.3,37.5,36.25,36.25,-0.65,-1.7615,36.22,37.21,38.6725,42.475,,567,689,9193,9118.2,9312.5,21,13.2,9.2,6897,6967,6968,1722,1723,1723,19,6,82,8639,8697,8774,-7348,-268,0
2012/4/27,36.5,36.6,35.3,35.35,-0.9,-2.4828,36.07,36.755,38.2875,42.4458,,540,631,9172,9136.4,9247.5,19,17,8.5,6884,6948,6951,1722,1723,1723,23,11,62,8630,8682,8736,-7734,-386,0
2012/4/30,35,35.8,34.8,35.15,-0.2,-0.5658,35.96,36.38,37.8975,42.3975,,410,569,9127,9158.8,9177.9,15,19.2,10,6882,6926,6941,1722,1723,1723,0,10,30,8605,8659,8694,-7621,113,0
2012/5/2,35.9,37.6,35.3,37.6,2.45,6.9701,36.25,36.39,37.68,42.3458,,1759,794,9484,9239.2,9174.8,36,23,13.6,6982,6923,6947,1724,1723,1723,37,18,10,8744,8664,8680,-6834,787,0
2012/5/3,37.6,39.2,37.1,39.2,1.6,4.2553,36.71,36.56,37.675,42.2992,,2803,1215,9449,9285,9183.1,53,28.8,18.9,6874,6904,6943,1724,1724,1723,5,17,10,8604,8645,8676,-7069,-235,0
2012/5/4,39.2,40.5,39.2,39.5,0.3,0.7653,37.36,36.79,37.72,42.2367,,5633,2229,9264,9299.2,9208.7,98,44.2,28.7,6757,6876,6922,1724,1724,1724,4,14,10,8486,8614,8655,-6663,406,0
2012/5/7,38.05,38.6,38,38.4,-1.1,-2.7848,37.97,37.02,37.63,42.15,,1104,2341,9039,9272.6,9204.5,63,53,35,6720,6843,6896,1724,1725,1724,3,10,10,8448,8578,8630,-7260,-597,0
2012/5/8,38.9,38.9,38,38,-0.4,-1.0417,38.54,37.25,37.575,42.0633,,566,2373,9061,9259.4,9209.1,42,58.4,38.8,6674,6802,6864,1724,1725,1724,0,10,10,8399,8536,8598,-7149,111,0
2012/5/9,37.8,38.7,37.6,38.25,0.25,0.6579,38.67,37.46,37.5625,41.9308,,430,2107,8998,9162.2,9200.7,41,59.4,41.2,6733,6752,6837,1724,1725,1724,0,2,10,8458,8479,8572,-7636,-487,0
2012/5/10,38.25,38.5,38,38.3,0.05,0.1307,38.49,37.6,37.5475,41.7992,,610,1668,8853,9043,9164,44,57.6,43.2,7018,6781,6842,1724,1725,1724,69,15,16,8812,8521,8583,-7846,-210,0
2012/5/11,38.3,38.45,37.75,38.05,-0.25,-0.6527,38.2,37.78,37.495,41.6558,,701,682,8677,8925.6,9112.4,34,44.8,44.5,7304,6890,6883,1724,1725,1725,231,61,37,9260,8676,8645,-8411,-565,0
2012/5/14,38.2,38.3,37.6,37.6,-0.45,-1.1827,38.04,38.005,37.38,41.4967,,351,531,8631,8844,9058.3,28,37.8,45.4,7298,7006,6924,1724,1725,1725,361,132,71,9384,8863,8720,-8803,-392,0
2012/5/15,37.3,37.8,37,37.75,0.15,0.3989,37.99,38.265,37.3225,41.3758,,361,490,8647,8761.2,9010.3,28,35,46.7,7293,7129,6966,1726,1725,1725,431,218,114,9451,9073,8805,-8760,43,0
2012/5/16,37.6,37.75,36.7,36.75,-1,-2.649,37.69,38.18,37.285,41.255,,306,465,8605,8682.6,8922.4,20,30.8,45.1,7290,7241,6996,1726,1726,1725,451,309,156,9468,9275,8877,-9422,-662,0
2012/5/17,36.9,37.2,36.3,36.8,0.05,0.1361,37.39,37.94,37.25,41.0967,,418,427,8591,8630.2,8836.6,22,26.4,42,7285,7294,7037,1726,1726,1726,499,395,205,9511,9415,8968,-8940,482,0
2012/5/18,35.85,36.3,34.75,34.85,-1.95,-5.2989,36.75,37.475,37.1325,40.9217,,759,439,8464,8587.6,8756.6,16,22.8,33.8,7263,7286,7088,1726,1727,1726,524,453,257,9514,9466,9071,-9717,-777,0
2012/5/21,35,35.45,35,35.3,0.45,1.2912,36.29,37.165,37.0925,40.7542,,283,425,8458,8553,8698.5,20,21.2,29.5,6977,7222,7114,1726,1727,1726,0,381,257,8704,9330,9096,-9493,224,0
2012/5/22,36.3,36.3,35.5,36.1,0.8,2.2663,35.96,36.975,37.1125,40.5975,,289,411,8486,8520.8,8641,23,20.2,27.6,6972,7158,7144,1726,1727,1726,0,295,257,8699,9180,9126,-8892,601,0
2012/5/23,35.75,35.75,34.85,34.85,-1.25,-3.4626,35.58,36.635,37.0475,40.4283,,339,417,8490,8497.8,8590.2,19,20,25.4,6950,7090,7165,1726,1727,1726,475,300,304,9152,9117,9196,-9539,-647,0
2012/5/24,34.8,35.2,33,33.2,-1.65,-4.7346,34.86,36.125,36.8625,40.2367,,865,507,8661,8511.8,8571,25,20.6,23.5,6962,7026,7160,1726,1727,1727,264,253,324,8953,9005,9210,-10033,-494,0
2012/5/25,33.2,33.5,32.2,32.45,-0.75,-2.259,34.38,35.565,36.6725,40.025,,648,484,8667,8552.4,8570,27,22.8,22.8,6989,6971,7128,1726,1727,1727,313,210,332,9029,8908,9187,-10413,-380,0
2012/5/28,32.45,32.45,31,32.15,-0.3,-0.9245,33.75,35.02,36.5125,39.7558,,1066,641,8780,8616.8,8584.9,26,24,22.6,7055,6986,7104,1596,1701,1714,0,210,296,8652,8898,9114,-10048,365,0
2012/5/29,32.2,34.25,32.2,34,1.85,5.7543,33.33,34.645,36.455,39.5058,,1104,804,8790,8677.6,8599.2,37,26.8,23.5,7074,7007,7082,1396,1635,1681,0,210,253,8471,8852,9016,-9198,850,0
2012/5/30,33.9,34.5,33,34.05,0.05,0.1471,33.17,34.375,36.2775,39.2967,,855,907,8954,8770.4,8634.1,30,29,24.5,7045,7026,7058,1396,1569,1648,0,115,208,8442,8710,8913,-9645,-447,0
2012/5/31,33.8,35.3,33.25,35.3,1.25,3.6711,33.59,34.225,36.0825,39.1317,,819,898,8882,8814.6,8663.2,33,30.6,25.6,7011,7036,7031,1396,1503,1615,0,63,158,8408,8601,8803,-9528,117,0
2012/6/1,35.5,36.75,35,35.2,-0.1,-0.2833,34.14,34.26,35.8675,38.9733,,4397,1648,9197,8920.6,8736.5,149,55,38.9,6855,7009,6990,1146,1387,1557,0,0,105,8002,8396,8652,-10205,-677,0
2012/6/4,33.6,33.6,32.75,32.75,-2.45,-6.9602,34.26,34.005,35.585,38.7692,,984,1631,8942,8953,8784.9,95,68.8,46.4,6845,6967,6977,1147,1297,1499,1,0,105,7994,8264,8581,-11084,-879,0
2012/6/5,33.5,33.75,32.6,32.7,-0.05,-0.1527,34,33.665,35.32,38.5525,,1012,1613,9065,9008,8842.8,100,81.4,54.1,6858,6924,6965,898,1198,1416,0,0,105,7757,8121,8487,-10434,650,0
2012/6/6,33.4,33.5,32.45,32.55,-0.15,-0.4587,33.7,33.435,35.035,38.3483,,906,1623,9220,9061.2,8915.8,80,91.4,60.2,6869,6888,6957,648,1048,1308,0,0,58,7518,7937,8323,-9925,509,0
2012/6/7,33.3,33.35,32.3,32.3,-0.25,-0.768,33.1,33.345,34.735,38.1517,,694,1598,9054,9095.6,8955.1,90,102.8,66.7,6924,6871,6953,648,898,1201,2,1,32,7575,7770,8186,-9851,74,0
2012/6/8,32.3,32.75,30.6,31.1,-1.2,-3.7152,32.28,33.21,34.3875,37.9342,,840,887,8789,9014,8967.3,79,88.8,71.9,6954,6891,6950,648,799,1093,2,1,0,7605,7691,8043,-10078,-227,0
2012/6/11,31.7,32.1,31.35,31.95,0.85,2.7331,32.12,33.19,34.105,37.745,,494,789,8719,8969.4,8961.2,66,83,75.9,6962,6914,6941,648,699,998,0,1,0,7611,7614,7939,-9529,549,0
2012/6/12,31.5,31.75,31.2,31.45,-0.5,-1.5649,31.87,32.935,33.79,37.5342,,372,661,8695,8895.4,8951.7,57,74.4,77.9,6962,6935,6929,493,618,908,0,1,0,7456,7554,7838,-9795,-266,0
2012/6/13,31.65,32.05,31.5,31.5,0.05,0.159,31.66,32.68,33.5275,37.3308,,339,547,8683,8788,8924.6,120,82.4,86.9,6883,6938,6913,481,585,816,11,3,2,7376,7525,7731,-9523,272,0
2012/6/14,31.6,32.5,31.6,32,0.5,1.5873,31.6,32.35,33.2875,37.1525,,631,535,8667,8710.6,8903.1,139,92.2,97.5,6947,6942,6907,470,549,724,0,3,2,7418,7494,7632,-9682,-159,0
2012/6/15,32.5,32.7,32.05,32.7,0.7,2.1875,31.92,32.1,33.18,36.9925,,706,508,8706,8694,8854,63,89,88.9,6949,6941,6916,220,463,631,0,2,2,7170,7407,7549,-9282,400,0
2012/6/18,33.5,33.5,32.8,33,0.3,0.9174,32.13,32.125,33.065,36.8125,,1034,616,8858,8721.8,8845.6,62,88.2,85.6,6896,6928,6921,70,348,523,0,2,2,6967,7278,7446,-8697,585,0
2012/6/19,32.95,32.95,32.15,32.2,-0.8,-2.4242,32.28,32.075,32.87,36.6142,,505,643,8828,8748.4,8821.9,56,88,81.2,6874,6911,6923,70,263,441,9,4,2,6954,7178,7366,-9011,-314,0
2012/6/20,32.3,32.6,32.3,32.45,0.25,0.7764,32.47,32.065,32.75,36.4292,,371,649,8844,8780.6,8784.3,56,75.2,78.8,6891,6912,6925,70,181,383,11,4,4,6973,7097,7311,-8577,434,0
2012/6/21,32.5,33.3,32.4,33,0.55,1.6949,32.67,32.135,32.74,36.2583,,784,680,8856,8818.4,8764.5,61,59.6,75.9,6906,6904,6923,70,101,325,0,4,3,6977,7009,7252,-8661,-84,0
2012/6/22,32.6,33.4,32.3,33.4,0.4,1.2121,32.81,32.365,32.7875,36.0442,,572,653,8794,8836,8765,47,56.4,72.7,6907,6896,6919,70,71,267,9,6,4,6987,6972,7190,-8879,-218,0
2012/6/25,33,33.2,32.4,32.85,-0.55,-1.6467,32.78,32.455,32.8225,35.8742,,272,500,8804,8825.2,8773.5,39,51.8,70,6906,6898,6913,68,71,209,9,8,5,6984,6976,7127,-9134,-255,0
2012/6/26,32.2,32.7,32.2,32.3,-0.55,-1.6743,32.8,32.54,32.7375,35.6967,,341,468,8781,8815.8,8782.1,39,48.4,68.2,6899,6903,6907,68,70,167,0,6,5,6968,6979,7078,-9537,-403,0
2012/6/27,32.3,32.55,32.15,32.2,-0.1,-0.3096,32.75,32.61,32.645,35.5342,,281,450,8767,8800.4,8790.5,37,44.6,59.9,6898,6904,6908,68,70,125,8,5,5,6975,6979,7038,-9296,241,0
2012/6/28,32.6,32.9,32,32,-0.2,-0.6211,32.55,32.61,32.48,35.4125,,290,351,8782,8785.6,8802,63,45,52.3,6905,6904,6904,67,69,85,0,5,5,6973,6978,6994,-9340,-44,0
2012/6/29,32,34.2,32,34.2,2.2,6.875,32.71,32.76,32.43,35.3392,,1865,609,8843,8795.4,8815.7,98,55.2,55.8,6889,6900,6898,67,69,70,7,5,5,6964,6974,6973,-8772,568,0
2012/7/2,34.5,34.8,33.85,34,-0.2,-0.5848,32.94,32.86,32.4925,35.2358,,2249,1005,9101,8854.8,8840,78,63,57.4,6865,6892,6895,30,61,66,6,4,6,6902,6957,6966,-8397,375,0
2012/7/3,34,34.6,33.8,33.8,-0.2,-0.5882,33.24,33.02,32.5475,35.1475,38.4346,859,1108,9081,8914.8,8865.3,76,70.4,59.4,6870,6886,6894,30,53,62,7,6,6,6907,6945,6962,-7968,429,0
2012/7/4,34,34.9,34,34.3,0.5,1.4793,33.66,33.205,32.635,35.0775,38.4408,1731,1398,9047,8970.8,8885.6,100,83,63.8,6896,6886,6895,30,45,58,8,6,5,6934,6937,6958,-7559,409,0
