日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2013/1/3,40,48,31.57,41.5,0,0,,,,,,427000,,0,,,0,,,-8136,-8136,0,,,0,,,0,,,0,,,0
2013/1/4,41,45,36.67,39,-2.5,-6.0241,,,,,,152201,,0,,,0,,,-8281,-145,0,,,0,,,0,,,0,,,0
2013/1/7,39,39,37.3,37.8,-1.2,-3.0769,,,,,,42000,,0,,,0,,,-8213,68,0,,,0,,,0,,,0,,,0
2013/1/8,38,38,36,36.19,-1.61,-4.2593,,,,,,69000,,0,,,0,,,-8523,-310,0,,,0,,,0,,,0,,,0
2013/1/9,35,36,34,34,-2.19,-6.0514,37.698,,,,,98340,157708.2,0,0,,0,0,,-8377,146,0,0,,0,0,,0,0,,0,0,,0
2013/1/10,34.7,35,34.5,34.5,0.5,1.4706,36.298,,,,,38000,79908.2,0,0,,0,0,,-8131,246,0,0,,0,0,,0,0,,0,0,,0
2013/1/11,34.3,35,34.3,34.5,0,0,35.398,,,,,147320,78932,0,0,,0,0,,-8004,127,0,0,,0,0,,0,0,,0,0,,0
2013/1/14,34.3,34.5,34,34,-0.5,-1.4493,34.638,,,,,27400,76012,0,0,,0,0,,-7911,93,0,0,,0,0,,0,0,,0,0,,0
2013/1/15,34.3,35.2,34.3,35.2,1.2,3.5294,34.44,,,,,6000,63412,0,0,,0,0,,-8189,-278,0,0,,0,0,,0,0,,0,0,,0
2013/1/16,35.2,36,34.9,36,0.8,2.2727,34.84,36.269,,,,51200,53984,0,0,0,0,0,0,-8548,-359,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/17,35.81,37,35.81,36.7,0.7,1.9444,35.28,35.789,,,,32100,52804,0,0,0,0,0,0,-9247,-699,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/18,37.2,38.2,37.2,38,1.3,3.5422,35.98,35.689,,,,52200,33780,0,0,0,0,0,0,-8613,634,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/21,38,40.2,38,39.5,1.5,3.9474,37.08,35.859,,,,131000,54500,0,0,0,0,0,0,-8595,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/22,39.9,39.98,38.35,38.81,-0.69,-1.7468,37.802,36.121,,,,90000,71300,0,0,0,0,0,0,-8451,144,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/23,38.8,39.18,38,38.4,-0.41,-1.0564,38.282,36.561,,,,35340,68128,0,0,0,0,0,0,-8537,-86,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/25,37,37.2,36,36.3,-2.1,-5.4688,38.202,36.741,,,,87120,79132,0,0,0,0,0,0,-9145,-608,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/28,36.7,36.8,36.5,36.5,0.2,0.551,37.902,36.941,,,,9000,70492,0,0,0,0,0,0,-9007,138,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/29,36.63,37.5,36.63,37,0.5,1.3699,37.402,37.241,,,,17100,47712,0,0,0,0,0,0,-8475,532,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/30,37.3,37.7,37.3,37.35,0.35,0.9459,37.11,37.456,,,,38000,37312,0,0,0,0,0,0,-8119,356,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/31,37.49,37.5,37.2,37.31,-0.04,-0.1071,36.892,37.587,36.928,,,6300,31504,0,0,0,0,0,0,-8267,-148,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/2/1,37.31,38,37.3,38,0.69,1.8494,37.232,37.717,36.753,,,27000,19480,0,0,0,0,0,0,-8319,-52,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/2/4,38.19,38.5,37.81,38.48,0.48,1.2632,37.628,37.765,36.727,,,87202,35120.4,0,0,0,0,0,0,-8168,151,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/2/5,38.2,38.5,37.6,37.6,-0.88,-2.2869,37.748,37.575,36.717,,,69000,45500.4,0,0,0,0,0,0,-8478,-310,0,0,0,0,0,0,0,0,0,0,0,0,0
