日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/11/25,14.7,15.25,14.6,14.85,0,0,,,,,,8287,,38690,,,1976,,,-9191,-9191,905200,,,12720,,,4616,,,922536,,,0
2011/11/28,14.95,15.1,14.6,14.6,-0.25,-1.6835,,,,,,6882,,38744,,,1781,,,-8609,582,906521,,,12723,,,4678,,,923923,,,0
2011/11/29,14.8,14.8,14.45,14.6,0,0,,,,,,6867,,38034,,,1787,,,-7969,640,905353,,,12726,,,4681,,,922761,,,0
2011/11/30,14.65,14.7,14.25,14.55,-0.05,-0.3425,,,,,,7838,,38021,,,1778,,,-8583,-614,904176,,,11516,,,4629,,,920321,,,0
2011/12/1,15,15.25,14.7,15.1,0.55,3.7801,14.74,,,,,18388,9652,37856,38269,,1958,1856,,-7707,876,914060,907063,,8093,11556,,4644,4650,,926798,923268,,0
2011/12/2,15.25,15.25,14.7,14.8,-0.3,-1.9868,14.73,,,,,8454,9685,38207,38172.4,,1907,1842.2,,-7968,-261,916052,909233,,6893,10391,,4660,4659,,927606,924282,,0
2011/12/5,14.9,14.95,14.65,14.8,0,0,14.77,,,,,4933,9296,38098,38043.2,,1885,1863,,-8227,-259,916870,911303,,6892,9224,,4624,4648,,928387,925175,,0
2011/12/6,14.85,14.85,14.5,14.55,-0.25,-1.6892,14.76,,,,,4857,8894,38114,38059.2,,1891,1883.8,,-8889,-662,917853,913803,,6892,8058,,4581,4628,,929326,926488,,0
2011/12/7,14.65,14.8,14.45,14.55,0,0,14.76,,,,,6283,8583,38361,38127.2,,1878,1903.8,,-8700,189,918753,916718,,6894,7133,,4661,4634,,930308,928486,,0
2011/12/8,14.6,14.95,14.15,14.9,0.35,2.4055,14.72,14.73,,,,13186,7542,37549,38065.8,38167.4,2208,1953.8,1904.9,-9162,-462,926757,919257,913160,6825,6880,9218,4672,4640,4645,938254,930777,927023,0
2011/12/9,14.55,14.8,14.45,14.6,-0.3,-2.0134,14.68,14.705,,,,7260,7303,37620,37948.4,38060.4,2019,1976.2,1909.2,-9527,-365,928694,921786,915509,6811,6863,8627,4628,4634,4646,940133,933282,928782,0
2011/12/12,14.8,14.85,14.65,14.7,0.1,0.6849,14.66,14.715,,,,4540,7225,37619,37852.6,37947.9,1995,1998.2,1930.6,-9383,144,929143,924240,917771,6760,6837,8031,4581,4625,4636,940484,935702,930439,0
2011/12/13,14.5,14.8,14.4,14.65,-0.05,-0.3401,14.68,14.72,,,,8306,7915,37794,37788.6,37923.9,2106,2041.2,1962.5,-9770,-387,923662,925402,919602,8384,7135,7596,4462,4601,4615,936508,937138,931813,0
