日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/2/22,18.2,18.55,18.1,18.3,0,0,,,,,,4724,,30612,,,344,,,-3709,-3709,83571,,,410,,,260,,,84242,,,0
2012/2/23,18.2,18.65,18.15,18.3,0,0,,,,,,4785,,30479,,,354,,,-3953,-244,83986,,,409,,,300,,,84696,,,0
2012/2/24,18.5,18.5,18.05,18.05,-0.25,-1.3661,,,,,,3223,,30325,,,320,,,-4156,-203,83854,,,403,,,299,,,84557,,,0
2012/2/29,18.2,18.6,17.95,18.6,0.55,3.0471,,,,,,5490,,29894,,,353,,,-3809,347,84449,,,403,,,0,,,84852,,,0
2012/3/1,18.7,18.8,18.25,18.3,-0.3,-1.6129,18.31,,,,,6110,4866,30680,30398,,344,343,,-3570,239,84453,84063,,403,406,,301,233,,85158,84701,,0
2012/3/2,18.4,18.5,18.25,18.35,0.05,0.2732,18.32,,,,,3153,4552,30304,30336.4,,356,345.4,,-3257,313,84779,84305,,401,404,,283,237,,85464,84946,,0
2012/3/3,18.45,18.75,18.25,18.35,0,0,18.33,,,,,3530,4301,30173,30275.2,,338,342.2,,-3232,25,84778,84463,,401,402,,0,177,,85179,85043,,0
2012/3/5,18.4,18.9,18.35,18.5,0.15,0.8174,18.42,,,,,7247,5106,30259,30262,,349,348,,-3774,-542,84559,84604,,400,402,,277,173,,85237,85179,,0
2012/3/6,18.5,18.55,17.25,17.6,-0.9,-4.8649,18.22,,,,,5752,5158,29611,30205.4,,282,333.8,,-4381,-607,85267,84768,,400,401,,289,231,,85957,85400,,0
2012/3/7,17,17.8,16.9,17.65,0.05,0.2841,18.09,18.2,,,,3591,4654,29064,29882.2,30140.1,284,321.8,332.4,-4522,-141,85698,85017,84540,399,400,403,309,232,232,86407,85649,85175,0
2012/3/8,17.85,17.95,17.7,17.7,0.05,0.2833,17.96,18.14,,,,2727,4569,29069,29635.2,29985.8,293,309.2,327.3,-4041,481,85270,85115,84710,397,400,402,317,239,238,85985,85754,85350,0
2012/3/9,18.25,18.7,18.2,18.6,0.9,5.0847,18.01,18.17,,,,8928,5649,29656,29531.8,29903.5,368,315.2,328.7,-3662,379,85883,85336,84900,397,399,401,318,303,240,86599,86038,85540,0
2012/3/12,18.8,18.9,18.4,18.5,-0.1,-0.5376,18.01,18.215,,,,6560,5511,30490,29578,29920,375,320.4,334.2,-4055,-393,85563,85537,85071,396,398,400,296,307,240,86256,86241,85710,0
2012/3/13,18.7,18.75,18.3,18.3,-0.2,-1.0811,18.15,18.185,,,,3575,5076,30582,29772.2,29988.8,339,331.8,332.8,-3811,244,85339,85551,85160,483,415,408,301,309,270,86124,86275,85837,0
2012/3/14,18.5,18.65,18.3,18.3,0,0,18.28,18.185,,,,3551,5068,30929,30145.2,30013.7,321,339.2,330.5,-3343,468,85247,85461,85239,520,439,420,313,310,271,86081,86210,85930,0
2012/3/15,18.4,18.65,18.3,18.5,0.2,1.0929,18.44,18.2,,,,3848,5292,30779,30487.2,30061.2,317,344,326.6,-3418,-75,85662,85540,85327,544,468,434,283,303,271,86490,86311,86032,0
2012/3/16,18.55,18.95,18.45,18.95,0.45,2.4324,18.51,18.26,,,,9488,5404,30958,30747.6,30139.7,1333,537,426.1,-3514,-96,86108,85585,85460,542,497,448,0,239,271,86650,86321,86179,0
2012/3/19,19,19.15,18.4,18.5,-0.45,-2.3747,18.51,18.26,,,,10466,6185,32080,31065.6,30321.8,318,525.6,423,-3807,-293,85395,85551,85544,541,526,462,280,236,271,86217,86313,86277,0
2012/3/20,18.5,18.55,18.3,18.3,-0.2,-1.0811,18.51,18.33,,,,2723,6015,31722,31293.6,30532.9,312,520.2,426,-4185,-378,85835,85650,85601,539,537,476,335,243,276,86710,86430,86353,0
2012/3/21,18.25,18.45,18.2,18.25,-0.05,-0.2732,18.5,18.39,18.295,,,1960,5697,31584,31424.6,30784.9,320,520,429.6,-4323,-138,86437,85888,85675,539,541,490,293,239,274,87270,86668,86439,0
2012/3/22,18.55,18.95,18.55,18.75,0.5,2.7397,18.55,18.495,18.3175,,,6700,6267,31716,31612,31049.6,385,533.6,438.8,-3931,392,88088,86373,85956,539,540,504,294,241,272,88922,87154,86733,0
2012/3/23,18.9,18.9,18.55,18.6,-0.15,-0.8,18.48,18.495,18.3325,,,3033,4976,31074,31635.2,31191.4,311,329.2,433.1,-3901,30,88096,86771,86178,539,540,518,0,241,240,88635,87551,86936,0
2012/3/26,18.75,18.75,18.5,18.55,-0.05,-0.2688,18.49,18.5,18.3575,,,1681,3219,30806,31380.4,31223,298,325.2,425.4,-4112,-211,88037,87299,86425,539,539,533,293,244,240,88870,88082,87198,0
2012/3/27,18.65,18.7,18.2,18.2,-0.35,-1.8868,18.47,18.49,18.3375,,,3158,3306,30578,31151.6,31222.6,249,312.6,416.4,-4327,-215,87996,87731,86691,539,539,538,0,176,210,88535,88447,87439,0
2012/3/28,18.3,18.55,18.25,18.3,0.1,0.5495,18.48,18.49,18.3375,,,2112,3336,30555,30945.8,31185.2,258,300.2,410.1,-4523,-196,88156,88075,86982,539,539,540,292,176,208,88988,88791,87729,0
2012/3/29,18.3,18.3,17.05,17.2,-1.1,-6.0109,18.17,18.36,18.28,,,7153,3427,29095,30421.6,31016.8,228,268.8,401.2,-5346,-823,88575,88173,87273,539,539,540,0,117,179,89114,88829,87992,0
2012/3/30,17.25,18,17.25,17.85,0.65,3.7791,18.02,18.25,18.255,,,4268,3674,28868,29980.4,30807.8,371,280.8,305,-4959,387,88952,88344,87557,537,539,539,0,117,179,89489,89000,88276,0
2012/4/2,18,18.05,17.8,18,0.15,0.8403,17.91,18.2,18.23,,,2978,3933,28703,29559.8,30470.1,407,302.6,313.9,-5328,-369,88928,88522,87911,782,587,563,618,182,213,90329,89292,88687,0
2012/4/3,18,18.15,17.25,17.4,-0.6,-3.3333,17.75,18.11,18.22,,,4061,4114,28122,29068.6,30110.1,338,320.4,316.5,-6047,-719,89172,88757,88244,782,636,588,0,182,179,89954,89575,89011,0
2012/4/5,17,17.05,16.2,16.8,-0.6,-3.4483,17.45,17.965,18.1775,,,5239,4739,27019,28361.4,29653.6,305,329.8,315,-6658,-611,89358,88998,88536,783,685,612,616,247,212,90758,89929,89360,0
2012/4/6,16.9,17.45,16.9,17.25,0.45,2.6786,17.46,17.815,18.155,,,3047,3918,27514,28045.2,29233.4,618,407.8,338.3,-5968,690,89519,89186,88679,783,734,636,644,376,247,90947,90296,89562,0
2012/4/9,17,17.4,16.8,17.35,0.1,0.5797,17.36,17.69,18.0925,,,1846,3434,27592,27790,28885.2,605,454.6,367.7,-6478,-510,89573,89311,88827,782,783,661,634,503,310,90990,90596,89798,0
2012/4/10,17.5,18,17.5,17.7,0.35,2.0173,17.3,17.605,18.0525,,,4056,3649,28063,27662,28610.9,710,515.2,408.9,-6055,423,90140,89553,89037,782,783,685,632,506,344,91555,90841,90066,0
2012/4/11,17.3,17.75,17.3,17.6,-0.1,-0.565,17.34,17.545,18.0175,,,2144,3266,28067,27651,28359.8,705,588.6,454.5,-6075,-20,90122,89743,89250,782,783,709,625,631,407,91530,91156,90366,0
2012/4/12,17.7,17.75,17.55,17.55,-0.05,-0.2841,17.49,17.47,17.98,,,2603,2739,27799,27807,28084.2,289,585.4,457.6,-5934,141,90146,89900,89449,782,782,734,666,641,444,91594,91324,90627,0
2012/4/13,17.7,17.85,17.65,17.75,0.2,1.1396,17.59,17.525,17.9425,,,2736,2677,27899,27884,27964.6,0,461.8,434.8,-5242,692,90254,90047,89617,782,782,758,0,512,444,91036,91342,90819,0
2012/4/16,17.8,17.8,17.35,17.35,-0.4,-2.2535,17.59,17.475,17.8625,,,1901,2688,27447,27855,27822.5,0,340.8,397.7,-5671,-429,90285,90190,89750,765,779,781,0,385,444,91050,91353,90975,0
2012/4/17,17.55,17.55,16.85,16.85,-0.5,-2.8818,17.42,17.36,17.78,,,2520,2380,26541,27550.6,27606.3,0,198.8,357,-6361,-690,90293,90220,89887,765,775,779,667,392,449,91725,91388,91114,0
2012/4/18,17.1,17.5,17,17.25,0.4,2.3739,17.35,17.345,17.7275,,,2977,2547,26035,27144.2,27397.6,0,57.8,323.2,-6453,-92,90329,90261,90002,2435,1106,944,0,267,449,92764,91634,91395,0
2012/4/19,17.6,18.45,17.6,18.35,1.1,6.3768,17.51,17.5,17.7325,,,15006,5028,27586,27101.6,27454.3,734,146.8,366.1,-6507,-54,90196,90271,90086,4815,1913,1347,836,301,471,95847,92485,91904,0
2012/4/20,18.35,18.45,17.9,18.15,-0.2,-1.0899,17.59,17.59,17.7025,,,7620,6004,27294,26980.6,27432.3,657,278.2,370,-7116,-609,90053,90231,90139,5815,2919,1851,1455,592,552,97323,93742,92542,0
2012/4/23,18.1,18.3,17.75,17.9,-0.25,-1.3774,17.7,17.645,17.6675,,,3762,6377,27005,26892.2,27373.6,529,384,362.4,-7592,-476,89846,90143,90167,5816,3929,2354,1275,847,616,96937,94920,93137,0
2012/4/24,17.7,18.05,17.55,17.9,0,0,17.91,17.665,17.635,,,3446,6562,26762,26936.4,27243.5,536,491.2,345,-7660,-68,89869,90059,90139,5820,4940,2858,0,714,553,95689,95713,93550,0
2012/4/25,17.95,18.15,17.95,18.05,0.15,0.838,18.07,17.71,17.6275,,,3706,6708,26752,27079.8,27112,554,602,329.9,-7080,580,89984,89990,90126,6120,5677,3392,1364,987,627,97468,96654,94144,0
2012/4/26,18.1,18.35,17.8,17.8,-0.25,-1.385,17.96,17.735,17.6025,,,4223,4551,26807,26924,27012.8,563,567.8,357.3,-7348,-268,90005,89951,90111,6120,5938,3925,1386,1097,699,97511,96986,94736,0
2012/4/27,18,18.2,17.8,17.8,0,0,17.89,17.74,17.6325,,,4387,3904,26891,26843.4,26912,671,570.6,424.4,-7734,-386,90020,89945,90088,6120,5999,4459,1170,1040,816,97310,96984,95363,0
2012/4/30,17.7,17.9,17,17.15,-0.65,-3.6517,17.74,17.72,17.5975,,,5291,4210,26719,26786.2,26839.2,345,533.8,458.9,-7621,113,88899,89756,89950,6120,6060,4995,887,962,905,95907,96778,95849,0
2012/5/2,17.15,17.85,17.15,17.75,0.6,3.4985,17.71,17.81,17.585,,,4932,4507,26025,26638.8,26787.6,382,503,497.1,-6834,787,90225,89827,89943,6809,6258,5599,810,1124,919,97845,97209,96461,0
2012/5/3,17.8,18.25,17.65,17.9,0.15,0.8451,17.68,17.875,17.61,,,6026,4971,26416,26571.6,26825.7,486,489.4,545.7,-7069,-235,90292,89889,89939,6809,6396,6037,821,1016,1001,97923,97300,96977,0
2012/5/4,17.9,18.2,17.9,18.05,0.15,0.838,17.73,17.845,17.6725,,,2701,4667,26638,26537.8,26730.9,439,464.6,516.2,-6663,406,90228,89933,89942,6807,6533,6236,819,902,999,97855,97369,97178,0
2012/5/7,17.75,17.75,17.5,17.65,-0.4,-2.2161,17.7,17.795,17.6925,,,1449,4079,26261,26411.8,26627.6,405,411.4,491,-7260,-597,90217,89973,89959,6807,6671,6335,0,668,854,97024,97312,97148,0
2012/5/8,17.85,17.9,17.5,17.7,0.05,0.2833,17.81,17.775,17.71,,,1332,3288,26033,26274.6,26530.4,238,390,461.9,-7149,111,90215,90236,89996,6807,6808,6434,578,606,784,97601,97650,97214,0
