日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/12/2,24.2,24.4,24.15,24.25,0,0,,,,,,45,,0,,,0,,,-7968,-7968,15108,,,0,,,0,,,15108,,,0
2011/12/5,24.2,24.8,24,24.75,0.5,2.0619,,,,,,45,,0,,,0,,,-8227,-259,15107,,,0,,,0,,,15107,,,0
2011/12/6,24.5,24.5,24.05,24.3,-0.45,-1.8182,,,,,,64,,0,,,0,,,-8889,-662,15107,,,0,,,0,,,15107,,,0
2011/12/7,25,26,25,26,1.7,6.9959,,,,,,492,,0,,,0,,,-8700,189,15106,,,0,,,0,,,15106,,,0
2011/12/8,25.7,25.7,24.8,25.65,-0.35,-1.3462,24.99,,,,,264,182,0,0,,0,0,,-9162,-462,15106,15107,,0,0,,0,0,,15106,15107,,0
2011/12/9,25.6,25.9,24.9,25.9,0.25,0.9747,25.32,,,,,118,196,0,0,,0,0,,-9527,-365,15106,15106,,0,0,,0,0,,15106,15106,,0
2011/12/12,26,26.3,25.5,25.6,-0.3,-1.1583,25.49,,,,,108,209,0,0,,0,0,,-9383,144,15106,15106,,0,0,,0,0,,15106,15106,,0
2011/12/13,25.2,25.85,25.2,25.3,-0.3,-1.1719,25.69,,,,,37,203,0,0,,0,0,,-9770,-387,15106,15106,,0,0,,0,0,,15106,15106,,0
2011/12/14,25.65,25.75,25.3,25.45,0.15,0.5929,25.58,,,,,53,116,0,0,,0,0,,-9421,349,15106,15106,,0,0,,0,0,,15106,15106,,0
2011/12/15,25.3,25.3,24.95,24.95,-0.5,-1.9646,25.44,25.215,,,,80,79,0,0,0,0,0,0,-10049,-628,15106,15106,15106,0,0,0,0,0,0,15106,15106,15106,0
2011/12/16,24.65,24.75,24.65,24.75,-0.2,-0.8016,25.21,25.265,,,,34,62,0,0,0,0,0,0,-10086,-37,15106,15106,15106,0,0,0,0,0,0,15106,15106,15106,0
2011/12/19,24.7,24.7,23.25,23.25,-1.5,-6.0606,24.74,25.115,,,,113,63,0,0,0,0,0,0,-10919,-833,15106,15106,15106,0,0,0,0,0,0,15106,15106,15106,0
2011/12/20,23.25,23.65,22.9,22.9,-0.35,-1.5054,24.26,24.975,,,,22,60,0,0,0,0,0,0,-10724,195,15106,15106,15106,0,0,0,0,0,0,15106,15106,15106,0
2011/12/21,23.85,23.9,23.35,23.8,0.9,3.9301,23.93,24.755,,,,79,65,0,0,0,0,0,0,-9697,1027,15108,15106,15106,0,0,0,0,0,0,15108,15106,15106,0
2011/12/22,23.6,23.75,23.5,23.75,-0.05,-0.2101,23.69,24.565,,,,17,53,0,0,0,0,0,0,-9941,-244,15108,15107,15106,0,0,0,0,0,0,15108,15107,15106,0
2011/12/23,24,24.45,24,24.45,0.7,2.9474,23.63,24.42,,,,46,55,0,0,0,0,0,0,-9138,803,15108,15107,15107,0,0,0,0,0,0,15108,15107,15107,0
2011/12/26,24.8,24.85,24.1,24.1,-0.35,-1.4315,23.8,24.27,,,,38,40,0,0,0,0,0,0,-9267,-129,15109,15108,15107,0,0,0,0,0,0,15109,15108,15107,0
2011/12/27,24.4,24.45,23.7,23.75,-0.35,-1.4523,23.97,24.115,,,,67,49,0,0,0,0,0,0,-9463,-196,15109,15108,15107,0,0,0,0,0,0,15109,15108,15107,0
2011/12/28,24,24.4,23.9,24.4,0.65,2.7368,24.09,24.01,,,,56,44,0,0,0,0,0,0,-9518,-55,15109,15109,15108,0,0,0,0,0,0,15109,15109,15108,0
2011/12/29,24,24,23.9,23.9,-0.5,-2.0492,24.12,23.905,24.56,,,30,47,0,0,0,0,0,0,-9460,58,15109,15109,15108,0,0,0,0,0,0,15109,15109,15108,0
2011/12/30,23.9,23.9,23.9,23.9,0,0,24.01,23.82,24.5425,,,5,39,0,0,0,0,0,0,-9509,-49,15109,15109,15108,0,0,0,0,0,0,15109,15109,15108,0
2012/1/2,23.9,24.15,23.85,23.95,0.05,0.2092,23.98,23.89,24.5025,,,37,39,0,0,0,0,0,0,-10067,-558,15108,15109,15108,0,0,0,0,0,0,15108,15109,15108,0
2012/1/3,24.2,24.2,23.95,23.95,0,0,24.02,23.995,24.485,,,17,29,0,0,0,0,0,0,-9497,570,15108,15109,15108,0,0,0,0,0,0,15108,15109,15108,0
2012/1/4,24,24.3,24,24.1,0.15,0.6263,23.96,24.025,24.39,,,122,42,0,0,0,0,0,0,-9291,206,15108,15108,15108,0,0,0,0,0,0,15108,15108,15108,0
2012/1/5,24.1,25,24.1,24.5,0.4,1.6598,24.08,24.1,24.3325,,,184,73,0,0,0,0,0,0,-8986,305,15107,15108,15108,0,0,0,0,0,0,15107,15108,15108,0
2012/1/6,24.3,24.8,24.3,24.7,0.2,0.8163,24.24,24.125,24.2725,,,122,96,0,0,0,0,0,0,-9139,-153,15107,15108,15108,0,0,0,0,0,0,15107,15108,15108,0
2012/1/9,24.5,26.1,24.5,25.2,0.5,2.0243,24.49,24.235,24.2525,,,251,139,0,0,0,0,0,0,-9448,-309,15106,15107,15108,0,0,0,0,0,0,15106,15107,15108,0
2012/1/10,25.6,26.2,25.6,26,0.8,3.1746,24.9,24.46,24.2875,,,486,233,0,0,0,0,0,0,-9032,416,15106,15107,15108,0,0,0,0,0,0,15106,15107,15108,0
2012/1/11,26.3,27.15,26.3,26.4,0.4,1.5385,25.36,24.66,24.335,,,292,267,0,0,0,0,0,0,-9013,19,15106,15106,15107,0,0,0,0,0,0,15106,15106,15107,0
2012/1/12,26.4,26.4,25.65,25.7,-0.7,-2.6515,25.6,24.84,24.3725,,,192,268,0,0,0,0,0,0,-9379,-366,15106,15106,15107,0,0,0,0,0,0,15106,15106,15107,0
2012/1/13,26.05,26.1,25.55,25.65,-0.05,-0.1946,25.79,25.015,24.4175,,,178,279,0,0,0,0,0,0,-9776,-397,15106,15106,15107,0,0,0,0,0,0,15106,15106,15107,0
2012/1/16,26,26.45,25.5,25.7,0.05,0.1949,25.89,25.19,24.54,,,372,304,0,0,0,0,0,0,-9717,59,15106,15106,15107,0,0,0,0,0,0,15106,15106,15107,0
2012/1/17,26.05,27.45,26.05,26.8,1.1,4.2802,26.05,25.475,24.735,,,662,339,0,0,0,0,0,0,-8963,754,15106,15106,15106,90,18,9,0,0,0,15196,15124,15115,0
2012/1/18,26.9,28.65,26.9,28.65,1.85,6.903,26.5,25.93,24.9775,,,614,403,0,0,0,0,0,0,-8861,102,15106,15106,15106,190,56,28,0,0,0,15296,15162,15134,0
2012/1/30,30.65,30.65,30.65,30.65,2,6.9808,27.49,26.545,25.3225,,,101,385,0,0,0,0,0,0,-8015,846,15106,15106,15106,0,56,28,0,0,0,15106,15162,15134,0
2012/1/31,32.75,32.75,31.6,32.75,2.1,6.8515,28.91,27.35,25.7375,,,470,443,0,0,0,0,0,0,-7379,636,15106,15106,15106,230,102,51,0,0,0,15336,15208,15157,0
2012/2/1,33.7,34.1,33,33.95,1.2,3.6641,30.56,28.225,26.23,,,322,433,0,0,0,0,0,0,-6702,677,15106,15106,15106,252,152,76,0,0,0,15358,15258,15182,0
2012/2/2,34.35,36.3,33.95,36.3,2.35,6.9219,32.46,29.255,26.8575,,,483,398,0,0,0,0,0,0,-6077,625,15106,15106,15106,336,202,110,0,0,0,15442,15308,15216,0
2012/2/3,36.3,38.8,36.3,38.8,2.5,6.8871,34.49,30.495,27.5775,,,458,366,0,0,0,0,0,0,-5887,190,15106,15106,15106,336,231,143,0,0,0,15442,15337,15249,0
2012/2/4,40,41.4,37,40.9,2.1,5.4124,36.54,32.015,28.4275,,,746,495,0,0,0,0,0,0,-5465,422,15116,15108,15107,336,298,177,0,0,0,15452,15406,15284,0
2012/2/6,41,43.75,41,42.5,1.6,3.912,38.49,33.7,29.3575,,,529,507,0,0,0,0,0,0,-5853,-388,15116,15110,15108,336,319,211,0,0,0,15452,15429,15319,0
2012/2/7,41,42.3,41,41.9,-0.6,-1.4118,40.08,35.32,30.255,,,282,499,0,0,0,0,0,0,-5916,-63,15116,15112,15109,0,269,211,0,0,0,15116,15381,15320,0
2012/2/8,42,44.8,42,44.8,2.9,6.9212,41.78,37.12,31.2975,,,657,534,0,0,0,0,0,0,-5130,786,15116,15114,15110,0,202,202,0,0,0,15116,15316,15312,0
2012/2/9,47.9,47.9,47.9,47.9,3.1,6.9196,43.6,39.045,32.4875,,,61,455,0,0,0,0,0,0,-4770,360,15116,15116,15111,0,134,183,0,0,0,15116,15250,15294,0
2012/2/10,51.2,51.2,51.2,51.2,3.3,6.8894,45.66,41.1,33.8225,,,103,326,0,0,0,0,0,0,-4713,57,15116,15116,15112,0,67,183,0,0,0,15116,15183,15295,0
2012/2/13,54.7,54.7,53,54.7,3.5,6.8359,48.1,43.295,35.3225,,,2092,639,0,0,0,0,0,0,-4279,434,15116,15116,15113,506,101,210,0,0,0,15622,15217,15323,0
2012/2/14,55.1,58.5,55.1,58.5,3.8,6.947,51.42,45.75,36.9875,,,844,751,0,0,0,0,0,0,-4543,-264,15111,15115,15114,604,222,245,23,5,2,15738,15342,15361,0
2012/2/15,62.4,62.5,62.4,62.5,4,6.8376,54.96,48.37,38.8125,,,385,697,0,0,0,0,0,0,-3889,654,15111,15114,15114,644,351,276,0,5,2,15755,15469,15392,0
2012/2/16,66.8,66.8,60,62.9,0.4,0.64,57.96,50.78,40.6375,,,1024,889,0,0,0,0,0,0,-4501,-612,15106,15112,15114,644,480,307,0,5,2,15750,15596,15423,0
2012/2/17,64,64,58.5,60.9,-2,-3.1797,59.9,52.78,42.3975,,,717,1012,0,0,0,0,0,0,-4478,23,15145,15118,15117,744,628,348,0,5,2,15889,15751,15467,0
2012/2/20,62.5,65.1,60.8,65.1,4.2,6.8966,61.98,55.04,44.37,,,689,731,0,0,0,0,0,0,-3983,495,15145,15124,15120,744,676,389,100,25,12,15989,15824,15521,0
2012/2/21,68.6,69.6,65.2,69.6,4.5,6.9124,64.2,57.81,46.565,,,1019,766,0,0,0,0,0,0,-4187,-204,15237,15149,15132,744,704,463,210,62,33,16191,15915,15628,0
2012/2/22,68,69.8,65.9,67.5,-2.1,-3.0172,65.2,60.08,48.6,,,380,765,0,0,0,0,0,0,-3709,478,15238,15174,15144,744,724,537,205,103,54,16187,16001,15735,0
2012/2/23,67,69,66.6,68.3,0.8,1.1852,66.28,62.12,50.5825,,,214,603,0,0,0,0,0,0,-3953,-244,15238,15201,15156,744,744,612,239,151,78,16221,16095,15846,0
2012/2/24,68.5,69,63.6,67,-1.3,-1.9034,67.5,63.7,52.4,,,345,529,0,0,0,0,0,0,-4156,-203,15237,15219,15168,744,744,686,0,151,78,15981,16114,15932,0
2012/2/29,66.9,71.6,64.6,70,3,4.4776,68.48,65.23,54.2625,,,591,509,0,0,0,0,0,0,-3809,347,15177,15225,15174,910,777,727,225,176,100,16312,16178,16001,0
2012/3/1,67,73.2,67,72,2,2.8571,68.96,66.58,56.165,,,363,378,0,0,0,0,0,0,-3570,239,15177,15213,15181,1100,848,776,224,179,120,16501,16240,16078,0
2012/3/2,74,74,70.5,73.5,1.5,2.0833,70.16,67.68,58.025,,,174,337,0,0,0,0,0,0,-3257,313,15177,15201,15188,1190,938,831,220,182,142,16587,16320,16161,0
2012/3/3,73.4,73.7,70.1,72,-1.5,-2.0408,70.9,68.59,59.685,,,160,326,0,0,0,0,0,0,-3232,25,15177,15189,15195,1190,1027,885,0,134,142,16367,16350,16222,0
2012/3/5,72,72,69,69,-3,-4.1667,71.3,69.4,61.09,38.0258,,283,314,0,0,0,0,0,0,-3774,-542,15165,15175,15197,1190,1116,930,215,177,164,16570,16467,16291,0
2012/3/6,69,69,64.2,65.8,-3.2,-4.6377,70.46,69.47,62.255,38.7183,,304,256,0,0,0,0,0,0,-4381,-607,15140,15167,15196,1205,1175,976,220,176,176,16565,16518,16348,0
2012/3/7,64,70,63.6,68,2.2,3.3435,69.66,69.31,63.56,39.4392,,348,253,0,0,0,0,0,0,-4522,-141,15107,15153,15183,1235,1202,1025,157,162,170,16499,16518,16379,0
2012/3/8,69,69,66.2,68,0,0,68.56,69.36,64.72,40.1675,,294,277,0,0,0,0,0,0,-4041,481,15107,15139,15170,1305,1225,1081,155,149,166,16567,16514,16417,0
2012/3/9,68.2,72.7,68.2,72.6,4.6,6.7647,68.68,69.79,65.955,40.9442,,516,349,0,0,0,0,0,0,-3662,379,15107,15125,15157,1375,1262,1144,0,149,142,16482,16537,16443,0
2012/3/12,73.8,77.6,73.6,77.6,5,6.8871,70.4,70.85,67.275,41.81,,623,417,0,0,0,0,0,0,-4055,-393,15107,15114,15144,1375,1299,1208,180,142,160,16662,16555,16511,0
2012/3/13,78.2,79.5,73,75.1,-2.5,-3.2216,72.26,71.36,68.295,42.63,,536,463,0,0,0,0,0,0,-3811,244,15107,15107,15137,1427,1343,1259,167,132,154,16701,16582,16550,0
