日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/12/29,4.36,4.41,4.3,4.39,0,0,,,,,,21276,,129871,,,2674,,,-9460,-9460,526490,,,3909,,,3823,,,534224,,,0
2011/12/30,4.47,4.51,4.17,4.2,-0.19,-4.328,,,,,,27854,,132024,,,1663,,,-9509,-49,526225,,,3898,,,3478,,,533603,,,0
2012/1/2,4.2,4.23,4.07,4.07,-0.13,-3.0952,,,,,,12441,,131217,,,1617,,,-10067,-558,526287,,,2768,,,3124,,,532180,,,0
2012/1/3,4.15,4.22,4.1,4.18,0.11,2.7027,,,,,,13842,,131837,,,2088,,,-9497,570,527663,,,2745,,,2833,,,533242,,,0
2012/1/4,4.23,4.38,4.2,4.33,0.15,3.5885,4.234,,,,,25688,20220,131693,131328.4,,3002,2208.8,,-9291,206,529304,527195,,2745,3213,,2857,3224,,534907,533632,,0
2012/1/5,4.35,4.38,4.28,4.3,-0.03,-0.6928,4.216,,,,,15252,19015,131651,131684.4,,3116,2297.2,,-8986,305,529675,527832,,2826,2997,,2911,3041,,535413,533870,,0
2012/1/6,4.33,4.39,4.15,4.21,-0.09,-2.093,4.218,,,,,14688,16382,131465,131572.6,,2601,2484.8,,-9139,-153,530067,528600,,2822,2781,,2377,2821,,535267,534203,,0
2012/1/9,4.2,4.21,4.1,4.13,-0.08,-1.9002,4.23,,,,,7429,15379,131088,131546.8,,1936,2548.6,,-9448,-309,530751,529493,,2820,2792,,2195,2635,,535767,534920,,0
2012/1/10,4.2,4.23,4.17,4.19,0.06,1.4528,4.232,,,,,7662,14143,131671,131513.6,,1827,2496.4,,-9032,416,530406,530041,,2817,2806,,2212,2511,,535436,535359,,0
2012/1/11,4.21,4.23,4.16,4.18,-0.01,-0.2387,4.202,4.218,,,,7366,10479,132447,131664.4,131496.4,1706,2237.2,2223,-9013,19,530412,530263,528729,2809,2819,3016,2243,2388,2806,535465,535471,534551,0
2012/1/12,4.23,4.23,4.13,4.16,-0.02,-0.4785,4.174,4.195,,,,6702,8769,132543,131842.8,131763.6,1387,1891.4,2094.3,-9379,-366,530423,530413,529122,2792,2812,2904,2448,2296,2669,535664,535521,534695,0
2012/1/13,4.19,4.21,4.09,4.1,-0.06,-1.4423,4.152,4.185,,,,10863,8004,131630,131875.8,131724.2,1061,1583.4,2034.1,-9776,-397,532225,530844,529722,2765,2801,2791,2647,2350,2586,537638,535995,535099,0
2012/1/16,4.16,4.17,4.03,4.03,-0.07,-1.7073,4.132,4.181,,,,8964,8311,132565,132171.2,131859,987,1393.6,1971.1,-9717,59,530798,530854,530173,2758,2789,2790,2764,2464,2550,536321,536106,535513,0
2012/1/17,4.07,4.31,4.07,4.3,0.27,6.6998,4.154,4.193,,,,17367,10252,129726,131782.2,131647.9,1090,1246.2,1871.3,-8963,754,531872,531147,530594,2758,2777,2792,4850,2991,2751,539481,536915,536137,0
2012/1/18,4.34,4.39,4.22,4.22,-0.08,-1.8605,4.162,4.182,,,,27394,14258,130223,131337.4,131500.9,984,1101.8,1669.5,-8861,102,528122,530689,530476,2750,2765,2792,4095,3362,2875,534968,536815,536143,0
2012/1/30,4.51,4.51,4.5,4.51,0.29,6.872,4.232,4.203,,,,24933,17904,136342,132097.2,131970,1104,1045.2,1468.3,-8015,846,528923,530389,530401,2746,2756,2784,3706,3613,2955,535376,536758,536139,0
2012/1/31,4.59,4.82,4.51,4.82,0.31,6.8736,4.376,4.264,,,,50038,25739,133067,132384.6,132130.2,2886,1410.2,1496.8,-7379,636,527604,529465,530154,2743,2751,2776,4779,4040,3195,535127,536256,536125,0
2012/2/1,4.97,5.1,4.85,5.02,0.2,4.1494,4.574,4.353,,,,39730,31892,132740,132419.6,132295.4,3708,1954.4,1674,-6702,677,522817,527868,529361,2731,2746,2767,5598,4606,3535,531147,535221,535663,0
2012/2/2,5.12,5.13,4.89,5.01,-0.01,-0.1992,4.716,4.435,,,,35932,35605,132242,132922.8,132352.5,3139,2364.2,1805.2,-6077,625,520429,525580,528363,2722,2739,2758,5258,4688,3840,528410,533006,534961,0
2012/2/3,5.02,5.36,4.91,5.36,0.35,6.986,4.944,4.553,4.3855,,,43438,38814,135512,133980.6,132659,4840,3135.4,2118.6,-5887,190,520046,523964,527326,3710,2931,2848,7035,5276,4319,530792,532171,534493,0
2012/2/4,5.45,5.73,5.45,5.73,0.37,6.903,5.188,4.71,4.4525,,,34103,40648,140726,134857.4,133477.3,5406,3995.8,2520.5,-5465,422,519835,522146,526268,3847,3151,2953,7713,6077,4845,531396,531375,534066,0
