日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/4/25,84.8,86.6,84.8,86.5,0,0,,,,,,333,,4657,,,0,,,-8428,-8428,802,,,458,,,29,,,1290,,,0
2012/4/26,87,87.5,85.1,85.1,-1.4,-1.6185,,,,,,156,,4406,,,0,,,-8618,-190,799,,,458,,,25,,,1283,,,0
2012/4/27,85.5,86.3,84.3,84.7,-0.4,-0.47,,,,,,141,,4395,,,0,,,-8912,-294,798,,,458,,,13,,,1270,,,0
2012/4/30,83.3,84.7,83,84.7,0,0,,,,,,66,,4399,,,0,,,-8893,19,800,,,458,,,14,,,1273,,,0
2012/5/2,84.5,88.2,84,88,3.3,3.8961,85.8,,,,,366,212,4360,4443.4,,0,0,,-8392,501,808,802,,458,458,,15,20,,1282,1280,,0
2012/5/3,88.4,89.3,87.4,88.9,0.9,1.0227,86.28,,,,,181,182,4347,4381.4,,3,0.6,,-8502,-110,796,801,,458,458,,0,14,,1254,1273,,0
2012/5/4,87,88.9,87,88,-0.9,-1.0124,86.86,,,,,231,197,4271,4354.4,,0,0.6,,-8253,249,795,800,,457,458,,31,15,,1284,1273,,0
2012/5/7,85.4,86.2,85.4,85.9,-2.1,-2.3864,87.1,,,,,205,209,4275,4330.4,,0,0.6,,-8588,-335,779,796,,457,458,,25,17,,1262,1271,,0
2012/5/8,86,86.3,85.6,85.9,0,0,87.34,,,,,121,220,4274,4305.4,,0,0.6,,-8531,57,773,791,,457,458,,21,19,,1252,1267,,0
2012/5/9,85.4,85.4,84,84.2,-1.7,-1.979,86.58,86.19,,,,168,181,4279,4289.2,4366.3,0,0.6,0.3,-8789,-258,763,782,792,457,458,458,0,16,18,1220,1255,1267,0
2012/5/10,83,85.2,83,84.2,0,0,85.64,85.96,,,,90,163,4266,4273,4327.2,0,0,0.3,-8979,-190,774,777,789,457,457,458,0,16,15,1231,1250,1262,0
2012/5/11,84.2,84.2,83.2,84.2,0,0,84.88,85.87,,,,115,139,4254,4269.6,4312,0,0,0.3,-9300,-321,770,772,786,457,457,458,11,12,13,1239,1241,1257,0
2012/5/14,84,84.2,83.1,84,-0.2,-0.2375,84.5,85.8,,,,90,116,4246,4263.8,4297.1,0,0,0.3,-9522,-222,761,769,782,457,457,458,10,9,13,1229,1235,1253,0
2012/5/15,82.9,84.2,82.9,84.1,0.1,0.119,84.14,85.74,,,,64,105,4250,4259,4282.2,0,0,0.3,-9555,-33,756,765,778,457,457,458,0,4,12,1213,1227,1247,0
2012/5/16,83.5,83.5,82.6,82.6,-1.5,-1.7836,83.82,85.2,,,,120,95,4223,4247.8,4268.5,0,0,0.3,-9956,-401,752,763,772,457,457,458,9,6,11,1219,1227,1241,0
2012/5/17,82.6,82.8,81,82.4,-0.2,-0.2421,83.46,84.55,,,,201,118,4237,4242,4257.5,0,0,0,-9700,256,754,759,768,457,457,457,0,6,11,1211,1223,1237,0
2012/5/18,81.3,81.5,78.5,78.5,-3.9,-4.733,82.32,83.6,,,,273,149,4147,4220.6,4245.1,0,0,0,-10235,-535,754,756,764,437,453,455,0,4,8,1191,1213,1227,0
2012/5/21,78.5,80.4,78.5,79.6,1.1,1.4013,81.44,82.97,,,,103,152,4131,4197.6,4230.7,0,0,0,-10120,115,762,756,762,437,449,453,0,2,5,1199,1207,1221,0
2012/5/22,80,81,80,80.9,1.3,1.6332,80.8,82.47,,,,173,174,4137,4175,4217,0,0,0,-9727,393,758,757,761,347,427,442,0,2,3,1105,1186,1206,0
2012/5/23,80.5,81.2,79,79.4,-1.5,-1.8541,80.16,81.99,84.09,,,141,178,4179,4166.2,4207,0,0,0,-10102,-375,754,757,760,277,391,424,0,0,3,1031,1148,1188,0
2012/5/24,79.4,80.2,77,77.1,-2.3,-2.8967,79.1,81.28,83.62,,,301,198,4175,4153.8,4197.9,0,0,0,-10471,-369,817,770,764,221,344,401,9,2,4,1048,1116,1169,0
2012/5/25,77.8,77.8,75.4,75.4,-1.7,-2.2049,78.48,80.4,83.135,,,160,175,4156,4155.6,4188.1,0,0,0,-10695,-224,820,783,769,217,300,377,7,3,4,1045,1086,1150,0
2012/5/28,75.4,78.5,75.3,78.5,3.1,4.1114,78.26,79.85,82.825,,,146,184,4195,4168.4,4183,0,0,0,-10527,168,825,795,776,211,255,352,6,5,3,1043,1055,1131,0
2012/5/29,79,82.8,78.9,82.1,3.6,4.586,78.5,79.65,82.695,,,333,216,4168,4174.6,4174.8,1,0.2,0.1,-9955,572,842,812,784,201,226,327,7,6,4,1051,1044,1115,0
